orf_id	ref dbname	EC	product	value
uppermesopelagic_500m_8559_0				
	RefSeq_complete_nr_v62_dec2013		acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase family protein 2 [Nitratireductor aquibiodomus]	8.0
	seed-2014-01-30		 [Nitratireductor aquibiodomus RA22]	3.0

uppermesopelagic_500m_6765_1				
	RefSeq_complete_nr_v62_dec2013		acyl-CoA synthetase [Rhizobium sp. CF142]	5.0
	seed-2014-01-30	6.2.1.1	probable acyl-CoA synthetase protein( EC:6.2.1.1 ) [Streptomyces hygroscopicus ATCC 53653]	20.0

uppermesopelagic_500m_6762_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/120553532 TetR family transcriptional regulator PFAM: regulatory protein, TetR KEGG: regulator,	10.0
	RefSeq_complete_nr_v62_dec2013		TetR family transcriptional regulator [Alcanivorax hongdengensis]	6.0
	seed-2014-01-30		Transcriptional regulator, TetR family [Acinetobacter sp. NBRC 100985]	8.0
	KEGG_pep_2013		TetR family transcriptional regulator	4.0

uppermesopelagic_500m_6763_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/126175014 TRAP dicarboxylate transporter, DctM subunit TIGRFAM: PFAM: Citrate transporter C4-dicarboxylate transport system permease KEGG: subunit	15.0
	RefSeq_complete_nr_v62_dec2013		C4-dicarboxylate ABC transporter permease [Gallaecimonas xiamenensis]	6.0
	COG_2013-12-27		COG1593 # G Carbohydrate transport metabolism Function: TRAP-type C4-dicarboxylate system, large permease component Organism: Pasteurella multocida (Pmu)	17.0
	seed-2014-01-30		TRAP-type C4-dicarboxylate transport system, large permease component [Pseudomonas aeruginosa 213BR]	10.0
	KEGG_pep_2013		TRAP-type C4-dicarboxylate transporter large permease K11690 transporter, DctM subunit	9.0

uppermesopelagic_500m_6245_0				
	EggNog_v3_2013_08_07		FRAAL4772 http://www.ncbi.nlm.nih.gov/protein/111224162 putative enoyl-CoA hydratase/isomerase family protein Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type e enzyme	25.0
	RefSeq_complete_nr_v62_dec2013		enoyl-CoA hydratase [Glaciecola arctica]	4.0
	COG_2013-12-27		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Pseudomonas aeruginosa (Pae)	14.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Alteromonas macleodii str. 'Balearic Sea AD45']	20.0
	KEGG_pep_2013	4.2.1.17	enoyl-CoA hydratase/isomerase (EC:4.2.1.17) K01692 hydratase [EC:4.2.1.17]	16.0

uppermesopelagic_500m_6245_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/196155982 enoyl-CoA hydratase/isomerase family protein COG1024, CaiD, Enoyl-CoA hydratase/carnithine racemase [Lipid metabolism]	11.0
	RefSeq_complete_nr_v62_dec2013		enoyl-CoA hydratase [Alteromonas macleodii]	4.0
	COG_2013-12-27		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Caulobacter vibrioides (Ccr)	14.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Alteromonas macleodii str. 'English Channel 673']	20.0
	KEGG_pep_2013	4.2.1.17	enoyl-CoA hydratase/isomerase family protein K01692 hydratase [EC:4.2.1.17]	16.0

uppermesopelagic_500m_6244_1				
	EggNog_v3_2013_08_07		fliG http://www.ncbi.nlm.nih.gov/protein/188576977 flagellar motor switch protein FliG	6.0
	RefSeq_complete_nr_v62_dec2013		flagellar motor switch protein G [Pseudomonas sp. M1]	7.0
	COG_2013-12-27		COG1536 # N Cell motility Function: Flagellar motor switch protein Organism: Yersinia pestis (Ype)	13.0
	seed-2014-01-30		Flagellar motor switch protein FliG [endosymbiont Tevnia jerichonana (vent Tica)]	9.0
	KEGG_pep_2013		fliG flagellar motor switch protein flig K02410 FliG	7.0

uppermesopelagic_500m_6247_0				
	RefSeq_complete_nr_v62_dec2013		tripartite ATP-independent periplasmic transporter, DctQ component [Citreicella sp. SE45]	9.0
	seed-2014-01-30		Tripartite ATP-independent periplasmic transporter, DctQ component [Citreicella sp. SE45]	9.0

uppermesopelagic_500m_6247_1				
	RefSeq_complete_nr_v62_dec2013		transcriptional regulator, IclR family [Citreicella sp. SE45]	7.0
	seed-2014-01-30		transcriptional regulator, IclR family [Citreicella sp. SE45]	7.0

uppermesopelagic_500m_6246_0				
	RefSeq_complete_nr_v62_dec2013		, partial [SAR324 cluster bacterium SCGC AAA240-J09]	7.0

uppermesopelagic_500m_6243_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0
	seed-2014-01-30		Transcription termination protein NusA [SAR324 cluster bacterium SCGC AAA240-J09]	8.0

uppermesopelagic_500m_6248_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/159046718  PFAM: protein unknown function DUF112 transmembrane KEGG: oih:OB3268	8.0
	RefSeq_complete_nr_v62_dec2013		 [gamma proteobacterium SCGC AB-629-K02]	4.0
	seed-2014-01-30		Tricarboxylate transport membrane protein TctA [Thalassospira xiamenensis M-5 DSM 17429]	9.0
	KEGG_pep_2013		 K07793 putative tricarboxylic transport membrane protein	5.0

uppermesopelagic_500m_6300_0				
	EggNog_v3_2013_08_07		xylA http://www.ncbi.nlm.nih.gov/protein/255767417 xylose isomerase Evidence 1a: Function experimentally demonstrated studied strain PubMedId: 7663444, 8132469 Product type e: enzyme	18.0
	RefSeq_complete_nr_v62_dec2013		xylose isomerase [Rhodopirellula sp. SWK7]	5.0
	COG_2013-12-27		COG2115 # G Carbohydrate transport metabolism Function: Xylose isomerase Organism: Sinorhizobium meliloti (Sme)	13.0
	seed-2014-01-30	5.3.1.5	Xylose isomerase (EC 5.3.1.5) [Bacillus subtilis subsp. RO-NN-1]	18.0
	metacyc-v5-2011-10-21	5.3.1.5	Xylose isomerase OS Lactococcus lactis subsp. GN xylA PE 3 SV 1 # UNIPROT Q9CFG7 XYLISOM-RXN LLAC272623:L0230-MONOMER 5.3.1.5	28.0
	KEGG_pep_2013	5.3.1.5	Xylose isomerase, putative (EC:5.3.1.5) K01805 xylose isomerase [EC:5.3.1.5]	18.0

uppermesopelagic_500m_6303_0				
	RefSeq_complete_nr_v62_dec2013		, partial [Chloroflexi bacterium SCGC AB-629-P13]	6.0

uppermesopelagic_500m_6304_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/89055136 isoprenylcysteine carboxyl methyltransferase family protein	5.0
	RefSeq_complete_nr_v62_dec2013		isoprenylcysteine carboxyl methyltransferase family protein [Jannaschia sp. CCS1]	7.0
	seed-2014-01-30		putative protein-S-isoprenylcysteine methyltransferase [Fulvimarina pelagi HTCC2506]	6.0
	KEGG_pep_2013		isoprenylcysteine carboxyl methyltransferase family protein	4.0

uppermesopelagic_500m_6304_1				
	RefSeq_complete_nr_v62_dec2013		conserved hypothetical membrane protein GGDEF domain [Aurantimonas manganoxydans]	6.0
	seed-2014-01-30		diguanylate cyclase PAS/PAC sensor [Aurantimonas sp. SI85-9A1]	7.0

uppermesopelagic_500m_6305_1				
	EggNog_v3_2013_08_07		nusA http://www.ncbi.nlm.nih.gov/protein/82702986 transcription elongation factor NusA modifies through interactions RNA polymerase affecting elongation, readthrough, termination, antitermination	16.0
	RefSeq_complete_nr_v62_dec2013		transcription elongation factor NusA [Marinobacter santoriniensis]	6.0
	COG_2013-12-27		COG0195 # K Transcription Function: elongation factor Organism: Neisseria meningitidis MC58 (Nme)	12.0
	seed-2014-01-30		Transcription termination protein NusA [endosymbiont Tevnia jerichonana (vent Tica)]	8.0
	KEGG_pep_2013		nusA transcription elongation factor NusA K02600 N utilization substance protein A	10.0

uppermesopelagic_500m_6308_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/269128808 coenzyme A transferase PFAM: KEGG: acyl CoA:acetate/3-ketoacid CoA transferase,alpha subunit	11.0
	RefSeq_complete_nr_v62_dec2013		coenzyme A transferase [Nocardioides sp. CF8]	6.0
	seed-2014-01-30		Putative CoA-transferase subunit alpha Rv3551/MT3655 (EC 2.8.3.-) [Streptomyces chartreusis NRRL 12338]	11.0
	KEGG_pep_2013		coenzyme A transferase K01041 [EC:2.8.3.-]	5.0

uppermesopelagic_500m_6308_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/269128809 coenzyme A transferase PFAM: KEGG: pha:PSHAa0902 acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	13.0
	RefSeq_complete_nr_v62_dec2013		CoA-transferase subunit beta [Streptomyces globisporus]	5.0
	seed-2014-01-30		Putative CoA-transferase subunit beta Rv3552/MT3656 (EC 2.8.3.-) [Conexibacter woesei DSM 14684]	11.0
	KEGG_pep_2013		CoA transferase subunit beta	4.0

uppermesopelagic_500m_6309_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

uppermesopelagic_500m_3969_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/194366431 ABC transporter related PFAM: SMART: AAA ATPase KEGG: xac:XAC1459 ATP-binding protein	11.0
	RefSeq_complete_nr_v62_dec2013		multidrug ABC transporter ATPase permease, partial [Pontibacter sp. BAB1700]	9.0
	seed-2014-01-30		Lipid A export ATP-binding/permease protein MsbA [Xanthomonas axonopodis pv. punicae str. LMG 859]	12.0
	KEGG_pep_2013		ABC transporter related K06147 ATP-binding cassette, subfamily B, bacterial	9.0

uppermesopelagic_500m_3967_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/261408291 short-chain dehydrogenase/reductase SDR PFAM: KR domain protein NAD-dependent epimerase/dehydratase KEGG: oih:OB3310 oxidoreductase	12.0
	RefSeq_complete_nr_v62_dec2013		3-oxoacyl-[acyl-carrier protein] reductase [Cyclobacteriaceae bacterium AK24]	6.0
	seed-2014-01-30	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [marine gamma proteobacterium HTCC2143]	19.0
	KEGG_pep_2013		short-chain dehydrogenase/reductase sdr	3.0

uppermesopelagic_500m_3966_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/83648640  COG5345	2.0
	RefSeq_complete_nr_v62_dec2013		 [Pseudomonas sp. HPB0071]	3.0
	COG_2013-12-27		COG5345 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Pseudomonas aeruginosa (Pae)	12.0
	seed-2014-01-30		FIG00954774:  [Pseudomonas chlororaphis O6]	4.0

uppermesopelagic_500m_3965_0				
	EggNog_v3_2013_08_07		dld http://www.ncbi.nlm.nih.gov/protein/194290651 D-LACTATE DEHYDROGENASE (CYTOCHROME) OXIDOREDUCTASE PROTEIN Evidence 2b : Function strongly homologous gene Product type e enzyme	18.0
	RefSeq_complete_nr_v62_dec2013		putative glycolate oxidase, subunit GlcD, partial [Burkholderia multivorans]	8.0
	COG_2013-12-27		COG0277 # C Energy production conversion Function: FAD/FMN-containing dehydrogenases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0
	seed-2014-01-30	1.1.2.4	D-Lactate dehydrogenase, cytochrome c-dependent (EC 1.1.2.4) [Sphingomonas sp. KC8]	19.0
	metacyc-v5-2011-10-21		Probable D-lactate dehydrogenase, mitochondrial OS Homo sapiens GN LDHD PE 1 SV # UNIPROT Q86WU2 DLACTDEHYDROGFAD-RXN MetaCyc:MONOMER-12892	17.0
	KEGG_pep_2013	1.1.2.4	Ldhd, 4733401P21Rik, D8Bwg1320e lactate dehydrogenase D (EC:1.1.2.4) K00102 D-lactate (cytochrome) [EC:1.1.2.4]	21.0

uppermesopelagic_500m_3963_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99082733 ABC transporter related PFAM: transporter, transmembrane region: (6.9e-06) related: (7e-54) SMART: ATPase: (2.3e-20) KEGG: sil:SPO0028 ATP-binding protein, ev 0.0, 70% identity	22.0
	RefSeq_complete_nr_v62_dec2013		ABC transporter, transmembrane ATP-binding protein [Rhodobacter sp. AKP1]	7.0
	seed-2014-01-30		ABC transporter, transmembrane ATP-binding protein [Donghicola sp. S598]	7.0
	KEGG_pep_2013		ABC transporter, transmembrane ATP-binding protein K06147 cassette, subfamily B, bacterial	9.0

uppermesopelagic_500m_3962_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR324 cluster bacterium SCGC AB-629-O05]	5.0

uppermesopelagic_500m_3961_0				
	RefSeq_complete_nr_v62_dec2013		multicopper oxidase-like protein [Marinobacter santoriniensis]	4.0
	seed-2014-01-30		 [Thioflavicoccus mobilis 8321]	3.0

uppermesopelagic_500m_655_0				
	EggNog_v3_2013_08_07		secA http://www.ncbi.nlm.nih.gov/protein/145294922 preprotein translocase subunit SecA functions protein export interact acidic membrane phospholipids SecYEG complex binds to preproteins ATP undergoes conformational change promote insertion SecA/bound preprotein hydrolysis appears drive release from SecA deinsertion membrane additional proteins SecD/F/YajC aid recycling exists equilibrium between monomers dimers may possibly form higher order oligomers some organisms, there are paralogous that been found be nonessential but do function secretion subset exported	62.0
	RefSeq_complete_nr_v62_dec2013		Protein export cytoplasm protein SecA ATPase RNA helicase [Caenispirillum salinarum]	9.0
	COG_2013-12-27		COG0653 # U Intracellular trafficking, secretion, vesicular transport Function: Preprotein translocase subunit SecA (ATPase, RNA helicase) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	23.0
	seed-2014-01-30		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Bifidobacterium longum subsp. KACC 91563]	14.0
	KEGG_pep_2013		secA, azi, div preprotein translocase subunit SecA K03070 SecA	8.0

uppermesopelagic_500m_654_0				
	RefSeq_complete_nr_v62_dec2013		GDP-D-mannose dehydratase [Blastococcus saxobsidens]	4.0
	seed-2014-01-30	5.1.3.2	UDP-glucose 4-epimerase (EC 5.1.3.2) [Blastococcus saxobsidens DD2]	17.0

uppermesopelagic_500m_654_1				
	EggNog_v3_2013_08_07		FRAAL5662 http://www.ncbi.nlm.nih.gov/protein/111225022 putative GDP-D-mannose dehydratase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type e enzyme	24.0
	RefSeq_complete_nr_v62_dec2013		GDP-D-mannose dehydratase [Corynebacterium-like bacterium B27]	5.0
	seed-2014-01-30	5.1.3.2	UDP-glucose 4-epimerase (EC 5.1.3.2) [Frankia sp. EuI1c]	17.0
	KEGG_pep_2013	4.2.1.46	putative GDP-D-mannose dehydratase (EC:4.2.1.46) K01710 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	18.0

uppermesopelagic_500m_875_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71281720  identified similarity to GP:28808723	5.0
	RefSeq_complete_nr_v62_dec2013		 [marine gamma proteobacterium HTCC2143]	4.0
	seed-2014-01-30		Outer membrane lipoprotein-sorting protein [marine gamma proteobacterium HTCC2143]	7.0

uppermesopelagic_500m_650_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/154250886 helicase c2 SMART: KEGG: mag:amb3608 Rad3-related DNA	8.0
	RefSeq_complete_nr_v62_dec2013		DNA helicase [Parvibaculum lavamentivorans]	4.0
	seed-2014-01-30		DinG family ATP-dependent helicase YoaA [Parvibaculum lavamentivorans DS-1]	8.0
	KEGG_pep_2013	3.6.4.12	helicase C2 K03722 ATP-dependent DNA DinG [EC:3.6.4.12]	17.0

uppermesopelagic_500m_876_0				
	RefSeq_complete_nr_v62_dec2013		flagellar hook capping protein [SAR324 cluster bacterium SCGC AAA001-C10]	8.0
	seed-2014-01-30		Flagellar basal-body rod modification protein FlgD [SAR324 cluster bacterium SCGC AAA240-J09]	10.0

uppermesopelagic_500m_6670_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/83592994 diguanylate phosphodiesterase	3.0
	RefSeq_complete_nr_v62_dec2013		diguanylate phosphodiesterase [Rhodospirillum rubrum]	4.0
	seed-2014-01-30		Sensory box/GGDEF family protein [Thalassospira xiamenensis M-5 DSM 17429]	8.0
	KEGG_pep_2013		diguanylate phosphodiesterase	2.0

uppermesopelagic_500m_2151_0				
	EggNog_v3_2013_08_07		RB3482 http://www.ncbi.nlm.nih.gov/protein/32472540 general secretion pathway protein E PMID: 1944223 best DB hits: BLAST: pir:D82672 secretory E XF1517 [imported] - 1e-114 swissprot:P31742 GENERAL SECRETION PATHWAY PROTEIN 1e-110 pir:T12056 xpsE - Xanthomonas campestris pv. campestris COG: XF1517 COG2804 Predicted ATPases involved pili biogenesis, PilB 1e-115 PFAM: PF00004 ATPase family associated variou 0.13 PF00448 SRP54-type protein, GTPase domain 0.038 PF00437 Bacterial type II system p 8.8e-156	58.0
	RefSeq_complete_nr_v62_dec2013		type II secretory pathway, ATPase PulE/Tfp pilus assembly PilB, partial [Brevibacillus sp. CF112]	13.0
	COG_2013-12-27		COG2804 # NU Function: Type II secretory pathway, ATPase PulE/Tfp pilus assembly PilB Organism: Neisseria meningitidis Z2491 (NmA)	18.0
	seed-2014-01-30		Type IV fimbrial assembly, ATPase PilB [Solibacillus silvestris StLB046]	9.0
	KEGG_pep_2013		type II secretion system protein E K02652 IV pilus assembly PilB	10.0

uppermesopelagic_500m_2151_1				
	EggNog_v3_2013_08_07		GspE http://www.ncbi.nlm.nih.gov/protein/20807711 pili biogenesis protein PilB-like ATPase Best Blastp hit gi|7471913|pir||C75333 general secretion pathway E - Deinococcus radiodurans (strain R1) (AE002034) [Deinococcus radiodurans], score 429, E-value 1.00E-119	26.0
	RefSeq_complete_nr_v62_dec2013		Type II secretory pathway ATPase [Xanthomonas translucens]	7.0
	COG_2013-12-27		COG2804 # NU Function: Type II secretory pathway, ATPase PulE/Tfp pilus assembly PilB Organism: Escherichia coli K12 (Eco)	18.0
	seed-2014-01-30		Type IV fimbrial assembly, ATPase PilB [endosymbiont Tevnia jerichonana (vent Tica)]	11.0
	KEGG_pep_2013		type II secretion system protein E K02652 IV pilus assembly PilB	10.0

uppermesopelagic_500m_2153_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

uppermesopelagic_500m_2155_0				
	EggNog_v3_2013_08_07	1.15.1.1	sodA http://www.ncbi.nlm.nih.gov/protein/32474407 Mn family superoxide dismutase PMID: 1089067 3520487 best DB hits: BLAST: pir:B75415 dismutase (EC 1.15.1.1) (Mn) DR1279 E 7e-82 ddbj:BAB05128.1 (AP001511) [Bacillus 3e-75 embl:CAA05291.1 (AJ002279) manganese 9e-75 COG: COG0605 Superoxide 6e-83 PFAM: PF00081 Iron/manganese dismutases 2.4e-53 PF02777 5.3e-69	49.0
	RefSeq_complete_nr_v62_dec2013		iron/manganese superoxide dismutase, alpha-hairpin domain protein, partial [Candidatus Nitrosopumilus salaria]	10.0
	COG_2013-12-27		COG0605 # P Inorganic ion transport metabolism Function: Superoxide dismutase Organism: Pseudomonas aeruginosa (Pae)	14.0
	seed-2014-01-30	1.15.1.1	Manganese superoxide dismutase (EC 1.15.1.1) [Bacillus subtilis subsp. spizizenii DV1-B-1]	20.0
	metacyc-v5-2011-10-21	1.15.1.1	Superoxide dismutase [Mn] OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN sodA PE 1 SV 2 # UNIPROT P43725 SUPEROX-DISMUT-RXN 1.15.1.1	35.0
	KEGG_pep_2013	1.15.1.1	superoxide dismutase [Mn], mitochondrial precursor K04564 dismutase, Fe-Mn family [EC:1.15.1.1]	20.0

uppermesopelagic_500m_2157_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/269837136 acetyl-CoA carboxylase, carboxyl transferase, beta subunit TIGRFAM: alpha PFAM: carboxylase transferase KEGG: subunit	13.0
	RefSeq_complete_nr_v62_dec2013		carboxyltransferase [Sphaerobacter thermophilus]	3.0
	seed-2014-01-30	6.4.1.2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / beta [Sphaerobacter thermophilus DSM 20745]	24.0
	KEGG_pep_2013		acetyl-CoA carboxylase, carboxyl transferase, beta subunit	6.0

uppermesopelagic_500m_2159_0				
	RefSeq_complete_nr_v62_dec2013		amino acid permease-associated region [Melioribacter roseus]	6.0
	seed-2014-01-30		amino acid transporter [Singulisphaera acidiphila DSM 18658]	7.0
	KEGG_pep_2013		amino acid permease-associated region K03294 basic acid/polyamine antiporter, APA family	10.0

uppermesopelagic_500m_2158_0				
	RefSeq_complete_nr_v62_dec2013		 [Verrucomicrobia bacterium SCGC AAA164-E04]	4.0

uppermesopelagic_500m_2488_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256371818 Propionyl-CoA carboxylase PFAM: carboxyl transferase KEGG: propionyl-CoA carboxylase	8.0
	RefSeq_complete_nr_v62_dec2013		acetyl-CoA carboxylase [Acidimicrobium ferrooxidans]	4.0
	seed-2014-01-30	6.4.1.4	Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4) [Acidimicrobium ferrooxidans DSM 10331]	21.0
	KEGG_pep_2013	6.4.1.3	Propionyl-CoA carboxylase (EC:6.4.1.3)	13.0

uppermesopelagic_500m_2480_0				
	RefSeq_complete_nr_v62_dec2013		 [Verrucomicrobia bacterium SCGC AAA164-M04]	4.0
	seed-2014-01-30		TonB-like [Verrucomicrobia bacterium SCGC AAA164-L15]	5.0

uppermesopelagic_500m_2487_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/118581503 Beta-hydroxyacyl-(acyl-carrier-protein) dehydratase, FabA/FabZ PFAM: beta-ketoacyl synthase acyl transferase domain protein KEGG: sco:SCO0127 multi-domain beta keto-acyl synthase	15.0
	RefSeq_complete_nr_v62_dec2013		Beta-hydroxyacyl-(acyl-carrier-protein) dehydratase, FabA/FabZ [Desulfuromonas acetoxidans]	5.0
	seed-2014-01-30		omega-3 polyunsaturated fatty acid synthase subunit, PfaB / PfaC [Pelobacter propionicus DSM 2379]	13.0
	KEGG_pep_2013		beta-hydroxyacyl-(acyl-carrier-protein) dehydratase, FabA/FabZ	3.0

uppermesopelagic_500m_6876_0				
	EggNog_v3_2013_08_07		Mb0588c http://www.ncbi.nlm.nih.gov/protein/31791755 nicotinate phosphoribosyltransferase catalyzes formation 5-phospho-alpha-D-ribose 1-diphosphate from D-ribonucleotide diphosphate	11.0
	RefSeq_complete_nr_v62_dec2013		nicotinate phosphoribosyltransferase [Marinobacter nanhaiticus]	4.0
	COG_2013-12-27		COG1488 # H Coenzyme transport metabolism Function: Nicotinic acid phosphoribosyltransferase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0
	seed-2014-01-30	2.4.2.11	Nicotinate phosphoribosyltransferase (EC 2.4.2.11) [Mycobacterium tuberculosis OSDD518]	17.0
	metacyc-v5-2011-10-21	2.4.2.11	Nicotinate phosphoribosyltransferase pncB2 OS Mycobacterium tuberculosis GN PE 2 SV 1 # UNIPROT O53770 NICOTINATEPRIBOSYLTRANS-RXN 2.4.2.11	26.0
	KEGG_pep_2013	2.4.2.11	pncB nicotinate phosphoribosyltransferase (EC:2.4.2.11) K00763 [EC:2.4.2.11]	16.0

uppermesopelagic_500m_6876_1				
	RefSeq_complete_nr_v62_dec2013		 [Alcanivorax sp. DG881]	3.0
	seed-2014-01-30		Conserved secreted protein [Alcanivorax dieselolei B5]	5.0

uppermesopelagic_500m_6877_0				
	EggNog_v3_2013_08_07		xerD http://www.ncbi.nlm.nih.gov/protein/77463394 integrase/recombinase XerD COG4974. XerD recombinases, which belong to lambda integrase family tyrosine site-specific recombinases. The Xer recombination system involved stable maintenance replicons (certain plasmids chromosomes) E. coli Citation: Blakely G, May McCulloch R, Arciszewska LK, Burke M, Lovett ST, Sherratt DJ. (1993) Cell. 75(2):351-61.	45.0
	RefSeq_complete_nr_v62_dec2013		Tyrosine recombinase XerD [Rhodobacter sp. AKP1]	6.0
	COG_2013-12-27		COG4974 # L Replication, recombination repair Function: Site-specific recombinase XerD Organism: Brucella melitensis (Bme)	14.0
	seed-2014-01-30		Tyrosine recombinase XerD [Agrobacterium tumefaciens F2]	6.0
	KEGG_pep_2013		phage integrase family protein K04763 integrase/recombinase XerD	6.0

uppermesopelagic_500m_6874_1				
	EggNog_v3_2013_08_07		SPO2255 http://www.ncbi.nlm.nih.gov/protein/56697117  identified similarity to GB:CAE27342.1	6.0
	RefSeq_complete_nr_v62_dec2013		phage conserved , putative [Ruegeria sp. R11]	6.0
	seed-2014-01-30		Gene Transfer Agent (GTA) ORFG10b [Roseovarius sp. HTCC2601]	8.0

uppermesopelagic_500m_6875_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161528056 3-phosphoshikimate 1-carboxyvinyltransferase KEGG: AroA TIGRFAM: PFAM: EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	11.0
	RefSeq_complete_nr_v62_dec2013		, partial [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0
	seed-2014-01-30	2.5.1.19	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19) # AroF [Nitrosopumilus maritimus SCM1]	19.0
	metacyc-v5-2011-10-21	2.5.1.19	Probable 3-phosphoshikimate 1-carboxyvinyltransferase OS Methanosphaera stadtmanae (strain DSM 3091) GN aroA PE 3 SV 1 # UNIPROT Q2NH05 2.5.1.19-RXN 2.5.1.19	30.0
	KEGG_pep_2013	2.5.1.19	5-enolpyruvylshikimate-3-phosphate synthase (EC:2.5.1.19) K00800 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	17.0

uppermesopelagic_500m_6872_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/153010106 binding-protein-dependent transport systems inner membrane component PFAM: KEGG: mlo:mll5126 ABC transporter, permease protein	13.0
	RefSeq_complete_nr_v62_dec2013		binding-protein-dependent transport systems inner membrane component [Spiribacter salinus]	8.0
	COG_2013-12-27		COG0601 # EP Function: ABC-type dipeptide/oligopeptide/nickel transport systems, permease components Organism: Sinorhizobium meliloti (Sme)	14.0
	seed-2014-01-30		cell processes transport small molecules [Agrobacterium radiobacter K84]	8.0
	KEGG_pep_2013		binding-protein-dependent transport systems inner membrane component K02033 peptide/nickel system permease protein	10.0

uppermesopelagic_500m_6871_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AAA298-D23]	5.0

uppermesopelagic_500m_6878_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161528000 uroporphyrin-III C-methyltransferase TIGRFAM: PFAM: Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase KEGG: neu:NE0532 uroporphyrinogen-III methylase	13.0
	RefSeq_complete_nr_v62_dec2013		uroporphyrin-III C-methyltransferase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0
	seed-2014-01-30	2.1.1.107	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) [Prochlorococcus marinus str. AS9601]	18.0
	KEGG_pep_2013	2.1.1.107	cysG putative uroporphyrin-III C-methyltransferase (EC:2.1.1.107) K02303 [EC:2.1.1.107]	17.0

uppermesopelagic_500m_6878_1				
