ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
uppermesopelagic_500m_3165_0	176	129	305	uppermesopelagic_500m_3165	991	-		all	hypothetical protein
uppermesopelagic_500m_3165_1	230	268	498	uppermesopelagic_500m_3165	991	-		all	hypothetical protein
uppermesopelagic_500m_3164_0	314	1	315	uppermesopelagic_500m_3164	960	-		all	hypothetical protein
uppermesopelagic_500m_3164_1	287	457	744	uppermesopelagic_500m_3164	960	+		Proteobacteria	FIG00444181:
uppermesopelagic_500m_3163_0	827	2	829	uppermesopelagic_500m_3163	974	+		all	
uppermesopelagic_500m_3162_0	701	3	704	uppermesopelagic_500m_3162	706	+		all	hypothetical protein
uppermesopelagic_500m_3161_0	167	1	168	uppermesopelagic_500m_3161	719	+		all	hypothetical protein
uppermesopelagic_500m_3161_1	179	344	523	uppermesopelagic_500m_3161	719	+		all	hypothetical protein
uppermesopelagic_500m_3161_2	125	592	717	uppermesopelagic_500m_3161	719	-		all	hypothetical protein
uppermesopelagic_500m_3160_0	725	2	727	uppermesopelagic_500m_3160	728	+		all	hypothetical protein
uppermesopelagic_500m_3169_0	962	3	965	uppermesopelagic_500m_3169	965	-		all	hypothetical protein
uppermesopelagic_500m_3168_0	287	7	294	uppermesopelagic_500m_3168	715	-		all	hypothetical protein
uppermesopelagic_500m_3168_1	200	251	451	uppermesopelagic_500m_3168	715	-		all	hypothetical protein
uppermesopelagic_500m_7512_0	785	108	893	uppermesopelagic_500m_7512	893	-		Candidatus Nitrosopumilus maritimus SCM1	transcription factor TFIIB cyclin-related protein K03124 initiation
uppermesopelagic_500m_7513_0	335	101	436	uppermesopelagic_500m_7513	1010	+		all	hypothetical protein
uppermesopelagic_500m_7513_1	185	825	1010	uppermesopelagic_500m_7513	1010	-		all	hypothetical protein
uppermesopelagic_500m_7510_0	236	2	238	uppermesopelagic_500m_7510	589	+	6.3.5.2	Bacteria	guaA gmp synthase (glutamine amidotransferase) protein (EC:6.3.5.2 6.3.4.1) K01951 GMP (glutamine-hydrolysing)
uppermesopelagic_500m_7510_1	287	225	512	uppermesopelagic_500m_7510	589	+	6.3.5.2	Bacillus/Clostridium group	GMP synthase, large subunit (EC:6.3.5.2) K01951 synthase (glutamine-hydrolysing)
uppermesopelagic_500m_7510_2	143	445	588	uppermesopelagic_500m_7510	589	-		all	hypothetical protein
uppermesopelagic_500m_7511_0	185	2	187	uppermesopelagic_500m_7511	188	-		all	hypothetical protein
uppermesopelagic_500m_2748_0	953	2	955	uppermesopelagic_500m_2748	978	+		all	hypothetical protein
uppermesopelagic_500m_2749_0	680	104	784	uppermesopelagic_500m_2749	994	+		all	hypothetical protein
uppermesopelagic_500m_2749_1	209	785	994	uppermesopelagic_500m_2749	994	+		all	hypothetical protein
uppermesopelagic_500m_7514_0	560	166	726	uppermesopelagic_500m_7514	1010	+		all	hypothetical protein
uppermesopelagic_500m_7515_0	338	3	341	uppermesopelagic_500m_7515	941	-	2.3.1.9	Gammaproteobacteria	putative acetyl-CoA acetyltransferase (acetoacetyl-CoA thiolase) (EC:2.3.1.9) K00626 C-acetyltransferase
uppermesopelagic_500m_2744_0	401	3	404	uppermesopelagic_500m_2744	962	+		"Alphabacteria" Cavalier-Smith 1992	secA preprotein translocase subunit SecA K03070 SecA
uppermesopelagic_500m_2744_1	551	409	960	uppermesopelagic_500m_2744	962	+		all	hypothetical protein
uppermesopelagic_500m_2745_0	281	1	282	uppermesopelagic_500m_2745	999	-	2.1.1.35	"Alphabacteria" Cavalier-Smith 1992	ATPase (EC:2.1.1.35) K03631 DNA repair protein RecN (Recombination N)
uppermesopelagic_500m_2745_1	392	292	684	uppermesopelagic_500m_2745	999	-		"Alphabacteria" Cavalier-Smith 1992	tetratricopeptide repeat family protein K05807 putative lipoprotein
uppermesopelagic_500m_2746_0	527	2	529	uppermesopelagic_500m_2746	845	+		all	hypothetical protein
uppermesopelagic_500m_2746_1	224	551	775	uppermesopelagic_500m_2746	845	+		all	hypothetical protein
uppermesopelagic_500m_2746_2	71	772	843	uppermesopelagic_500m_2746	845	+		all	hypothetical protein
uppermesopelagic_500m_2747_0	341	3	344	uppermesopelagic_500m_2747	1005	-	3.6.3.28	Bacteria	ATP binding cassette (abc) transporter, putative (EC:3.6.3.28)
uppermesopelagic_500m_2747_1	653	352	1005	uppermesopelagic_500m_2747	1005	-		all	hypothetical protein
uppermesopelagic_500m_2740_0	701	1	702	uppermesopelagic_500m_2740	924	-		Proteobacteria	helicase, C-terminal:DEAD/DEAH box N-terminal K03724 ATP-dependent helicase Lhr Lhr-like
uppermesopelagic_500m_2741_0	833	3	836	uppermesopelagic_500m_2741	960	+	3.6.4.13	Bacillus/Clostridium group	DEAD/DEAH box helicase domain protein K05592 ATP-dependent RNA DeaD
uppermesopelagic_500m_2742_0	317	136	453	uppermesopelagic_500m_2742	991	-		Proteobacteria	FIG00431945:
uppermesopelagic_500m_2742_1	200	676	876	uppermesopelagic_500m_2742	991	+		all	hypothetical protein
uppermesopelagic_500m_2743_0	230	1	231	uppermesopelagic_500m_2743	984	+		all	hypothetical protein
uppermesopelagic_500m_2743_1	170	364	534	uppermesopelagic_500m_2743	984	+		all	hypothetical protein
uppermesopelagic_500m_2743_2	176	808	984	uppermesopelagic_500m_2743	984	+		all	hypothetical protein
uppermesopelagic_500m_8745_0	983	3	986	uppermesopelagic_500m_8745	987	+		all	hypothetical protein
uppermesopelagic_500m_8742_0	728	145	873	uppermesopelagic_500m_8742	893	+		all	
uppermesopelagic_500m_8743_0	254	1	255	uppermesopelagic_500m_8743	863	+		all	
uppermesopelagic_500m_8743_1	410	325	735	uppermesopelagic_500m_8743	863	+		all	hypothetical protein
uppermesopelagic_500m_1204_0	398	2	400	uppermesopelagic_500m_1204	808	-		all	hypothetical protein
uppermesopelagic_500m_1204_1	338	469	807	uppermesopelagic_500m_1204	808	-		all	hypothetical protein
uppermesopelagic_500m_1205_0	596	1	597	uppermesopelagic_500m_1205	826	+		all	
uppermesopelagic_500m_1206_0	428	2	430	uppermesopelagic_500m_1206	904	+		'Phyllobacteriaceae'	K09004 protein
uppermesopelagic_500m_1206_1	155	458	613	uppermesopelagic_500m_1206	904	-		all	hypothetical protein
uppermesopelagic_500m_1207_0	494	422	916	uppermesopelagic_500m_1207	916	-		all	hypothetical protein
uppermesopelagic_500m_1200_0	410	3	413	uppermesopelagic_500m_1200	832	+		all	hypothetical protein
uppermesopelagic_500m_1200_1	185	645	830	uppermesopelagic_500m_1200	832	-		all	hypothetical protein
uppermesopelagic_500m_1201_0	857	98	955	uppermesopelagic_500m_1201	955	-		all	hypothetical protein
uppermesopelagic_500m_1202_0	89	1	90	uppermesopelagic_500m_1202	822	-		all	hypothetical protein
uppermesopelagic_500m_1202_1	497	211	708	uppermesopelagic_500m_1202	822	-		all	
uppermesopelagic_500m_1203_0	563	76	639	uppermesopelagic_500m_1203	872	+	6.1.1.3	Bacteria	EMB2761 (EMBRYO DEFECTIVE 2761) ATP binding / aminoacyl-tRNA ligase/ ligase, forming related compounds nucleotide threonine-tRNA ligase (EC:6.1.1.3) K01868 threonyl-tRNA synthetase
uppermesopelagic_500m_8741_0	329	34	363	uppermesopelagic_500m_8741	893	-	1.1.1.100	SAR324 cluster	3-oxoacyl- reductase (EC 1.1.1.100)
uppermesopelagic_500m_8741_1	557	335	892	uppermesopelagic_500m_8741	893	-		SAR324 cluster	Apolipoprotein N-acyltransferase (EC 2.3.1.-) / Copper homeostasis protein CutE
uppermesopelagic_500m_1208_0	356	127	483	uppermesopelagic_500m_1208	883	+		all	hypothetical protein
uppermesopelagic_500m_1209_0	659	3	662	uppermesopelagic_500m_1209	801	-	3.4.21.53	Rhodospirillales	lon ATP-dependent protease La (EC:3.4.21.53) K01338 Lon
uppermesopelagic_500m_4406_0	761	1	762	uppermesopelagic_500m_4406	995	-	2.8.3.16	"Frankiella" Maire and Tison 1909	L-carnitine dehydratase/bile acid-inducible protein F (EC 2.8.3.16)
uppermesopelagic_500m_3361_0	281	1	282	uppermesopelagic_500m_3361	550	-		SAR324 cluster bacterium SCGC AAA240-J09	Rod shape-determining protein RodA
uppermesopelagic_500m_4400_0	716	1	717	uppermesopelagic_500m_4400	1025	-		SAR324 cluster bacterium SCGC AAA001-C10	
uppermesopelagic_500m_3363_0	104	2	106	uppermesopelagic_500m_3363	214	-		all	hypothetical protein
uppermesopelagic_500m_3363_1	77	135	212	uppermesopelagic_500m_3363	214	+		all	hypothetical protein
uppermesopelagic_500m_4402_0	179	11	190	uppermesopelagic_500m_4402	602	-		all	hypothetical protein
uppermesopelagic_500m_4402_1	413	187	600	uppermesopelagic_500m_4402	602	-	3.5.1.87	Bacteria	allantoate amidohydrolase (EC:3.5.1.87) K06016 N-carbamoyl-L-amino-acid hydrolase
uppermesopelagic_500m_5914_0	641	7	648	uppermesopelagic_500m_5914	913	-		all	hypothetical protein
uppermesopelagic_500m_5915_0	110	2	112	uppermesopelagic_500m_5915	741	-		all	hypothetical protein
uppermesopelagic_500m_5915_1	551	189	740	uppermesopelagic_500m_5915	741	-		all	hypothetical protein
uppermesopelagic_500m_5916_0	776	1	777	uppermesopelagic_500m_5916	964	+	1.2.7.8	Proteobacteria	Indolepyruvate ferredoxin oxidoreductase IorA-like protein K04090 indolepyruvate oxidoreductase
uppermesopelagic_500m_5917_0	596	2	598	uppermesopelagic_500m_5917	940	-		Bacteria	-putative related to sulfatases
uppermesopelagic_500m_5910_0	248	50	298	uppermesopelagic_500m_5910	903	-		all	hypothetical protein
uppermesopelagic_500m_5910_1	440	413	853	uppermesopelagic_500m_5910	903	-		all	hypothetical protein
uppermesopelagic_500m_5911_0	224	3	227	uppermesopelagic_500m_5911	854	-		all	hypothetical protein
uppermesopelagic_500m_5911_1	647	194	841	uppermesopelagic_500m_5911	854	-		all	hypothetical protein
uppermesopelagic_500m_5912_0	956	3	959	uppermesopelagic_500m_5912	959	-		all	hypothetical protein
uppermesopelagic_500m_5913_0	224	1	225	uppermesopelagic_500m_5913	1008	-		all	
uppermesopelagic_500m_5913_1	398	304	702	uppermesopelagic_500m_5913	1008	-		Candidatus Nitrosopumilus maritimus SCM1	metal-dependent protease PAD1/JA B1 superfamily
uppermesopelagic_500m_8749_0	290	116	406	uppermesopelagic_500m_8749	886	+	5.1.3.1	Bacteria	ribulose-phosphate 3-epimerase (EC:5.1.3.1) K01783
uppermesopelagic_500m_8749_1	452	434	886	uppermesopelagic_500m_8749	886	+	3.4.21.92	'Paenibacillaceae'	ATP-dependent Clp protease proteolytic subunit, putative (EC:3.4.21.92)
uppermesopelagic_500m_5918_0	308	1	309	uppermesopelagic_500m_5918	857	+		all	hypothetical protein
uppermesopelagic_500m_5918_1	533	322	855	uppermesopelagic_500m_5918	857	+		all	hypothetical protein
uppermesopelagic_500m_5919_0	119	1	120	uppermesopelagic_500m_5919	982	-		all	hypothetical protein
uppermesopelagic_500m_5919_1	227	113	340	uppermesopelagic_500m_5919	982	-		all	hypothetical protein
uppermesopelagic_500m_5919_2	263	717	980	uppermesopelagic_500m_5919	982	-		all	hypothetical protein
uppermesopelagic_500m_4409_0	407	3	410	uppermesopelagic_500m_4409	971	-		all	hypothetical protein
uppermesopelagic_500m_4408_0	734	3	737	uppermesopelagic_500m_4408	738	+		all	hypothetical protein
uppermesopelagic_500m_4355_0	323	1	324	uppermesopelagic_500m_4355	1009	-	1.1.1.100	Bacteria	fabG 3-ketoacyl-(acyl-carrier-protein) reductase (EC:1.1.1.100) K00059 3-oxoacyl-
uppermesopelagic_500m_4355_1	497	511	1008	uppermesopelagic_500m_4355	1009	-		all	hypothetical protein
uppermesopelagic_500m_4354_0	656	74	730	uppermesopelagic_500m_4354	985	-		SAR86 cluster bacterium SAR86E	
uppermesopelagic_500m_4354_1	125	859	984	uppermesopelagic_500m_4354	985	-		all	hypothetical protein
uppermesopelagic_500m_4357_0	185	3	188	uppermesopelagic_500m_4357	995	+		all	hypothetical protein
uppermesopelagic_500m_4357_1	632	228	860	uppermesopelagic_500m_4357	995	-		all	hypothetical protein
uppermesopelagic_500m_4356_0	617	1	618	uppermesopelagic_500m_4356	1028	-	1.3.99.3	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	acyl-coa dehydrogenase (EC:1.3.99.3) K00249 acyl-CoA
uppermesopelagic_500m_4351_0	893	3	896	uppermesopelagic_500m_4351	1004	+		all	hypothetical protein
uppermesopelagic_500m_4350_0	368	2	370	uppermesopelagic_500m_4350	991	-	1.3.99.1	Bacteria	sdhB succinate dehydrogenase/fumarate reductase Fe-s protein subunit (EC:1.3.99.1) K00240 dehydrogenase iron-sulfur
uppermesopelagic_500m_4350_1	203	370	573	uppermesopelagic_500m_4350	991	-	1.3.5.1	Rhodococcus	sdh1 succinate dehydrogenase Sdh1 (EC:1.3.5.1) K00234 (ubiquinone) flavoprotein subunit
uppermesopelagic_500m_4353_0	482	16	498	uppermesopelagic_500m_4353	1047	-	3.4.24.57	Candidatus Pelagibacter sp. IMCC9063	YgjD/Kae1/Qri7 family, required threonylcarbamoyladenosine (t(6)A) formation tRNA K01409 O-sialoglycoprotein endopeptidase
uppermesopelagic_500m_4353_1	209	555	764	uppermesopelagic_500m_4353	1047	+	2.5.1.61	Candidatus Pelagibacter sp. HTCC7211	hemC hydroxymethylbilane synthase (EC:2.5.1.61) K01749
uppermesopelagic_500m_4352_0	458	3	461	uppermesopelagic_500m_4352	1053	+		all	transposase IS4 family protein
uppermesopelagic_500m_4352_1	407	428	835	uppermesopelagic_500m_4352	1053	+		all	hypothetical protein
uppermesopelagic_500m_4352_2	263	745	1008	uppermesopelagic_500m_4352	1053	-		all	hypothetical protein
uppermesopelagic_500m_4359_0	260	27	287	uppermesopelagic_500m_4359	820	-	3.1.6.2	unclassified Verrucomicrobia (miscellaneous)	Steryl-sulfatase (EC:3.1.6.2)
uppermesopelagic_500m_4359_1	308	512	820	uppermesopelagic_500m_4359	820	+		Verrucomicrobia	probable iron binding protein from family
uppermesopelagic_500m_4358_0	128	2	130	uppermesopelagic_500m_4358	1069	-		all	hypothetical protein
uppermesopelagic_500m_4358_1	776	134	910	uppermesopelagic_500m_4358	1069	-		Ruegeria pomeroyi DSS-3	cytochrome c oxidase assembly protein
uppermesopelagic_500m_794_0	437	1	438	uppermesopelagic_500m_794	848	-		'Bradyrhizobiaceae'	NHL repeat containing protein
uppermesopelagic_500m_795_0	785	2	787	uppermesopelagic_500m_795	787	+		Bacteria	MoxR-type regulator protein K03924 MoxR-like ATPase
uppermesopelagic_500m_796_0	215	37	252	uppermesopelagic_500m_796	899	-		all	hypothetical protein
uppermesopelagic_500m_796_1	458	252	710	uppermesopelagic_500m_796	899	-		all	hypothetical protein
uppermesopelagic_500m_797_0	845	2	847	uppermesopelagic_500m_797	848	-	1.1.3.15	Gammaproteobacteria	FAD linked oxidase, C-terminal:FAD N-terminal K00104 glycolate oxidase
uppermesopelagic_500m_790_0	701	1	702	uppermesopelagic_500m_790	896	-		all	hypothetical protein
uppermesopelagic_500m_975_0	683	68	751	uppermesopelagic_500m_975	822	+		all	hypothetical protein
uppermesopelagic_500m_792_0	317	2	319	uppermesopelagic_500m_792	810	+		Gastrospirillum	MerR family transcriptional regulator K13640 regulator, heat shock protein HspR
uppermesopelagic_500m_792_1	437	331	768	uppermesopelagic_500m_792	810	+		"Dehalococcoides ethenogenes" Maymo-Gatell et al. 1997	ATPase AAA-2 domain-containing protein K03696 ATP-dependent Clp protease ATP-binding subunit ClpC
uppermesopelagic_500m_793_0	764	3	767	uppermesopelagic_500m_793	828	+		all	hypothetical protein
uppermesopelagic_500m_793_1	65	761	826	uppermesopelagic_500m_793	828	+		all	hypothetical protein
uppermesopelagic_500m_978_0	785	1	786	uppermesopelagic_500m_978	788	+		all	hypothetical protein
uppermesopelagic_500m_979_0	182	1	183	uppermesopelagic_500m_979	791	+		all	hypothetical protein
uppermesopelagic_500m_979_1	389	220	609	uppermesopelagic_500m_979	791	+		all	hypothetical protein
uppermesopelagic_500m_798_0	395	1	396	uppermesopelagic_500m_798	834	-		all	hypothetical protein
uppermesopelagic_500m_799_0	629	1	630	uppermesopelagic_500m_799	840	+		Flavobacteriaceae	ATPase associated various cellular activities K03924 MoxR-like
uppermesopelagic_500m_799_1	146	694	840	uppermesopelagic_500m_799	840	+		all	hypothetical protein
uppermesopelagic_500m_5931_0	776	15	791	uppermesopelagic_500m_5931	975	+		"Nitrosococcus" Winogradsky 1892 emend. Campbell et al. 2011	outer membrane efflux protein
uppermesopelagic_500m_5936_0	599	1	600	uppermesopelagic_500m_5936	974	+		Bacteria	major facilitator superfamily
uppermesopelagic_500m_5936_1	77	895	972	uppermesopelagic_500m_5936	974	+		all	hypothetical protein
uppermesopelagic_500m_5937_0	263	1	264	uppermesopelagic_500m_5937	944	+		all	hypothetical protein
uppermesopelagic_500m_5937_1	164	283	447	uppermesopelagic_500m_5937	944	+		all	hypothetical protein
uppermesopelagic_500m_5934_0	869	3	872	uppermesopelagic_500m_5934	1032	+		"Microspironema" Stiles and Pfender 1905	TPR domain protein, putative component TonB system
uppermesopelagic_500m_5935_0	536	3	539	uppermesopelagic_500m_5935	923	+		DSM 7467	UbiD-like subunit putative (de) carboxylase K03182 3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD
uppermesopelagic_500m_5935_1	311	611	922	uppermesopelagic_500m_5935	923	+		all	hypothetical protein
uppermesopelagic_500m_8535_0	950	1	951	uppermesopelagic_500m_8535	1037	+		all	hypothetical protein
uppermesopelagic_500m_8535_1	134	902	1036	uppermesopelagic_500m_8535	1037	+		all	hypothetical protein
uppermesopelagic_500m_8534_0	398	2	400	uppermesopelagic_500m_8534	548	+		all	hypothetical protein
uppermesopelagic_500m_8534_1	149	397	546	uppermesopelagic_500m_8534	548	-		all	hypothetical protein
uppermesopelagic_500m_8537_0	569	1	570	uppermesopelagic_500m_8537	997	+		Actinomycetales	protein-export membrane protein SecD K03072 preprotein translocase subunit SecD
uppermesopelagic_500m_8536_0	686	1	687	uppermesopelagic_500m_8536	1026	+		Bacteria	440aa long
uppermesopelagic_500m_8531_0	647	2	649	uppermesopelagic_500m_8531	1032	+		all	hypothetical protein
uppermesopelagic_500m_8531_1	179	852	1031	uppermesopelagic_500m_8531	1032	-		all	hypothetical protein
uppermesopelagic_500m_8530_0	182	3	185	uppermesopelagic_500m_8530	886	+		all	hypothetical protein
uppermesopelagic_500m_8530_1	299	586	885	uppermesopelagic_500m_8530	886	+		all	hypothetical protein
uppermesopelagic_500m_8533_0	284	3	287	uppermesopelagic_500m_8533	1013	+		all	
uppermesopelagic_500m_8533_1	452	379	831	uppermesopelagic_500m_8533	1013	+		all	
uppermesopelagic_500m_8532_0	653	6	659	uppermesopelagic_500m_8532	1089	-		all	
uppermesopelagic_500m_8532_1	263	690	953	uppermesopelagic_500m_8532	1089	-		all	hypothetical protein
uppermesopelagic_500m_8532_2	98	991	1089	uppermesopelagic_500m_8532	1089	-		all	hypothetical protein
uppermesopelagic_500m_8539_0	689	37	726	uppermesopelagic_500m_8539	1003	-		all	hypothetical protein
uppermesopelagic_500m_8538_0	293	2	295	uppermesopelagic_500m_8538	1070	-	6.1.1.14	"Alphabacteria" Cavalier-Smith 1992	EDD1 EDD1 (EMBRYO-DEFECTIVE-DEVELOPMENT 1) glycine-tRNA ligase K14164 glycyl-tRNA synthetase
uppermesopelagic_500m_8538_1	209	471	680	uppermesopelagic_500m_8538	1070	+		'Rhodobacteraceae'	Peptidoglycan binding domain protein
uppermesopelagic_500m_6269_0	734	3	737	uppermesopelagic_500m_6269	1017	+		all	hypothetical protein
uppermesopelagic_500m_6269_1	86	929	1015	uppermesopelagic_500m_6269	1017	-		all	hypothetical protein
uppermesopelagic_500m_6268_0	323	1	324	uppermesopelagic_500m_6268	564	+		BCF group	putative beta-galactosidase
uppermesopelagic_500m_6267_0	242	5	247	uppermesopelagic_500m_6267	902	-	3.6.3.14	Actinomycetales	atpG F0F1 ATP synthase subunit gamma (EC:3.6.3.14) K02115 F-type H+-transporting ATPase
uppermesopelagic_500m_6267_1	398	329	727	uppermesopelagic_500m_6267	902	-		all	
uppermesopelagic_500m_6266_0	296	2	298	uppermesopelagic_500m_6266	1005	-	2.6.1.45	Bacteria	sgaA serine--glyoxylate transaminase (EC:2.6.1.45) K00830 alanine-glyoxylate / serine-glyoxylate serine-pyruvate
uppermesopelagic_500m_6266_1	275	570	845	uppermesopelagic_500m_6266	1005	-	4.2.1.17	Sandarakinorhabdus sp. AAP62	paaG1 enoyl-CoA hydratase (EC:4.2.1.17) K01692
uppermesopelagic_500m_6265_0	734	2	736	uppermesopelagic_500m_6265	1002	+		Gemmatimonas aurantiaca DSM 14586	putative tRNA-dihydrouridine synthase
uppermesopelagic_500m_6264_0	905	1	906	uppermesopelagic_500m_6264	906	-		all	hypothetical protein
uppermesopelagic_500m_6263_0	431	2	433	uppermesopelagic_500m_6263	1050	-		all	hypothetical protein
uppermesopelagic_500m_6263_1	497	414	911	uppermesopelagic_500m_6263	1050	-		Thermotogaceae	TsaD/Kae1/Qri7 protein, required threonylcarbamoyladenosine t(6)A37 formation tRNA
uppermesopelagic_500m_6263_2	119	915	1034	uppermesopelagic_500m_6263	1050	-		all	hypothetical protein
uppermesopelagic_500m_6262_0	794	2	796	uppermesopelagic_500m_6262	931	-	3.6.3.44	Ancona	Xenobiotic-transporting ATPase (EC:3.6.3.44)
uppermesopelagic_500m_6261_0	1016	18	1034	uppermesopelagic_500m_6261	1045	+	5.4.99.2	Bacteria	Mut, D230010K02Rik, Mcm methylmalonyl-Coenzyme A mutase (EC:5.4.99.2) K01847 methylmalonyl-CoA
uppermesopelagic_500m_6260_0	200	1	201	uppermesopelagic_500m_6260	1054	+		all	hypothetical protein
uppermesopelagic_500m_6260_1	620	203	823	uppermesopelagic_500m_6260	1054	-	2.5.1.15	Bacteria	folP dihydropteroate synthase (EC:2.5.1.15) K00796
uppermesopelagic_500m_6260_2	167	887	1054	uppermesopelagic_500m_6260	1054	-		all	hypothetical protein
uppermesopelagic_500m_5008_0	332	2	334	uppermesopelagic_500m_5008	995	-		unclassified Verrucomicrobia (miscellaneous)	heparan N-sulfatase
uppermesopelagic_500m_5008_1	491	361	852	uppermesopelagic_500m_5008	995	-	3.10.1.1	Blastopirellula marina DSM 3645	N-sulfoglucosamine sulfohydrolase (EC:3.10.1.1) K01565
uppermesopelagic_500m_5009_0	716	3	719	uppermesopelagic_500m_5009	977	-		all	, partial
uppermesopelagic_500m_5009_1	98	879	977	uppermesopelagic_500m_5009	977	+		all	hypothetical protein
uppermesopelagic_500m_5003_0	743	2	745	uppermesopelagic_500m_5003	807	-	2.7.1.2	Chthoniobacter flavus Ellin514	ROK family protein K00845 glucokinase
uppermesopelagic_500m_5000_0	719	92	811	uppermesopelagic_500m_5000	811	+		Singulisphaera acidiphila ATCC BAA-1392	probable cytochrome c precursor
uppermesopelagic_500m_5001_0	209	3	212	uppermesopelagic_500m_5001	839	-		Dyella japonica A8	peptidase M20
uppermesopelagic_500m_5001_1	557	281	838	uppermesopelagic_500m_5001	839	-		all	
uppermesopelagic_500m_5006_0	344	15	359	uppermesopelagic_500m_5006	1059	-	3.6.3.30	Proteobacteria	iron ABC transporter ATP-binding protein K02010 iron(III) transport system protein
uppermesopelagic_500m_5006_1	680	378	1058	uppermesopelagic_500m_5006	1059	-		all	hypothetical protein
uppermesopelagic_500m_5007_0	95	1	96	uppermesopelagic_500m_5007	1069	-		all	hypothetical protein
uppermesopelagic_500m_5007_1	383	116	499	uppermesopelagic_500m_5007	1069	+		all	hypothetical protein
uppermesopelagic_500m_5007_2	284	504	788	uppermesopelagic_500m_5007	1069	-		all	hypothetical protein
uppermesopelagic_500m_5007_3	245	822	1067	uppermesopelagic_500m_5007	1069	+		all	hypothetical protein
uppermesopelagic_500m_5004_0	401	2	403	uppermesopelagic_500m_5004	605	-	1.1.5.2	Bacteria	quinoprotein glucose dehydrogenase (EC:1.1.5.2) K00117
uppermesopelagic_500m_5005_0	323	46	369	uppermesopelagic_500m_5005	1016	+		Schlesneria paludicola DSM 18645	ATPase associated various cellular activities K03924 MoxR-like
uppermesopelagic_500m_5005_1	626	390	1016	uppermesopelagic_500m_5005	1016	+		all	hypothetical protein
uppermesopelagic_500m_7237_0	587	151	738	uppermesopelagic_500m_7237	933	+	2.7.4.22	Bacteria	Uridylate kinase, putative K09903 uridylate kinase
uppermesopelagic_500m_7236_0	353	82	435	uppermesopelagic_500m_7236	660	-		all	hypothetical protein
uppermesopelagic_500m_7236_1	86	574	660	uppermesopelagic_500m_7236	660	-		all	hypothetical protein
uppermesopelagic_500m_7235_0	368	2	370	uppermesopelagic_500m_7235	935	+		all	thermosome subunit
uppermesopelagic_500m_7235_1	572	361	933	uppermesopelagic_500m_7235	935	-	1.1.1.103	Bacteria	L-threonine 3-dehydrogenase (EC:1.1.1.103)
uppermesopelagic_500m_7234_0	647	58	705	uppermesopelagic_500m_7234	707	+	6.2.1.30	Thermus	Phenylacetate-coenzyme A ligase (EC 6.2.1.30)
uppermesopelagic_500m_7832_0	182	172	354	uppermesopelagic_500m_7832	1017	-		all	hypothetical protein
uppermesopelagic_500m_7832_1	341	494	835	uppermesopelagic_500m_7832	1017	+		all	
uppermesopelagic_500m_7233_0	755	1	756	uppermesopelagic_500m_7233	932	+	2.4.2.14	Bacteria	ATASE3 ATASE3 (GLN PHOSPHORIBOSYL PYROPHOSPHATE AMIDOTRANSFERASE 3) amidophosphoribosyltransferase (EC:2.4.2.14) K00764
uppermesopelagic_500m_2604_0	95	3	98	uppermesopelagic_500m_2604	291	+		all	hypothetical protein
uppermesopelagic_500m_2604_1	95	95	190	uppermesopelagic_500m_2604	291	+		all	hypothetical protein
uppermesopelagic_500m_7231_0	185	3	188	uppermesopelagic_500m_7231	554	-		all	hypothetical protein
uppermesopelagic_500m_7231_1	209	343	552	uppermesopelagic_500m_7231	554	-		all	hypothetical protein
uppermesopelagic_500m_7230_0	365	1	366	uppermesopelagic_500m_7230	987	-		all	hypothetical protein
uppermesopelagic_500m_7230_1	413	573	986	uppermesopelagic_500m_7230	987	+		all	hypothetical protein
uppermesopelagic_500m_3981_0	641	3	644	uppermesopelagic_500m_3981	644	+		SAR324 cluster bacterium JCVI-SC AAA005	putative aminopeptidase
uppermesopelagic_500m_3980_0	743	3	746	uppermesopelagic_500m_3980	1023	+		all	hypothetical protein
uppermesopelagic_500m_3980_1	134	889	1023	uppermesopelagic_500m_3980	1023	-		all	hypothetical protein
uppermesopelagic_500m_3983_0	476	2	478	uppermesopelagic_500m_3983	1046	+	4.2.1.18	Frankia sp. EuI1c	enoyl-CoA hydratase/isomerase K13766 methylglutaconyl-CoA hydratase
uppermesopelagic_500m_3983_1	317	480	797	uppermesopelagic_500m_3983	1046	-		all	hypothetical protein
uppermesopelagic_500m_3982_0	812	2	814	uppermesopelagic_500m_3982	1060	+		Hyphomonas neptunium ATCC 15444	mtgA monofunctional biosynthetic peptidoglycan transglycosylase (EC:2.4.2.-) K03814
uppermesopelagic_500m_3985_0	572	74	646	uppermesopelagic_500m_3985	922	+	4.6.1.1	ATCC 700615	adenylate/guanylate cyclase CHASE sensor K01768 adenylate
uppermesopelagic_500m_3985_1	134	786	920	uppermesopelagic_500m_3985	922	+		all	hypothetical protein
uppermesopelagic_500m_3984_0	551	3	554	uppermesopelagic_500m_3984	1062	+	1.14.11.17	Gammaproteobacteria sp. HTCC2143	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)
uppermesopelagic_500m_3984_1	506	554	1060	uppermesopelagic_500m_3984	1062	+		all	hypothetical protein
