orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
upper_euphotic_10m_7630_1					http://www.ncbi.nlm.nih.gov/protein/84625553 ISXoo2 transposase identified sequence similarity putative ORF located using Blastx/Glimmer/GeneHacker truncated	12.0		, partial [Cupriavidus sp. UYPR2.512]	5.0					putative transposase [Leptospira noguchii serovar Autumnalis str. ZUN142]	8.0					tnp37 transposase	2.0
upper_euphotic_10m_6170_0								RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [SAR324 cluster bacterium JCVI-SC AAA005]	11.0				3.6.1.19	( EC:3.6.1.19 ) [SAR324 cluster bacterium SCGC AAA001-C10]	18.0						
upper_euphotic_10m_6173_0								ABC transporter permease [SAR324 cluster bacterium JCVI-SC AAA005]	8.0					Various polyols ABC transporter, permease component 2 [SAR324 cluster bacterium JCVI-SC AAA005]	12.0						
upper_euphotic_10m_6173_1								sugar ABC transporter ATP-binding protein [SAR324 cluster bacterium JCVI-SC AAA005]	9.0				3.6.3.19	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19) [SAR324 cluster bacterium JCVI-SC AAA005]	21.0						
upper_euphotic_10m_6175_0								sodium-dependent dicarboxylate transporter sdcS [Glaciecola agarilytica]	6.0					Sodium/sulphate symporter [Glaciecola pallidula DSM 14239 ACAM 615]	8.0					anion transporter K14445 solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5	12.0
upper_euphotic_10m_6174_1					lysC http://www.ncbi.nlm.nih.gov/protein/71066016 aspartate kinase catalyzes formation 4-phospho-L-aspartate from L-aspartate ATP, Bacillus, lysine sensitive regulated response to starvation.	17.0		putative Aspartokinase [Streptomyces viridochromogenes]	4.0		COG0527 # E Amino acid transport metabolism Function: Aspartokinases Organism: Listeria innocua (Lin)	13.0	2.7.2.4	Aspartokinase (EC 2.7.2.4) [Vibrio nigripulchritudo ATCC 27043]	17.0	2.7.2.4	Aspartokinase 2 OS Bacillus sp. (strain MGA3) GN lysC PE 1 SV # UNIPROT Q59229 ASPARTATEKIN-RXN 2.7.2.4	27.0	2.7.2.4	lysC aspartate kinase (EC:2.7.2.4) K00928 [EC:2.7.2.4]	16.0
upper_euphotic_10m_6177_0								 [gamma proteobacterium SCGC AAA168-P09]	4.0					 [SAR86 cluster bacterium SAR86A]	4.0			
upper_euphotic_10m_6176_0								2-phosphoglycerate kinase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0					2-phosphoglycerate kinase (EC 2.7.2.-) (2PGK) [SAR324 cluster bacterium JCVI-SC AAA005]	10.0						
upper_euphotic_10m_6176_1								 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0					 [SAR324 cluster bacterium SCGC AAA001-C10]	5.0						
upper_euphotic_10m_6176_2					def http://www.ncbi.nlm.nih.gov/protein/16766695 peptide deformylase cleaves off formyl group from N-terminal methionine residues newly synthesized proteins binds iron(2+)	17.0		peptide deformylase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0		COG0242 # J Translation, ribosomal structure biogenesis Function: N-formylmethionyl-tRNA deformylase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	3.5.1.88	Peptide deformylase (EC 3.5.1.88) [SAR324 cluster bacterium JCVI-SC AAA005]	19.0				3.5.1.88	def-1 polypeptide deformylase K01462 peptide deformylase [EC:3.5.1.88]	16.0
upper_euphotic_10m_5941_1					http://www.ncbi.nlm.nih.gov/protein/154251614 glucose sorbosone dehydrogenase PFAM: KEGG: dehydrogenase	6.0		soluble aldose sugar dehydrogenase yliI [Glaciecola psychrophila]	7.0					PQQ-dependent oxidoreductase, gdhB family [marine gamma proteobacterium HTCC2143]	8.0					glucose sorbosone dehydrogenase	3.0
upper_euphotic_10m_5940_0					trpA http://www.ncbi.nlm.nih.gov/protein/120554477 tryptophan synthase subunit alpha catalyzes formation indole glyceraldehyde 3-phosphate from indoleglycerol phosphate biosynthesis	15.0		tryptophan synthase subunit alpha [Methylophaga lonarensis]	6.0		COG0159 # E Amino acid transport metabolism Function: Tryptophan synthase alpha chain Organism: Xylella fastidiosa 9a5c (Xfa)	17.0	4.2.1.20	Tryptophan synthase alpha chain (EC 4.2.1.20) [Neisseria weaveri ATCC 51223]	20.0				4.2.1.20	tryptophan synthase, subunit alpha (EC:4.2.1.20) K01695 synthase chain [EC:4.2.1.20]	19.0
upper_euphotic_10m_5943_0					http://www.ncbi.nlm.nih.gov/protein/28868995 dimethylsulfoxide reductase similar to GP:9954924, GB:U11814, GB:M80634, SP:P21802, SP:Q01742, PID:1129107, PID:182567, PID:186741, PID:29432, PID:530802 identified sequence similarity putative	19.0		trimethylamine N-oxide reductase system III,catalytic subunit [Mesorhizobium sp. STM 4661]	10.0		COG0243 # C Energy production conversion Function: Anaerobic dehydrogenases, typically selenocysteine-containing Organism: Mycobacterium tuberculosis H37Rv (Mtu)	16.0	1.7.2.3	Trimethylamine-N-oxide reductase (Cytochrome c) (EC 1.7.2.3) [Pseudomonas syringae Cit 7]	20.0				1.7.2.3	S/N-oxide reductase, molybdopterin guanine dinucleotide-containing K07812 trimethylamine-N-oxide reductase (cytochrome c) 2 [EC:1.7.2.3]	22.0
upper_euphotic_10m_5942_0					http://www.ncbi.nlm.nih.gov/protein/108804561 short chain dehydrogenase PFAM: short-chain dehydrogenase/reductase SDR KEGG: bms:BR1338 dehydrogenase	10.0		Oxidoreductase, short chain dehydrogenase/reductase family [Mesorhizobium sp. STM 4661]	9.0		COG1028 # IQR Function: Dehydrogenases different specificities (related to short-chain alcohol dehydrogenases) Organism: Mesorhizobium loti (Mlo)	16.0	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [Pseudomonas fluorescens F113]	18.0				1.1.1.100	3-oxoacyl-(acyl-carrier-protein) reductase (EC:1.1.1.100)	13.0
upper_euphotic_10m_5944_0								formyl-CoA transferase [Cupriavidus sp. HPC(L)]	5.0					L-carnitine dehydratase/bile acid-inducible protein F [Rhodococcus opacus PD630]	7.0						
upper_euphotic_10m_5947_0				3.1.6.1	RB686 http://www.ncbi.nlm.nih.gov/protein/32471036 arylsulfatase PMID: 7744061 best DB hits: BLAST: swissprot:P51691 ARYLSULFATASE (ARYL-SULFATE E 4e-51 pir:S69336 arylsulfatase (EC 3.1.6.1) - Pseudomonas aeruginosa 8e-51 gb:AAF71377.1 (AF262990) [Klebsiella 1e-41 COG: PA0183 COG3119 Arylsulfatase A related enzymes 4e-52 PFAM: PF00884 Sulfatase 2.2e-86	47.0		arylsulfatase [Rhodopirellula sp. SWK7]	4.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [Blastopirellula marina DSM 3645]	17.0				3.1.6.1	arylsulfatase (EC:3.1.6.1) K01130 [EC:3.1.6.1]	14.0
upper_euphotic_10m_5946_0					nuoD http://www.ncbi.nlm.nih.gov/protein/110680467 NADH dehydrogenase subunit D Catalyzes transfer electrons from to quinone	12.0		NADH dehydrogenase subunit D [Magnetospirillum sp. SO-1]	7.0		COG0649 # C Energy production conversion Function: NADH:ubiquinone oxidoreductase 49 kD subunit 7 Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0	1.6.5.3	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3) [Oceanicola sp. S124]	19.0	1.6.5.3	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS Caenorhabditis elegans GN gas-1 PE 2 SV # UNIPROT Q93873 NADH-DEHYDROG-A-RXN 1.6.5.3	30.0	1.6.5.3	NUO7 NADH:ubiquinone oxidoreductase 49 kDa ND7 subunit K03935 NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:1.6.5.3 1.6.99.3]	25.0
upper_euphotic_10m_2241_0					fumC http://www.ncbi.nlm.nih.gov/protein/117929086 fumarate hydratase class II family (does not require metal) tetrameric enzyme fumarase C reversibly converts (S)-malate to water functions TCA cycle	23.0		fumarate hydratase [Haloferax sulfurifontis]	4.0		COG0114 # C Energy production conversion Function: Fumarase Organism: Mycobacterium tuberculosis CDC1551 (MtC)	13.0	4.2.1.2	Fumarate hydratase class II (EC 4.2.1.2) [Streptomyces coelicolor A3(2)]	19.0	4.2.1.2	Fumarate hydratase class II OS Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 JCM 12185 C2A) GN fumC PE 3 SV 2 # UNIPROT Q8TS07 FUMHYDR-RXN MACE188937:MA1001-MONOMER 4.2.1.2	38.0	4.2.1.2	FUM2 Fumarase converts fumaric acid to L-malic TCA cycle K01679 fumarate hydratase, class II [EC:4.2.1.2]	25.0
upper_euphotic_10m_2716_0					lysA http://www.ncbi.nlm.nih.gov/protein/146343265 diaminopimelate decarboxylase Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 12637582 Product type e enzyme	20.0		putative diaminopimelate decarboxylase (fragment) [Bradyrhizobium sp. STM 3843]	8.0		COG0019 # E Amino acid transport metabolism Function: Diaminopimelate decarboxylase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	4.1.1.20	Diaminopimelate decarboxylase (EC 4.1.1.20) [Bradyrhizobium japonicum USDA 6]	18.0	4.1.1.20	Diaminopimelate decarboxylase OS Zymomonas mobilis GN lysA PE 3 SV 1 # UNIPROT Q9Z661 DIAMINOPIMDECARB-RXN ZMOB264203:ZMO1768-MONOMER 4.1.1.20	27.0	4.1.1.20	lysA diaminopimelate decarboxylase (EC:4.1.1.20) K01586 [EC:4.1.1.20]	16.0
upper_euphotic_10m_2246_0					JGI222128 JGI:JGI222128 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db 222128 annotation not available	7.0								Uncharacterized protein [Source:UniProtKB/TrEMBLAcc:I1KGB2] [Glycine max]	4.0					catalytic, putative	2.0
upper_euphotic_10m_2712_0					sdhB http://www.ncbi.nlm.nih.gov/protein/103487715 succinate dehydrogenase iron-sulfur subunit part four member enzyme complex that forms trimeric (trimer tetramers) SdhA/B are catalytic subcomplex exhibit activity absence SdhC/D which membrane components form cytochrome b556 SdhC binds ubiquinone oxidizes to fumarate while reducing ubiquinone ubiquinol subunits similar reductase	42.0		succinate dehydrogenase iron-sulfur subunit [Acidocella sp. MX-AZ02]	7.0		COG0479 # C Energy production conversion Function: Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0	1.3.99.1	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1) [Rickettsia typhi str. B9991CWPP]	19.0	1.3.5.1	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS Caenorhabditis elegans GN sdhb-1 PE 2 SV 1 # UNIPROT Q09545 SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN 1.3.5.1	30.0	1.3.5.1	SDHB, FLJ92337, IP, PGL4, SDH, SDH1, SDH2, SDHIP succinate dehydrogenase complex, subunit B, iron sulfur (Ip) (EC:1.3.5.1) K00235 (ubiquinone) iron-sulfur protein [EC:1.3.5.1]	31.0
upper_euphotic_10m_2248_0					ubiE http://www.ncbi.nlm.nih.gov/protein/150008602 ubiquinone/menaquinone biosynthesis methyltransferase Catalyzes carbon methylation reaction ubiquinone	10.0		Ubiquinone/menaquinone biosynthesis methyltransferase [Cyclobacteriaceae bacterium AK24]	6.0				2.1.1.163	Ubiquinone/menaquinone biosynthesis methyltransferase UbiE (EC 2.1.1.-) @ 2-heptaprenyl-1,4-naphthoquinone MenG 2.1.1.163) [Stigmatella aurantiaca DW4/3-1]	23.0				2.1.1.163	demethylmenaquinone methyltransferase (EC:2.1.1.-) K03183 ubiquinone/menaquinone biosynthesis [EC:2.1.1.163 2.1.1.-]	18.0
upper_euphotic_10m_2718_0					potD http://www.ncbi.nlm.nih.gov/protein/71084024 spermidine/putrescine-binding periplasmic protein	4.0		spermidine/putrescine ABC transporter substrate-binding protein [Candidatus Pelagibacter ubique]	7.0					Spermidine/putrescine-binding periplasmic protein [alpha proteobacterium HIMB5]	5.0					potD spermidine/putrescine-binding periplasmic protein K02055 putative spermidine/putrescine transport system substrate-binding protein	9.0
upper_euphotic_10m_4167_0					http://www.ncbi.nlm.nih.gov/protein/194288863 putative transporter, Major facilitator superfamily MFS Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pt transporter	26.0		major facilitator superfamily transporter ACS family protein [Ralstonia sp. GA3-3]	9.0		COG0477 # GEPR Function: Permeases major facilitator superfamily Organism: Pseudomonas aeruginosa (Pae)	12.0		Nitrate/nitrite transporter [Burkholderia pseudomallei 112]	5.0					transporter Major facilitator superfamily MFS	5.0
upper_euphotic_10m_4168_1														Possible oxidoreductase [Aureococcus anophagefferens CCMP 1984]	6.0						
upper_euphotic_10m_7650_0					http://www.ncbi.nlm.nih.gov/protein/187920323 binding-protein-dependent transport systems inner membrane component PFAM: KEGG: bja:blr3567 ABC transporter permease protein	13.0		UgpA, ABC-type sugar transport systems, permease component partial [SAR324 cluster bacterium JCVI-SC AAA005]	13.0		COG1175 # G Carbohydrate transport metabolism Function: ABC-type sugar systems, permease components Organism: Mesorhizobium loti (Mlo)	16.0		Dihydroxyacetone ABC transport system, permease protein 2 [alpha proteobacterium HIMB59]	9.0					binding-protein-dependent transport systems inner membrane component K02025 multiple sugar system permease protein	11.0
upper_euphotic_10m_7650_1					BRADO4620 http://www.ncbi.nlm.nih.gov/protein/146341523 putative sugar ABC transporter, periplasmic substrate-binding protein Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pt transporter	27.0		sugar ABC transporter substrate-binding protein, partial [Rhizobium sp. Pop5]	9.0		COG1653 # G Carbohydrate transport metabolism Function: ABC-type sugar system, periplasmic component Organism: Mesorhizobium loti (Mlo)	16.0		Dihydroxyacetone ABC transport system, substrate-binding protein [Rhizobium sp. CCGE 510]	9.0					UgpB, ABC-type sugar transport system, periplasmic component UgpB K02027 multiple system substrate-binding protein	12.0
upper_euphotic_10m_98_0								primosomal protein N' [Coraliomargarita akajimensis]	4.0					Helicase PriA essential oriC/DnaA-independent DNA replication [Coraliomargarita akajimensis DSM 45221]	10.0					primosomal protein N' K04066 N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	10.0
upper_euphotic_10m_99_0					PSEEN4779 http://www.ncbi.nlm.nih.gov/protein/104783722 transporter Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type t transporter	21.0		Xanthine/uracil/thiamine/ascorbate permease family protein [Pseudoalteromonas luteoviolacea]	5.0		COG2252 # R General function prediction only Function: Permeases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	15.0		Xanthine/uracil/thiamine/ascorbate permease family protein [Vibrio cholerae HC-17A2]	6.0					inner membrane protein YicO K06901 putative MFS transporter, AGZA family, xanthine/uracil permease	11.0
upper_euphotic_10m_92_0														Streptococcal hemagglutinin protein [Fugu rubripes (Fugu)]	5.0						
upper_euphotic_10m_90_0								glucosamine--fructose-6-phosphate aminotransferase [Thioalkalivibrio sp. ARh3]	5.0				2.6.1.16	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) [Thioalkalivibrio sp. K90mix]	18.0				2.6.1.16	glucosamine/fructose-6-phosphate aminotransferase, isomerizing K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	18.0
upper_euphotic_10m_95_0														Phage portal (connector) protein (T4-like gp20) [Myoviridae Synechococcus phage syn9]	9.0						
upper_euphotic_10m_95_1														Phage tail tube [Synechococcus phage S-SM2.]	6.0						
upper_euphotic_10m_4389_0					hisG http://www.ncbi.nlm.nih.gov/protein/71083186 ATP phosphoribosyltransferase catalytic subunit short form enzyme requires HisZ function catalyzes formation N'-5'-phosphoribosyl-ATP from phosphoribosyl pyrophosphate crucial role histidine biosynthesis forms heteromultimer HisG	25.0		ATP phosphoribosyltransferase [alpha proteobacterium SCGC AAA280-P20]	6.0				2.4.2.17	ATP phosphoribosyltransferase catalytic subunit (EC 2.4.2.17) [Bradyrhizobium japonicum USDA 6]	20.0				2.4.2.17	hisG ATP phosphoribosyltransferase catalytic subunit (EC:2.4.2.17) K00765 [EC:2.4.2.17]	18.0
upper_euphotic_10m_4385_0					http://www.ncbi.nlm.nih.gov/protein/170725499 pyruvate flavodoxin/ferredoxin oxidoreductase domain-containing protein PFAM: ferredoxin/flavodoxin oxidoreductase domain KEGG: 2-ketoglutarate: NADP oxidoreductase, alpha subunit	14.0		2-oxoacid:acceptor oxidoreductase, alpha subunit [SAR86 cluster bacterium SAR86E]	8.0				1.2.7.3	2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3) [Bradyrhizobium sp. ORS 285]	20.0				1.2.1.52	korA 2-ketoglutarate: NADP oxidoreductase, alpha subunit (EC:1.2.1.52) K00174 2-oxoglutarate ferredoxin oxidoreductase [EC:1.2.7.3]	22.0
upper_euphotic_10m_4386_0					http://www.ncbi.nlm.nih.gov/protein/148261529 ATP-dependent Clp protease, ATP-binding subunit clpA TIGRFAM: PFAM: AAA ATPase, central domain protein N terminal ATPase associated various cellular activities, AAA-2 SMART:	22.0		ATP-dependent Clp protease ATP-binding subunit ClpA [Magnetospirillum sp. SO-1]	9.0		COG0542 # O Posttranslational modification, protein turnover, chaperones Function: ATPases chaperone activity, ATP-binding subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0		ATP-dependent Clp protease ATP-binding subunit ClpA [Acetobacter pasteurianus NBRC 101655]	10.0					clpA ATP-dependent Clp protease ATP-binding subunit ClpA K03694 ClpA	8.0
upper_euphotic_10m_4383_0														 [Prochlorococcus phage P-HM2.]	3.0						
upper_euphotic_10m_4383_1														 [Prochlorococcus phage P-HM1.]	3.0						
upper_euphotic_10m_5387_0								 [actinobacterium SCGC AAA015-M09]	3.0												
upper_euphotic_10m_5387_2								 [actinobacterium SCGC AAA015-D07]	3.0												
upper_euphotic_10m_5386_0					SCO3658 http://www.ncbi.nlm.nih.gov/protein/21222073 aminotransferase SCH10.36, probable aspartate aminotransferase, len: 399 aa similar to many e.g. TR:Q56232 (EMBL:D38459) Thermus aquaticus aminotransferase (385 aa), fasta scores opt: 731 z-score: 825.9 E(): 0, 36.5% identity 392 aa overlap. Note that there are three possible start codons. Similar aminotransferases from Streptomyces coelicolor TR:O54170 (EMBL:AL021411) SC7H1.11, (382 aa) (36.6% 331 overlap). Contains Pfam match entry PF00155 Aminotransferases class-I, score 159.80, E-value 4.6e-44	64.0		aspartate aminotransferase [Streptomyces bottropensis]	4.0				2.6.1.1	Aspartate aminotransferase (EC 2.6.1.1) [Microlunatus phosphovorus NM-1]	17.0				2.6.1.17	class I II aminotransferase K14267 N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	17.0
upper_euphotic_10m_5385_0					http://www.ncbi.nlm.nih.gov/protein/197106033 	1.0		 [marine gamma proteobacterium HTCC2143]	4.0					 [marine gamma proteobacterium HTCC2143]	4.0			
upper_euphotic_10m_5384_0					arsA http://www.ncbi.nlm.nih.gov/protein/32475185 arylsulfatase A [precursor] PMID: 7910580 1572648 best DB hits: BLAST: swissprot:P50428 ARYLSULFATASE PRECURSOR (ASA) E 1e-56 embl:CAA36398.1 (X52150) arylsulphatase [Homo sapiens] 4e-55 gb:AAB03341.1 (U62317) COG: aslA COG3119 Arylsulfatase related enzymes 2e-31 PFAM: PF00884 Sulfatase 1.6e-47	37.0		arylsulfatase A [Rhodopirellula europaea]	4.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [Schlesneria paludicola DSM 18645]	17.0				3.1.6.8	arsA arylsulfatase A [precursor] (EC:3.1.6.8) K01134 [EC:3.1.6.8]	17.0
upper_euphotic_10m_5382_0								GTP cyclohydrolase-2 [Caldilinea aerophila]	4.0				4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II 3.5.4.25) [Caldilinea aerophila DSM 14535 NBRC 104270]	26.0						
upper_euphotic_10m_5382_1								riboflavin-specific deaminase/GTP cyclohydrolase II [Cellvibrio sp. BR]	7.0				3.5.4.26	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase( EC:3.5.4.26,EC:1.1.1.193 ) [Cellvibrio sp. BR]	20.0						
upper_euphotic_10m_5380_0					gyrA http://www.ncbi.nlm.nih.gov/protein/254785508 DNA gyrase, A subunit identified similarity to SP:P05653 match protein family HMM PF00521 PF03989 TIGR01063	16.0		DNA gyrase, A subunit [SAR86 cluster bacterium SAR86E]	8.0		COG0188 # L Replication, recombination repair Function: Type IIA topoisomerase (DNA gyrase/topo II, IV), A subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	22.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	21.0				5.99.1.3	gyrA DNA gyrase, A subunit (EC:5.99.1.3) K02469 gyrase [EC:5.99.1.3]	19.0
upper_euphotic_10m_5388_0					GOX2068 http://www.ncbi.nlm.nih.gov/protein/58040496 manganese transport regulator MntR Manganese regulator Transcriptional that represses transporter MntH when present	14.0		Mn-dependent transcriptional regulator MntR [Cronobacter dublinensis]	6.0		COG1321 # K Transcription Function: Mn-dependent transcriptional regulator Organism: Escherichia coli O157:H7 EDL933 (EcZ)	14.0		Mn-dependent transcriptional regulator MntR [Enterobacter aerogenes KCTC 2190]	8.0					iron (metal) dependent repressor, DtxR family K11924 family transcriptional regulator, manganese transport regulator	12.0
upper_euphotic_10m_1044_0					xylB http://www.ncbi.nlm.nih.gov/protein/157412672 carbohydrate kinase, FGGY family protein COG1070 Sugar (pentulose hexulose) kinases [Carbohydrate transport metabolism]	14.0		sugar kinase [Prochlorococcus marinus]	4.0					Carbohydrate kinase, FGGY family [Prochlorococcus marinus str. MIT 9301]	9.0				2.7.1.17	xylB carbohydrate kinase K00854 xylulokinase [EC:2.7.1.17]	16.0
upper_euphotic_10m_1044_1					metK http://www.ncbi.nlm.nih.gov/protein/123965579 S-adenosylmethionine synthetase catalyzes formation from methionine ATP adenosyltransferase	10.0		S-adenosylmethionine synthetase [Prochlorococcus sp. W7]	5.0				2.5.1.6	S-adenosylmethionine synthetase (EC 2.5.1.6) [Prochlorococcus marinus str. MIT 9301]	19.0				2.5.1.6	metK S-adenosylmethionine synthetase (EC:2.5.1.6) K00789 [EC:2.5.1.6]	16.0
upper_euphotic_10m_1516_0								rRNA methyltransferase [Candidatus Pelagibacter sp. HTCC7211]	6.0					23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-) [Pelagibacter sp. HTCC7211]	10.0						
upper_euphotic_10m_1517_0					aroG http://www.ncbi.nlm.nih.gov/protein/121635563 phospho-2-dehydro-3-deoxyheptonate aldolase catalyzes formation 3-deoxy-D-arabino-hept-2-ulosonate 7 phosphate from phosphoenolpyruvate D-erythrose 4-phosphate, phenylalanine sensitive	15.0		3-deoxy-7-phosphoheptulonate synthase [Neisseria sp. oral taxon 020]	7.0		COG0722 # E Amino acid transport metabolism Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase Organism: Escherichia coli O157:H7 (Ecs)	17.0	2.5.1.54	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54) ## AroA [Neisseria meningitidis NM220]	21.0	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN aroG PE 3 SV 1 # UNIPROT P44303 DAHPSYN-RXN 2.5.1.54	34.0	2.5.1.54	 K01626 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	14.0
upper_euphotic_10m_1517_1					aroG http://www.ncbi.nlm.nih.gov/protein/146340547 phospho-2-dehydro-3-deoxyheptonate aldolase catalyzes formation 3-deoxy-D-arabino-hept-2-ulosonate 7 phosphate from phosphoenolpyruvate D-erythrose 4-phosphate, phenylalanine sensitive	15.0		phospho-2-dehydro-3-deoxyheptonate aldolase [Stenotrophomonas maltophilia]	4.0		COG0722 # E Amino acid transport metabolism Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase Organism: Neisseria meningitidis MC58 (Nme)	17.0	2.5.1.54	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54) # AroA [Bordetella pertussis CS]	21.0	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN aroG PE 3 SV 1 # UNIPROT P44303 DAHPSYN-RXN 2.5.1.54	34.0	2.5.1.54	phospho-2-dehydro-3-deoxyheptonate aldolase K01626 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	16.0
upper_euphotic_10m_561_0					http://www.ncbi.nlm.nih.gov/protein/218667185 type III restriction-modification system, Res subunit identified match to protein family HMM PF04851	13.0		type III restriction-modification system, Res subunit [Acidovorax sp. NO-1]	9.0					Type III restriction-modification enzyme helicase subunit [Dactylococcopsis salina PCC 8305]	10.0				3.1.21.5	type III restriction-modification system, Res subunit K01156 restriction enzyme [EC:3.1.21.5]	20.0
upper_euphotic_10m_562_0								, partial [SAR324 cluster bacterium JCVI-SC AAA005]	7.0					 [SAR324 cluster bacterium JCVI-SC AAA005]	5.0			
upper_euphotic_10m_565_0								MFS transporter [Ferrimonas balearica]	4.0					transporter, putative [Ferrimonas balearica DSM 9799]	6.0					major facilitator superfamily	3.0
upper_euphotic_10m_564_0					Cj0126c http://www.ncbi.nlm.nih.gov/protein/218561807 conserved  Cj0126c Original (2000) note: Cj0126c, unknown, len: 153 aa similar to hypotheticals e.g. (155 aa),fasta scores opt: 189 z-score: 288.6 E(): 8.1e-09, 28.1% identity aa overlap. 37.2% HP0949 Updated (2006) Pfam PF02590 Uncharacterized ACR family was present within CDS. Conserved added product function. Functional classification - proteins	47.0		putative rRNA large subunit m3Psi methyltransferase RlmH [Neisseria sp. oral taxon 020]	12.0		COG1576 # S Function unknown Function: Uncharacterized conserved protein Organism: Clostridium acetobutylicum (Cac)	11.0		LSU m3Psi1915 methyltransferase RlmH ## ybeA [Sphingomonas sp. KC8]	9.0					rRNA large subunit methyltransferase K00783 	5.0
upper_euphotic_10m_564_1					pgm http://www.ncbi.nlm.nih.gov/protein/190571074 phosphoglyceromutase catalyzes interconversion 2-phosphoglycerate 3-phosphoglycerate	7.0		2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Rhodobacter sp. AKP1]	6.0				5.4.2.1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1) [Wolbachia endosymbiont Onchocerca ochengi str.	20.0	5.4.2.1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS Paracoccus denitrificans (strain Pd 1222) GN gpmI PE 3 SV 1 # UNIPROT A1B4Z9 3PGAREARR-RXN 5.4.2.1	30.0	5.4.2.1	pgm1 phosphoglyceromutase (EC:5.4.2.1) K01834 phosphoglycerate mutase [EC:5.4.2.1]	17.0
