orf_id	ref dbname	EC	product	value
	seed-2014-01-30	2.2.1.1	Transketolase (EC 2.2.1.1) [Alteromonas macleodii str. 'Balearic Sea AD45']	19.0
	KEGG_pep_2013	2.2.1.1	tkt-2 transketolase (EC:2.2.1.1) K00615 [EC:2.2.1.1]	15.0

deepabyss_4000m_2660_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/193215388  KEGG: lin:lin2946 protein	3.0
	RefSeq_complete_nr_v62_dec2013		 [Cytophagales str. B6]	3.0
	seed-2014-01-30		FIG00907357:  [Pedobacter heparinus DSM 2366]	5.0

deepabyss_4000m_2664_0				
	RefSeq_complete_nr_v62_dec2013		 [gamma proteobacterium SCGC AB-629-K02]	4.0

deepabyss_4000m_7058_0				
	EggNog_v3_2013_08_07		htrA http://www.ncbi.nlm.nih.gov/protein/53803452 protease DO identified similarity to SP:P09376 match protein family HMM PF00089 PF00595 TIGR02037	14.0
	RefSeq_complete_nr_v62_dec2013		Outer membrane stress sensor protease DegQ, serine [Photobacterium sp. AK15]	10.0
	COG_2013-12-27		COG0265 # O Posttranslational modification, protein turnover, chaperones Function: Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain Organism: Escherichia coli O157:H7 EDL933 (EcZ)	23.0
	seed-2014-01-30		HtrA protease/chaperone protein / Serine protease (Protease DO) (EC 3.4.21.-) [Methylophaga aminisulfidivorans MP]	12.0
	KEGG_pep_2013	3.4.21.107	htrA protease DO (EC:3.4.21.-) K04771 serine Do [EC:3.4.21.107]	18.0

deepabyss_4000m_7051_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_7056_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161529086 adenine deaminase PFAM: amidohydrolase KEGG: deaminase	6.0
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0
	seed-2014-01-30	3.5.4.2	Adenine deaminase (EC 3.5.4.2) [Verrucomicrobia bacterium SCGC AAA164-O14]	18.0
	metacyc-v5-2011-10-21	3.5.4.2	Adenine deaminase OS Cenarchaeum symbiosum (strain A) GN ade PE 3 SV 1 # UNIPROT A0RZ37 ADENINE-DEAMINASE-RXN 3.5.4.2	28.0
	KEGG_pep_2013	3.5.4.2	adenine deaminase (EC:3.5.4.2) K01486 [EC:3.5.4.2]	15.0

deepabyss_4000m_7054_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/167630781  Shows homology membrane transporter proteins	6.0
	RefSeq_complete_nr_v62_dec2013		 [Oscillibacter valericigenes]	2.0
	seed-2014-01-30		putative integral membrane protein [Tepidanaerobacter acetatoxydans Re1]	6.0

deepabyss_4000m_3282_0				
	EggNog_v3_2013_08_07		PSEEN5290 http://www.ncbi.nlm.nih.gov/protein/104784196  Evidence 4 : Homologs previously reported genes unknown function	11.0
	RefSeq_complete_nr_v62_dec2013		ATP-binding protein [Pseudomonas sp. R81]	4.0
	COG_2013-12-27		COG4637 # R General function prediction only Function: Predicted ATPase Organism: Pseudomonas aeruginosa (Pae)	14.0
	seed-2014-01-30		putative RecF protein [Pseudomonas chlororaphis O6]	5.0
	KEGG_pep_2013		SMC domain-containing protein	2.0

deepabyss_4000m_3283_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_3281_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/170288157 ATP-dependent metalloprotease FtsH KEGG: tma:TM0580 cell division protein TIGRFAM: PFAM: peptidase M41 AAA ATPase central domain protein M41 FtsH extracellular associated various cellular activities SMART:	22.0
	RefSeq_complete_nr_v62_dec2013		ATP-dependent metallopeptidase HflB [Selenomonas sp. F0473]	6.0
	COG_2013-12-27		COG0465 # O Posttranslational modification, protein turnover, chaperones Function: ATP-dependent Zn proteases Organism: Nostoc sp. PCC 7120 (Nos)	17.0
	seed-2014-01-30		Cell division protein FtsH (EC 3.4.24.-) [Listeria monocytogenes str. Scott A]	10.0
	KEGG_pep_2013	3.6.4.3	ATP-dependent metalloprotease FtsH (EC:3.6.4.3) K03798 cell division protease [EC:3.4.24.-]	19.0

deepabyss_4000m_3539_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/152985213  Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified Glimmer2 putative	15.0
	RefSeq_complete_nr_v62_dec2013		metal-dependent hydrolase [Pseudomonas aeruginosa]	4.0
	COG_2013-12-27		COG3687 # R General function prediction only Function: Predicted metal-dependent hydrolase Organism: Pseudomonas aeruginosa (Pae)	15.0
	seed-2014-01-30		FIG00784745:  [Marinobacter manganoxydans MnI7-9]	4.0
	KEGG_pep_2013		metal-dependent hydrolase-like protein K07044	3.0

deepabyss_4000m_3285_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_3534_0				
	EggNog_v3_2013_08_07		XF2261 http://www.ncbi.nlm.nih.gov/protein/15838852 oligopeptide transporter similar to SP|P44016 (percent identity: 40 %/query alignment coverage: 98.0 %/subject 101.1 %) identified sequence similarity putative ORF located using Glimmer/RBSfinder	25.0
	RefSeq_complete_nr_v62_dec2013		, partial [SAR406 cluster bacterium SCGC AB-629-J13]	7.0
	COG_2013-12-27		COG1297 # S Function unknown Function: Predicted membrane protein Organism: Xylella fastidiosa 9a5c (Xfa)	13.0
	seed-2014-01-30		Oligopeptide transporter [Xanthomonas axonopodis pv. malvacearum str. GSPB1386]	8.0
	KEGG_pep_2013		OPT family oligopeptide transporter	4.0

deepabyss_4000m_3535_0				
	EggNog_v3_2013_08_07		RL1385 http://www.ncbi.nlm.nih.gov/protein/116251153 putative short-chain dehydrogenase/oxidoreductase Similar to Mus musculus (Mouse) wwox ww-domain oxidoreductase. UniProt:Q9JLF5 (414 aa), Streptomyces avermitilis dehydrogenase. UniProt:Q825L9 (322 aa) similarity:fasta UniProt:Q9JLF5 (Mouse). Wwox WW-domain oxidoreductase. length 414 id 35.404 322 aa overlap query 12-318 subject 107-404 UniProt:Q825L9 avermitilis. Putative dehydrogenase. 322 56.562 320 1-320 1-314	43.0
	RefSeq_complete_nr_v62_dec2013		oxidoreductase, short chain dehydrogenase/reductase family protein [Streptomyces turgidiscabies]	7.0
	seed-2014-01-30		Dehydrogenases different specificities (related to short-chain alcohol dehydrogenases) [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	13.0
	KEGG_pep_2013		short chain dehydrogenase/reductase family oxidoreductase	5.0

deepabyss_4000m_3530_0				
	EggNog_v3_2013_08_07		dinP http://www.ncbi.nlm.nih.gov/protein/32472975 DNA-damage-inducible protein P PMID: 7596361 best DB hits: BLAST: swissprot:Q47155 DNA-DAMAGE-INDUCIBLE PROTEIN E 5e-54 gb:AAG54556.1 (AE005201) damage-inducible 1e-53 pir:A81861 impBmucB/samB family NMA1661 [imported] - 3e-52 COG: dinP COG0389 Nucleotidyltransferase/DNA polymerase involved DNA 5e-55 VC2287 in 1e-51 UU437 1e-25 PFAM: PF00817 impB/mucB/samB family 5.9e-115	41.0
	RefSeq_complete_nr_v62_dec2013		protein containing DNA-repair protein, UmuC-like domain [Rhodopirellula baltica]	7.0
	COG_2013-12-27		COG0389 # L Replication, recombination repair Function: Nucleotidyltransferase/DNA polymerase involved DNA Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0
	seed-2014-01-30	2.7.7.7	DNA polymerase IV (EC 2.7.7.7) [Listeria monocytogenes str. Scott A]	20.0
	KEGG_pep_2013	2.7.7.7	similar to polymerase (DNA directed), kappa K03511 DNA kappa subunit [EC:2.7.7.7]	20.0

deepabyss_4000m_3821_1				
	RefSeq_complete_nr_v62_dec2013		peptidase [Leucothrix mucor]	3.0

deepabyss_4000m_2485_0				
	EggNog_v3_2013_08_07		rplT http://www.ncbi.nlm.nih.gov/protein/116492469 50S ribosomal protein L20 binds directly to 23S RNA prior vitro assembly subunit	14.0
	RefSeq_complete_nr_v62_dec2013		50S ribosomal protein L20 [Eubacterium sp. 14-2]	6.0
	COG_2013-12-27		COG0292 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L20 Organism: Streptococcus pyogenes M1 GAS (Spy)	16.0
	seed-2014-01-30		LSU ribosomal protein L20p [Paenibacillus polymyxa ATCC 842]	7.0
	KEGG_pep_2013		rplT 50S ribosomal protein L20 K02887 large subunit L20	7.0

deepabyss_4000m_2483_0				
	RefSeq_complete_nr_v62_dec2013		NHL repeat containing protein [Planctomyces limnophilus]	5.0
	seed-2014-01-30		peptidylglycine monooxygenase-like protein [Planctomyces maris DSM 8797]	6.0
	KEGG_pep_2013		NHL repeat containing protein	3.0

deepabyss_4000m_2481_0				
	RefSeq_complete_nr_v62_dec2013		Iron-regulated protein A precursor [Fulvivirga imtechensis]	5.0
	seed-2014-01-30		TonB-dependent receptor [Owenweeksia hongkongensis DSM 17368]	6.0

deepabyss_4000m_2481_1				
	RefSeq_complete_nr_v62_dec2013		putative iron-regulated protein [Owenweeksia hongkongensis]	4.0
	seed-2014-01-30		Iron-regulated protein A precursor [Owenweeksia hongkongensis DSM 17368]	7.0

deepabyss_4000m_2480_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/126463979 transposase, IS4 family protein PFAM: KEGG: putative	7.0
	RefSeq_complete_nr_v62_dec2013		ISPsy22, transposase truncated [Roseovarius sp. 217]	6.0
	COG_2013-12-27		COG3666 # L Replication, recombination repair Function: Transposase inactivated derivatives Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0
	seed-2014-01-30		ISPsy22, transposase truncated [Sphingomonas sp. PAMC 26605]	7.0
	KEGG_pep_2013		transposase IS4 family protein	3.0

deepabyss_4000m_4629_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/110634990 poly-gamma-glutamate biosynthesis protein KEGG: sme:SMb21041 conserved putative protein, possibly related to processing cell wall amino acids	15.0
	RefSeq_complete_nr_v62_dec2013		poly-gamma-glutamate biosynthesis protein [Chelativorans sp. BNC1]	5.0
	seed-2014-01-30		capsule biosynthesis protein, putative [Chelativorans sp. BNC1]	7.0
	KEGG_pep_2013		poly-gamma-glutamate biosynthesis protein K07282 synthesis protein (capsule protein)	6.0

deepabyss_4000m_4620_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/118465325 peptidase, M24 family protein identified match to protein HMM PF00557	9.0
	RefSeq_complete_nr_v62_dec2013		peptidase [Mycobacterium indicus pranii]	4.0
	seed-2014-01-30		FIG00826794:  [Mycobacterium avium subsp. paratuberculosis Pt139]	6.0
	KEGG_pep_2013		peptidase, M24 family protein (EC:3.4.-.-) K01423 [EC:3.4.-.-]	6.0

deepabyss_4000m_4623_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_4625_0				
	EggNog_v3_2013_08_07		SCO1382 http://www.ncbi.nlm.nih.gov/protein/21219886  SC1A8A.02c, conserved protein, len: 157aa similar to many eg. SW:Q50604 protein from Mycobacterium tuberculosis (164 aa) fasta scores opt: 592, z-score: 709.0, E(): 4.6e-32, 60.2% identity 161 aa overlap	29.0
	RefSeq_complete_nr_v62_dec2013		conserved , contains DUF151 [Nitrospina gracilis]	5.0
	seed-2014-01-30		FIG01121484:  [Streptomyces sp. TOR3209]	4.0
	KEGG_pep_2013		protein unknown function DUF151 K08999 hypothetical	5.0

deepabyss_4000m_4625_1				
	EggNog_v3_2013_08_07		ahcY http://www.ncbi.nlm.nih.gov/protein/56750915 S-adenosyl-L-homocysteine hydrolase catalyzes formation L-homocysteine from	8.0
	RefSeq_complete_nr_v62_dec2013		adenosylhomocysteinase [Xenococcus sp. PCC 7305]	5.0
	COG_2013-12-27		COG0499 # H Coenzyme transport metabolism Function: S-adenosylhomocysteine hydrolase Organism: Nostoc sp. PCC 7120 (Nos)	15.0
	seed-2014-01-30	3.3.1.1	Adenosylhomocysteinase (EC 3.3.1.1) [Nostoc sp. PCC 7120]	17.0
	metacyc-v5-2011-10-21	3.3.1.1	Adenosylhomocysteinase OS Pyrobaculum aerophilum (strain ATCC 51768 / IM2 DSM 7523 JCM 9630 NBRC 100827) GN ahcY PE 3 SV 1 # UNIPROT Q8ZTQ7 ADENOSYLHOMOCYSTEINASE-RXN PAER178306:PAE3140-MONOMER 3.3.1.1	37.0
	KEGG_pep_2013	3.3.1.1	S-adenosyl-L-homocysteine hydrolase (EC:3.3.1.1) K01251 adenosylhomocysteinase [EC:3.3.1.1]	16.0

deepabyss_4000m_4140_0	CAZy_2013-07-13		glycogen debranching enzyme GlgX [Thermobispora bispora DSM 43833] (GH:13)	9.0
	EggNog_v3_2013_08_07		glgX http://www.ncbi.nlm.nih.gov/protein/38234147 glycogen operon protein Similar to Mycobacterium tuberculosis protein GlgX homolog or Rv1564c MT1615 MTCY48.01 (Q10767) (721 aa) fasta scores: E(): 5.5e-205, 69.12% id 706 aa, Escherichia coli GlyX B3431 (P15067) (657 8.1e-87, 46.38% 664 aa	35.0
	RefSeq_complete_nr_v62_dec2013		Glycogen debranching enzyme [Rhodococcus sp. EsD8]	6.0
	COG_2013-12-27		COG1523 # G Carbohydrate transport metabolism Function: Type II secretory pathway, pullulanase PulA related glycosidases Organism: Mycobacterium tuberculosis H37Rv (Mtu)	20.0
	seed-2014-01-30		Glycogen debranching enzyme (EC 3.2.1.-) [Gordonia alkanivorans NBRC 16433]	9.0
	metacyc-v5-2011-10-21		Glycogen debranching enzyme OS Escherichia coli (strain K12) GN glgX PE 1 SV 3 # UNIPROT P15067 RXN0-5146 MetaCyc:EG10381-MONOMER	19.0
	KEGG_pep_2013	3.2.1.10	ISA3 isoamylase, starch debranching enzyme (EC:3.2.1.- 3.2.1.10 3.2.1.68) K02438 glycogen operon protein GlgX [EC:3.2.1.-]	23.0

deepabyss_4000m_4142_0				
	EggNog_v3_2013_08_07		mazG http://www.ncbi.nlm.nih.gov/protein/39996276 nucleoside triphosphate pyrophosphohydrolase functions degradation stringent response intracellular messenger ppGpp Escherichia coli this gene co-transcribed toxin/antitoxin genes mazEF activity MazG inhibited MazEF vitro ppGpp inhibits mazEF expression thus works limiting toxic MazF toxin induced during starvation also interacts GTPase protein Era	40.0
	RefSeq_complete_nr_v62_dec2013		, partial [Paenibacillus sp. Aloe-11]	5.0
	seed-2014-01-30	3.6.1.8	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8) [Paenibacillus polymyxa ATCC 842]	20.0
	KEGG_pep_2013	3.6.1.19	mazG nucleoside triphosphate pyrophosphohydrolase (EC:3.6.1.19) K02428 nucleoside-triphosphate pyrophosphatase [EC:3.6.1.19]	19.0

deepabyss_4000m_3758_1				
	RefSeq_complete_nr_v62_dec2013		, partial [SAR202 cluster bacterium SCGC AAA240-N13]	7.0

deepabyss_4000m_4143_1				
	RefSeq_complete_nr_v62_dec2013		Ethyl tert-butyl ether degradation EthD [Dethiobacter alkaliphilus]	7.0
	seed-2014-01-30		 [delta proteobacterium NaphS2]	3.0

deepabyss_4000m_10717_0				
	EggNog_v3_2013_08_07		ubiA http://www.ncbi.nlm.nih.gov/protein/116053505 4-hydroxybenzoate octaprenyltransferase catalyzes conversion 4-Hydroxybenzoate into 3-octaprenyl-4-hydroxybenzoate, as part ubiquinone biosynthesis pathway	14.0
	RefSeq_complete_nr_v62_dec2013		4-hydroxybenzoate octaprenyltransferase [Pseudomonas sp. M1]	5.0
	COG_2013-12-27		COG0382 # H Coenzyme transport metabolism Function: 4-hydroxybenzoate polyprenyltransferase related prenyltransferases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	17.0
	seed-2014-01-30	2.5.1.39	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39) [Pseudomonas mendocina NK-01]	17.0
	metacyc-v5-2011-10-21	2.5.1.39	4-hydroxybenzoate octaprenyltransferase OS Pseudomonas putida (strain KT2440) GN ubiA PE 3 SV 1 # UNIPROT Q88C65 2.5.1.39-RXN	27.0
	KEGG_pep_2013		ubiA 4-hydroxybenzoate polyprenyl transferase (EC:2.5.1.-) K03179 octaprenyltransferase [EC:2.5.1.-]	8.0

deepabyss_4000m_10716_0				
	EggNog_v3_2013_08_07		PSEEN1544 http://www.ncbi.nlm.nih.gov/protein/104780718 amidotransferase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type e enzyme	22.0
	RefSeq_complete_nr_v62_dec2013		GMP synthase - Glutamine amidotransferase domain [Nitrococcus mobilis]	8.0
	COG_2013-12-27		COG0518 # F Nucleotide transport metabolism Function: GMP synthase - Glutamine amidotransferase domain Organism: Pseudomonas aeruginosa (Pae)	17.0
	seed-2014-01-30		glutamine amidotransferase, class I [Pseudomonas fluorescens F113]	7.0
	KEGG_pep_2013		amidotransferase	1.0

deepabyss_4000m_10716_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/170726457 glutamine amidotransferase class-I PFAM: KEGG: GMP synthase - domain	10.0
	RefSeq_complete_nr_v62_dec2013		GMP synthase - Glutamine amidotransferase domain [Nitrococcus mobilis]	8.0
	seed-2014-01-30		Glutamine amidotransferase, class I [Vibrio nigripulchritudo ATCC 27043]	8.0
	KEGG_pep_2013	6.3.5.2	GMP synthase glutamine amidotransferase subunit K01951 (glutamine-hydrolysing) [EC:6.3.5.2]	18.0

deepabyss_4000m_10715_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/154246763 glycosyl hydrolase BNR repeat-containing hydrolase PFAM: protein KEGG: 	7.0
	RefSeq_complete_nr_v62_dec2013		glycoside hydrolase [Hoeflea sp. 108]	5.0
	seed-2014-01-30		FIG00789993:  [Schlesneria paludicola DSM 18645]	5.0
	KEGG_pep_2013		glycosyl hydrolase BNR repeat-containing	4.0

deepabyss_4000m_3750_0				
	EggNog_v3_2013_08_07		infB http://www.ncbi.nlm.nih.gov/protein/189345844 translation initiation factor IF-2 Protects formylmethionyl-tRNA from spontaneous hydrolysis promotes its binding to 30S ribosomal subunits during protein synthesis. Also involved GTP formation 70S complex	26.0
	RefSeq_complete_nr_v62_dec2013		translation initiation factor IF-2, partial [Xanthomonas sacchari]	7.0
	COG_2013-12-27		COG0532 # J Translation, ribosomal structure biogenesis Function: Translation initiation factor 2 (IF-2 GTPase) Organism: Brucella melitensis (Bme)	18.0
	seed-2014-01-30		Translation initiation factor 2 [Brevibacillus laterosporus LMG 15441]	8.0
	KEGG_pep_2013		similar to MTIF2 protein K02519 translation initiation factor IF-2	8.0

deepabyss_4000m_3752_0				
	EggNog_v3_2013_08_07		BRADO6501 http://www.ncbi.nlm.nih.gov/protein/146343280  Evidence 4 : Homologs previously reported genes unknown function	11.0
	RefSeq_complete_nr_v62_dec2013		 [Candidatus Poribacteria sp. WGA-4E]	4.0
	seed-2014-01-30		Uncharacterized conserved protein [Zavarzinella formosa DSM 19928]	5.0

deepabyss_4000m_3753_0				
	RefSeq_complete_nr_v62_dec2013		S-(hydroxymethyl)glutathione synthase [SAR86 cluster bacterium SAR86E]	6.0
	seed-2014-01-30		glutathione-dependent formaldehyde-activating, GFA [SAR86 cluster bacterium SAR86A]	7.0

deepabyss_4000m_3754_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/159045695 TRAP dicarboxylate transporter, DctM subunit TIGRFAM: PFAM: C4-dicarboxylate transport system permease KEGG: sil:SPO1114 subunit	14.0
	RefSeq_complete_nr_v62_dec2013		membrane protein [Loktanella hongkongensis]	3.0
	seed-2014-01-30		TRAP dicarboxylate transporter, DctM subunit, unknown substrate 7 [Tistrella mobilis KA081020-065]	11.0
	KEGG_pep_2013		putative membrane protein (TRAP-type transport system, large permease component)	8.0

deepabyss_4000m_3754_1				
	RefSeq_complete_nr_v62_dec2013		 [alpha proteobacterium BAL199]	3.0

deepabyss_4000m_3757_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_4088_1				
	EggNog_v3_2013_08_07		groES http://www.ncbi.nlm.nih.gov/protein/118581210 co-chaperonin GroES 10 kDa chaperonin Cpn10 forms homoheptameric ring binds to one or both ends GroEL double barrel presence adenine nucleotides capping it folding unfolded substrates initiates GroEL-substrate bound capped release folded substrate dependent ATP binding hydrolysis trans ring	40.0
	RefSeq_complete_nr_v62_dec2013		Heat shock protein 60 family co-chaperone GroES [Caenispirillum salinarum]	8.0
	COG_2013-12-27		COG0234 # O Posttranslational modification, protein turnover, chaperones Function: Co-chaperonin GroES (HSP10) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0
	seed-2014-01-30		Heat shock protein 60 family co-chaperone GroES [Bradyrhizobium japonicum USDA 6]	10.0
	KEGG_pep_2013		 K04078 chaperonin GroES	3.0

deepabyss_4000m_4084_0				
	EggNog_v3_2013_08_07		frr http://www.ncbi.nlm.nih.gov/protein/170077573 ribosome recycling factor Rrf Frr ribosome-recycling release factor 4 RF4 recycles ribosomes translation termination along RF-3 elongation EF-G A GTPase-dependent process results 50S from 70S inhibited RF-1 essential viability structurally similar to tRNAs	34.0
	RefSeq_complete_nr_v62_dec2013		ribosome recycling factor [Arthrospira sp. PCC 8005]	7.0
	COG_2013-12-27		COG0233 # J Translation, ribosomal structure biogenesis Function: Ribosome recycling factor Organism: Nostoc sp. PCC 7120 (Nos)	17.0
	seed-2014-01-30		Ribosome recycling factor [Gordonia alkanivorans NBRC 16433]	7.0
	KEGG_pep_2013		frr ribosome recycling factor (ribosome releasing factor) K02838	8.0

deepabyss_4000m_4084_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

deepabyss_4000m_4081_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/271967886  KEGG: protein	2.0
	RefSeq_complete_nr_v62_dec2013		 [Streptosporangium roseum]	2.0
	seed-2014-01-30		 [Streptosporangium roseum DSM 43021]	4.0

deepabyss_4000m_4082_0				
	RefSeq_complete_nr_v62_dec2013		mandelate racemase/muconate lactonizing enzyme family protein [Rhodopirellula sp. SWK7]	8.0
	seed-2014-01-30	5.5.1.1	Muconate cycloisomerase (EC 5.5.1.1) [Phaeobacter gallaeciensis ANG1]	17.0
	KEGG_pep_2013	5.5.1.7	muconate lactonizing enzyme (EC:5.5.1.7)	14.0

deepabyss_4000m_5978_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/187736138 acetolactate synthase, large subunit, biosynthetic type TIGRFAM: PFAM: thiamine pyrophosphate protein domain TPP-binding central region TPP binding protein KEGG: predicted	18.0
	RefSeq_complete_nr_v62_dec2013		acetolactate synthase, large subunit, biosynthetic type [Rhodopirellula europaea]	8.0
	COG_2013-12-27		COG0028 # EH Function: Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase] Organism: Nostoc sp. PCC 7120 (Nos)	22.0
	seed-2014-01-30	2.2.1.6	Acetolactate synthase large subunit (EC 2.2.1.6) [Desulfotomaculum hydrothermale Lam5 DSM 18033]	21.0
	metacyc-v5-2011-10-21	2.2.1.6	Acetolactate synthase large subunit OS Corynebacterium glutamicum GN ilvB PE 1 SV # UNIPROT P42463 ACETOLACTSYN-RXN CGLU196627:CG1435-MONOMER 2.2.1.6	28.0
	KEGG_pep_2013	2.2.1.6	CSR1 CSR1 (CHLORSULFURON/IMIDAZOLINONE RESISTANT 1) acetolactate synthase/ pyruvate decarboxylase (EC:2.2.1.6) K01652 synthase I/II/III large subunit [EC:2.2.1.6]	25.0

deepabyss_4000m_5973_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/120556538  PFAM: conserved protein 245 KEGG: 245	4.0
	RefSeq_complete_nr_v62_dec2013		putative ABC transporter membrane protein [Pseudomonas sp. M1]	7.0
	seed-2014-01-30		YbbM seven transmembrane helix protein [endosymbiont Tevnia jerichonana (vent Tica)]	9.0
	KEGG_pep_2013		 K02069 putative ABC transport system permease protein	6.0

deepabyss_4000m_5973_1				
	EggNog_v3_2013_08_07		RL2216 http://www.ncbi.nlm.nih.gov/protein/116251972  similarity:fasta (EMBL:SME591787) Rhizobium meliloti (Sinorhizobium meliloti). Hypothetical protein SMc02105. SMc02105. length 395 id 76.203 395 aa overlap query 1-395 subject 1-395	19.0
	RefSeq_complete_nr_v62_dec2013		 [Rhizobium sp. CCGE 510]	4.0
	COG_2013-12-27		COG3146 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	15.0
	seed-2014-01-30		FIG110192:  [Acetobacter pasteurianus NBRC 101655]	5.0
	KEGG_pep_2013		 K09919 protein	1.0

deepabyss_4000m_5970_0				
	EggNog_v3_2013_08_07		polA http://www.ncbi.nlm.nih.gov/protein/110677750 DNA polymerase I 3'-5' exonuclease, 5'-3' exonuclease 5'-3'polymerase activities, primarily functions to fill gaps during replication repair	19.0
	RefSeq_complete_nr_v62_dec2013		DNA polymerase I [Rhodobacter sp. AKP1]	6.0
	COG_2013-12-27		COG0749 # L Replication, recombination repair Function: DNA polymerase I - 3'-5' exonuclease domains Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0
	seed-2014-01-30	2.7.7.7	DNA polymerase I (EC 2.7.7.7) [Sphingomonas sp. KC8]	18.0
	KEGG_pep_2013	2.7.7.7	polA DNA polymerase I (EC:2.7.7.7) K02335 [EC:2.7.7.7]	17.0

deepabyss_4000m_5976_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/116623477 cytochrome b/b6 domain-containing protein PFAM: Cytochrome b/b6, N-terminal domain KEGG: sth:STH3148 menaquinol-cytochrome c reductase	14.0
	RefSeq_complete_nr_v62_dec2013		putative Ubiquinol-cytochrome c reductase, cytochrome b6 subunit [Nitrospina gracilis]	9.0
	seed-2014-01-30	1.10.2.2	Ubiquinol--cytochrome c reductase, cytochrome B subunit (EC 1.10.2.2) [Leptospirillum ferrooxidans C2-3]	21.0
	KEGG_pep_2013		cytochrome b/b6 domain	3.0

deepabyss_4000m_5976_1				
	RefSeq_complete_nr_v62_dec2013		putative 4Fe-4S ferredoxin [Ilumatobacter coccineus]	5.0

deepabyss_4000m_8282_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/114799662  identified similarity to PIR:A83188	5.0
	RefSeq_complete_nr_v62_dec2013		 [Hyphomonas neptunium]	2.0
	seed-2014-01-30		gliding motility protein GldG [Hyphomonas neptunium ATCC 15444]	7.0

deepabyss_4000m_8287_0				
	EggNog_v3_2013_08_07		dnaG http://www.ncbi.nlm.nih.gov/protein/170723971 DNA primase synthesizes RNA primers replication forks	9.0
	RefSeq_complete_nr_v62_dec2013		DNA primase [Pseudomonas syringae group genomosp. 3]	7.0
	COG_2013-12-27		COG0358 # L Replication, recombination repair Function: DNA primase (bacterial type) Organism: Pseudomonas aeruginosa (Pae)	15.0
	seed-2014-01-30		DNA primase (EC 2.7.7.-) [Pseudomonas putida CSV86]	7.0
	KEGG_pep_2013		dnaG DNA primase (EC:2.7.7.-) K02316 [EC:2.7.7.-]	6.0

deepabyss_4000m_8286_0				
	RefSeq_complete_nr_v62_dec2013		beta/gamma crystallin [Ponticaulis koreensis]	4.0

deepabyss_4000m_8286_1				
