ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
deepabyss_4000m_6483_0	968	3	971	deepabyss_4000m_6483	972	+		all	hypothetical protein
deepabyss_4000m_6482_0	203	154	357	deepabyss_4000m_6482	1249	-		all	hypothetical protein
deepabyss_4000m_6481_0	221	3	224	deepabyss_4000m_6481	885	-		all	hypothetical protein
deepabyss_4000m_6481_1	377	508	885	deepabyss_4000m_6481	885	-		all	hypothetical protein
deepabyss_4000m_6480_0	734	2	736	deepabyss_4000m_6480	1017	+		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	putative proline racemase protein
deepabyss_4000m_6487_0	557	3	560	deepabyss_4000m_6487	1002	+	3.1.3.71	Rhodovulum sp. PH10	2-phosphosulpholactate phosphatase family protein( EC:3.1.3.71 )
deepabyss_4000m_6486_0	692	2	694	deepabyss_4000m_6486	861	+		all	hypothetical protein
deepabyss_4000m_6485_0	536	1	537	deepabyss_4000m_6485	957	+		Bacteria	luciferase-like monooxygenase
deepabyss_4000m_6484_0	131	349	480	deepabyss_4000m_6484	1028	-		all	hypothetical protein
deepabyss_4000m_6484_1	239	575	814	deepabyss_4000m_6484	1028	-		all	hypothetical protein
deepabyss_4000m_6489_0	131	2	133	deepabyss_4000m_6489	1065	-		all	hypothetical protein
deepabyss_4000m_6489_1	605	199	804	deepabyss_4000m_6489	1065	-	4.2.1.17	Mycobacterium	Enoyl-CoA hydratase (EC 4.2.1.17)
deepabyss_4000m_6488_0	557	1	558	deepabyss_4000m_6488	933	+		all	
deepabyss_4000m_9662_0	209	8	217	deepabyss_4000m_9662	902	-	5.1.1.8	Bacteria	hydroxyproline-2-epimerase K12658 4-hydroxyproline epimerase
deepabyss_4000m_9662_1	497	404	901	deepabyss_4000m_9662	902	+		Reyranella massiliensis 521	luciferase-like monooxygenase
deepabyss_4000m_9663_0	839	12	851	deepabyss_4000m_9663	946	+	3.5.1.81	unclassified Gammaproteobacteria	N-acyl-D-amino-acid deacylase precursor (EC 3.5.1.81)
deepabyss_4000m_9663_1	95	851	946	deepabyss_4000m_9663	946	+		all	hypothetical protein
deepabyss_4000m_9660_0	860	30	890	deepabyss_4000m_9660	1004	+		all	
deepabyss_4000m_9661_0	947	1	948	deepabyss_4000m_9661	982	-	1.4.1.13	SAR324 cluster bacterium SCGC AAA240-J09	Glutamate synthase  small chain (EC 1.4.1.13)
deepabyss_4000m_9666_0	341	2	343	deepabyss_4000m_9666	998	-		all	Orf33
deepabyss_4000m_9666_1	212	371	583	deepabyss_4000m_9666	998	-		Bacteria	glycosyl hydrolase
deepabyss_4000m_9667_0	416	1	417	deepabyss_4000m_9667	1012	+		all	hypothetical protein
deepabyss_4000m_9667_1	338	545	883	deepabyss_4000m_9667	1012	+	2.6.1.42	"Dehalococcoides ethenogenes" Maymo-Gatell et al. 1997	ilvE branched-chain amino acid aminotransferase (EC:2.6.1.42) K00826
deepabyss_4000m_9664_0	293	61	354	deepabyss_4000m_9664	700	-	6.1.1.4	Rubrobacter xylanophilus DSM 9941	leuS leucyl-tRNA synthetase (EC:6.1.1.4) K01869
deepabyss_4000m_9664_1	197	501	698	deepabyss_4000m_9664	700	-		all	hypothetical protein
deepabyss_4000m_9665_0	428	2	430	deepabyss_4000m_9665	973	-		Proteobacteria	putative phage integrase
deepabyss_4000m_9665_1	122	522	644	deepabyss_4000m_9665	973	+		all	hypothetical protein
deepabyss_4000m_9665_2	212	760	972	deepabyss_4000m_9665	973	+		all	hypothetical protein
deepabyss_4000m_5547_0	512	92	604	deepabyss_4000m_5547	1006	-		all	hypothetical protein
deepabyss_4000m_9668_0	305	1	306	deepabyss_4000m_9668	574	-	3.5.2.9	Oceanicola sp. S124	5-oxoprolinase (ATP-hydrolyzing) (EC:3.5.2.9) K01473 N-methylhydantoinase A
deepabyss_4000m_9669_0	482	2	484	deepabyss_4000m_9669	620	-	1.3.99.1	Conexibacter woesei DSM 14684	succinate dehydrogenase fumarate reductase iron-sulfur protein (EC:1.3.99.1) K00240
deepabyss_4000m_5546_0	869	119	988	deepabyss_4000m_5546	989	-		Reyranella massiliensis 521	
deepabyss_4000m_7288_0	413	1	414	deepabyss_4000m_7288	871	-		all	histidine kinase
deepabyss_4000m_7288_1	374	496	870	deepabyss_4000m_7288	871	-		Bacteria	FIG099352:
deepabyss_4000m_7289_0	149	512	661	deepabyss_4000m_7289	663	+		all	hypothetical protein
deepabyss_4000m_7286_0	740	2	742	deepabyss_4000m_7286	743	+		all	hypothetical protein
deepabyss_4000m_7287_0	746	89	835	deepabyss_4000m_7287	964	+		Bacteria	DEAD-box ATP dependent DNA helicase
deepabyss_4000m_7284_0	596	63	659	deepabyss_4000m_7284	797	-		all	hypothetical protein
deepabyss_4000m_7285_0	524	1	525	deepabyss_4000m_7285	884	+	3.6.3.14	CCMP 1375	ATP synthase gamma chain (EC 3.6.3.14)
deepabyss_4000m_7285_1	344	540	884	deepabyss_4000m_7285	884	+	3.6.3.14	"Alphabacteria" Cavalier-Smith 1992	ATP2 Atp2p (EC:3.6.3.14) K02133 F-type H+-transporting ATPase subunit beta
deepabyss_4000m_7282_0	101	2	103	deepabyss_4000m_7282	949	-		all	hypothetical protein
deepabyss_4000m_7282_1	746	64	810	deepabyss_4000m_7282	949	-		all	hypothetical protein
deepabyss_4000m_5549_0	479	3	482	deepabyss_4000m_5549	943	-	3.5.1.4	Bacteria	glutamyl-tRNA(Gln) amidotransferase, subunit alpha (EC:3.5.1.4) K02433 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase A
deepabyss_4000m_5549_1	104	536	640	deepabyss_4000m_5549	943	-		all	hypothetical protein
deepabyss_4000m_5549_2	224	717	941	deepabyss_4000m_5549	943	-		all	hypothetical protein
deepabyss_4000m_7280_0	740	1	741	deepabyss_4000m_7280	741	+		all	hypothetical protein
deepabyss_4000m_7281_0	536	2	538	deepabyss_4000m_7281	895	-		SAR324 cluster bacterium SCGC AAA001-C10	(EC:1.8.-.-) K14441 ribosomal S12 methylthiotransferase
deepabyss_4000m_7281_1	263	632	895	deepabyss_4000m_7281	895	-		SAR324 cluster bacterium SCGC AAA001-C10	LSU ribosomal protein L17p
deepabyss_4000m_8830_0	131	2	133	deepabyss_4000m_8830	370	-		all	hypothetical protein
deepabyss_4000m_5548_0	767	3	770	deepabyss_4000m_5548	943	-	2.6.1.1	"Alphabacteria" Cavalier-Smith 1992	kynurenine aminotransferase, putative (EC:2.6.1.1)
deepabyss_4000m_8831_0	77	3	80	deepabyss_4000m_8831	990	-		all	hypothetical protein
deepabyss_4000m_8831_1	572	58	630	deepabyss_4000m_8831	990	-		all	hypothetical protein
deepabyss_4000m_8832_0	485	3	488	deepabyss_4000m_8832	729	-		Verrucomicrobia bacterium SCGC AAA164-O14	signal peptide
deepabyss_4000m_8833_0	872	1	873	deepabyss_4000m_8833	935	+	2.2.1.1	Oscillatoriophycideae	transketolase (EC:2.2.1.1)
deepabyss_4000m_1341_0	992	1	993	deepabyss_4000m_1341	995	+		Acidobacteriaceae bacterium Ellin6076	abortive infection protein
deepabyss_4000m_8834_0	851	1	852	deepabyss_4000m_8834	853	+		all	hypothetical protein
deepabyss_4000m_8835_0	413	1	414	deepabyss_4000m_8835	982	+		all	hypothetical protein
deepabyss_4000m_8835_1	314	434	748	deepabyss_4000m_8835	982	+		all	hypothetical protein
deepabyss_4000m_9253_0	440	1	441	deepabyss_4000m_9253	812	+		all	hypothetical protein
deepabyss_4000m_9252_0	182	3	185	deepabyss_4000m_9252	939	-		all	hypothetical protein
deepabyss_4000m_9252_1	218	178	396	deepabyss_4000m_9252	939	-		all	hypothetical protein
deepabyss_4000m_9252_2	227	549	776	deepabyss_4000m_9252	939	-		all	hypothetical protein
deepabyss_4000m_9251_0	632	85	717	deepabyss_4000m_9251	767	+	1.2.1.2	Proteobacteria	fdsB NADH dehydrogenase (quinone) (EC:1.2.1.2) K00124 formate dehydrogenase, beta subunit
deepabyss_4000m_9250_0	779	2	781	deepabyss_4000m_9250	965	+		all	hypothetical protein
deepabyss_4000m_9250_1	74	889	963	deepabyss_4000m_9250	965	+		all	hypothetical protein
deepabyss_4000m_9257_0	716	216	932	deepabyss_4000m_9257	933	+	2.7.7.43	'Campylobacterales'	N-Acetylneuraminate cytidylyltransferase (EC 2.7.7.43)
deepabyss_4000m_8836_0	857	1	858	deepabyss_4000m_8836	859	+	1.1.1.3	Bacteria	homoserine dehydrogenase (EC:1.1.1.3) K00003
deepabyss_4000m_9255_0	320	3	323	deepabyss_4000m_9255	596	+		all	hypothetical protein
deepabyss_4000m_9254_0	443	3	446	deepabyss_4000m_9254	787	+		all	hypothetical protein
deepabyss_4000m_9259_0	644	2	646	deepabyss_4000m_9259	981	+	2.8.3.6	"Microstreptospora" Yan et al.	3-oxoadipate CoA-transferase subunit A K01031 CoA-transferase, alpha
deepabyss_4000m_8837_0	182	105	287	deepabyss_4000m_8837	973	-		all	hypothetical protein
deepabyss_4000m_8837_1	287	293	580	deepabyss_4000m_8837	973	-		all	
deepabyss_4000m_1340_0	272	2	274	deepabyss_4000m_1340	983	+		all	
deepabyss_4000m_1340_1	620	271	891	deepabyss_4000m_1340	983	+		all	hypothetical protein
deepabyss_4000m_10595_0	965	13	978	deepabyss_4000m_10595	1049	-		all	hypothetical protein
deepabyss_4000m_10594_0	371	3	374	deepabyss_4000m_10594	1042	+		all	hypothetical protein
deepabyss_4000m_10594_1	317	724	1041	deepabyss_4000m_10594	1042	-		all	hypothetical protein
deepabyss_4000m_10597_0	683	2	685	deepabyss_4000m_10597	687	+		all	hypothetical protein
deepabyss_4000m_6227_0	413	3	416	deepabyss_4000m_6227	995	+	6.2.1.16	Proteobacteria	sur-5 SUppressor activated let-60 Ras family member (sur-5) K01907 acetoacetyl-CoA synthetase
deepabyss_4000m_6226_0	800	139	939	deepabyss_4000m_6226	939	+		all	hypothetical protein
deepabyss_4000m_6225_0	521	321	842	deepabyss_4000m_6225	989	-		all	hypothetical protein
deepabyss_4000m_6224_0	461	10	471	deepabyss_4000m_6224	925	+		Candidatus Poribacteria sp. WGA-A3	
deepabyss_4000m_6224_1	383	541	924	deepabyss_4000m_6224	925	+		all	hypothetical protein
deepabyss_4000m_6223_0	923	2	925	deepabyss_4000m_6223	925	-		all	hypothetical protein
deepabyss_4000m_6222_0	212	1	213	deepabyss_4000m_6222	978	+		all	hypothetical protein
deepabyss_4000m_6222_1	557	266	823	deepabyss_4000m_6222	978	+	3.1.6.14	Cytophaga-Flexibacter group	mucin-desulfating sulfatase (N-acetylglucosamine-6-sulfatase) (EC:3.1.6.14) K01137 N-acetylglucosamine-6-sulfatase
deepabyss_4000m_6222_2	158	820	978	deepabyss_4000m_6222	978	+		all	hypothetical protein
deepabyss_4000m_6221_0	413	229	642	deepabyss_4000m_6221	1046	+	2.7.7.6	Verrucomicrobia bacterium SCGC AAA164-O14	DNA-directed RNA polymerase (ISS) K03006 II subunit RPB1
deepabyss_4000m_6220_0	620	39	659	deepabyss_4000m_6220	1041	-		all	hypothetical protein
deepabyss_4000m_11123_0	314	1	315	deepabyss_4000m_11123	1076	+		all	hypothetical protein
deepabyss_4000m_11123_1	290	656	946	deepabyss_4000m_11123	1076	+		all	hypothetical protein
deepabyss_4000m_11122_0	512	263	775	deepabyss_4000m_11122	777	-		all	hypothetical protein
deepabyss_4000m_11121_0	755	115	870	deepabyss_4000m_11121	871	+	3.10.1.1	"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	N-sulfoglucosamine sulfohydrolase (EC:3.10.1.1)
deepabyss_4000m_11120_0	80	2	82	deepabyss_4000m_11120	655	-		all	hypothetical protein
deepabyss_4000m_11120_1	308	91	399	deepabyss_4000m_11120	655	-		all	hypothetical protein
deepabyss_4000m_11127_0	347	21	368	deepabyss_4000m_11127	601	+	3.5.2.17	'Burkholderiales'	putative transthyretin family protein K07127 5-hydroxyisourate hydrolase
deepabyss_4000m_11127_1	233	368	601	deepabyss_4000m_11127	601	+	1.17.1.4	Gammaproteobacteria	xdhA xanthine dehydrogenase, small subunit (EC:1.17.1.4) K13481 dehydrogenase
deepabyss_4000m_11126_0	443	1	444	deepabyss_4000m_11126	1037	+		all	hypothetical protein
deepabyss_4000m_11126_1	206	441	647	deepabyss_4000m_11126	1037	+		all	hypothetical protein
deepabyss_4000m_6229_0	764	2	766	deepabyss_4000m_6229	974	+		all	hypothetical protein
deepabyss_4000m_6228_0	149	171	320	deepabyss_4000m_6228	1098	-		all	hypothetical protein
deepabyss_4000m_6228_1	275	567	842	deepabyss_4000m_6228	1098	-		all	hypothetical protein
deepabyss_4000m_6228_2	116	980	1096	deepabyss_4000m_6228	1098	-		all	hypothetical protein
deepabyss_4000m_10593_0	776	1	777	deepabyss_4000m_10593	988	+		all	hypothetical protein
deepabyss_4000m_10592_0	101	2	103	deepabyss_4000m_10592	980	-		all	hypothetical protein
deepabyss_4000m_10592_1	167	189	356	deepabyss_4000m_10592	980	-		all	hypothetical protein
deepabyss_4000m_10592_2	248	329	577	deepabyss_4000m_10592	980	-		all	hypothetical protein
deepabyss_4000m_10592_3	245	735	980	deepabyss_4000m_10592	980	+		all	hypothetical protein
deepabyss_4000m_3158_0	446	118	564	deepabyss_4000m_3158	806	+		all	hypothetical protein
deepabyss_4000m_3158_1	200	606	806	deepabyss_4000m_3158	806	+		all	hypothetical protein
deepabyss_4000m_3159_0	155	2	157	deepabyss_4000m_3159	1021	-		all	hypothetical protein
deepabyss_4000m_3159_1	500	521	1021	deepabyss_4000m_3159	1021	+	6.1.1.9	Bacteria	EMB2247 (embryo defective 2247) ATP binding / aminoacyl-tRNA ligase/ nucleotide valine-tRNA ligase (EC:6.1.1.9) K01873 valyl-tRNA synthetase
deepabyss_4000m_10599_0	761	1	762	deepabyss_4000m_10599	993	-		all	hypothetical protein
deepabyss_4000m_10598_0	794	2	796	deepabyss_4000m_10598	867	+		Lentisphaera araneosa HTCC2155	-signal peptide transmembrane prediction
deepabyss_4000m_2344_0	707	21	728	deepabyss_4000m_2344	928	-		all	hypothetical protein
deepabyss_4000m_2837_0	1016	3	1019	deepabyss_4000m_2837	1020	-	1.3.99.23	Alcanivorax	FAD dependent oxidoreductase K09516 all-trans-retinol 13,14-reductase
deepabyss_4000m_2834_0	461	1	462	deepabyss_4000m_2834	965	-		all	hypothetical protein
deepabyss_4000m_2347_0	557	2	559	deepabyss_4000m_2347	951	+	3.5.2.9	'Rhodobacteraceae'	5-oxoprolinase (ATP-hydrolyzing) (EC:3.5.2.9) K01473 N-methylhydantoinase A
deepabyss_4000m_2347_1	221	610	831	deepabyss_4000m_2347	951	+	3.5.2.14	Glaciecola	N-methylhydantoinase B (ATP-hydrolyzing) OS Geobacillus kaustophilus GN GK2893 PE 4 SV 1 # UNIPROT Q5KVV8 3.5.2.14-RXN GKAU235909:GK2893-MONOMER 3.5.2.14
deepabyss_4000m_2832_0	218	2	220	deepabyss_4000m_2832	974	+	2.1.1.107	Bacillus/Clostridium group	uroporphyrin-III C-methyltransferase K13542 uroporphyrinogen III methyltransferase / synthase
deepabyss_4000m_2832_1	467	201	668	deepabyss_4000m_2832	974	+	2.1.1.107	'Thermoanaerobacteraceae'	uroporphyrinogen-III C-methyltransferase / synthase (EC:2.1.1.107 4.2.1.75) K13542 uroporphyrinogen III methyltransferase
deepabyss_4000m_2833_0	383	415	798	deepabyss_4000m_2833	946	-		"Microspira" Schroeter 1886	IS4 family transposase K07481 transposase, IS5
deepabyss_4000m_2833_1	59	886	945	deepabyss_4000m_2833	946	+		all	hypothetical protein
deepabyss_4000m_2830_0	224	3	227	deepabyss_4000m_2830	995	-		Bacteria	CRISPR-associated protein, Csn1 family
deepabyss_4000m_2830_1	98	897	995	deepabyss_4000m_2830	995	+		all	hypothetical protein
deepabyss_4000m_2343_0	509	27	536	deepabyss_4000m_2343	977	+	2.7.1.19	Gammaproteobacteria	cbbP phosphoribulokinase (EC:2.7.1.19) K00855
deepabyss_4000m_2343_1	140	554	694	deepabyss_4000m_2343	977	-		all	hypothetical protein
deepabyss_4000m_2348_0	695	2	697	deepabyss_4000m_2348	981	+		all	hypothetical protein
deepabyss_4000m_2349_0	260	1	261	deepabyss_4000m_2349	897	-		all	hypothetical protein
deepabyss_4000m_2349_1	299	258	557	deepabyss_4000m_2349	897	-		Bacteria	PhoH family protein K06217 phosphate starvation-inducible protein related proteins
deepabyss_4000m_2349_2	158	739	897	deepabyss_4000m_2349	897	+		all	hypothetical protein
deepabyss_4000m_2838_0	782	1	783	deepabyss_4000m_2838	1026	+		all	hypothetical protein
deepabyss_4000m_2839_0	449	112	561	deepabyss_4000m_2839	1033	+		Hyphomicrobiales	twin-arginine translocation pathway signal K02027 multiple sugar transport system substrate-binding protein
deepabyss_4000m_2839_1	311	722	1033	deepabyss_4000m_2839	1033	+		all	hypothetical protein
deepabyss_4000m_10524_0	707	122	829	deepabyss_4000m_10524	829	+		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	-putative related to sulfatase
deepabyss_4000m_10525_0	341	2	343	deepabyss_4000m_10525	993	+	2.3.1.9	Proteobacteria	Os09g0252100 K00626 acetyl-CoA C-acetyltransferase
deepabyss_4000m_10525_1	302	479	781	deepabyss_4000m_10525	993	-		all	hypothetical protein
deepabyss_4000m_10525_2	221	772	993	deepabyss_4000m_10525	993	-		all	hypothetical protein
deepabyss_4000m_419_0	83	1	84	deepabyss_4000m_419	666	+		all	hypothetical protein
deepabyss_4000m_419_1	569	97	666	deepabyss_4000m_419	666	+	6.3.3.3	'Burkholderiales'	bioD dithiobiotin synthetase (EC:6.3.3.3) K01935 dethiobiotin
deepabyss_4000m_418_0	536	3	539	deepabyss_4000m_418	917	+		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	fecI RNA polymerase sigma factor FecI K03088 sigma-70 factor, ECF subfamily
deepabyss_4000m_418_1	305	536	841	deepabyss_4000m_418	917	+		Alcanivorax dieselolei B5	
deepabyss_4000m_10520_0	767	115	882	deepabyss_4000m_10520	1095	+		all	hypothetical protein
deepabyss_4000m_10520_1	176	919	1095	deepabyss_4000m_10520	1095	+		all	hypothetical protein
deepabyss_4000m_10521_0	368	1	369	deepabyss_4000m_10521	1070	+		Proteobacteria	sensory box protein
deepabyss_4000m_10521_1	353	458	811	deepabyss_4000m_10521	1070	+	2.3.3.13	Rhodospirillum rubrum F11	putative alpha-isopropylmalate/homocitrate synthase family transferase (EC:2.3.3.13) K01649 2-isopropylmalate
deepabyss_4000m_10522_0	470	3	473	deepabyss_4000m_10522	906	+		all	hypothetical protein
deepabyss_4000m_10522_1	215	487	702	deepabyss_4000m_10522	906	+		Corynebacterineae	Lipid carrier protein IgrF
deepabyss_4000m_10523_0	1070	1	1071	deepabyss_4000m_10523	1072	+		all	hypothetical protein
deepabyss_4000m_413_0	389	3	392	deepabyss_4000m_413	911	+		all	hypothetical protein
deepabyss_4000m_413_1	296	615	911	deepabyss_4000m_413	911	-		all	hypothetical protein
deepabyss_4000m_412_0	122	2	124	deepabyss_4000m_412	919	-		all	hypothetical protein
deepabyss_4000m_412_1	797	121	918	deepabyss_4000m_412	919	-		all	hypothetical protein
deepabyss_4000m_411_0	80	2	82	deepabyss_4000m_411	959	+		all	hypothetical protein
deepabyss_4000m_411_1	836	79	915	deepabyss_4000m_411	959	+		Bacteria	
deepabyss_4000m_410_0	713	153	866	deepabyss_4000m_410	950	+		all	hypothetical protein
deepabyss_4000m_417_0	458	488	946	deepabyss_4000m_417	948	+		all	hypothetical protein
deepabyss_4000m_416_0	287	1	288	deepabyss_4000m_416	971	+		all	hypothetical protein
deepabyss_4000m_416_1	539	316	855	deepabyss_4000m_416	971	-	3.6.1.27	Alcaligenaceae	bacA, uppP undecaprenyl pyrophosphate phosphatase (EC:3.6.1.27) K06153 undecaprenyl-diphosphatase
deepabyss_4000m_415_0	491	191	682	deepabyss_4000m_415	934	+		Alcanivorax dieselolei B5	
deepabyss_4000m_415_1	167	685	852	deepabyss_4000m_415	934	+		all	hypothetical protein
deepabyss_4000m_414_0	371	10	381	deepabyss_4000m_414	1018	+		all	hypothetical protein
deepabyss_4000m_1766_0	560	2	562	deepabyss_4000m_1766	970	-		all	hypothetical protein
deepabyss_4000m_1766_1	236	732	968	deepabyss_4000m_1766	970	-		all	hypothetical protein
deepabyss_4000m_4168_0	248	2	250	deepabyss_4000m_4168	992	+		all	hypothetical protein
deepabyss_4000m_4168_1	533	251	784	deepabyss_4000m_4168	992	+		all	hypothetical protein
deepabyss_4000m_4169_0	314	1	315	deepabyss_4000m_4169	994	-	2.7.1.58	Proteobacteria	2-dehydro-3-deoxygalactonokinase (EC:2.7.1.58) K00883
deepabyss_4000m_4169_1	590	327	917	deepabyss_4000m_4169	994	-	2.6.1.66	Gammaproteobacteria	avtA valine--pyruvate transaminase (EC:2.6.1.66) K00835 aminotransferase
deepabyss_4000m_4166_0	221	58	279	deepabyss_4000m_4166	998	+		all	hypothetical protein
deepabyss_4000m_4166_1	689	309	998	deepabyss_4000m_4166	998	+		all	hypothetical protein
deepabyss_4000m_4167_0	629	2	631	deepabyss_4000m_4167	1006	+		Melioribacter roseus P3M	sodium/alanine symporter
deepabyss_4000m_4167_1	203	631	834	deepabyss_4000m_4167	1006	+		all	hypothetical protein
deepabyss_4000m_4164_0	200	117	317	deepabyss_4000m_4164	1005	+		all	hypothetical protein
deepabyss_4000m_4164_1	233	314	547	deepabyss_4000m_4164	1005	-		all	hypothetical protein
deepabyss_4000m_4164_2	218	785	1003	deepabyss_4000m_4164	1005	+		all	hypothetical protein
deepabyss_4000m_4165_0	245	2	247	deepabyss_4000m_4165	981	-	2.3.1.117	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	putative tetrahydrodipicolinate succinylase K00674 2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase
deepabyss_4000m_4165_1	344	273	617	deepabyss_4000m_4165	981	-		Gammaproteobacteria	arsenate reductase family protein
deepabyss_4000m_4162_0	617	1	618	deepabyss_4000m_4162	964	+		all	hypothetical protein
deepabyss_4000m_4162_1	131	832	963	deepabyss_4000m_4162	964	+		all	hypothetical protein
deepabyss_4000m_4163_0	668	2	670	deepabyss_4000m_4163	984	+	1.8.99.2	Proteobacteria	adenylylsulfate reductase subunit alpha (EC:1.8.99.2) K00394 reductase, A
deepabyss_4000m_4163_1	239	633	872	deepabyss_4000m_4163	984	+		all	, partial
deepabyss_4000m_4160_0	386	221	607	deepabyss_4000m_4160	967	+		Sphingomonadaceae	transposase IS3/IS911 family protein K07483
deepabyss_4000m_4160_1	260	604	864	deepabyss_4000m_4160	967	+		all	hypothetical protein
deepabyss_4000m_4161_0	533	1	534	deepabyss_4000m_4161	959	-		all	hypothetical protein
deepabyss_4000m_9415_0	317	39	356	deepabyss_4000m_9415	804	-		all	hypothetical protein
deepabyss_4000m_9415_1	404	398	802	deepabyss_4000m_9415	804	-		Hyphomicrobiales	unknown protein
deepabyss_4000m_1460_0	68	3	71	deepabyss_4000m_1460	1034	-		all	hypothetical protein
deepabyss_4000m_1460_1	581	49	630	deepabyss_4000m_1460	1034	-		all	hypothetical protein
deepabyss_4000m_1668_0	563	251	814	deepabyss_4000m_1668	1044	-		all	hypothetical protein
deepabyss_4000m_1669_0	383	3	386	deepabyss_4000m_1669	1058	+		all	hypothetical protein
deepabyss_4000m_1669_1	224	460	684	deepabyss_4000m_1669	1058	+		all	hypothetical protein
deepabyss_4000m_9411_0	416	1	417	deepabyss_4000m_9411	983	+		all	hypothetical protein
deepabyss_4000m_9411_1	206	627	833	deepabyss_4000m_9411	983	+		all	hypothetical protein
deepabyss_4000m_9410_0	746	3	749	deepabyss_4000m_9410	933	+		all	
deepabyss_4000m_9413_0	629	1	630	deepabyss_4000m_9413	880	-	6.3.4.4	Actinobacteridae	purA adenylosuccinate synthetase (EC:6.3.4.4) K01939 synthase
deepabyss_4000m_1461_0	929	137	1066	deepabyss_4000m_1461	1068	-		all	hypothetical protein
deepabyss_4000m_1662_0	536	2	538	deepabyss_4000m_1662	1058	+		all	hypothetical protein
deepabyss_4000m_1662_1	392	531	923	deepabyss_4000m_1662	1058	+		all	hypothetical protein
deepabyss_4000m_1663_0	281	2	283	deepabyss_4000m_1663	832	+		all	hypothetical protein
deepabyss_4000m_1663_1	116	707	823	deepabyss_4000m_1663	832	+		all	hypothetical protein
deepabyss_4000m_1660_0	821	39	860	deepabyss_4000m_1660	861	-		all	hypothetical protein
deepabyss_4000m_1661_0	242	2	244	deepabyss_4000m_1661	1060	+		all	hypothetical protein
deepabyss_4000m_1661_1	926	134	1060	deepabyss_4000m_1661	1060	-		all	hypothetical protein
deepabyss_4000m_1666_0	647	1	648	deepabyss_4000m_1666	824	+		all	hypothetical protein
deepabyss_4000m_1666_1	107	717	824	deepabyss_4000m_1666	824	+		all	hypothetical protein
deepabyss_4000m_1667_0	650	1	651	deepabyss_4000m_1667	1016	-		Paenibacillus polymyxa E681	glycosyltransferase
deepabyss_4000m_1664_0	428	2	430	deepabyss_4000m_1664	1017	-		"Candidatus Methylomirabilis oxyfera" Ettwig et al. 2010	
deepabyss_4000m_1664_1	221	504	725	deepabyss_4000m_1664	1017	-	6.1.1.16	Bacteria	cysM cysteine synthase B K01883 cysteinyl-tRNA synthetase
deepabyss_4000m_1665_0	314	3	317	deepabyss_4000m_1665	999	-		all	hypothetical protein
deepabyss_4000m_1665_1	194	456	650	deepabyss_4000m_1665	999	+		all	hypothetical protein
deepabyss_4000m_1665_2	170	650	820	deepabyss_4000m_1665	999	+		all	hypothetical protein
deepabyss_4000m_1665_3	152	845	997	deepabyss_4000m_1665	999	+		all	hypothetical protein
deepabyss_4000m_1463_0	764	1	765	deepabyss_4000m_1463	1002	+		Rosidae	LOC100243949
deepabyss_4000m_1463_1	68	934	1002	deepabyss_4000m_1463	1002	+		all	hypothetical protein
deepabyss_4000m_1464_0	494	282	776	deepabyss_4000m_1464	989	+		Bacteria	Hpt sensor hybrid histidine kinase
deepabyss_4000m_1464_1	233	754	987	deepabyss_4000m_1464	989	+		all	hypothetical protein
deepabyss_4000m_1465_0	503	3	506	deepabyss_4000m_1465	1009	-		Herbaspirillum	putative hydantoin racemase HyuA (EC:5.1.99.-) K01797
deepabyss_4000m_1465_1	281	512	793	deepabyss_4000m_1465	1009	-	3.5.1.77	Agromonas	N-carbamoyl-D-amino acid hydrolase (EC:3.5.1.77) K01459
deepabyss_4000m_1466_0	476	1	477	deepabyss_4000m_1466	1008	+		all	hypothetical protein
deepabyss_4000m_1466_1	494	513	1007	deepabyss_4000m_1466	1008	-		all	hypothetical protein
deepabyss_4000m_1467_0	536	3	539	deepabyss_4000m_1467	1021	+		all	hypothetical protein
deepabyss_4000m_1467_1	353	536	889	deepabyss_4000m_1467	1021	+		all	hypothetical protein
deepabyss_4000m_3446_0	683	24	707	deepabyss_4000m_3446	945	-		Bacteria	priA primosomal protein N' K04066 N' (replication factor Y) (superfamily II helicase)
deepabyss_4000m_6038_0	161	1075	1236	deepabyss_4000m_6038	1237	-		all	hypothetical protein
deepabyss_4000m_6039_0	689	3	692	deepabyss_4000m_6039	916	-		Myxobacteria	3-oxoacyl-acyl carrier protein synthase II
deepabyss_4000m_6032_0	731	1	732	deepabyss_4000m_6032	1037	-		Bacillus/Clostridium group	CPN60C chaperonin 60C K04077 GroEL
deepabyss_4000m_6033_0	362	330	692	deepabyss_4000m_6033	1076	-		all	hypothetical protein
deepabyss_4000m_6033_1	287	788	1075	deepabyss_4000m_6033	1076	-		all	hypothetical protein
