orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
deepabyss_4000m_1465_1					BRADO1790 http://www.ncbi.nlm.nih.gov/protein/146338851 N-carbamoyl-D-amino acid hydrolase (D-N-alpha-carbamilase) Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 8931327, 8621596, 11237598 Product type e enzyme	24.0		N-carbamoyl-D-amino acid hydrolase , putative [Rhodobacter sp. AKP1]	8.0				3.5.1.77	N-carbamoyl-D-amino acid hydrolase (EC 3.5.1.77), putative [Bradyrhizobium japonicum USDA 6]	20.0				3.5.1.77	N-carbamoyl-D-amino acid hydrolase (EC:3.5.1.77) K01459 [EC:3.5.1.77]	16.0
deepabyss_4000m_6039_0					http://www.ncbi.nlm.nih.gov/protein/108758479 beta-ketoacyl synthase family protein identified match to protein HMM PF00109 PF02801	10.0		beta-ketoacyl synthase [Myxococcus sp. (contaminant ex DSM 436)]	8.0				2.3.1.179	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179) [Myxococcus xanthus DK 1622]	19.0					3-oxoacyl-acyl carrier protein synthase II	4.0
deepabyss_4000m_6032_0					groL http://www.ncbi.nlm.nih.gov/protein/221633280 chaperonin GroEL identified match to protein family HMM PF00118 TIGR02348	11.0		60 kDa chaperonin, partial [Pelosinus fermentans]	6.0		COG0459 # O Posttranslational modification, protein turnover, chaperones Function: Chaperonin GroEL (HSP60 family) Organism: Thermotoga maritima (Tma)	16.0		Heat shock protein 60 family chaperone GroEL [Megasphaera sp. UPII 199-6]	10.0					CPN60C chaperonin 60C K04077 GroEL	5.0
deepabyss_4000m_6037_0					http://www.ncbi.nlm.nih.gov/protein/150019864 acyl-CoA dehydrogenase domain-containing protein PFAM: Rubredoxin-type Fe(Cys)4 domain Acyl-CoA dehydrogenase, type 2, C-terminal domain Electron transfer flavoprotein, alpha subunit-like KEGG: ctc:CTC01387 acyl-coA	21.0		, partial [Fusobacterium necrophorum]	4.0		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Bacillus halodurans (Bha)	13.0	1.3.99.2	Butyryl-CoA dehydrogenase (EC 1.3.99.2) [Pseudomonas mendocina NK-01]	17.0	1.3.99.2	Bcd OS Clostridium kluyveri (strain ATCC 8527 / DSM 555 NCIMB 10680) GN bcd PE 3 SV 1 # UNIPROT A5N5C8 BUTYRYL-COA-DEHYDROGENASE-RXN MetaCyc:MONOMER-13470 1.3.99.2	34.0	1.3.99.2	similar to Short-chain specific acyl-CoA dehydrogenase, mitochondrial precursor (SCAD) (Butyryl-CoA dehydrogenase) K00248 butyryl-CoA dehydrogenase [EC:1.3.99.2]	25.0
deepabyss_4000m_6035_0					http://www.ncbi.nlm.nih.gov/protein/262197811 DNA topoisomerase I KEGG: putative protecting protein DprA/DNA TIGRFAM: PFAM: type IA central domain protein TOPRIM zn finger SMART: I DNA-binding ATP-binding Toprim sub	22.0		DNA topoisomerase 1 [Bhargavaea cecembensis]	5.0		COG0550 # L Replication, recombination repair Function: Topoisomerase IA Organism: Staphylococcus aureus N315 (Sau)	14.0	5.99.1.2	DNA topoisomerase I (EC 5.99.1.2) [Staphylococcus aureus subsp. VC40]	19.0				5.99.1.2	topA DNA topoisomerase I (EC:5.99.1.2) K03168 [EC:5.99.1.2]	17.0
deepabyss_4000m_1914_0								citrate lyase subunit beta [Acetobacteraceae bacterium AT-5844]	7.0					 [Bradyrhizobium japonicum USDA 6]	4.0						
deepabyss_4000m_1445_1					http://www.ncbi.nlm.nih.gov/protein/254787150 transcription elongation / termination protein, N utilization substance A identified match to protein family HMM PF00575 PF08529 TIGR01953 TIGR01954	19.0		Transcription termination protein NusA, partial [gamma proteobacterium IMCC1989]	7.0		COG0195 # K Transcription Function: elongation factor Organism: Escherichia coli O157:H7 EDL933 (EcZ)	13.0		Transcription termination protein NusA [Alteromonas macleodii str. 'Balearic Sea AD45']	9.0					nusA transcription elongation factor NusA K02600 N utilization substance protein A	10.0
deepabyss_4000m_1442_0					http://www.ncbi.nlm.nih.gov/protein/161529135 ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent TIGRFAM: PFAM: ribonucleotide reductase large subunit ATP-cone domain protein Ribonucleotide subunit KEGG: tvo:TVN0092 alpha chain	17.0		ribonucleotide reductase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0				1.17.4.1	Ribonucleotide reductase class II (coenzyme B12-dependent) (EC 1.17.4.1) [Nitrosopumilus maritimus SCM1]	21.0				1.17.4.1	ribonucleotide reductase, alpha subunit (EC:1.17.4.1) K00525 ribonucleoside-diphosphate reductase chain [EC:1.17.4.1]	20.0
deepabyss_4000m_1442_1								Putative RNAse P Rpr2/Rpp21 subunit domain protein [Candidatus Nitrosoarchaeum koreensis]	9.0										3.1.26.5	RNase P subunit (EC:3.1.26.5) K03540 ribonuclease protein RPR2 [EC:3.1.26.5]	18.0
deepabyss_4000m_1443_0					sucD http://www.ncbi.nlm.nih.gov/protein/26990877 succinyl-CoA synthetase subunit alpha Catalyzes only substrate-level phosphorylation TCA cycle	12.0		succinyl-CoA ligase [ADP-forming] subunit alpha [Pseudomonas sp. HPB0071]	8.0		COG0074 # C Energy production conversion Function: Succinyl-CoA synthetase, alpha subunit Organism: Escherichia coli O157:H7 (Ecs)	16.0	6.2.1.5	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5) [Pseudomonas fluorescens Q8r1-96]	20.0	6.2.1.9	Malate--CoA ligase subunit alpha OS Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 AM1) GN mtkB PE 3 SV 2 # UNIPROT P53595 MALATE--COA-LIGASE-RXN MetaCyc:MONOMER-4227 6.2.1.9	36.0	6.2.1.5	SCLA1, TEF25 succinyl-CoA ligase (EC:6.2.1.5) K01899 synthetase alpha subunit [EC:6.2.1.4 6.2.1.5]	21.0
deepabyss_4000m_1918_0					http://www.ncbi.nlm.nih.gov/protein/114331004 uroporphyrin-III C-methyltransferase TIGRFAM: siroheme synthase PFAM: Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase KEGG: neu:NE0532 uroporphyrinogen-III methylase	15.0		Siroheme synthase / Precorrin-2 oxidase Sirohydrochlorin ferrochelatase Uroporphyrinogen-III methyltransferase [Nitrosospira sp. APG3]	12.0				1.3.1.76	Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) Sirohydrochlorin ferrochelatase 4.99.1.4) Uroporphyrinogen-III methyltransferase 2.1.1.107) [endosymbiont Tevnia jerichonana (vent Tica)]	28.0	1.3.1.76	Siroheme synthase OS Nitrosococcus oceani (strain ATCC 19707 / NCIMB 11848) GN cysG PE 3 SV 1 # UNIPROT Q3JCS0 UROPORIIIMETHYLTRANSA-RXN 1.3.1.76 2.1.1.107 4.99.1.4	34.0	1.3.1.76	cysG siroheme synthase (EC:1.3.1.76 4.99.1.4 2.1.1.107) K02302 uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	27.0
deepabyss_4000m_1919_1					RB8329 http://www.ncbi.nlm.nih.gov/protein/32475312 transcription regulator best DB hits: BLAST: pir:E83522 conserved  PA0976 [imported] - E 6e-63 embl:CAB50783.1 (X74218) [Pseudomonas 3e-62 pir:B82628 regulator XF1858 - Xylella 1e-60 COG: PA0976 COG0603 Predicted ATPase (PP-loop superfamily), confers 6e-64 XF0999 COG0137 Argininosuccinate synthase 3e-04 PFAM: PF02568 Thiamine biosynthesis protein 0.087 PF00733 Asparagine 0.26 PF00764 Arginosuccinate 0.00022	46.0		PP-loop superfamily ATPase [Magnetospirillum sp. SO-1]	6.0		COG0603 # R General function prediction only Function: Predicted PP-loop superfamily ATPase Organism: Nostoc sp. PCC 7120 (Nos)	18.0		Queuosine Biosynthesis QueC ATPase [Methylophaga aminisulfidivorans MP]	7.0					probable transcription regulator exsB K06920 queuosine biosynthesis protein QueC	8.0
deepabyss_4000m_1448_0								ferredoxin-dependent glutamate synthase [Desulfococcus multivorans]	5.0					 [Rhodospirillum photometricum DSM 122]	4.0						
deepabyss_4000m_1448_1								glutamate synthase [Rhodovulum sp. PH10]	5.0					FAD-dependent pyridine nucleotide-disulphide oxidoreductase [Rhodovulum sp. PH10]	7.0						
deepabyss_4000m_10890_0								 [Leptospira noguchii]	2.0					probable peptide synthetase protein [Leptospira noguchii serovar Panama str. CZ214]	9.0						
deepabyss_4000m_10891_0					http://www.ncbi.nlm.nih.gov/protein/269836820 exodeoxyribonuclease VII, large subunit KEGG: TIGRFAM: PFAM: Exonuclease VII nucleic acid binding OB-fold tRNA/helicase-type	15.0		exodeoxyribonuclease VII large subunit [Roseiflexus sp. RS-1]	7.0				3.1.11.6	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6) [Sphaerobacter thermophilus DSM 20745]	20.0				3.1.11.6	xseA exodeoxyribonuclease VII large subunit (EC:3.1.11.6) K03601 [EC:3.1.11.6]	18.0
deepabyss_4000m_10893_0								methyltransferase [Oscillatoria sp. PCC 6506]	5.0					Methyltransferase type 11 [Oscillatoria sp. PCC 6506 (Oscillatoria 9029)]	9.0						
deepabyss_4000m_8939_1					rplW http://www.ncbi.nlm.nih.gov/protein/73748318 50S ribosomal protein L23 binds third domain 23S rRNA L29 part exit tunnel	14.0		 [candidate division OP9 bacterium OP9-77CS]	5.0					LSU ribosomal protein L23p (L23Ae) [Rickettsia canadensis str. CA410]	8.0					50S ribosomal protein L23P K02892 large subunit L23	7.0
deepabyss_4000m_8939_2					rplB http://www.ncbi.nlm.nih.gov/protein/161486835 50S ribosomal protein L2 one primary rRNA-binding proteins required association 30S subunits to form 70S ribosome, tRNA binding peptide bond formation	22.0		ribosomal protein L2, bacterial/organellar [Clostridium sp. Maddingley MBC34-26]	7.0		COG0090 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L2 Organism: Thermotoga maritima (Tma)	14.0		LSU ribosomal protein L2p (L8e) [Megasphaera sp. UPII 199-6]	8.0					rplB 50S ribosomal protein L2 K02886 large subunit L2	7.0
deepabyss_4000m_8938_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
deepabyss_4000m_8933_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
deepabyss_4000m_8421_0					hflK http://www.ncbi.nlm.nih.gov/protein/117619279 HflK protein identified similarity to SP:P25662 match protein family HMM PF01145 TIGR01933	12.0		membrane protease HflK [Aeromonas media]	5.0					HflK protein [endosymbiont Tevnia jerichonana (vent Tica)]	6.0					hflK HflK protein K04088 membrane protease subunit [EC:3.4.-.-]	7.0
deepabyss_4000m_8420_0								carbamoyl-phosphate synthase large subunit [Bradyrhizobium sp. WSM471]	7.0				6.3.4.14	Biotin carboxylase (EC 6.3.4.14) [Bradyrhizobium sp. WSM471]	17.0						
deepabyss_4000m_7070_0				4.2.1.6	SCO2401 http://www.ncbi.nlm.nih.gov/protein/21220868 dehydratase SC4A7.29, possible dehydratase, len: 388 aa similar to C-terminal region (EMBL:L10328) Escherichia coli galactonate dehydratase (EC 4.2.1.6) GdoA, 587 fasta scores: opt: 751 z-score: 864.7 E(): 0 35.0% identity 383 aa overlap. Contains Pfam match entry PF01188 Mandelate racemase / muconate lactonizing enzyme family	55.0		mandelate racemase / muconate lactonizing enzyme, N-terminal domain protein [Streptomyces ipomoeae]	10.0		COG4948 # MR Function: L-alanine-DL-glutamate epimerase related enzymes enolase superfamily Organism: Thermoplasma acidophilum (Tac)	14.0	4.2.1.39	Gluconate dehydratase (EC 4.2.1.39) [Streptomyces coelicolor A3(2)]	17.0				4.1.2.21	mandelate racemase/muconate lactonizing protein K01631 2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]	17.0
deepabyss_4000m_7070_1					RL3864 http://www.ncbi.nlm.nih.gov/protein/116253604 putative mandelate racemase/muconate lactonising family protein similarity:fasta (EMBL:ECD799) Escherichia coli. rspA Starvation sensing protein rspA. length 404 id 28.278 389 aa overlap query 21-386 subject 17-387 (EMBL:BA000012) Rhizobium loti (Mesorhizobium loti). Mll2323 protein. 388 94.574 387 1-387 1-387	37.0		mandelate racemase [Rhizobium sp. Pop5]	5.0				4.2.1.6	Galactonate dehydratase (EC 4.2.1.6) [Rhodococcus wratislaviensis IFP 2016]	18.0	4.2.1.39	Gluconate dehydratase OS Thermoproteus tenax GN gad PE 4 SV 1 # UNIPROT Q704D2 GLUCONATE-DEHYDRATASE-RXN 4.2.1.39	26.0	4.2.1.6	dgoD galactonate dehydratase (EC:4.2.1.6) K01684 [EC:4.2.1.6]	16.0
deepabyss_4000m_7072_0								 [Verrucomicrobia bacterium SCGC AAA164-E04]	4.0					Putative sulfatase (EC 3.1.6.-) [Verrucomicrobia bacterium SCGC AAA168-F10]	8.0						
deepabyss_4000m_7072_1								 [Verrucomicrobia bacterium SCGC AAA164-E04]	4.0					Putative sulfatase (EC 3.1.6.-) [Verrucomicrobia bacterium SCGC AAA168-F10]	8.0						
deepabyss_4000m_7074_0					http://www.ncbi.nlm.nih.gov/protein/120554889 CheA signal transduction histidine kinase PFAM: CheW domain protein ATP-binding region, ATPase protein Signal transducing kinase, homodimeric Hpt KEGG: chemotaxis kinase related	20.0		CheA signal transduction histidine kinase [Pseudomonas sp. M1]	8.0		COG0643 # NT Function: Chemotaxis protein histidine kinase related kinases Organism: Vibrio cholerae (Vch)	13.0		Signal transduction histidine kinase CheA (EC 2.7.3.-) [Vibrio nigripulchritudo ATCC 27043]	11.0				2.7.13.3	CheA signal transduction histidine kinase K03407 two-component system, chemotaxis family, sensor kinase [EC:2.7.13.3]	22.0
deepabyss_4000m_7077_1					http://www.ncbi.nlm.nih.gov/protein/109900441 major facilitator superfamily permease KEGG: ilo:IL2354 permease	7.0		major facilitator superfamily permease [Glaciecola mesophila]	6.0					Permease major facilitator superfamily [Alteromonas macleodii str. 'Balearic Sea AD45']	10.0					major facilitator superfamily permease	4.0
deepabyss_4000m_7076_0					CT1806 http://www.ncbi.nlm.nih.gov/protein/21674620 sodium:solute symporter family protein identified match to PFAM protein HMM PF00474	11.0		Na+/solute symporter [Aeromonas molluscorum]	4.0		COG4147 # R General function prediction only Function: Predicted symporter Organism: Nostoc sp. PCC 7120 (Nos)	16.0		Acetate permease ActP (cation/acetate symporter) [Alteromonas macleodii str. 'Black Sea 11']	11.0					sodium/solute symporter family protein K14393 cation/acetate	5.0
deepabyss_4000m_1069_1					phhB http://www.ncbi.nlm.nih.gov/protein/33594217 pterin-4-alpha-carbinolamine dehydratase 4-alpha-hydroxytetrahydrobiopterin dehydratase activity catalyzes formation (6R)-6-(L-erythro-1,2-dihydroxypropyl)-7, 8-dihydro-6H-pterin from (6R)-6-(L-erythro-1,2-dihydroxypropyl)-5,6,7, 8-tetrahydro-4a-hydroxypterin functions recycling tetrahydrobiopterin (BH4) phenylalanine hydroxylase reaction	20.0		pterin-4-alpha-carbinolamine dehydratase [Cupriavidus sp. HMR-1]	5.0		COG2154 # H Coenzyme transport metabolism Function: Pterin-4a-carbinolamine dehydratase Organism: Sinorhizobium meliloti (Sme)	13.0	4.2.1.96	Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96) [Burkholderia pseudomallei 112]	17.0	4.2.1.96	Putative pterin-4-alpha-carbinolamine dehydratase OS Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 NCIMB 13966) GN PE 3 SV 1 # UNIPROT A7HSX5 RXN-7908 4.2.1.96	33.0	4.2.1.96	hypothetical LOC594614 K01724 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]	16.0
deepabyss_4000m_1069_2					http://www.ncbi.nlm.nih.gov/protein/85374620 short chain dehydrogenase COG1028 Dehydrogenases different specificities (related to short-chain alcohol dehydrogenases)	13.0		dehydrogenase unknown specificity, short-chain alcohol [Caulobacter vibrioides]	7.0		COG1028 # IQR Function: Dehydrogenases different specificities (related to short-chain alcohol dehydrogenases) Organism: Caulobacter vibrioides (Ccr)	16.0	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [Erythrobacter sp. SD-21]	18.0				1.1.1.245	short chain dehydrogenase (EC:1.1.1.245)	14.0
deepabyss_4000m_2649_0					dnaK http://www.ncbi.nlm.nih.gov/protein/110633036 molecular chaperone DnaK heat shock protein 70 assists folding nascent polypeptide chains refolding misfolded proteins utilizes ATPase activity to help fold co-chaperones are DnaJ GrpE multiple copies some bacteria	30.0		molecular chaperone DnaK [Nitratireductor indicus]	5.0		COG0443 # O Posttranslational modification, protein turnover, chaperones Function: Molecular chaperone Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0		Chaperone protein DnaK [Bradyrhizobium japonicum USDA 6]	6.0				1.3.1.74	Hsp70, putative (EC:1.3.1.74)	13.0
deepabyss_4000m_2139_0					http://www.ncbi.nlm.nih.gov/protein/117924330 ABC transporter related PFAM: SMART: AAA ATPase KEGG: ABC-type branched-chain amino acid transport system, ATPase component	16.0		Urea ABC transporter, ATPase protein UrtE [Rhodobacter sp. AKP1]	8.0		COG0410 # E Amino acid transport metabolism Function: ABC-type branched-chain amino systems, ATPase component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	21.0		Urea ABC transporter, ATPase protein UrtE [Bradyrhizobium japonicum USDA 6]	9.0					ABC transporter nucleotide binding/ATPase protein (Urea/amide) K01996 branched-chain amino acid transport system ATP-binding	12.0
deepabyss_4000m_2137_0					http://www.ncbi.nlm.nih.gov/protein/90023264 carboxylyase-like protein	2.0		HAD family hydrolase [marine gamma proteobacterium HTCC2148]	7.0					FIG001957: putative hydrolase [marine gamma proteobacterium HTCC2080]	7.0					carboxylyase-like protein K07025 putative hydrolase HAD superfamily	6.0
deepabyss_4000m_2137_1					http://www.ncbi.nlm.nih.gov/protein/120556657 RNA-binding S4 domain-containing protein PFAM: domain KEGG: ribosome-associated heat shock protein implicated recycling 50S subunit (S4 paralog)	16.0		ribosome-associated heat shock protein Hsp15 [Actinobacillus suis]	6.0		COG1188 # J Translation, ribosomal structure biogenesis Function: Ribosome-associated heat shock protein implicated recycling 50S subunit (S4 paralog) Organism: Escherichia coli O157:H7 (Ecs)	22.0		Ribosome-associated heat shock protein implicated recycling 50S subunit (S4 paralog) [Haemophilus sputorum CCUG 13788]	13.0					hslR heat shock-like protein 15 K04762 ribosome-associated shock Hsp15	8.0
deepabyss_4000m_2136_0								TonB-dependent receptor [gamma proteobacterium BDW918]	5.0					TonB-dependent receptor [gamma proteobacterium BDW918]	5.0						
deepabyss_4000m_2134_0								arylsulfatase [Pedosphaera parvula]	3.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [bacterium Ellin514]	15.0						
deepabyss_4000m_2133_0					dnaQ http://www.ncbi.nlm.nih.gov/protein/146337369 DNA polymerase III: epsilon subunit, 3-5 exonucleolytic proofreading function Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 3540531 Product type e enzyme	27.0		DNA polymerase III subunit epsilon [Rhodovulum sp. PH10]	8.0		COG0847 # L Replication, recombination repair Function: DNA polymerase III, epsilon subunit related 3'-5' exonucleases Organism: Neisseria meningitidis Z2491 (NmA)	20.0	2.7.7.7	DNA polymerase III epsilon subunit (EC 2.7.7.7) [Bradyrhizobium japonicum USDA 6]	21.0				2.7.7.7	dnaQ DNA polymerase III, epsilon subunit (EC:2.7.7.7) K02342 III [EC:2.7.7.7]	20.0
deepabyss_4000m_2133_1					coaE http://www.ncbi.nlm.nih.gov/protein/115522406 dephospho-CoA kinase catalyzes phosphorylation 3'-hydroxyl group dephosphocoenzyme A to form coenzyme A involved biosynthesis	15.0		Dephospho-CoA kinase [Mesorhizobium sp. STM 4661]	6.0		COG0237 # H Coenzyme transport metabolism Function: Dephospho-CoA kinase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	2.7.1.24	Dephospho-CoA kinase (EC 2.7.1.24) [Rhizobium sp. CCGE 510]	18.0	2.7.1.24	Dephospho-CoA kinase OS Rhodopseudomonas palustris (strain BisB18) GN coaE PE 3 SV 1 # UNIPROT Q21CL5 DEPHOSPHOCOAKIN-RXN 2.7.1.24	28.0	2.7.1.24	dephospho-CoA kinase (EC:2.7.1.24) K00859 [EC:2.7.1.24]	15.0
deepabyss_4000m_2131_0		glycosyl transferase family protein [Simiduia agarivorans SA1 DSM 21679] (GT:4)	9.0					glycosyl transferase [marine gamma proteobacterium HTCC2143]	6.0					putative glycosyl transferase [marine gamma proteobacterium HTCC2148]	7.0						
deepabyss_4000m_2130_0								signal transduction histidine kinase, nitrogen specific, NtrB [Pedosphaera parvula]	9.0					multi-sensor signal transduction histidine kinase [Chthoniobacter flavus Ellin428]	8.0						
deepabyss_4000m_3519_0								histone deacetylase [Methylophaga thiooxydans]	4.0												
deepabyss_4000m_3510_1					http://www.ncbi.nlm.nih.gov/protein/115360233  PFAM: protein unknown function DUF521 KEGG: DUF521	6.0		putative aconitase subunit 1 (Precursor) [Streptomyces viridochromogenes]	7.0		COG1679 # S Function unknown Function: Uncharacterized conserved protein Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0		Predicted aconitase subunit 1 [Burkholderia ubonensis Bu]	7.0					AO090011000420  K09123 protein	2.0
deepabyss_4000m_3515_0					cfa1 http://www.ncbi.nlm.nih.gov/protein/119897247 cyclopropane fatty acyl phospholipid synthase catalyzes transfer methylene group from S-adenosyl-L-methionine to cis double bond unsaturated acid chain resulting replacement bridge	23.0		cyclopropane fatty acyl phospholipid synthase [Azoarcus sp. BH72]	8.0				2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79) [Chromohalobacter salexigens DSM 3043]	18.0				2.1.1.79	cfa1 cyclopropane fatty acyl phospholipid synthase (EC:2.1.1.79) K00574 cyclopropane-fatty-acyl-phospholipid [EC:2.1.1.79]	20.0
deepabyss_4000m_10779_0								 [Candidatus Microthrix parvicella]	3.0												
deepabyss_4000m_10779_1					folD http://www.ncbi.nlm.nih.gov/protein/77920055 putative methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate cyclohydrolase	7.0		bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ cyclohydrolase FolD [Janthinobacterium sp. HH01]	8.0		COG0190 # H Coenzyme transport metabolism Function: 5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	16.0	1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5) / Methenyltetrahydrofolate cyclohydrolase 3.5.4.9) [Comamonas testosteroni ATCC 11996]	23.0	3.5.4.9	Bifunctional protein FolD OS Desulfovibrio magneticus (strain ATCC 700980 / DSM 13731 RS-1) GN folD PE 3 SV 1 # UNIPROT C4XLR8 METHYLENETHFDEHYDROG-NADP-RXN 3.5.4.9 1.5.1.5	34.0	1.5.1.5	YALI0F30745p K00288 methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]	23.0
deepabyss_4000m_10778_0								stage V sporulation protein E [SAR406 cluster bacterium JGI 0000039-D08]	9.0												
deepabyss_4000m_10771_1					fumC http://www.ncbi.nlm.nih.gov/protein/23499953 fumarate hydratase class II family (does not require metal) tetrameric enzyme fumarase C reversibly converts (S)-malate to water functions TCA cycle	23.0		fumarate hydratase class II [Brucella suis]	6.0		COG0114 # C Energy production conversion Function: Fumarase Organism: Brucella melitensis (Bme)	12.0	4.2.1.2	Fumarate hydratase class II (EC 4.2.1.2) [Brucella canis HSK A52141]	20.0				4.2.1.2	fumC fumarate hydratase (EC:4.2.1.2) K01679 hydratase, class II [EC:4.2.1.2]	19.0
deepabyss_4000m_10770_0					hemE http://www.ncbi.nlm.nih.gov/protein/27377510 uroporphyrinogen decarboxylase catalyzes formation coproporphyrinogen from III	9.0		Uroporphyrinogen III decarboxylase [Caenispirillum salinarum]	5.0		COG0407 # H Coenzyme transport metabolism Function: Uroporphyrinogen-III decarboxylase Organism: Sinorhizobium meliloti (Sme)	13.0	4.1.1.37	Uroporphyrinogen III decarboxylase (EC 4.1.1.37) [Bradyrhizobium japonicum USDA 6]	19.0	4.1.1.37	Uroporphyrinogen decarboxylase OS Gluconacetobacter diazotrophicus (strain ATCC 49037 / DSM 5601 PAl5) GN hemE PE 3 SV 1 # UNIPROT A9HDX7 UROGENDECARBOX-RXN 4.1.1.37	33.0	4.1.1.37	hemE uroporphyrinogen decarboxylase (EC:4.1.1.37) K01599 [EC:4.1.1.37]	16.0
deepabyss_4000m_10773_0								flagellar biosynthesis protein FlhA [Kineosphaera limosa]	5.0					Flagellar biosynthesis protein FlhA [Kineosphaera limosa NBRC 100340]	7.0						
deepabyss_4000m_10772_0					accC http://www.ncbi.nlm.nih.gov/protein/225871824 acetyl-CoA carboxylase, biotin carboxylase identified similarity to SP:P49787 match protein family HMM PF00289 PF02222 PF02785 PF02786 PF08443 TIGR00514	19.0		carbamoyl-phosphate synthase L chain ATP-binding protein [Thauera aminoaromatica]	7.0		COG4770 # I Lipid transport metabolism Function: Acetyl/propionyl-CoA carboxylase, alpha subunit Organism: Pseudomonas aeruginosa (Pae)	15.0	6.3.4.14	Biotin carboxylase acetyl-CoA (EC 6.3.4.14) / carboxyl carrier protein [Kocuria rhizophila P7-4]	21.0	6.3.4.14	Pyruvate carboxylase subunit A OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN pycA PE 1 SV # UNIPROT Q58626 BIOTIN-CARBOXYL-RXN 6.3.4.14	38.0	6.4.1.4	Os12g0605800 K01968 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	17.0
deepabyss_4000m_10772_1								enoyl-CoA hydratase [Asticcacaulis excentricus]	4.0				4.2.1.18	Methylglutaconyl-CoA hydratase (EC 4.2.1.18) [Streptomyces rimosus subsp. ATCC 10970]	19.0				4.2.1.18	enoyl-CoA hydratase/isomerase K13766 methylglutaconyl-CoA hydratase [EC:4.2.1.18]	16.0
deepabyss_4000m_10775_0								glutamate synthase [delta proteobacterium NaphS2]	5.0				1.4.1.13	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) [Desulfobacca acetoxidans DSM 11109]	21.0				1.4.1.13	Glutamate synthase (NADPH) (EC:1.4.1.13)	14.0
deepabyss_4000m_10776_1					http://www.ncbi.nlm.nih.gov/protein/260893684 thioesterase superfamily protein PFAM: KEGG: 	5.0		thioesterase [Salinispora pacifica]	3.0					thioesterase superfamily protein [Actinoplanes sp. SE50/110]	5.0					thioesterase superfamily protein	2.0
