orf_id	ref dbname	EC	product	value

below_euphotic_200m_6316_0				
	EggNog_v3_2013_08_07		echA15 http://www.ncbi.nlm.nih.gov/protein/29833758 enoyl-CoA hydratase Catalyzes reversible hydration unsaturated fatty acyl-CoA to beta-hydroxyacyl-CoA	12.0
	RefSeq_complete_nr_v62_dec2013		putative Enoyl-CoA hydratase [Streptomyces viridochromogenes]	5.0
	COG_2013-12-27		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Gordonia alkanivorans NBRC 16433]	18.0
	KEGG_pep_2013	4.2.1.17	enoyl-CoA hydratase/isomerase family protein K01692 hydratase [EC:4.2.1.17]	16.0

below_euphotic_200m_6317_0				
	RefSeq_complete_nr_v62_dec2013		 [Frankia sp. CN3]	3.0
	seed-2014-01-30		 [Frankia sp. CN3]	3.0

below_euphotic_200m_6318_0				
	RefSeq_complete_nr_v62_dec2013		luciferase [Nitrolancetus hollandicus]	3.0
	seed-2014-01-30		luciferase family protein [Ktedonobacter racemifer DSM 44963]	6.0

below_euphotic_200m_3164_0				
	RefSeq_complete_nr_v62_dec2013		NAD synthetase [Capnocytophaga sp. oral taxon 329]	7.0
	seed-2014-01-30	6.3.1.5	NAD synthetase (EC 6.3.1.5) [Riemerella anatipestifer DSM 15868]	18.0
	KEGG_pep_2013	6.3.1.5	NAD synthetase (EC:6.3.1.5) K01916 NAD+ synthase [EC:6.3.1.5]	17.0

below_euphotic_200m_3164_1				
	EggNog_v3_2013_08_07		aroF http://www.ncbi.nlm.nih.gov/protein/148254907 3-deoxy-D-arabinoheptulosonate-7-phosphate synthase Evidence: Function strongly homologous gene Localization: 2 : Cytoplasmic	13.0
	RefSeq_complete_nr_v62_dec2013		phospho-2-dehydro-3-deoxyheptonate aldolase [alpha proteobacterium IMCC14465]	5.0
	COG_2013-12-27		COG3200 # E Amino acid transport metabolism Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30	2.5.1.54	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54) [Bradyrhizobium japonicum USDA 6]	19.0
	metacyc-v5-2011-10-21	2.5.1.54	Phospho-2-dehydro-3-deoxyheptonate aldolase 1, chloroplastic OS Oryza sativa subsp. japonica GN DAHPS1 PE 2 SV # UNIPROT Q75LR2 DAHPSYN-RXN 2.5.1.54	29.0
	KEGG_pep_2013	2.5.1.54	DHS1 DHS1 (3-DEOXY-D-ARABINO-HEPTULOSONATE 7-PHOSPHATE SYNTHASE 1) 3-deoxy-7-phosphoheptulonate synthase (EC:2.5.1.54) K01626 [EC:2.5.1.54]	20.0

below_euphotic_200m_3167_0				
	EggNog_v3_2013_08_07		apt http://www.ncbi.nlm.nih.gov/protein/71083903 adenine phosphoribosyltransferase catalyzes salvage reaction resulting formation AMP which metabolically less costly than de novo synthesis	18.0
	RefSeq_complete_nr_v62_dec2013		adenine phosphoribosyltransferase [Pseudomonas sp. HPB0071]	5.0
	COG_2013-12-27		COG0503 # F Nucleotide transport metabolism Function: Adenine/guanine phosphoribosyltransferases related PRPP-binding proteins Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30	2.4.2.7	Adenine phosphoribosyltransferase (EC 2.4.2.7) [Haemophilus pittmaniae HK 85]	18.0
	metacyc-v5-2011-10-21	2.4.2.7	Adenine phosphoribosyltransferase OS Ureaplasma parvum serovar 3 (strain ATCC 27815 / 27 NCTC 11736) GN apt PE SV 1 # UNIPROT B1AJC8 ADENPRIBOSYLTRAN-RXN 2.4.2.7	34.0
	KEGG_pep_2013	2.4.2.7	apt adenine phosphoribosyltransferase (EC:2.4.2.7) K00759 [EC:2.4.2.7]	16.0

below_euphotic_200m_861_0				
	EggNog_v3_2013_08_07		prfA http://www.ncbi.nlm.nih.gov/protein/110669808 peptide chain release factor 1 recognizes termination signals UAG UAA during protein translation specificity which dependent amino acid residues residing loops L-shaped tRNA-like molecule RF1 this similar to 2	30.0
	RefSeq_complete_nr_v62_dec2013		peptide chain release factor 1 [Pseudoalteromonas sp. BSi20480]	8.0
	COG_2013-12-27		COG0216 # J Translation, ribosomal structure biogenesis Function: Protein chain release factor A Organism: Escherichia coli O157:H7 EDL933 (EcZ)	19.0
	seed-2014-01-30		Peptide chain release factor 1 [Pseudomonas fluorescens SS101]	8.0
	KEGG_pep_2013		APG3 APG3 (ALBINO AND PALE GREEN) translation release factor/ factor, codon specific K02835 peptide chain factor 1	16.0

below_euphotic_200m_860_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161528102 2-alkenal reductase KEGG: PFAM: peptidase S1 S6 chymotrypsin/Hap SMART: PDZ/DHR/GLGF domain protein	12.0
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0
	seed-2014-01-30		Protease Do-like 1, chloroplast precursor (EC 3.4.21.-) [Nitrosopumilus maritimus SCM1]	10.0
	KEGG_pep_2013	1.3.1.74	2-alkenal reductase (EC:1.3.1.74) K08070 [EC:1.3.1.74]	15.0

below_euphotic_200m_860_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161528101 radical SAM domain-containing protein PFAM: Radical domain SMART: Elongator protein 3/MiaB/NifB KEGG: mka:MK0898 predicted enzyme related to thiamine biosynthesis ThiH	18.0
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0
	seed-2014-01-30		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1 [Nitrosopumilus maritimus SCM1]	7.0
	KEGG_pep_2013	2.5.1.77	radical SAM domain-containing protein K11780 FO synthase subunit 1 [EC:2.5.1.77]	19.0

below_euphotic_200m_866_1				
	EggNog_v3_2013_08_07		ask http://www.ncbi.nlm.nih.gov/protein/15610845 aspartate kinase catalyzes formation 4-phospho-L-aspartate from L-aspartate ATP, Bacillus, lysine sensitive regulated response to starvation.	17.0
	RefSeq_complete_nr_v62_dec2013		aspartate kinase, monofunctional class [Rhodopirellula sp. SWK7]	7.0
	COG_2013-12-27		COG0527 # E Amino acid transport metabolism Function: Aspartokinases Organism: Nostoc sp. PCC 7120 (Nos)	15.0
	seed-2014-01-30	2.7.2.4	Aspartokinase (EC 2.7.2.4) [Acetonema longum DSM 6540]	17.0
	metacyc-v5-2011-10-21	2.7.2.4	Aspartokinase 2 OS Bacillus sp. (strain MGA3) GN lysC PE 1 SV # UNIPROT Q59229 ASPARTATEKIN-RXN 2.7.2.4	27.0
	KEGG_pep_2013	2.7.2.4	aspartate kinase (EC:2.7.2.4) K00928 [EC:2.7.2.4]	15.0

below_euphotic_200m_864_0				
	EggNog_v3_2013_08_07		BRA1155 http://www.ncbi.nlm.nih.gov/protein/23500869 aldehyde dehydrogenase family protein similar to GP:4566586 identified sequence similarity putative	12.0
	RefSeq_complete_nr_v62_dec2013		 [Brucella abortus]	2.0
	seed-2014-01-30	1.2.1.3	Aldehyde dehydrogenase (EC 1.2.1.3) [Brucella canis HSK A52141]	18.0
	KEGG_pep_2013		aldehyde dehydrogenase family protein	3.0

below_euphotic_200m_1834_0				
	EggNog_v3_2013_08_07		guaB http://www.ncbi.nlm.nih.gov/protein/15602160 inosine 5'-monophosphate dehydrogenase catalyzes synthesis xanthosine monophosphate NAD+ dependent oxidation	12.0
	RefSeq_complete_nr_v62_dec2013		inosine 5'-monophosphate dehydrogenase [Pasteurella multocida]	5.0
	seed-2014-01-30	1.1.1.205	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain [Pasteurella multocida subsp. str.	21.0
	metacyc-v5-2011-10-21	1.1.1.205	Inosine-5'-monophosphate dehydrogenase OS Escherichia coli (strain K12) GN guaB PE 1 SV # UNIPROT P0ADG7 IMP-DEHYDROG-RXN MetaCyc:IMP-DEHYDROG-MONOMER 1.1.1.205	28.0
	KEGG_pep_2013	1.1.1.205	guaB inosine-5'-monophosphate dehydrogenase (EC:1.1.1.205) K00088 IMP [EC:1.1.1.205]	17.0

below_euphotic_200m_1836_0				
	RefSeq_complete_nr_v62_dec2013		D-3-phosphoglycerate dehydrogenase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0
	seed-2014-01-30	1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [SAR324 cluster bacterium JCVI-SC AAA005]	19.0

below_euphotic_200m_1839_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/217970576 undecaprenyl diphosphate synthase KEGG: eba:ebA5991 pyrophosphate TIGRFAM: PFAM: Di-trans-poly-cis-decaprenylcistransferase	10.0
	RefSeq_complete_nr_v62_dec2013		UDP pyrophosphate synthase [SAR324 cluster bacterium JCVI-SC AAA005]	8.0
	COG_2013-12-27		COG0020 # I Lipid transport metabolism Function: Undecaprenyl pyrophosphate synthase Organism: Streptococcus pyogenes M1 GAS (Spy)	16.0
	seed-2014-01-30	2.5.1.31	Undecaprenyl diphosphate synthase (EC 2.5.1.31) [SAR324 cluster bacterium JCVI-SC AAA005]	20.0
	metacyc-v5-2011-10-21	2.5.1.31	Undecaprenyl pyrophosphate synthase 2 OS Nostoc sp. (strain PCC 7120 / UTEX 2576) GN uppS2 PE 3 SV 1 # UNIPROT Q8YRL4 RXN-8999 NSP103690:ALL3432-MONOMER 2.5.1.31	35.0
	KEGG_pep_2013	2.5.1.31	uppS undecaprenyl diphosphate synthase (EC:2.5.1.31) K00806 [EC:2.5.1.31]	17.0

below_euphotic_200m_3789_1				
	RefSeq_complete_nr_v62_dec2013		Arsenate reductase [Thioalkalivibrio nitratireducens]	4.0
	seed-2014-01-30	1.20.4.1	Arsenate reductase (EC 1.20.4.1) [Thioalkalivibrio nitratireducens DSM 14787]	18.0

below_euphotic_200m_3780_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/217970145 multi-sensor hybrid histidine kinase KEGG: azo:azo2575 putative two-component sensor regulator TIGRFAM: PAS protein PFAM: ATP-binding region ATPase domain fold-3 Hpt response regulator receiver kinase A SMART: receiver	24.0
	RefSeq_complete_nr_v62_dec2013		Signal transduction histidine kinase [Magnetospirillum sp. SO-1]	7.0
	seed-2014-01-30		Signal transduction histidine kinase [Tistrella mobilis KA081020-065]	7.0
	KEGG_pep_2013	2.7.13.3	signal transduction histidine kinase K07677 two-component system, NarL family, capsular synthesis sensor kinase RcsC [EC:2.7.13.3]	24.0

below_euphotic_200m_3782_0				
	EggNog_v3_2013_08_07		RB413 http://www.ncbi.nlm.nih.gov/protein/32470902 signal peptide PMID: 11997336	6.0
	RefSeq_complete_nr_v62_dec2013		putative secreted protein [Rhodopirellula europaea]	4.0
	seed-2014-01-30		-signal peptide transmembrane prediction [Zavarzinella formosa DSM 19928]	8.0
	KEGG_pep_2013		signal peptide	2.0

below_euphotic_200m_3784_0				
	EggNog_v3_2013_08_07		sopT http://www.ncbi.nlm.nih.gov/protein/77462115 bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein Rhizobium meliloti this protein involved synthesis nodulation factors that are active roots alfalfa catalyzes formation activated intermediate converts ATP to diphosphate adenylylsulfate then adenylyl ADP 3'-phosphoadenylyl sulfate intermediate transferred NodH may interact NodP NodQ similar CysD CysN proteins from Escherichia coli cysteine biosynthesis	48.0
	RefSeq_complete_nr_v62_dec2013		bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein [Ruegeria mobilis]	8.0
	COG_2013-12-27		COG2046 # P Inorganic ion transport metabolism Function: ATP sulfurylase (sulfate adenylyltransferase) Organism: Aquifex aeolicus (Aae)	16.0
	seed-2014-01-30	2.7.7.4	Sulfate adenylyltransferase, dissimilatory-type (EC 2.7.7.4) / Adenylylsulfate kinase 2.7.1.25) [Oceaniovalibus guishaninsula JLT2003]	22.0
	metacyc-v5-2011-10-21	2.7.7.4	Sulfate adenylyltransferase OS Debaryomyces hansenii (strain ATCC 36239 / CBS 767 JCM 1990 NBRC 0083 IGC 2968) GN MET3 PE 3 SV 1 # UNIPROT Q6BSU5 SULFATE-ADENYLYLTRANS-RXN 2.7.7.4	38.0
	KEGG_pep_2013	2.7.7.4	 K00958 sulfate adenylyltransferase [EC:2.7.7.4]	14.0

below_euphotic_200m_3785_0				
	RefSeq_complete_nr_v62_dec2013		, partial [SAR202 cluster bacterium SCGC AAA240-N13]	7.0

below_euphotic_200m_3787_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0
	seed-2014-01-30		FIG00766665:  [Leptospira santarosai serovar Arenal str. 11]	7.0

below_euphotic_200m_2566_0				
	EggNog_v3_2013_08_07		ubiD http://www.ncbi.nlm.nih.gov/protein/254784462 3-octaprenyl-4-hydroxybenzoate carboxy-lyase identified match to protein family HMM PF01977 TIGR00148	11.0
	RefSeq_complete_nr_v62_dec2013		3-octaprenyl-4-hydroxybenzoate carboxy-lyase, partial [Pseudomonas coronafaciens]	5.0
	COG_2013-12-27		COG0043 # H Coenzyme transport metabolism Function: 3-polyprenyl-4-hydroxybenzoate decarboxylase related decarboxylases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	17.0
	seed-2014-01-30		3-polyprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.-) [Alteromonas macleodii str. 'English Channel 673']	10.0
	KEGG_pep_2013		ubiD 3-polyprenyl-4-hydroxybenzoate decarboxylase-like protein K03182 3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD [EC:4.1.1.-]	8.0

below_euphotic_200m_2564_0	CAZy_2013-07-13		glycosyl transferase family 2 [Desulfobacca acetoxidans DSM 11109] (GT:2)	9.0
	EggNog_v3_2013_08_07		LIC11093 http://www.ncbi.nlm.nih.gov/protein/45656977 glycosyl transferase	4.0
	RefSeq_complete_nr_v62_dec2013		glycosyl transferase family protein [SAR324 cluster bacterium SCGC AAA001-C10]	8.0
	seed-2014-01-30		glycosyl transferase [Leptospira weilii serovar Topaz str. LT2116]	8.0
	KEGG_pep_2013		glycosyl transferase family protein (EC:2.4.-.-)	4.0

below_euphotic_200m_2563_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/218234936 fatty acid desaturase identified match to protein family HMM PF00487	10.0
	RefSeq_complete_nr_v62_dec2013		fatty acid desaturase [Bacillus cereus]	5.0
	seed-2014-01-30		Delta5 acyl-lipid desaturase (EC 1.14.99.-) [Bacillus weihenstephanensis KBAB4]	8.0

below_euphotic_200m_2562_1				
	RefSeq_complete_nr_v62_dec2013		3-oxoacyl-[acyl-carrier-protein] reductase [Glaciecola pallidula]	4.0
	seed-2014-01-30		FolM Alternative dihydrofolate reductase 1 [Glaciecola pallidula DSM 14239 ACAM 615]	11.0

below_euphotic_200m_4927_1				
	EggNog_v3_2013_08_07		atpA http://www.ncbi.nlm.nih.gov/protein/32476315 F0F1 ATP synthase subunit alpha produces from ADP presence proton gradient across membrane. The alpha chain catalytic	18.0
	RefSeq_complete_nr_v62_dec2013		F0F1 ATP synthase subunit alpha [Rhodopirellula sallentina]	7.0
	COG_2013-12-27		COG0056 # C Energy production conversion Function: F0F1-type ATP synthase, alpha subunit Organism: Mycobacterium tuberculosis H37Rv (Mtu)	17.0
	seed-2014-01-30	3.6.3.14	ATP synthase alpha chain (EC 3.6.3.14) [Megasphaera sp. UPII 199-6]	20.0
	metacyc-v5-2011-10-21	3.6.3.14	ATP synthase subunit alpha OS Mycobacterium leprae (strain Br4923) GN atpA PE 3 SV 1 # UNIPROT B8ZR40 ATPSYN-RXN 3.6.3.14	30.0
	KEGG_pep_2013	3.6.3.14	atpA F0F1 ATP synthase subunit alpha (EC:3.6.3.14) K02111 F-type H+-transporting ATPase [EC:3.6.3.14]	22.0

below_euphotic_200m_4926_2				
	EggNog_v3_2013_08_07		ENSSSCP00000003983 ensembl.org:ENSSSCP00000003983 ENSSSCG00000003678 annotation not avaliable	6.0

below_euphotic_200m_687_0				
	RefSeq_complete_nr_v62_dec2013		aldo/keto reductase [Pedosphaera parvula]	4.0
	seed-2014-01-30		 [bacterium Ellin514]	2.0

below_euphotic_200m_686_0				
	RefSeq_complete_nr_v62_dec2013		monooxygenase [Rhodococcus opacus]	3.0
	seed-2014-01-30		Putative luciferase-alpha subunit [Rhodococcus opacus PD630]	6.0
	KEGG_pep_2013		luciferase-like protein	1.0

below_euphotic_200m_685_0				
	RefSeq_complete_nr_v62_dec2013		 [candidate division WS3 bacterium SCGC AAA252-E07]	6.0

below_euphotic_200m_682_0				
	EggNog_v3_2013_08_07		acsA http://www.ncbi.nlm.nih.gov/protein/254784767 acetate--CoA ligase identified match to protein family HMM PF00501 TIGR02188	11.0
	RefSeq_complete_nr_v62_dec2013		acetyl-CoA synthetase [Sphingomonas sp. LH128]	5.0
	COG_2013-12-27		COG0365 # I Lipid transport metabolism Function: Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases Organism: Mesorhizobium loti (Mlo)	16.0
	seed-2014-01-30	6.2.1.1	Acetyl-coenzyme A synthetase (EC 6.2.1.1) [Bradyrhizobium japonicum USDA 6]	19.0
	metacyc-v5-2011-10-21	6.2.1.12	Acetyl-coenzyme A synthetase OS Escherichia coli (strain K12) GN acs PE 1 SV 2 # UNIPROT P27550 PROPIONATE--COA-LIGASE-RXN MetaCyc:ACS-MONOMER 6.2.1.12 6.2.1.17	31.0
	KEGG_pep_2013	6.2.1.1	ACS2 acetyl CoA synthetase (EC:6.2.1.1) K01895 acetyl-CoA [EC:6.2.1.1]	18.0

below_euphotic_200m_680_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/78043839 acetyl-coenzyme A synthetase family protein identified match to protein HMM PF00501	10.0
	RefSeq_complete_nr_v62_dec2013		acyl-coenzyme A synthetase/AMP-(fatty) acid ligase [Planococcus halocryophilus]	7.0
	COG_2013-12-27		COG0365 # I Lipid transport metabolism Function: Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases Organism: Methanosarcina acetivorans str.C2A (Mac)	17.0
	seed-2014-01-30	6.2.1.1	Acetyl-coenzyme A synthetase (EC 6.2.1.1) [Mus musculus (House mouse)]	19.0
	metacyc-v5-2011-10-21	6.2.1.1	Acetyl-coenzyme A synthetase OS Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321) GN acsA PE 3 SV 1 # UNIPROT A4WJG1 ACETATE--COA-LIGASE-RXN 6.2.1.1	33.0
	KEGG_pep_2013	6.2.1.2	acsm3, MGC82117 acyl-CoA synthetase medium-chain family member 3 K01896 [EC:6.2.1.2]	20.0

below_euphotic_200m_680_1				
	RefSeq_complete_nr_v62_dec2013		hydrolase, alpha/beta domain protein [Acetobacteraceae bacterium AT-5844]	6.0
	seed-2014-01-30		alpha/beta hydrolase fold [Sphingomonas sp. KC8]	6.0

below_euphotic_200m_2785_0				
	EggNog_v3_2013_08_07		VCA0591 http://www.ncbi.nlm.nih.gov/protein/15601350 peptide ABC transporter, periplasmic peptide-binding protein, putative similar to SP:P33913 GB:U00008 PID:453986 GB:U00096 PID:1788503 identified sequence similarity putative	19.0
	RefSeq_complete_nr_v62_dec2013		peptide ABC transporter periplasmic peptide-binding protein [Marinobacter santoriniensis]	7.0
	COG_2013-12-27		COG4166 # E Amino acid transport metabolism Function: ABC-type oligopeptide system, periplasmic component Organism: Helicobacter pylori 26695 (Hpy)	18.0
	seed-2014-01-30		ABC transporter, periplasmic substrate-binding protein [Vibrio cholerae HC-72A2]	7.0
	KEGG_pep_2013		oligopeptide ABC transporter periplasmic peptide-binding protein K13893 microcin C transport system substrate-binding protein	11.0

below_euphotic_200m_2784_0				
	EggNog_v3_2013_08_07		JGI6285 JGI:JGI6285 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Thaps3&id 6285 annotation not available	8.0
	COG_2013-12-27		COG0326 # O Posttranslational modification, protein turnover, chaperones Function: Molecular chaperone, HSP90 family Organism: Saccharomyces cerevisiae (Sce)	16.0
	seed-2014-01-30		Chaperone protein HtpG [Rattus norvegicus (Norway rat)]	6.0
	KEGG_pep_2013		heat shock protein 81-2 K04079 molecular chaperone HtpG	7.0

below_euphotic_200m_2789_0				
	EggNog_v3_2013_08_07		mazG http://www.ncbi.nlm.nih.gov/protein/89054835 nucleoside triphosphate pyrophosphohydrolase functions degradation stringent response intracellular messenger ppGpp Escherichia coli this gene co-transcribed toxin/antitoxin genes mazEF activity MazG inhibited MazEF vitro ppGpp inhibits mazEF expression thus works limiting toxic MazF toxin induced during starvation also interacts GTPase protein Era	40.0
	RefSeq_complete_nr_v62_dec2013		Nucleoside triphosphate pyrophosphohydrolase MazG [Rhodobacter sp. AKP1]	7.0
	COG_2013-12-27		COG1694 # R General function prediction only Function: Predicted pyrophosphatase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30	3.6.1.8	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8) [Gluconacetobacter sp. SXCC-1]	19.0
	KEGG_pep_2013	3.6.1.19	mazG nucleoside triphosphate pyrophosphohydrolase (EC:3.6.1.19) K02428 nucleoside-triphosphate pyrophosphatase [EC:3.6.1.19]	19.0

below_euphotic_200m_5031_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/115523989 tRNA-dihydrouridine synthase A TIGRFAM: TIM-barrel protein, yjbN family PFAM: dihydrouridine synthase, DuS KEGG: YjbN family	15.0
	RefSeq_complete_nr_v62_dec2013		tRNA dihydrouridine synthase A [Afipia broomeae]	6.0
	COG_2013-12-27		COG0042 # J Translation, ribosomal structure biogenesis Function: tRNA-dihydrouridine synthase Organism: Salmonella typhimurium LT2 (Sty)	15.0
	seed-2014-01-30		tRNA dihydrouridine synthase A (EC 1.-.-.-) [Vibrio splendidus ATCC 33789]	10.0
	KEGG_pep_2013		TIM-barrel protein, YjbN family K05539 tRNA-dihydrouridine synthase A [EC:1.-.-.-]	9.0

below_euphotic_200m_5032_0				
	EggNog_v3_2013_08_07		purH http://www.ncbi.nlm.nih.gov/protein/33598082 bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase involved de novo purine biosynthesis	11.0
	RefSeq_complete_nr_v62_dec2013		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Bordetella holmesii]	6.0
	COG_2013-12-27		COG0138 # F Nucleotide transport metabolism Function: AICAR transformylase/IMP cyclohydrolase PurH (only IMP domain Aful) Organism: Nostoc sp. PCC 7120 (Nos)	21.0
	seed-2014-01-30	3.5.4.10	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase 2.1.2.3) [Acetonema longum DSM 6540]	22.0
	metacyc-v5-2011-10-21	2.1.2.3	Bifunctional purine biosynthesis protein purH OS Acaryochloris marina (strain MBIC 11017) GN PE 3 SV 1 # UNIPROT B0BZH9 IMPCYCLOHYDROLASE-RXN 2.1.2.3 3.5.4.10	31.0
	KEGG_pep_2013	3.5.4.10	AICARFT/IMPCH1 aminoimidazolecarboximide ribonucleotide transformylase/inosine monophosphate cyclohydrolase (EC:3.5.4.10) K00602 phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP [EC:2.1.2.3 3.5.4.10]	24.0

below_euphotic_200m_5033_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/170732639 terminase PFAM: Terminase KEGG: phage terminase, large subunit, putative	10.0
	RefSeq_complete_nr_v62_dec2013		terminase [Pseudoxanthomonas spadix]	3.0
	seed-2014-01-30		Phage terminase large subunit [Burkholderia cenocepacia MC0-3]	7.0
	KEGG_pep_2013		terminase	1.0

below_euphotic_200m_5035_0				
	RefSeq_complete_nr_v62_dec2013		 [gamma proteobacterium SCGC AAA076-D13]	4.0

below_euphotic_200m_5789_0				
	EggNog_v3_2013_08_07		secA http://www.ncbi.nlm.nih.gov/protein/54297374 preprotein translocase subunit SecA functions protein export interact acidic membrane phospholipids SecYEG complex binds to preproteins ATP undergoes conformational change promote insertion SecA/bound preprotein hydrolysis appears drive release from SecA deinsertion membrane additional proteins SecD/F/YajC aid recycling exists equilibrium between monomers dimers may possibly form higher order oligomers some organisms, there are paralogous that been found be nonessential but do function secretion subset exported	62.0
	RefSeq_complete_nr_v62_dec2013		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Nitrosospira sp. APG3]	12.0
	COG_2013-12-27		COG0653 # U Intracellular trafficking, secretion, vesicular transport Function: Preprotein translocase subunit SecA (ATPase, RNA helicase) Organism: Neisseria meningitidis MC58 (Nme)	21.0
	seed-2014-01-30		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Burkholderia pseudomallei 91]	12.0
	KEGG_pep_2013		preprotein translocase secA subunit, putative K03070 subunit SecA	8.0

below_euphotic_200m_5784_0				
	RefSeq_complete_nr_v62_dec2013		ferredoxin [Methylotenera versatilis]	3.0
	seed-2014-01-30		Rieske (2Fe-2S) region [Methylotenera sp. 301]	6.0
	KEGG_pep_2013		Rieske (2Fe-2S) iron-sulfur domain-containing protein K05710 ferredoxin subunit phenylpropionate dioxygenase	9.0

below_euphotic_200m_5784_1				
	EggNog_v3_2013_08_07		cysG http://www.ncbi.nlm.nih.gov/protein/53803867 ferrochelatase identified similarity to SP:P11098 match protein family HMM PF00590 TIGR01469 TIGR01470 precorrin-2 oxidase siroheme synthase	17.0
	RefSeq_complete_nr_v62_dec2013		siroheme synthase [Pseudomonas sp. M1]	5.0
	COG_2013-12-27		COG0007 # H Coenzyme transport metabolism Function: Uroporphyrinogen-III methylase Organism: Vibrio cholerae (Vch)	13.0
	seed-2014-01-30	1.3.1.76	Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) Sirohydrochlorin ferrochelatase 4.99.1.4) Uroporphyrinogen-III methyltransferase 2.1.1.107) [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	30.0
	metacyc-v5-2011-10-21	1.3.1.76	Siroheme synthase OS Nitrosococcus oceani (strain ATCC 19707 / NCIMB 11848) GN cysG PE 3 SV 1 # UNIPROT Q3JCS0 UROPORIIIMETHYLTRANSA-RXN 1.3.1.76 2.1.1.107 4.99.1.4	34.0
	KEGG_pep_2013	1.3.1.76	uroporphyrin-III C-methyltransferase-like (EC:1.3.1.76 2.1.1.107) K02302 C-methyltransferase / precorrin-2 dehydrogenase sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	24.0

below_euphotic_200m_5785_0				
	RefSeq_complete_nr_v62_dec2013		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0

below_euphotic_200m_5785_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/161527726 ribose 5-phosphate isomerase KEGG: TIGRFAM: PFAM: Ribose isomerase	8.0
	RefSeq_complete_nr_v62_dec2013		ribose 5-phosphate isomerase [Candidatus Nitrosopumilus salaria]	6.0
	seed-2014-01-30	5.3.1.6	Ribose 5-phosphate isomerase A (EC 5.3.1.6) [Nitrosopumilus maritimus SCM1]	19.0
	KEGG_pep_2013	5.3.1.6	ribose 5-phosphate isomerase (EC:5.3.1.6) K01807 A [EC:5.3.1.6]	17.0

below_euphotic_200m_5780_0				
