ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
below_euphotic_200m_6789_1	326	228	554	below_euphotic_200m_6789	925	-		"Euryarchaeota" Woese et al. 1990	infB translation initiation factor IF-2 K03243 5B
below_euphotic_200m_6789_2	185	605	790	below_euphotic_200m_6789	925	-	2.7.4.6	Leptolyngbya	FAP103 flagellar associated protein, nucleoside diphosphate kinase-like protein (EC:2.7.4.6) K00940 nucleoside-diphosphate kinase
below_euphotic_200m_6788_0	380	355	735	below_euphotic_200m_6788	981	-		all	hypothetical protein
below_euphotic_200m_6787_0	146	246	392	below_euphotic_200m_6787	393	-		all	hypothetical protein
below_euphotic_200m_6786_0	437	34	471	below_euphotic_200m_6786	1045	-	1.1.1.205	Bacteria	guaB inosine-5'-monophosphate dehydrogenase (EC:1.1.1.205) K00088 IMP
below_euphotic_200m_6786_1	470	543	1013	below_euphotic_200m_6786	1045	-		all	hypothetical protein
below_euphotic_200m_6785_0	356	1	357	below_euphotic_200m_6785	885	-		all	hypothetical protein
below_euphotic_200m_6785_1	470	414	884	below_euphotic_200m_6785	885	-		all	hypothetical protein
below_euphotic_200m_6784_0	569	355	924	below_euphotic_200m_6784	977	-		all	hypothetical protein
below_euphotic_200m_6783_0	572	42	614	below_euphotic_200m_6783	952	+		all	hypothetical protein
below_euphotic_200m_6782_0	809	2	811	below_euphotic_200m_6782	1001	-		all	hypothetical protein
below_euphotic_200m_6782_1	158	841	999	below_euphotic_200m_6782	1001	-		all	hypothetical protein
below_euphotic_200m_6781_0	374	1	375	below_euphotic_200m_6781	970	-		Rhodospirillales	putative ectoine hydroxylase (EctD) (EC:1.17.-.-) K10674
below_euphotic_200m_6781_1	464	505	969	below_euphotic_200m_6781	970	-		all	hypothetical protein
below_euphotic_200m_6780_0	425	2	427	below_euphotic_200m_6780	722	-		all	hypothetical protein
below_euphotic_200m_6780_1	293	429	722	below_euphotic_200m_6780	722	-		all	hypothetical protein
below_euphotic_200m_308_0	539	209	748	below_euphotic_200m_308	839	+	3.5.1.1	Bacteria	L-asparaginase, type II (EC:3.5.1.1) K01424 L-asparaginase
below_euphotic_200m_309_0	161	3	164	below_euphotic_200m_309	853	-		all	hypothetical protein
below_euphotic_200m_309_1	149	238	387	below_euphotic_200m_309	853	-		all	hypothetical protein
below_euphotic_200m_309_2	464	387	851	below_euphotic_200m_309	853	-		all	hypothetical protein
below_euphotic_200m_302_0	530	198	728	below_euphotic_200m_302	822	+		all	hypothetical protein
below_euphotic_200m_303_0	836	1	837	below_euphotic_200m_303	838	-		Verrucomicrobia bacterium SCGC AAA168-F10	signal peptide
below_euphotic_200m_300_0	620	2	622	below_euphotic_200m_300	840	+		all	hypothetical protein
below_euphotic_200m_300_1	335	504	839	below_euphotic_200m_300	840	-		all	hypothetical protein
below_euphotic_200m_301_0	650	2	652	below_euphotic_200m_301	826	-		all	hypothetical protein
below_euphotic_200m_301_1	164	662	826	below_euphotic_200m_301	826	-		all	hypothetical protein
below_euphotic_200m_306_0	467	3	470	below_euphotic_200m_306	819	+		all	hypothetical protein
below_euphotic_200m_306_1	158	605	763	below_euphotic_200m_306	819	-		all	hypothetical protein
below_euphotic_200m_307_0	281	583	864	below_euphotic_200m_307	866	+		all	hypothetical protein
below_euphotic_200m_304_0	101	1	102	below_euphotic_200m_304	841	-		all	hypothetical protein
below_euphotic_200m_304_1	146	694	840	below_euphotic_200m_304	841	+		all	hypothetical protein
below_euphotic_200m_305_0	398	61	459	below_euphotic_200m_305	851	-		Bacteria	CopG protein
below_euphotic_200m_6129_0	449	2	451	below_euphotic_200m_6129	992	-		all	hypothetical protein
below_euphotic_200m_6129_1	407	583	990	below_euphotic_200m_6129	992	+		all	hypothetical protein
below_euphotic_200m_6128_0	143	210	353	below_euphotic_200m_6128	1051	+		all	hypothetical protein
below_euphotic_200m_6128_1	260	353	613	below_euphotic_200m_6128	1051	+		SAR324 cluster bacterium SCGC AAA240-J09	
below_euphotic_200m_6123_0	80	2	82	below_euphotic_200m_6123	1058	-		all	hypothetical protein
below_euphotic_200m_6123_1	917	140	1057	below_euphotic_200m_6123	1058	+		all	hypothetical protein
below_euphotic_200m_6122_0	182	90	272	below_euphotic_200m_6122	1001	-		all	hypothetical protein
below_euphotic_200m_6122_1	503	294	797	below_euphotic_200m_6122	1001	-		all	hypothetical protein
below_euphotic_200m_6121_0	851	20	871	below_euphotic_200m_6121	954	-	1.6.99.5	Bacteria	proton-translocating NADH-quinone oxidoreductase, chain M (EC:1.6.99.5) K00342 NADH dehydrogenase I subunit
below_euphotic_200m_6120_0	239	32	271	below_euphotic_200m_6120	969	-		all	hypothetical protein
below_euphotic_200m_6120_1	689	280	969	below_euphotic_200m_6120	969	+		all	hypothetical protein
below_euphotic_200m_6127_0	902	1	903	below_euphotic_200m_6127	905	-	2.7.7.19	Rhodospirillaceae	pcnB poly(A) polymerase (EC:2.7.7.19) K00970
below_euphotic_200m_6126_0	110	3	113	below_euphotic_200m_6126	713	+		all	hypothetical protein
below_euphotic_200m_6126_1	293	59	352	below_euphotic_200m_6126	713	-	6.3.4.5	Bacteria	argG argininosuccinate synthase (EC:6.3.4.5) K01940
below_euphotic_200m_6126_2	293	418	711	below_euphotic_200m_6126	713	+		all	hypothetical protein
below_euphotic_200m_6125_0	416	54	470	below_euphotic_200m_6125	701	+		Bacteria	xylose isomerase domain-containing protein TIM barrel
below_euphotic_200m_6124_0	704	3	707	below_euphotic_200m_6124	708	+		all	hypothetical protein
below_euphotic_200m_3573_0	446	67	513	below_euphotic_200m_3573	945	-		all	hypothetical protein
below_euphotic_200m_3573_1	206	528	734	below_euphotic_200m_3573	945	+		all	hypothetical protein
below_euphotic_200m_3573_2	173	771	944	below_euphotic_200m_3573	945	+		all	hypothetical protein
below_euphotic_200m_3572_0	566	2	568	below_euphotic_200m_3572	750	+	1.17.1.2	Chthoniobacter flavus Ellin514	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)
below_euphotic_200m_3572_1	155	595	750	below_euphotic_200m_3572	750	+		all	hypothetical protein
below_euphotic_200m_3571_0	815	2	817	below_euphotic_200m_3571	819	+	3.5.1.32	Brucella	hipO1 putative hippurate hydrolase protein (EC:3.5.1.32) K01451
below_euphotic_200m_3570_0	722	2	724	below_euphotic_200m_3570	940	-	1.1.1.30	'Rhodobacteraceae'	3-hydroxyisobutyrate dehydrogenase family protein (EC:1.1.1.30) K08319 putative
below_euphotic_200m_3577_0	593	1	594	below_euphotic_200m_3577	775	-	6.3.5.1	"Alphabacteria" Cavalier-Smith 1992	nadE NAD synthetase (EC:6.3.5.1) K01916 NAD+ synthase
below_euphotic_200m_3577_1	119	654	773	below_euphotic_200m_3577	775	-		all	hypothetical protein
below_euphotic_200m_3576_0	1019	2	1021	below_euphotic_200m_3576	1023	-		"Microspironema" Stiles and Pfender 1905	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 (EC:3.6.1.-)
below_euphotic_200m_3575_0	557	2	559	below_euphotic_200m_3575	1036	-		all	hypothetical protein
below_euphotic_200m_3575_1	239	795	1034	below_euphotic_200m_3575	1036	+		all	hypothetical protein
below_euphotic_200m_3574_0	134	2	136	below_euphotic_200m_3574	595	+		all	hypothetical protein
below_euphotic_200m_3574_1	158	281	439	below_euphotic_200m_3574	595	+		all	hypothetical protein
below_euphotic_200m_3574_2	77	518	595	below_euphotic_200m_3574	595	+		all	hypothetical protein
below_euphotic_200m_3579_0	170	226	396	below_euphotic_200m_3579	754	+		all	hypothetical protein
below_euphotic_200m_3579_1	146	393	539	below_euphotic_200m_3579	754	+		all	hypothetical protein
below_euphotic_200m_3579_2	206	546	752	below_euphotic_200m_3579	754	+		all	hypothetical protein
below_euphotic_200m_3578_0	890	1	891	below_euphotic_200m_3578	979	+		Bacteria	vegetatible incompatibility protein HET-E-1
below_euphotic_200m_3578_1	77	902	979	below_euphotic_200m_3578	979	+		all	hypothetical protein
below_euphotic_200m_40_0	269	6	275	below_euphotic_200m_40	753	+		all	hypothetical protein
below_euphotic_200m_40_1	464	276	740	below_euphotic_200m_40	753	-		all	hypothetical protein
below_euphotic_200m_3370_0	368	1	369	below_euphotic_200m_3370	369	-		all	hypothetical protein
below_euphotic_200m_3373_0	275	237	512	below_euphotic_200m_3373	988	+		Bacillales	Nitrilotriacetate monooxygenase component B (EC 1.14.13.-)
below_euphotic_200m_2956_0	470	396	866	below_euphotic_200m_2956	1005	+	2.2.1.2	Bacteria	putative translaldolase (EC:2.2.1.2) K00616 transaldolase
below_euphotic_200m_2957_0	281	2	283	below_euphotic_200m_2957	953	-		all	hypothetical protein
below_euphotic_200m_2957_1	578	231	809	below_euphotic_200m_2957	953	-		all	hypothetical protein
below_euphotic_200m_3372_0	104	2	106	below_euphotic_200m_3372	826	-		all	hypothetical protein
below_euphotic_200m_3372_1	347	180	527	below_euphotic_200m_3372	826	-		all	hypothetical protein
below_euphotic_200m_2952_0	911	14	925	below_euphotic_200m_2952	978	+		all	hypothetical protein
below_euphotic_200m_2953_0	344	168	512	below_euphotic_200m_2953	513	+		all	hypothetical protein
below_euphotic_200m_2950_0	542	2	544	below_euphotic_200m_2950	546	+		all	hypothetical protein
below_euphotic_200m_2951_0	239	1	240	below_euphotic_200m_2951	703	-		all	hypothetical protein
below_euphotic_200m_2951_1	314	389	703	below_euphotic_200m_2951	703	-		all	hypothetical protein
below_euphotic_200m_3375_0	914	3	917	below_euphotic_200m_3375	917	+		all	ATP-dependent DNA helicase RecG
below_euphotic_200m_2958_0	473	325	798	below_euphotic_200m_2958	1012	-		all	hypothetical protein
below_euphotic_200m_2959_0	917	2	919	below_euphotic_200m_2959	951	+	2.2.1.6	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	acetolactate synthase K01652 synthase I/II/III large subunit
below_euphotic_200m_3317_0	638	26	664	below_euphotic_200m_3317	962	-		unclassified Verrucomicrobia (miscellaneous)	Ankyrin
below_euphotic_200m_3317_1	251	709	960	below_euphotic_200m_3317	962	+		all	hypothetical protein
below_euphotic_200m_3316_0	806	160	966	below_euphotic_200m_3316	966	+		Bacteria	class V aminotransferase
below_euphotic_200m_28_0	401	1	402	below_euphotic_200m_28	809	-		Schlesneria paludicola DSM 18645	
below_euphotic_200m_28_1	269	540	809	below_euphotic_200m_28	809	+		all	hypothetical protein
below_euphotic_200m_29_0	791	3	794	below_euphotic_200m_29	794	-		all	hypothetical protein
below_euphotic_200m_3313_0	689	50	739	below_euphotic_200m_3313	1041	-		Agromonas	amidohydrolase 2
below_euphotic_200m_3312_0	683	362	1045	below_euphotic_200m_3312	1046	-		all	hypothetical protein
below_euphotic_200m_3311_0	893	3	896	below_euphotic_200m_3311	980	+	4.2.1.52	Blastopirellula marina DSM 3645	dihydrodipicolinate synthetase K01714 synthase
below_euphotic_200m_3310_0	83	2	85	below_euphotic_200m_3310	949	-		all	hypothetical protein
below_euphotic_200m_3310_1	290	263	553	below_euphotic_200m_3310	949	-		all	hypothetical protein
below_euphotic_200m_22_0	671	2	673	below_euphotic_200m_22	798	+		all	hypothetical protein
below_euphotic_200m_23_0	275	15	290	below_euphotic_200m_23	838	-	3.6.3.31	Bacteria	ABC transporter, putative (EC:3.6.3.31) K09013 Fe-S cluster assembly ATP-binding protein
below_euphotic_200m_20_0	593	2	595	below_euphotic_200m_20	796	-		all	hypothetical protein
below_euphotic_200m_21_0	713	39	752	below_euphotic_200m_21	807	+		all	hypothetical protein
below_euphotic_200m_26_0	674	2	676	below_euphotic_200m_26	766	-		all	hypothetical protein
below_euphotic_200m_27_0	560	2	562	below_euphotic_200m_27	815	-	5.1.3.14	Proteobacteria	UDP-N-acetylglucosamine 2-epimerase (EC:5.1.3.14) K01791
below_euphotic_200m_24_0	257	277	534	below_euphotic_200m_24	843	-		all	hypothetical protein
below_euphotic_200m_25_0	584	2	586	below_euphotic_200m_25	743	+		all	
below_euphotic_200m_3379_0	296	1	297	below_euphotic_200m_3379	690	+		Flavobacteriaceae	RNA polymerase ECF-type sigma factor K03088 sigma-70 factor, ECF subfamily
below_euphotic_200m_3379_1	362	328	690	below_euphotic_200m_3379	690	+		all	hypothetical protein
below_euphotic_200m_3378_0	689	30	719	below_euphotic_200m_3378	1007	-		Alteromonadaceae	glutamate carboxypeptidase II
below_euphotic_200m_411_0	344	2	346	below_euphotic_200m_411	797	-	1.6.99.3	Proteobacteria	NADH-ubiquinone oxidoreductase 49 kDa subunit, putative (EC:1.6.99.3) K03935 NADH dehydrogenase (ubiquinone) Fe-S protein 2
below_euphotic_200m_411_1	224	571	795	below_euphotic_200m_411	797	-		all	NADH-ubiquinone oxidoreductase chain C
below_euphotic_200m_2048_0	674	2	676	below_euphotic_200m_2048	978	+		Rhodospirillaceae	virulence factor MviN-like K03980
below_euphotic_200m_2048_1	230	746	976	below_euphotic_200m_2048	978	+	6.1.1.2	"Alphabacteria" Cavalier-Smith 1992	Wars2, 5730427B17Rik, 9430020O07Rik, AI413375, TrpRS tryptophanyl tRNA synthetase 2 (mitochondrial) (EC:6.1.1.2) K01867 tryptophanyl-tRNA
below_euphotic_200m_2049_0	476	3	479	below_euphotic_200m_2049	481	-		Rhodospirillales	Protoheme IX farnesyltransferase 2 K02301 protoheme
below_euphotic_200m_1400_0	548	16	564	below_euphotic_200m_1400	902	-		all	hypothetical protein
below_euphotic_200m_2040_0	512	54	566	below_euphotic_200m_2040	1011	-		SAR324 cluster bacterium SCGC AAA001-C10	
below_euphotic_200m_2041_0	353	1	354	below_euphotic_200m_2041	951	-	1.14.12.7	'Burkholderiales'	phthalate 4,5-dioxygenase (EC:1.14.12.7)
below_euphotic_200m_2041_1	227	493	720	below_euphotic_200m_2041	951	+		all	hypothetical protein
below_euphotic_200m_2042_0	245	3	248	below_euphotic_200m_2042	796	+		all	hypothetical protein
below_euphotic_200m_2042_1	176	238	414	below_euphotic_200m_2042	796	+		all	hypothetical protein
below_euphotic_200m_2042_2	344	451	795	below_euphotic_200m_2042	796	+		all	hypothetical protein
below_euphotic_200m_2043_0	884	87	971	below_euphotic_200m_2043	985	+		all	
below_euphotic_200m_2044_0	416	3	419	below_euphotic_200m_2044	966	+		Proteobacteria	AAE1 AAE1 (ACYL ACTIVATING ENZYME 1) AMP binding
below_euphotic_200m_2044_1	398	436	834	below_euphotic_200m_2044	966	+	2.7.2.3	Bacteria	pgk phosphoglycerate kinase K00927 kinase
below_euphotic_200m_2044_2	110	843	953	below_euphotic_200m_2044	966	+		all	hypothetical protein
below_euphotic_200m_2045_0	722	21	743	below_euphotic_200m_2045	941	-		Thialkalivibrio	major facilitator superfamily K08218 MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
below_euphotic_200m_2046_0	185	2	187	below_euphotic_200m_2046	605	-		Actinomycetales	ctaB protoheme IX farnesyltransferase (EC:2.5.1.-) K02301
below_euphotic_200m_2046_1	347	258	605	below_euphotic_200m_2046	605	-		all	hypothetical protein
below_euphotic_200m_2047_0	431	2	433	below_euphotic_200m_2047	701	-	5.99.1.2	Alteromonadaceae	topA DNA topoisomerase I (EC:5.99.1.2) K03168
below_euphotic_200m_2047_1	161	435	596	below_euphotic_200m_2047	701	-		all	hypothetical protein
below_euphotic_200m_1402_0	416	66	482	below_euphotic_200m_1402	976	-		all	hypothetical protein
below_euphotic_200m_1402_1	470	505	975	below_euphotic_200m_1402	976	-		all	hypothetical protein
below_euphotic_200m_1038_0	725	3	728	below_euphotic_200m_1038	821	-	1.8.1.4	Bacteria	lpd Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component K00382
below_euphotic_200m_1039_0	620	2	622	below_euphotic_200m_1039	801	+		Chthoniobacter flavus Ellin514	ATP-dependent Clp protease ATP-binding subunit ClpX
below_euphotic_200m_1039_1	143	639	782	below_euphotic_200m_1039	801	-		all	hypothetical protein
below_euphotic_200m_1034_0	539	15	554	below_euphotic_200m_1034	790	+		Bacteria	ylbE YlbE
below_euphotic_200m_1035_0	251	565	816	below_euphotic_200m_1035	818	+		all	hypothetical protein
below_euphotic_200m_1036_0	518	8	526	below_euphotic_200m_1036	816	-	4.2.1.20	Bacilli	tryptophan synthase, beta chain (EC:4.2.1.20) K01696 synthase
below_euphotic_200m_1037_0	194	3	197	below_euphotic_200m_1037	847	-		all	hypothetical protein
below_euphotic_200m_1037_1	299	314	613	below_euphotic_200m_1037	847	-		all	hypothetical protein
below_euphotic_200m_1030_0	380	2	382	below_euphotic_200m_1030	818	-		"Euryarchaeota" Woese et al. 1990	rpl3p 50S ribosomal protein L3P K02906 large subunit L3
below_euphotic_200m_1031_0	797	1	798	below_euphotic_200m_1031	818	-	3.4.21.102	"Alphabacteria" Cavalier-Smith 1992	ctpA, prc carboxyl-terminal processing protease (EC:3.4.21.102) K03797
below_euphotic_200m_1032_0	302	2	304	below_euphotic_200m_1032	306	+		all	hypothetical protein
below_euphotic_200m_1033_0	146	3	149	below_euphotic_200m_1033	827	+		all	hypothetical protein
below_euphotic_200m_1033_1	383	232	615	below_euphotic_200m_1033	827	+		all	hypothetical protein
below_euphotic_200m_1033_2	89	737	826	below_euphotic_200m_1033	827	-		all	hypothetical protein
below_euphotic_200m_4932_0	362	72	434	below_euphotic_200m_4932	436	+		all	hypothetical protein
below_euphotic_200m_4167_0	413	1	414	below_euphotic_200m_4167	973	+		all	hypothetical protein
below_euphotic_200m_4167_1	254	460	714	below_euphotic_200m_4167	973	+		all	hypothetical protein
below_euphotic_200m_4933_0	596	1	597	below_euphotic_200m_4933	764	-	1.1.1.95	Bacteria	D-3-phosphoglycerate dehydrogenase OS Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 DSM 4304 JCM 9628 NBRC 100126) GN serA PE 3 SV 1 # UNIPROT O29445 PGLYCDEHYDROG-RXN 1.1.1.95
below_euphotic_200m_4933_1	164	599	763	below_euphotic_200m_4933	764	-		all	hypothetical protein
below_euphotic_200m_4166_0	215	269	484	below_euphotic_200m_4166	1044	-		all	hypothetical protein
below_euphotic_200m_4930_0	347	3	350	below_euphotic_200m_4930	351	-		all	hypothetical protein
below_euphotic_200m_4169_0	719	3	722	below_euphotic_200m_4169	843	-		all	hypothetical protein
below_euphotic_200m_4931_0	317	38	355	below_euphotic_200m_4931	952	-		all	hypothetical protein
below_euphotic_200m_4931_1	287	365	652	below_euphotic_200m_4931	952	-		all	hypothetical protein
below_euphotic_200m_1408_0	677	2	679	below_euphotic_200m_1408	820	-		all	hypothetical protein
below_euphotic_200m_4936_0	179	89	268	below_euphotic_200m_4936	1086	+		all	hypothetical protein
below_euphotic_200m_4936_1	200	614	814	below_euphotic_200m_4936	1086	-		all	hypothetical protein
below_euphotic_200m_4937_0	203	124	327	below_euphotic_200m_4937	328	-		all	hypothetical protein
below_euphotic_200m_4934_0	554	3	557	below_euphotic_200m_4934	557	-		all	hypothetical protein
below_euphotic_200m_4935_0	434	3	437	below_euphotic_200m_4935	439	-		all	hypothetical protein
below_euphotic_200m_3897_0	677	1	678	below_euphotic_200m_3897	1038	-	1.9.3.1	Bacillales	cytochrome-c oxidase (EC:1.9.3.1) K02274 cytochrome c subunit I
below_euphotic_200m_3897_1	311	726	1037	below_euphotic_200m_3897	1038	-		all	hypothetical protein
below_euphotic_200m_1782_0	332	2	334	below_euphotic_200m_1782	437	+		Bacteria	uvrA excinuclease ABC subunit A K03701 A
below_euphotic_200m_1783_0	446	2	448	below_euphotic_200m_1783	566	-		all	hypothetical protein
below_euphotic_200m_1780_0	908	59	967	below_euphotic_200m_1780	983	+		Chthoniobacter flavus Ellin514	FIG01081119:
below_euphotic_200m_1781_0	110	2	112	below_euphotic_200m_1781	992	+		all	hypothetical protein
below_euphotic_200m_1781_1	632	143	775	below_euphotic_200m_1781	992	+		all	hypothetical protein
below_euphotic_200m_1786_0	410	289	699	below_euphotic_200m_1786	699	+		all	hypothetical protein
below_euphotic_200m_1787_0	869	2	871	below_euphotic_200m_1787	990	-		all	hypothetical protein
below_euphotic_200m_1787_1	122	868	990	below_euphotic_200m_1787	990	-		all	hypothetical protein
below_euphotic_200m_1785_0	530	364	894	below_euphotic_200m_1785	946	+		all	hypothetical protein
below_euphotic_200m_1788_0	176	609	785	below_euphotic_200m_1788	936	+		all	hypothetical protein
below_euphotic_200m_1788_1	98	837	935	below_euphotic_200m_1788	936	+		all	hypothetical protein
below_euphotic_200m_1789_0	299	36	335	below_euphotic_200m_1789	335	+		all	hypothetical protein
below_euphotic_200m_4938_0	461	1	462	below_euphotic_200m_4938	464	-		all	hypothetical protein
below_euphotic_200m_4939_0	509	3	512	below_euphotic_200m_4939	956	-		all	hypothetical protein
below_euphotic_200m_4939_1	167	788	955	below_euphotic_200m_4939	956	-		all	hypothetical protein
below_euphotic_200m_4448_0	857	2	859	below_euphotic_200m_4448	859	-		all	hypothetical protein
below_euphotic_200m_4449_0	1013	2	1015	below_euphotic_200m_4449	1017	+		all	hypothetical protein
below_euphotic_200m_4446_0	311	17	328	below_euphotic_200m_4446	968	+		all	hypothetical protein
below_euphotic_200m_4446_1	407	334	741	below_euphotic_200m_4446	968	-		all	hypothetical protein
below_euphotic_200m_4447_0	173	643	816	below_euphotic_200m_4447	1004	-		all	hypothetical protein
below_euphotic_200m_4447_1	155	848	1003	below_euphotic_200m_4447	1004	-		all	hypothetical protein
below_euphotic_200m_4444_0	884	1	885	below_euphotic_200m_4444	992	-		Ancona	Integrins alpha chain
below_euphotic_200m_4445_0	977	3	980	below_euphotic_200m_4445	982	-		all	, partial
below_euphotic_200m_4442_0	824	2	826	below_euphotic_200m_4442	826	+		all	hypothetical protein
below_euphotic_200m_4443_0	596	2	598	below_euphotic_200m_4443	816	+		all	hypothetical protein
below_euphotic_200m_4443_1	239	577	816	below_euphotic_200m_4443	816	-		Chromatiaceae	Phytol kinase (2.7.1.-)
below_euphotic_200m_4440_0	863	3	866	below_euphotic_200m_4440	980	-		all	hypothetical protein
below_euphotic_200m_4441_0	200	344	544	below_euphotic_200m_4441	1061	+		all	hypothetical protein
below_euphotic_200m_4441_1	62	997	1059	below_euphotic_200m_4441	1061	+		all	hypothetical protein
below_euphotic_200m_7065_0	512	3	515	below_euphotic_200m_7065	989	-		Proteobacteria	rpsF 30S ribosomal protein S6 K02990 small subunit S6
below_euphotic_200m_7065_1	251	652	903	below_euphotic_200m_7065	989	-	6.2.1.1	Proteobacteria	acetate-CoA ligase (EC:6.2.1.1) K01895 acetyl-CoA synthetase
below_euphotic_200m_7064_0	929	30	959	below_euphotic_200m_7064	961	-		all	hypothetical protein
below_euphotic_200m_7067_0	383	1	384	below_euphotic_200m_7067	863	+		all	hypothetical protein
below_euphotic_200m_7067_1	482	381	863	below_euphotic_200m_7067	863	-	5.3.1.16	Bacillales	N-(5'-phospho-D-ribosylformimino)-5 K01814 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
below_euphotic_200m_7066_0	347	641	988	below_euphotic_200m_7066	988	+	6.1.1.4	Chloroflexi	leuS leucyl-tRNA synthetase (EC:6.1.1.4) K01869
below_euphotic_200m_7061_0	227	3	230	below_euphotic_200m_7061	801	-	1.17.1.2	Proteobacteria	lytB domain-containing protein (EC:1.17.1.2) K03527 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
below_euphotic_200m_7061_1	485	315	800	below_euphotic_200m_7061	801	-		all	hypothetical protein
below_euphotic_200m_7060_0	350	3	353	below_euphotic_200m_7060	1008	-		Bacteria	FOG: WD40 repeat-like protein
below_euphotic_200m_7060_1	416	591	1007	below_euphotic_200m_7060	1008	-	1.7.99.4	Proteobacteria	Nitrate reductase (EC:1.7.99.4) K00123 formate dehydrogenase, alpha subunit
below_euphotic_200m_7063_0	842	3	845	below_euphotic_200m_7063	845	-		all	hypothetical protein
below_euphotic_200m_7062_0	776	17	793	below_euphotic_200m_7062	1039	-		all	hypothetical protein
below_euphotic_200m_7069_0	707	74	781	below_euphotic_200m_7069	999	+		all	hypothetical protein
below_euphotic_200m_7068_0	812	2	814	below_euphotic_200m_7068	856	+		all	hypothetical protein
below_euphotic_200m_6336_0	557	1	558	below_euphotic_200m_6336	1048	+		all	hypothetical protein
below_euphotic_200m_6336_1	350	537	887	below_euphotic_200m_6336	1048	+		all	hypothetical protein
below_euphotic_200m_6337_0	254	2	256	below_euphotic_200m_6337	945	+		all	hypothetical protein
below_euphotic_200m_6337_1	614	330	944	below_euphotic_200m_6337	945	+		all	hypothetical protein
below_euphotic_200m_6334_0	1052	1	1053	below_euphotic_200m_6334	1055	-	1.4.7.1	"Alphabacteria" Cavalier-Smith 1992	fgs1, GLSF, ferredoxin-dependent glutamate synthase1 (EC:1.4.7.1) K00284 synthase (ferredoxin)
below_euphotic_200m_6335_0	461	2	463	below_euphotic_200m_6335	700	-	2.1.1.13	Bacteria	methionine synthase I, cobalamin-binding domain (EC:2.1.1.13) K00548 5-methyltetrahydrofolate--homocysteine methyltransferase
below_euphotic_200m_6335_1	197	503	700	below_euphotic_200m_6335	700	-	2.1.1.13	Candidatus Nitrosopumilus maritimus SCM1	methionine synthase I (cobalamin-dependent), methyltransferase domain (EC:2.1.1.13) K00548 5-methyltetrahydrofolate--homocysteine
below_euphotic_200m_6332_0	875	2	877	below_euphotic_200m_6332	879	-		all	hypothetical protein
below_euphotic_200m_6333_0	116	3	119	below_euphotic_200m_6333	972	-		all	hypothetical protein
below_euphotic_200m_6333_1	368	382	750	below_euphotic_200m_6333	972	+		all	hypothetical protein
below_euphotic_200m_6333_2	203	701	904	below_euphotic_200m_6333	972	+		all	hypothetical protein
below_euphotic_200m_6330_0	89	3	92	below_euphotic_200m_6330	926	-		all	hypothetical protein
below_euphotic_200m_6330_1	596	231	827	below_euphotic_200m_6330	926	-		all	NfeD-like membrane-bound serine protease
below_euphotic_200m_6331_0	569	52	621	below_euphotic_200m_6331	953	+		all	hypothetical protein
below_euphotic_200m_6331_1	161	791	952	below_euphotic_200m_6331	953	+		all	hypothetical protein
below_euphotic_200m_6338_0	611	89	700	below_euphotic_200m_6338	1050	+		all	
below_euphotic_200m_6338_1	254	795	1049	below_euphotic_200m_6338	1050	+		all	hypothetical protein
below_euphotic_200m_6339_0	233	1	234	below_euphotic_200m_6339	1011	-		Azospirillum	K03565 regulatory protein
below_euphotic_200m_6339_1	638	245	883	below_euphotic_200m_6339	1011	+		Rhodospirillaceae	ABC-2 type transporter K09686 antibiotic transport system permease protein
below_euphotic_200m_6339_2	113	898	1011	below_euphotic_200m_6339	1011	+		all	hypothetical protein
below_euphotic_200m_885_0	290	3	293	below_euphotic_200m_885	835	+		all	hypothetical protein
below_euphotic_200m_885_1	167	333	500	below_euphotic_200m_885	835	+		all	hypothetical protein
below_euphotic_200m_885_2	266	517	783	below_euphotic_200m_885	835	+		all	hypothetical protein
below_euphotic_200m_228_0	251	2	253	below_euphotic_200m_228	842	-	1.14.13.3	Paracoccus denitrificans SD1	putative 4-hydroxyphenylacetic hydroxylase (EC:1.14.13.3) K00483 4-hydroxyphenylacetate-3-hydroxylase large chain
below_euphotic_200m_228_1	386	374	760	below_euphotic_200m_228	842	+		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	LysR family transcriptional regulator
below_euphotic_200m_3142_0	155	3	158	below_euphotic_200m_3142	701	-		all	hypothetical protein
below_euphotic_200m_3142_1	203	188	391	below_euphotic_200m_3142	701	-		all	hypothetical protein
below_euphotic_200m_3142_2	107	594	701	below_euphotic_200m_3142	701	-		all	hypothetical protein
below_euphotic_200m_3143_0	548	2	550	below_euphotic_200m_3143	931	-		all	hypothetical protein
below_euphotic_200m_3140_0	968	1	969	below_euphotic_200m_3140	971	-		all	hypothetical protein
