orf_id	ref dbname	EC	product	value
	seed-2014-01-30	4.2.2.3	Alginate lyase precursor (EC 4.2.2.3) [Pseudomonas fluorescens Q2-87]	18.0
	KEGG_pep_2013		alginate lyase	2.0

chlorophyllmax_130m_572_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/124026430 2-methylthioadenine synthetase COG621 synthetase [Translation, ribosomal structure biogenesis]	8.0
	RefSeq_complete_nr_v62_dec2013		tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB [Gloeocapsa sp. PCC 73106]	8.0
	COG_2013-12-27		COG0621 # J Translation, ribosomal structure biogenesis Function: 2-methylthioadenine synthetase Organism: Nostoc sp. PCC 7120 (Nos)	16.0
	seed-2014-01-30		tRNA-i(6)A37 methylthiotransferase [Nostoc sp. PCC 7120]	6.0
	KEGG_pep_2013		2-methylthioadenine synthetase	2.0

chlorophyllmax_130m_573_0				
	EggNog_v3_2013_08_07		lon http://www.ncbi.nlm.nih.gov/protein/55378643 ATP-dependent protease Lon membrane bound Lon from Thermococcus kodakarensis shows activity towards folded polypeptides	15.0
	RefSeq_complete_nr_v62_dec2013		Lon-B peptidase [Thermoplasmatales archaeon SCGC AB-539-N05]	6.0
	COG_2013-12-27		COG1067 # O Posttranslational modification, protein turnover, chaperones Function: Predicted ATP-dependent protease Organism: Halobacterium sp. NRC-1 (Hbs)	16.0
	seed-2014-01-30	3.4.21.53	ATP-dependent protease La (EC 3.4.21.53) [Methanothermobacter thermautotrophicus str. Delta H]	20.0
	KEGG_pep_2013	3.4.21.53	lon ATP-dependent protease Lon (EC:3.4.21.53) K04076 Lon-like [EC:3.4.21.-]	18.0

chlorophyllmax_130m_5080_0				
	EggNog_v3_2013_08_07		PSHAa0643 http://www.ncbi.nlm.nih.gov/protein/77359596  Evidence 4 : Homologs previously reported genes unknown function Product type e enzyme	15.0
	RefSeq_complete_nr_v62_dec2013		peptidase M16 [Janthinobacterium sp. CG3]	5.0
	seed-2014-01-30		Protease, insulinase family/protease, family [Pseudoalteromonas piscicida JCM 20779]	8.0
	KEGG_pep_2013		peptidase M16 domain protein K07263 zinc protease [EC:3.4.24.-]	7.0

chlorophyllmax_130m_5081_0				
	EggNog_v3_2013_08_07		HEAR0861 http://www.ncbi.nlm.nih.gov/protein/134094100 putative Nitrilase Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	23.0
	RefSeq_complete_nr_v62_dec2013		nitrilase/cyanide hydratase apolipoprotein N-acyltransferase [Thauera sp. 63]	7.0
	COG_2013-12-27		COG0388 # R General function prediction only Function: Predicted amidohydrolase Organism: Ralstonia solanacearum (Rso)	14.0
	seed-2014-01-30		FIG003879: Predicted amidohydrolase [endosymbiont Tevnia jerichonana (vent Tica)]	8.0
	KEGG_pep_2013	3.5.5.1	Nitrilase/cyanide hydratase apolipoprotein N-acyltransferase K01501 nitrilase [EC:3.5.5.1]	17.0

chlorophyllmax_130m_5084_0				
	RefSeq_complete_nr_v62_dec2013		MCD, Malonyl-CoA decarboxylase MCD [Halomonas smyrnensis]	6.0
	seed-2014-01-30	4.1.1.9	Malonyl-CoA decarboxylase (EC 4.1.1.9) [Halomonas elongata DSM 2581]	18.0
	KEGG_pep_2013	4.1.1.9	matA malonyl-CoA decarboxylase (EC:4.1.1.9) K01578 [EC:4.1.1.9]	16.0

chlorophyllmax_130m_5086_0				
	RefSeq_complete_nr_v62_dec2013		methyl-accepting chemotaxis sensory transducer transmembrane protein [Herbaspirillum frisingense]	7.0
	seed-2014-01-30		Methyl-accepting chemotaxis protein I (serine chemoreceptor protein) [Janthinobacterium sp. PAMC 25724]	10.0
	KEGG_pep_2013		methyl-accepting chemotaxis sensory transducer transmembrane protein	5.0

chlorophyllmax_130m_5087_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0

chlorophyllmax_130m_5089_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/108803082 thioredoxin reductase TIGRFAM: PFAM: FAD-dependent pyridine nucleotide-disulphide oxidoreductase HI0933-like protein KEGG: mpa:MAP4339 reductase	12.0
	RefSeq_complete_nr_v62_dec2013		thioredoxin reductase [Loktanella hongkongensis]	4.0
	seed-2014-01-30	1.8.1.9	Thioredoxin reductase (EC 1.8.1.9) [Paenibacillus polymyxa ATCC 842]	18.0
	metacyc-v5-2011-10-21	1.8.1.9	Thioredoxin reductase 2 OS Arabidopsis thaliana GN NTR2 PE SV # UNIPROT Q39242 THIOREDOXIN-REDUCT-NADPH-RXN 1.8.1.9	25.0
	KEGG_pep_2013	1.8.1.9	NTRB NTRB (NADPH-DEPENDENT THIOREDOXIN REDUCTASE B) thioredoxin-disulfide reductase K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9]	21.0

chlorophyllmax_130m_5089_1				
	EggNog_v3_2013_08_07		moeB http://www.ncbi.nlm.nih.gov/protein/157738486 molybdopterin biosynthesis protein Pfam matches to PF00899 ThiF, score 243.6, E-value 3.7E-070, PF05237 182.4, 1E-051, PF00581 Rhodanese, 70.9, 3.8E-018	20.0
	RefSeq_complete_nr_v62_dec2013		dinucleotide-utilizing enzyme possibly involved molybdopterin or thiamin biosynthesis [Leptolyngbya sp. PCC 7375]	12.0
	COG_2013-12-27		COG0476 # H Coenzyme transport metabolism Function: Dinucleotide-utilizing enzymes involved molybdopterin thiamine biosynthesis family 2 Organism: Nostoc sp. PCC 7120 (Nos)	21.0
	seed-2014-01-30		Sulfur carrier protein adenylyltransferase ThiF [Nostoc sp. PCC 7120]	8.0
	KEGG_pep_2013		ubiquitin-activating enzyme E1, putative K11996 adenylyltransferase sulfurtransferase	7.0

chlorophyllmax_130m_4536_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256832990 protein unknown function DUF91 PFAM: KEGG: RecB family-like nuclease	9.0
	RefSeq_complete_nr_v62_dec2013		endonuclease [Leucobacter sp. UCD-THU]	4.0
	COG_2013-12-27		COG1637 # L Replication, recombination repair Function: Predicted nuclease RecB family Organism: Mycobacterium tuberculosis CDC1551 (MtC)	16.0
	seed-2014-01-30		Protein unknown function DUF91 [Streptomyces acidiscabies 84-104]	7.0
	KEGG_pep_2013		protein unknown function DUF91 K07503 hypothetical	5.0

chlorophyllmax_130m_2956_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/78212299 putative carboxysome structural peptide CsoS2	6.0
	RefSeq_complete_nr_v62_dec2013		, partial [Prochlorococcus sp. W8]	5.0
	seed-2014-01-30		carboxysome shell protein CsoS2 [Prochlorococcus marinus subsp. str. CCMP1375]	8.0
	KEGG_pep_2013		csoS2 carboxysome shell protein CsoS2	4.0

chlorophyllmax_130m_4847_0				
	EggNog_v3_2013_08_07		tauD http://www.ncbi.nlm.nih.gov/protein/186897205 taurine dioxygenase catalyzes conversion (2-aminoethanesulfonate) to sulfite aminoacetaldehyde concurrently alpha-ketoglutarate succinate carbon dioxide non-heme iron oxidase allows use as alternative sulfur source forms homodimers	26.0
	RefSeq_complete_nr_v62_dec2013		putative taurine catabolism dioxygenase [Caulobacter vibrioides]	6.0
	COG_2013-12-27		COG2175 # Q Secondary metabolites biosynthesis, transport catabolism Function: Probable taurine dioxygenase Organism: Yersinia pestis (Ype)	16.0
	seed-2014-01-30	1.14.11.17	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17) [Saccharothrix espanaensis DSM 44229]	19.0
	KEGG_pep_2013	1.14.11.17	taurine catabolism dioxygenase TauD/TfdA K03119 [EC:1.14.11.17]	16.0

chlorophyllmax_130m_3623_0				
	EggNog_v3_2013_08_07		Bpet0373 http://www.ncbi.nlm.nih.gov/protein/163854678 enoyl-CoA hydratase Catalyzes reversible hydration unsaturated fatty acyl-CoA to beta-hydroxyacyl-CoA	12.0
	RefSeq_complete_nr_v62_dec2013		enoyl-CoA hydratase [Halobacillus sp. BAB-2008]	5.0
	COG_2013-12-27		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Pseudomonas aeruginosa (Pae)	14.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) [Mycobacterium hassiacum DSM 44199]	18.0
	KEGG_pep_2013	4.2.1.17	enoyl-CoA hydratase (EC:4.2.1.17) K01692 [EC:4.2.1.17]	15.0

chlorophyllmax_130m_4900_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/158522803 peptidoglycan glycosyltransferase PFAM: penicillin-binding protein transpeptidase Penicillin-binding dimerisation domain KEGG: glycosyltransferase	10.0
	RefSeq_complete_nr_v62_dec2013		peptidoglycan synthetase [Desulfovibrio longus]	4.0

chlorophyllmax_130m_3621_0	CAZy_2013-07-13		putative depolymerase [Pseudomonas aeruginosa UCBPP-PA14] (CE:1)	6.0
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/152986085  Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified Glimmer2 putative	15.0
	RefSeq_complete_nr_v62_dec2013		polyhydroxybutyrate depolymerase [Pseudomonas aeruginosa]	4.0
	COG_2013-12-27		COG3509 # Q Secondary metabolites biosynthesis, transport catabolism Function: Poly(3-hydroxybutyrate) depolymerase Organism: Pseudomonas aeruginosa (Pae)	15.0
	seed-2014-01-30		Bll1128 protein [Pseudomonas aeruginosa NCMG1179]	4.0
	KEGG_pep_2013		putative depolymerase K03932 polyhydroxybutyrate depolymerase	4.0

chlorophyllmax_130m_3629_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/257055628 transketolase PFAM: Transketolase, C-terminal domain pyrimidine binding thiamine diphosphate TIGRFAM: transketolase, bacterial yeast	14.0
	RefSeq_complete_nr_v62_dec2013		transketolase, partial [Rhodococcus sp. R1101]	5.0
	seed-2014-01-30	2.2.1.1	Transketolase (EC 2.2.1.1) [Gordonia namibiensis NBRC 108229]	17.0
	KEGG_pep_2013	2.2.1.1	tktA transketolase K00615 transketolase [EC:2.2.1.1]	14.0

chlorophyllmax_130m_2681_0				
	EggNog_v3_2013_08_07		uvrA http://www.ncbi.nlm.nih.gov/protein/50122610 excinuclease ABC subunit A The UvrABC repair system catalyzes recognition processing DNA lesions. UvrA ATPase DNA-binding protein. A damage complex composed 2 uvrB subunits scans abnormalities. When presence lesion been verified uvrB, molecules dissociate	35.0
	RefSeq_complete_nr_v62_dec2013		excinuclease ABC subunit A [Pseudoalteromonas sp. BSi20439]	7.0
	COG_2013-12-27		COG0178 # L Replication, recombination repair Function: Excinuclease ATPase subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30		Excinuclease ABC subunit A [Collimonas fungivorans Ter331]	7.0
	KEGG_pep_2013		uvrA DNA excision repair enzyme subunit, UvrBC K03701 excinuclease ABC subunit A	12.0

chlorophyllmax_130m_1342_0				
	seed-2014-01-30	4.2.1.70	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70) [SAR86 cluster bacterium SAR86A]	22.0

chlorophyllmax_130m_1345_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/150378347 polar amino acid ABC transporter, inner membrane subunit TIGRFAM: PFAM: binding-protein-dependent transport systems component KEGG: sme:SMc02120 probable general L-amino permease transporter protein	22.0
	RefSeq_complete_nr_v62_dec2013		amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family [Leptolyngbya sp. PCC 7375]	14.0
	COG_2013-12-27		COG0765 # E Amino acid transport metabolism Function: ABC-type amino system, permease component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0
	seed-2014-01-30		polar amino acid ABC transporter, inner membrane subunit [Leptolyngbya sp. PCC 7375]	12.0
	KEGG_pep_2013		polar amino acid ABC transporter inner membrane subunit K09971 general L-amino transport system permease protein	14.0

chlorophyllmax_130m_3609_3				
	seed-2014-01-30		Phage portal (connector) protein (T4-like gp20) [Synechococcus phage S-SM2.]	8.0

chlorophyllmax_130m_2535_0				
	EggNog_v3_2013_08_07		acnA http://www.ncbi.nlm.nih.gov/protein/62180277 aconitate hydratase Catalyzes conversion citrate to isocitrate	9.0
	RefSeq_complete_nr_v62_dec2013		aconitate hydratase 1 [Rhodopirellula baltica]	5.0
	COG_2013-12-27		COG1048 # C Energy production conversion Function: Aconitase A Organism: Escherichia coli O157:H7 (Ecs)	14.0
	seed-2014-01-30	4.2.1.3	Aconitate hydratase (EC 4.2.1.3) @ 2-methylisocitrate dehydratase 4.2.1.99) [Salmonella enterica subsp. serovar Pullorum str. ATCC 9120]	26.0
	metacyc-v5-2011-10-21	4.2.1.3	Aconitate hydratase 3, mitochondrial OS Arabidopsis thaliana GN ACO3 PE 1 SV 3 # UNIPROT Q94A28 ACONITATEHYDR-RXN 4.2.1.3	28.0
	KEGG_pep_2013	4.2.1.3	acnA aconitate hydratase 1 (EC:4.2.1.3) K01681 [EC:4.2.1.3]	17.0

chlorophyllmax_130m_2539_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/90020572 DNA-directed RNA polymerase subunit beta' DNA-dependent catalyzes transcription DNA into using four ribonucleoside triphosphates as substrates. Subunit beta' binds to sigma factor allowing it bind -10 region promoter	28.0
	RefSeq_complete_nr_v62_dec2013		DNA-directed RNA polymerase subunit beta' [Pseudomonas sp. HYS]	8.0
	COG_2013-12-27		COG0086 # K Transcription Function: DNA-directed RNA polymerase, beta' subunit/160 kD subunit Organism: Neisseria meningitidis Z2491 (NmA)	17.0
	seed-2014-01-30	2.7.7.6	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6) [endosymbiont Riftia pachyptila (vent Ph05)]	22.0
	KEGG_pep_2013	2.7.7.6	DNA-directed RNA polymerase, beta' subunit K03046 polymerase subunit [EC:2.7.7.6]	18.0

chlorophyllmax_130m_5507_0				
	EggNog_v3_2013_08_07		XF2261 http://www.ncbi.nlm.nih.gov/protein/15838852 oligopeptide transporter similar to SP|P44016 (percent identity: 40 %/query alignment coverage: 98.0 %/subject 101.1 %) identified sequence similarity putative ORF located using Glimmer/RBSfinder	25.0
	RefSeq_complete_nr_v62_dec2013		Oligopeptide transporter family protein [Xanthomonas translucens]	5.0
	COG_2013-12-27		COG1297 # S Function unknown Function: Predicted membrane protein Organism: Xylella fastidiosa 9a5c (Xfa)	13.0
	seed-2014-01-30		Oligopeptide transporter [Xanthomonas sacchari NCPPB 4393]	6.0
	KEGG_pep_2013		oligopeptide transporter, OPT family	4.0

chlorophyllmax_130m_5503_1				
	RefSeq_complete_nr_v62_dec2013		x-Pro dipeptidyl-peptidase (S15 family) [Firmicutes bacterium CAG:103]	7.0

chlorophyllmax_130m_4927_0				
	EggNog_v3_2013_08_07		mdh http://www.ncbi.nlm.nih.gov/protein/71066318 malate dehydrogenase catalyzes oxidation to oxaloacetate	8.0
	RefSeq_complete_nr_v62_dec2013		malate dehydrogenase [Actinomyces sp. oral taxon 181]	7.0
	COG_2013-12-27		COG0039 # C Energy production conversion Function: Malate/lactate dehydrogenases Organism: Xylella fastidiosa 9a5c (Xfa)	14.0
	seed-2014-01-30	1.1.1.37	Malate dehydrogenase (EC 1.1.1.37) [Corynebacterium diphtheriae bv. intermedius str. NCTC 5011]	21.0
	metacyc-v5-2011-10-21	1.1.1.37	Malate dehydrogenase OS Mycobacterium vanbaalenii (strain DSM 7251 / PYR-1) GN mdh PE 3 SV 1 # UNIPROT A1T9L9 MALATE-DEH-RXN 1.1.1.37	31.0
	KEGG_pep_2013	1.1.1.37	similar to F46E10.10a K00025 malate dehydrogenase [EC:1.1.1.37]	17.0

chlorophyllmax_130m_4920_1				
	EggNog_v3_2013_08_07		DET0743 http://www.ncbi.nlm.nih.gov/protein/57234489 cofactor-independent phosphoglycerate mutase catalyzes interconversion 3-phosphoglycerate 2-phosphoglycerate this enzyme does not require cofactor 2,3-bisphosphoglycerate as phosphate donor BPG-independent PGAM aPGAM	22.0
	RefSeq_complete_nr_v62_dec2013		 [candidate division OP9 bacterium OP9-77CS]	5.0
	COG_2013-12-27		COG3635 # G Carbohydrate transport metabolism Function: Predicted phosphoglycerate mutase, AP superfamily Organism: Thermotoga maritima (Tma)	16.0
	seed-2014-01-30	5.4.2.1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal type (EC 5.4.2.1) [Microcoleus chthonoplastes PCC 7420]	21.0
	metacyc-v5-2011-10-21	5.4.2.1	Probable 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS Aquifex aeolicus GN apgM PE 3 SV 1 # UNIPROT O66820 3PGAREARR-RXN 5.4.2.1	28.0
	KEGG_pep_2013	5.4.2.1	phophosphoglycerate mutase AP superfamily K01834 phosphoglycerate [EC:5.4.2.1]	17.0

chlorophyllmax_130m_4575_0				
	EggNog_v3_2013_08_07		fusA http://www.ncbi.nlm.nih.gov/protein/118465719 elongation factor G EF-G promotes GTP-dependent translocation ribosome during translation many organisms multiple copies this gene	18.0
	RefSeq_complete_nr_v62_dec2013		translation elongation factor EF-G [Desulfovibrio magneticus]	6.0
	COG_2013-12-27		COG0480 # J Translation, ribosomal structure biogenesis Function: Translation elongation factors (GTPases) Organism: Mycobacterium tuberculosis H37Rv (Mtu)	17.0
	seed-2014-01-30		Translation elongation factor G [Lactobacillus suebicus KCTC 3549]	8.0
	KEGG_pep_2013		Elongation factor G, chloroplast precursor (ISS) K02355 elongation G	9.0

chlorophyllmax_130m_4274_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/192362509 proton-translocating nicotinamide nucleotide transhydrogenase subunit PntAA identified match to protein family HMM PF01262 PF05222	14.0
	RefSeq_complete_nr_v62_dec2013		NAD(P) transhydrogenase subunit alpha [Teredinibacter turnerae]	6.0
	COG_2013-12-27		COG3288 # C Energy production conversion Function: NAD/NADP transhydrogenase alpha subunit Organism: Caulobacter vibrioides (Ccr)	15.0
	seed-2014-01-30	1.6.1.2	NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2) [Reyranella massiliensis 521]	19.0
	KEGG_pep_2013	1.6.1.1	proton-translocating nicotinamide nucleotide transhydrogenase subunit PntAA (EC:1.6.1.1 1.6.1.2) K00324 NAD(P) alpha [EC:1.6.1.2]	22.0

chlorophyllmax_130m_4271_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/117617899  identified match to protein family HMM PF04452 TIGR00046	8.0
	RefSeq_complete_nr_v62_dec2013		16S rRNA methyltransferase [Moritella dasanensis]	5.0
	seed-2014-01-30		Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-) [Aeromonas veronii AER397]	11.0
	KEGG_pep_2013		 K09761 ribosomal RNA small subunit methyltransferase E [EC:2.1.1.-]	8.0

chlorophyllmax_130m_4272_0				
	RefSeq_complete_nr_v62_dec2013		 [Maribacter sp. HTCC2170]	3.0
	seed-2014-01-30		lectin C-type domain protein [Flavobacteriales bacterium HTCC2170]	6.0

chlorophyllmax_130m_3253_0				
	RefSeq_complete_nr_v62_dec2013		 [Sphingobacterium sp. IITKGP-BTPF85]	3.0

chlorophyllmax_130m_4278_2				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/26989017 DNA maturase B similar to SP:P06524, GB:X02423, GB:X03933, GB:X16905, PID:154815, PID:39184, PID:39186, PID:39186 identified sequence similarity putative	18.0
	RefSeq_complete_nr_v62_dec2013		DNA maturase B [Pseudomonas sp. TJI-51]	6.0
	seed-2014-01-30		Phage DNA packaging [Azorhizobium caulinodans ORS 571]	7.0
	KEGG_pep_2013		DNA maturase B	3.0

chlorophyllmax_130m_5372_0				
	EggNog_v3_2013_08_07		RB12097 http://www.ncbi.nlm.nih.gov/protein/32477324 signal peptide	4.0
	RefSeq_complete_nr_v62_dec2013		protein containing planctomycete cytochrome C domain [Rhodopirellula baltica]	7.0
	seed-2014-01-30		-signal peptide transmembrane prediction [Verrucomicrobia bacterium SCGC AAA168-E21]	8.0
	KEGG_pep_2013		signal peptide	2.0

chlorophyllmax_130m_903_0	CAZy_2013-07-13		Candidate Beta-glucosidase Glycoside hydrolase family 1 [Flavobacterium johnsoniae UW101] (GH:1)	10.0
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/256420882 beta-galactosidase KEGG: beta-glucosidase TIGRFAM: PFAM: glycoside hydrolase family 1	10.0
	RefSeq_complete_nr_v62_dec2013		beta-galactosidase [Flavobacterium sp. WG21]	4.0
	seed-2014-01-30	3.2.1.21	Beta-glucosidase (EC 3.2.1.21) [Flavobacterium sp. F52]	16.0
	KEGG_pep_2013	3.2.1.21	blgA b-glucosidase (EC:3.2.1.21) K05350 beta-glucosidase [EC:3.2.1.21]	16.0

chlorophyllmax_130m_902_0				
	EggNog_v3_2013_08_07		NqrA http://www.ncbi.nlm.nih.gov/protein/32471613 Na(+)-translocating NADH-quinone reductase subunit A uses energy from reduction ubiquinone-1 to ubiquinol move Na(+) ions cytoplasm periplasm	19.0
	RefSeq_complete_nr_v62_dec2013		Na(+)-translocating NADH-quinone reductase subunit A [Vibrio orientalis]	7.0
	COG_2013-12-27		COG1726 # C Energy production conversion Function: Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrA Organism: Haemophilus influenzae (Hin)	16.0
	seed-2014-01-30		Na(+)-translocating NADH-quinone reductase subunit A (EC 1.6.5.-) [Alteromonas macleodii str. 'English Channel 673']	13.0
	KEGG_pep_2013		nqrA Na(+)-translocating NADH-quinone reductase subunit A (EC:1.6.5.-) K00346 Na+-transporting NADH:ubiquinone oxidoreductase [EC:1.6.5.-]	12.0

chlorophyllmax_130m_900_1				
	EggNog_v3_2013_08_07		dnaJ http://www.ncbi.nlm.nih.gov/protein/18311014 chaperone protein DnaJ similar to DNAJ PROTEIN from Clostridium acetobutylicum (374 aa) 61.4% identity 368 aa overlap	18.0
	RefSeq_complete_nr_v62_dec2013		chaperone Hsp40, co-chaperone DnaK [Marinobacter santoriniensis]	6.0
	COG_2013-12-27		COG0484 # O Posttranslational modification, protein turnover, chaperones Function: DnaJ-class molecular chaperone C-terminal Zn finger domain Organism: Escherichia coli O157:H7 EDL933 (EcZ)	21.0
	seed-2014-01-30		Chaperone protein DnaJ [Methylophaga aminisulfidivorans MP]	5.0
	KEGG_pep_2013		similar to DnaJ (Hsp40) homolog, subfamily B, member 6 K09512 homolog B 6	12.0

chlorophyllmax_130m_5376_0				
	EggNog_v3_2013_08_07		fadB http://www.ncbi.nlm.nih.gov/protein/120554072 multifunctional fatty acid oxidation complex subunit alpha includes enoyl-CoA hydratase, delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase, 3-hydroxyacyl-CoA dehydrogenase, 3-hydroxybutyryl-CoA epimerase catalyzes formation hydroxyacyl-CoA addition water enoyl-CoA also exhibits epimerase dehydrogenase activities forms heterotetramer FadA similar to FadI2J2 complex functions beta-oxidation acids	36.0
	RefSeq_complete_nr_v62_dec2013		multifunctional fatty acid oxidation complex subunit alpha [Alcanivorax dieselolei]	9.0
	COG_2013-12-27		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30	4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase 5.3.3.8) 3-hydroxyacyl-CoA dehydrogenase 1.1.1.35) 3-hydroxybutyryl-CoA epimerase 5.1.2.3) [Pseudomonas fluorescens Wayne1]	27.0
	metacyc-v5-2011-10-21	4.2.1.17	Fatty acid oxidation complex subunit alpha OS Klebsiella pneumoniae subsp. (strain ATCC 700721 / MGH 78578) GN fadB PE 3 SV 1 # UNIPROT A6TGM4 OHACYL-COA-DEHYDROG-RXN 4.2.1.17 1.1.1.35	38.0
	KEGG_pep_2013	5.3.3.8	fadB multifunctional fatty acid oxidation complex subunit alpha (EC:5.3.3.8 5.1.2.3 1.1.1.35 4.2.1.17) K01825 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase 3-hydroxybutyryl-CoA epimerase isomerase [EC:1.1.1.35 4.2.1.17 5.3.3.8]	34.0

chlorophyllmax_130m_5806_0				
	EggNog_v3_2013_08_07		icd http://www.ncbi.nlm.nih.gov/protein/148238553 isocitrate dehydrogenase Converts to alpha ketoglutarate	8.0
	RefSeq_complete_nr_v62_dec2013		isocitrate dehydrogenase (NADP) [Synechocystis sp. PCC 7509]	7.0
	COG_2013-12-27		COG0538 # C Energy production conversion Function: Isocitrate dehydrogenases Organism: Nostoc sp. PCC 7120 (Nos)	15.0
	seed-2014-01-30	1.1.1.42	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) [Gloeocapsa sp. PCC 73106]	19.0
	metacyc-v5-2011-10-21	1.1.1.42	Isocitrate dehydrogenase [NADP] OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN icd PE 1 SV 2 # UNIPROT P80046 ISOCITDEH-RXN SSP1148:SLR1289-MONOMER 1.1.1.42	35.0
	KEGG_pep_2013	1.1.1.42	NADP-dependent isocitrate dehydrogenase (EC:1.1.1.42) K00031 [EC:1.1.1.42]	16.0

chlorophyllmax_130m_3828_0				
	RefSeq_complete_nr_v62_dec2013		 [actinobacterium SCGC AAA015-M09]	3.0

chlorophyllmax_130m_3828_1				
	RefSeq_complete_nr_v62_dec2013		 [actinobacterium SCGC AAA015-D07]	3.0

chlorophyllmax_130m_3829_0				
	RefSeq_complete_nr_v62_dec2013		polysaccharide deacetylase [Candidatus Pelagibacter ubique]	5.0

chlorophyllmax_130m_3829_1				
	RefSeq_complete_nr_v62_dec2013		 [Candidatus Pelagibacter ubique]	3.0

chlorophyllmax_130m_3824_0				
	EggNog_v3_2013_08_07		psrA http://www.ncbi.nlm.nih.gov/protein/50955316 ribose-phosphate pyrophosphokinase catalyzes formation 5-phospho-alpha-D-ribose 1-phosphate from D-ribose 5-phosphate ATP	12.0
	RefSeq_complete_nr_v62_dec2013		ribose-phosphate pyrophosphokinase [Amycolatopsis decaplanina]	4.0
	COG_2013-12-27		COG0462 # FE Function: Phosphoribosylpyrophosphate synthetase Organism: Nostoc sp. PCC 7120 (Nos)	12.0
	seed-2014-01-30	2.7.6.1	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1) [Bifidobacterium animalis subsp. lactis CNCM I-2494]	20.0
	metacyc-v5-2011-10-21	2.7.6.1	Ribose-phosphate pyrophosphokinase 2, chloroplastic OS Oryza sativa subsp. japonica GN Os06g0617800 PE 2 SV # UNIPROT Q69XQ6 PRPPSYN-RXN 2.7.6.1	29.0
	KEGG_pep_2013	2.7.6.1	probable phosphoribosyl diphosphate synthetase ribose-phosphate pyrophosphokinase K00948 pyrophosphokinase [EC:2.7.6.1]	18.0

chlorophyllmax_130m_3825_0				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0

chlorophyllmax_130m_3825_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/219669599 cysteine desulfurase NifS TIGRFAM: PFAM: aminotransferase class V aromatic amino acid beta-eliminating lyase/threonine aldolase KEGG:	16.0
	RefSeq_complete_nr_v62_dec2013		cysteine desulfurase NifS [Clostridium sartagoforme]	5.0
	COG_2013-12-27		COG1104 # E Amino acid transport metabolism Function: Cysteine sulfinate desulfinase/cysteine desulfurase related enzymes Organism: Staphylococcus aureus N315 (Sau)	19.0
