orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
chlorophyllmax_130m_1701_0					http://www.ncbi.nlm.nih.gov/protein/89900491 	1.0		ABC-type transport system, involved lipoprotein release, permease component [Leptolyngbya sp. PCC 7375]	12.0					ABC-type antimicrobial peptide transport system, permease component [Thioalkalivibrio nitratireducens DSM 14787]	11.0					 K02004	1.0
chlorophyllmax_130m_1706_0					http://www.ncbi.nlm.nih.gov/protein/121607363 GntR family transcriptional regulator PFAM: aminotransferase, class I II KEGG: II	11.0		GntR family transcriptional regulator [Pandoraea sp. SD6-2]	7.0		COG1167 # KE Function: Transcriptional regulators containing DNA-binding HTH domain aminotransferase (MocR family) their eukaryotic orthologs Organism: Ralstonia solanacearum (Rso)	20.0	2.6.1.66	Valine--pyruvate aminotransferase (EC 2.6.1.66) [Comamonas testosteroni ATCC 11996]	18.0				2.6.1.7	putative GntR family transcriptional regulator (EC:2.6.1.7)	16.0
chlorophyllmax_130m_1704_0					http://www.ncbi.nlm.nih.gov/protein/119944966 nickel-dependent hydrogenase, large subunit PFAM: KEGG: mca:MCA0114 NAD-reducing beta subunit	10.0		NAD-reducing hydrogenase subunit HoxH [Nitrosospira sp. APG3]	7.0				1.12.1.2	NAD-reducing hydrogenase subunit HoxH (EC 1.12.1.2) [Methylococcus capsulatus str. Bath]	20.0				1.12.1.2	NAD-reducing hydrogenase subunit beta (EC:1.12.1.2) K00436 hydrogen dehydrogenase [EC:1.12.1.2]	19.0
chlorophyllmax_130m_1646_1					http://www.ncbi.nlm.nih.gov/protein/89901846 	1.0		 [Albidiferax ferrireducens]	2.0					 [Rhodoferax ferrireducens DSM 15236]	4.0			
chlorophyllmax_130m_1647_0					http://www.ncbi.nlm.nih.gov/protein/171057748 diguanylate cyclase TIGRFAM: PFAM: GGDEF domain containing protein KEGG: cyclase	9.0		GGDEF domain protein [Comamonadaceae bacterium CR]	5.0					diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) PAS/PAC sensor(s) [Leptothrix cholodnii SP-6]	11.0					diguanylate cyclase	2.0
chlorophyllmax_130m_1644_0					ubiG http://www.ncbi.nlm.nih.gov/protein/17545617 3-demethylubiquinone-9 3-methyltransferase Involved ubiquinone biosynthesis	7.0		bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase [Pandoraea sp. SD6-2]	9.0		COG2227 # H Coenzyme transport metabolism Function: 2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase Organism: Neisseria meningitidis Z2491 (NmA)	14.0	2.1.1.64	3-demethylubiquinone-9 3-methyltransferase (EC 2.1.1.64) [Comamonas testosteroni ATCC 11996]	18.0				2.1.1.64	ubiquinone biosynthesis O-methyltransferase (EC:2.1.1.64) K00568 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.- 2.1.1.64]	19.0
chlorophyllmax_130m_1644_1					http://www.ncbi.nlm.nih.gov/protein/121594802 phosphoglycolate phosphatase KEGG: TIGRFAM: phosphatase  HAD-superfamily hydrolase, subfamily IA, variant 3 1 PFAM: Haloacid dehalogenase domain protein hydrolase	17.0		Similar to phosphoglycolate phosphatase,clustered ubiquinone biosynthesis SAM-dependent O-methyltransferase [Nitrosospira sp. APG3]	11.0		COG0546 # R General function prediction only Function: Predicted phosphatases Organism: Ralstonia solanacearum (Rso)	14.0		Similar to phosphoglycolate phosphatase, clustered ubiquinone biosynthesis SAM-dependent O-methyltransferase [Comamonas testosteroni ATCC 11996]	13.0				3.1.3.18	phosphoglycolate phosphatase (EC:3.1.3.18) K01091 [EC:3.1.3.18]	15.0
chlorophyllmax_130m_1642_0					http://www.ncbi.nlm.nih.gov/protein/89900040 short-chain dehydrogenase/reductase SDR	4.0		dehydrogenase [Albidiferax ferrireducens]	3.0				1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [Rhodoferax ferrireducens DSM 15236]	19.0					short-chain dehydrogenase/reductase SDR	3.0
chlorophyllmax_130m_1640_0					lldR http://www.ncbi.nlm.nih.gov/protein/119897461 L-lactate dehydrogenase operon regulatory protein Putative protein, High confidence function specificity	12.0		GntR family transcriptional regulator [Azoarcus sp. BH72]	7.0					Lactate-responsive regulator LldR Enterobacteria, GntR family [Rhodoferax ferrireducens DSM 15236]	10.0					lldR L-lactate dehydrogenase operon regulatory protein K05799 GntR family transcriptional regulator, repressor pyruvate complex	13.0
chlorophyllmax_130m_1641_1					http://www.ncbi.nlm.nih.gov/protein/89901284 methyl-accepting chemotaxis sensory transducer	5.0		methyl-accepting chemotaxis protein, partial [Acidovorax sp. CF316]	7.0					Methyl-accepting chemotaxis protein I (serine chemoreceptor protein) [Rhodoferax ferrireducens DSM 15236]	10.0					methyl-accepting chemotaxis sensory transducer	4.0
chlorophyllmax_130m_3467_0					purM http://www.ncbi.nlm.nih.gov/protein/77462514 phosphoribosylaminoimidazole synthetase catalyzes formation 1-(5-phosphoribosyl)-5-aminoimidazole from 2-(formamido)-N1-(5-phosphoribosyl)acetamidine ATP purine biosynthesis	12.0		phosphoribosylaminoimidazole synthetase [alpha proteobacterium L41A]	5.0		COG0150 # F Nucleotide transport metabolism Function: Phosphoribosylaminoimidazole (AIR) synthetase Organism: Brucella melitensis (Bme)	14.0	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) [Gluconobacter frateurii NBRC 101659]	18.0	6.3.3.1	Bifunctional purine biosynthetic protein purD OS Dictyostelium discoideum GN PE 1 SV # UNIPROT Q54GJ2 GLYRIBONUCSYN-RXN 6.3.3.1 6.3.4.13	27.0	6.3.4.13	similar to glycinamide ribonucleotide synthetase-aminoimidazole synthetase-glycinamide transformylase K11787 phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]	28.0
chlorophyllmax_130m_3722_0					RB4851 http://www.ncbi.nlm.nih.gov/protein/32473358 N-acetylgalactosamine 6-sulfatase (GALNS) PMID: 8020961 best DB hits: BLAST: ddbj:BAA04535.1 (D17629) 6-sulfate E 9e-41 gb:AAF63858.1 (AF112242) N-acetylgalactosamine-6-sulfate 1e-40 embl:CAA36398.1 (X52150) arylsulphatase [Homo sapiens] 5e-35 COG: aslA COG3119 Arylsulfatase A related enzymes 3e-28 PAB0793 COG2194 Predicted membrane-associated, metal-dependent 0.002 PFAM: PF00884 Sulfatase 1.9e-40	44.0		N-acetylgalactosamine 6-sulfate sulfatase (GALNS) [Rhodopirellula sp. SWK7]	7.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [Verrucomicrobia bacterium SCGC AAA164-L15]	17.0				3.1.6.4	N-acetylgalactosamine-6-sulfatase (EC:3.1.6.4)	12.0
chlorophyllmax_130m_3094_0					http://www.ncbi.nlm.nih.gov/protein/226226901 	1.0		 [Flavobacteriales bacterium ALC-1]	3.0					 [Belliella baltica DSM 15883]	4.0			
chlorophyllmax_130m_3096_1					http://www.ncbi.nlm.nih.gov/protein/197119478 malonyl CoA-acyl carrier protein transacylase TIGRFAM: PFAM: Acyl transferase KEGG: transacylase	10.0		ACP S-malonyltransferase [Geobacter sp. M18]	5.0				2.3.1.39	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39) [Caldilinea aerophila DSM 14535 NBRC 104270]	22.0				2.3.1.39	fabD-2 malonyl-CoA--acyl carrier protein transacylase K00645 [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	18.0
chlorophyllmax_130m_3090_1					http://www.ncbi.nlm.nih.gov/protein/120403429 long-chain-acyl-CoA dehydrogenase PFAM: acyl-CoA dehydrogenase domain protein Acyl-CoA dehydrogenase, type 2, C-terminal domain KEGG: mtu:Rv2724c probable FadE20	15.0		Butyryl-CoA dehydrogenase [Rhodococcus sp. EsD8]	5.0		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Mycobacterium tuberculosis H37Rv (Mtu)	14.0	1.3.8.1	Acyl-CoA dehydrogenase (EC 1.3.8.1), Mycobacterial subgroup FadE20 [Mycobacterium avium subsp. paratuberculosis Pt144]	22.0				1.3.99.13	similar to acyl-Coenzyme A dehydrogenase, long chain K00255 long-chain-acyl-CoA dehydrogenase [EC:1.3.99.13]	21.0
chlorophyllmax_130m_3098_0					nusA http://www.ncbi.nlm.nih.gov/protein/148243067 transcription elongation factor NusA modifies through interactions RNA polymerase affecting elongation, readthrough, termination, antitermination	16.0		transcription elongation factor NusA [Prochlorococcus sp. W8]	7.0		COG0195 # K Transcription Function: elongation factor Organism: Synechocystis (Syn)	10.0		Transcription termination protein NusA [Synechococcus sp. PCC 7502]	7.0					nusA transcription elongation factor NusA K02600 N utilization substance protein A	10.0
chlorophyllmax_130m_790_0					DET1608 http://www.ncbi.nlm.nih.gov/protein/57233607 phosphodiesterase protein from Staphylococcus aureus phosphodiesterase activity against 2'-3'-cAMP 2'-3'-cGMP	10.0		FIG002344: Hydrolase (HAD superfamily) [Halanaerobium saccharolyticum]	6.0		COG1418 # R General function prediction only Function: Predicted HD superfamily hydrolase Organism: Staphylococcus aureus N315 (Sau)	17.0		FIG002344: Hydrolase (HAD superfamily) [Staphylococcus aureus subsp. T0131]	8.0				3.1.4.16	RNA binding metal dependent phosphohydrolase (EC:3.1.4.16) K06950 uncharacterized protein	18.0
chlorophyllmax_130m_797_0					hisI http://www.ncbi.nlm.nih.gov/protein/82701946 phosphoribosyl-AMP cyclohydrolase PR-AMP functions histidine biosynthesis from PRPP converts 1-(5-phosphoribosyl)-AMP to 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxyamide during pathway binds zinc magnesium forms homodimers	23.0		phosphoribosyl-AMP cyclohydrolase, partial [Methylophaga lonarensis]	5.0		COG0139 # E Amino acid transport metabolism Function: Phosphoribosyl-AMP cyclohydrolase Organism: Neisseria meningitidis MC58 (Nme)	15.0	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) [Pseudomonas fluorescens Wayne1]	17.0	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase OS Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 NCIMB 13768) GN hisI PE 3 SV 1 # UNIPROT Q1QWC3 HISTCYCLOHYD-RXN 3.5.4.19	34.0	3.6.1.31	phosphoribosyl-ATP diphosphatase K11755 pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]	19.0
chlorophyllmax_130m_797_1					hisE http://www.ncbi.nlm.nih.gov/protein/70733927 phosphoribosyl-ATP pyrophosphatase catalyzes formation 1-(5-phosphoribosyl)-AMP from 1-(5-phosphoribolsyl)-ATP histidine biosynthesis	11.0		phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphatase [Moraxella macacae]	7.0		COG0140 # E Amino acid transport metabolism Function: Phosphoribosyl-ATP pyrophosphohydrolase Organism: Ralstonia solanacearum (Rso)	14.0	3.5.4.19	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase 3.6.1.31) [Acinetobacter sp. P8-3-8]	21.0	3.6.1.31	Phosphoribosyl-ATP pyrophosphatase OS Saccharophagus degradans (strain 2-40 / ATCC 43961 DSM 17024) GN hisE PE 3 SV 1 # UNIPROT Q21FP9 HISTPRATPHYD-RXN 3.6.1.31	33.0	3.6.1.31	hisE phosphoribosyl-ATP pyrophosphatase (EC:3.6.1.31) K01523 pyrophosphohydrolase [EC:3.6.1.31]	17.0
chlorophyllmax_130m_970_0					http://www.ncbi.nlm.nih.gov/protein/192291695 D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding PFAM: catalytic region KEGG: putative phosphoglycerate	12.0		3-phosphoglycerate dehydrogenase, partial [Rhodopseudomonas sp. B29]	6.0				1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [Afipia broomeae ATCC 49717]	18.0				1.1.1.95	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding K00058 D-3-phosphoglycerate [EC:1.1.1.95]	18.0
chlorophyllmax_130m_2416_0					http://www.ncbi.nlm.nih.gov/protein/221636064 glucose sorbosone dehydrogenase identified match to protein family HMM PF07995	10.0		glucose sorbosone dehydrogenase [Nitrosopumilus maritimus]	5.0					FIG00608636:  [Desulfurivibrio alkaliphilus AHT2]	4.0				1.1.5.2	quinoprotein glucose dehydrogenase (EC:1.1.5.2)	14.0
chlorophyllmax_130m_2414_0					leuC http://www.ncbi.nlm.nih.gov/protein/27375527 isopropylmalate isomerase large subunit dehydratase component, catalyzes isomerization between 2-isopropylmalate 3-isopropylmalate	13.0		isopropylmalate isomerase large subunit [Cupriavidus sp. HMR-1]	7.0		COG0065 # E Amino acid transport metabolism Function: 3-isopropylmalate dehydratase large subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0	4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) [Salmonella enterica subsp. serovar Pullorum str. ATCC 9120]	24.0	4.2.1.33	3-isopropylmalate dehydratase OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN LEU1 PE 1 SV 3 # UNIPROT P07264 RXN-8991 4.2.1.33	31.0	4.2.1.33	Isopropylmalate isomerase, catalyzes second step leucine biosynthesis pathway K01702 3-isopropylmalate dehydratase [EC:4.2.1.33]	22.0
chlorophyllmax_130m_2413_0		Glucans biosynthesis glucosyltransferase H [Thioalkalivibrio nitratireducens DSM 14787] (GT:2)	9.0		opgH http://www.ncbi.nlm.nih.gov/protein/78046231 glucosyltransferase MdoH necessary biosynthesis osmoregulated periplasmic glucans possibly involved transfer to space	14.0		glucosyl transferase family 2 [Idiomarina xiamenensis]	6.0		COG2943 # M Cell wall/membrane/envelope biogenesis Function: Membrane glycosyltransferase Organism: Xylella fastidiosa 9a5c (Xfa)	14.0		Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-) [Alteromonas macleodii str. 'Balearic Sea AD45']	12.0					opgH glucosyltransferase MdoH (EC:2.4.1.-) K03669 membrane glycosyltransferase [EC:2.4.1.-]	8.0
chlorophyllmax_130m_2411_1					glyA http://www.ncbi.nlm.nih.gov/protein/218883611 serine hydroxymethyltransferase catalyzes reaction glycine 5,10-methylenetetrahydrofolate to form L-serine tetrahydrofolate	12.0		serine hydroxymethyltransferase [Thermoplasmatales archaeon SCGC AB-539-N05]	6.0		COG0112 # E Amino acid transport metabolism Function: Glycine/serine hydroxymethyltransferase Organism: Methanopyrus kandleri AV19 (Mka)	15.0	2.1.2.1	Serine hydroxymethyltransferase (EC 2.1.2.1) @ Tetrahydromethanopterin-dependent serine [Hyperthermus butylicus DSM 5456]	21.0	2.1.2.1	Serine hydroxymethyltransferase OS Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 JAL-1 JCM 10045 NBRC 100440) GN glyA PE 3 SV 1 # UNIPROT Q58992 GLYOHMETRANS-RXN 2.1.2.1	37.0	2.1.2.1	glyA serine hydroxymethyltransferase (EC:2.1.2.1) K00600 glycine [EC:2.1.2.1]	17.0
chlorophyllmax_130m_4151_0								serine/threonine protein kinase involved cell cycle control [Aciduliprofundum sp. MAR08-339]	9.0												
chlorophyllmax_130m_4150_0					polA http://www.ncbi.nlm.nih.gov/protein/154687041 DNA polymerase I 3'-5' exonuclease, 5'-3' exonuclease 5'-3'polymerase activities, primarily functions to fill gaps during replication repair	19.0		DNA-directed DNA polymerase I [Ruminococcaceae bacterium D16]	7.0				2.7.7.7	DNA polymerase I (EC 2.7.7.7) [Bacillus siamensis KCTC 13613]	19.0				2.7.7.7	polA DNA polymerase I (EC:2.7.7.7) K02335 [EC:2.7.7.7]	17.0
chlorophyllmax_130m_4153_1					http://www.ncbi.nlm.nih.gov/protein/152964459 dTMP kinase PFAM: thymidylate major facilitator superfamily	8.0		thymidylate kinase [Ilumatobacter coccineus]	4.0				2.7.4.9	domain unknown function / Thymidylate kinase (EC 2.7.4.9) [Kineococcus radiotolerans SRS30216]	21.0	2.7.4.9	Thymidylate kinase OS Carboxydothermus hydrogenoformans (strain Z-2901 / DSM 6008) GN tmk PE 3 SV 1 # UNIPROT Q3AG12 DTMPKI-RXN 2.7.4.9	31.0	2.7.4.9	dTMP kinase (EC:2.7.4.9) K00943 [EC:2.7.4.9]	15.0
chlorophyllmax_130m_4154_0					http://www.ncbi.nlm.nih.gov/protein/109899449 ABC transporter related PFAM: SMART: ATPase KEGG: pae:PA3672 putative ABC-2 type transport system ATP-binding protein	15.0		bacitracin transport ATP-binding protein BcrA [Glaciecola mesophila]	6.0		COG1131 # V Defense mechanisms Function: ABC-type multidrug transport system, ATPase component Organism: Nostoc sp. PCC 7120 (Nos)	18.0		probable ATP-binding component ABC transporter [Pseudomonas aeruginosa 19BR]	8.0					ABC transporter related K09687 antibiotic transport system ATP-binding protein	8.0
chlorophyllmax_130m_4157_0					DSY3908 http://www.ncbi.nlm.nih.gov/protein/89896654 imidazole glycerol phosphate synthase subunit HisF catalyzes conversion 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]- 1-(5-phosphoribosyl)imidazole-4-carboxamideand glutamine to imidazole-glycerol phosphate, 5-aminoimidazol-4-carboxamideribonucleotide glutamate HisF acts as cyclase	21.0		imidazole glycerol phosphate synthase subunit hisF [Bacteroides oleiciplenus]	8.0		COG0107 # E Amino acid transport metabolism Function: Imidazoleglycerol-phosphate synthase Organism: Nostoc sp. PCC 7120 (Nos)	16.0		Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-) [Paenibacillus elgii B69]	11.0					imidazole glycerol phosphate synthase subunit (IGP cyclase subunit) K01663 glutamine amidotransferase / [EC:2.4.2.- 4.1.3.-]	14.0
chlorophyllmax_130m_4157_1					hisA http://www.ncbi.nlm.nih.gov/protein/78043937 1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase identified similarity to SP:O35006 match protein family HMM PF00977 TIGR00007	15.0		1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino) imidazole-4-carboxamide isomerase [Synechocystis sp. PCC 7509]	7.0		COG0106 # E Amino acid transport metabolism Function: Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase Organism: Nostoc sp. PCC 7120 (Nos)	19.0	5.3.1.16	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16) [Gloeocapsa sp. PCC 73106]	20.0	5.3.1.16	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS Pelotomaculum thermopropionicum (strain DSM 13744 / JCM 10971 SI) GN hisA PE 3 SV 1 # UNIPROT A5CZ74 PRIBFAICARPISOM-RXN 5.3.1.16	34.0	5.3.1.16	hisA 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC:5.3.1.16) K01814 phosphoribosylformimino-5-aminoimidazole carboxamide ribotide [EC:5.3.1.16]	20.0
chlorophyllmax_130m_4156_0		putative glycosyl transferase [Streptomyces griseus subsp. NBRC 13350] (GT:4)	9.0		http://www.ncbi.nlm.nih.gov/protein/119717023 glycosyl transferase, group 1 PFAM: KEGG: probable phosphatidylinositol alpha-mannosyltransferase	10.0		glycosyl transferase family 1 [Gordonia namibiensis]	6.0					putative glycosyl transferase [Gordonia alkanivorans NBRC 16433]	7.0					group 1 glycosyl transferase	4.0
chlorophyllmax_130m_4158_0					icd http://www.ncbi.nlm.nih.gov/protein/152985318 isocitrate dehydrogenase Annotation was generated automatically without manual curation identified match to protein family HMM PF00180 TIGR00183	18.0		isocitrate dehydrogenase, NADP-dependent [Piscirickettsia salmonis]	5.0		COG0538 # C Energy production conversion Function: Isocitrate dehydrogenases Organism: Pseudomonas aeruginosa (Pae)	13.0	1.1.1.42	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	20.0				1.1.1.42	icd isocitrate dehydrogenase, NADP-dependent (EC:1.1.1.42) K00031 dehydrogenase [EC:1.1.1.42]	18.0
chlorophyllmax_130m_3681_0					http://www.ncbi.nlm.nih.gov/protein/154252599 amidohydrolase 3 PFAM: amidohydrolase D-aminoacylase domain protein Amidohydrolase KEGG: 	8.0		amidohydrolase [Erythrobacter sp. SD-21]	4.0					N-acyl-D-aspartate/D-glutamate deacylase [Erythrobacter litoralis HTCC2594]	5.0					amidohydrolase 3	2.0
chlorophyllmax_130m_3682_0								signal peptide protein [Pedosphaera parvula]	4.0				3.1.6.6	Choline-sulfatase (EC 3.1.6.6) [Planctomyces brasiliensis DSM 5305]	17.0					sulfatase	1.0
chlorophyllmax_130m_3683_1					gltB http://www.ncbi.nlm.nih.gov/protein/123969248 ferredoxin-dependent glutamate synthase COG69 Glutamate synthase domain 2 [Amino acid transport metabolism]	13.0		glutamate synthase family protein [Synechocystis sp. PCC 7509]	7.0		COG0069 # E Amino acid transport metabolism Function: Glutamate synthase domain 2 Organism: Nostoc sp. PCC 7120 (Nos)	18.0	1.4.7.1	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1) [Nostoc sp. PCC 7120]	19.0	1.4.1.13	Glutamate synthase (Ferredoxin) OS Synechococcus elongatus (strain PCC 7942) GN PE 4 SV 1 # UNIPROT Q31PU9 GLUTDEHYD-RXN 1.4.1.13 1.4.1.4	30.0	1.4.7.1	gltB ferredoxin-dependent glutamate synthase (EC:1.4.7.1 1.4.1.13) K00284 (ferredoxin) [EC:1.4.7.1]	19.0
chlorophyllmax_130m_5824_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
chlorophyllmax_130m_5823_0								50S ribosomal protein L16 [Methanoculleus bourgensis]	5.0											50S ribosomal protein L10.e K02866 large subunit L10e	7.0
chlorophyllmax_130m_5821_0					http://www.ncbi.nlm.nih.gov/protein/124025443 carboxyl-terminal processing protease COG793 Periplasmic protease [Cell envelope biogenesis, outer membrane]	11.0		C-terminal processing peptidase [Leptolyngbya sp. PCC 7375]	7.0		COG0793 # M Cell wall/membrane/envelope biogenesis Function: Periplasmic protease Organism: Nostoc sp. PCC 7120 (Nos)	15.0		carboxyl-terminal protease [Xenococcus sp. PCC 7305]	6.0				3.4.21.102	C-terminal processing peptidase (EC:3.4.21.102) K03797 carboxyl-terminal protease [EC:3.4.21.102]	18.0
chlorophyllmax_130m_5828_0								Organic solvent tolerance protein OstA [alpha proteobacterium BAL199]	7.0					Outer membrane protein Imp, required envelope biogenesis / Organic solvent tolerance precursor [alpha proteobacterium BAL199]	14.0						
chlorophyllmax_130m_5829_0					JGI75297 JGI:JGI75297 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Brafl1&id 75297 annotation not available	8.0		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0				2.6.1.1	Aspartate aminotransferase (EC 2.6.1.1) [Alcanivorax hongdengensis A-11-3]	17.0				2.6.1.1	aminotransferase, class I II K00812 aspartate aminotransferase [EC:2.6.1.1]	18.0
chlorophyllmax_130m_848_0					http://www.ncbi.nlm.nih.gov/protein/116625209 dihydroorotase Catalyzes reversible hydrolysis amide bond within dihydroorotate. This metabolic intermediate required biosynthesis pyrimidine nucleotides	16.0		 [candidate division WS3 bacterium SCGC AAA252-D10]	6.0				3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Solibacter usitatus Ellin6076]	16.0				3.5.2.3	dihydroorotase (EC:3.5.2.3) K01465 [EC:3.5.2.3]	14.0
chlorophyllmax_130m_849_0								cytidylyltransferase domain protein [Leptospira vanthielii]	4.0				2.7.7.43	N-Acetylneuraminate cytidylyltransferase (EC 2.7.7.43) [Leptospira wolbachii serovar Codice str. CDC]	20.0						
chlorophyllmax_130m_846_0					wcaG http://www.ncbi.nlm.nih.gov/protein/77404745 putative nucleotide di-P-sugar epimerase or dehydratase Citation: Rizzi, M. et. al. (1998) Structure, 6: 1453-1465.	17.0		GDP-L-fucose synthase [Bacillus cereus]	4.0		COG0451 # MG Function: Nucleoside-diphosphate-sugar epimerases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	12.0	1.1.1.271	GDP-L-fucose synthetase (EC 1.1.1.271) [Acetonema longum DSM 6540]	18.0	1.1.1.271	Putative GDP-L-fucose synthase 2 OS Oryza sativa subsp. japonica GN Os06g0652300 PE 3 SV 1 # UNIPROT Q67WR5 1.1.1.271-RXN 1.1.1.271	30.0	1.1.1.271	GDP-L-fucose synthase 1 K02377 [EC:1.1.1.271]	15.0
chlorophyllmax_130m_847_1					http://www.ncbi.nlm.nih.gov/protein/110833548 	1.0		 [Geopsychrobacter electrodiphilus]	2.0					 [endosymbiont Tevnia jerichonana (vent Tica)]	5.0			
chlorophyllmax_130m_660_0					ftsY http://www.ncbi.nlm.nih.gov/protein/71082964 cell division particle	5.0		cell division protein FtsY [Candidatus Pelagibacter sp. HTCC7211]	7.0					Signal recognition particle receptor protein FtsY ( alpha subunit) (TC 3.A.5.1.1) [alpha proteobacterium HIMB5]	13.0					ftsY cell division particle K03110 fused signal recognition particle receptor	9.0
chlorophyllmax_130m_660_1					dapF http://www.ncbi.nlm.nih.gov/protein/85373610 diaminopimelate epimerase involved lysine biosynthesis DAP produces DL-diaminopimelate from LL-diaminopimelate	12.0		Diaminopimelate epimerase [alpha proteobacterium JLT2015]	5.0				5.1.1.7	Diaminopimelate epimerase (EC 5.1.1.7) [Thalassospira xiamenensis M-5 DSM 17429]	19.0	5.1.1.7	Diaminopimelate epimerase OS Desulfitobacterium hafniense (strain DCB-2 / DSM 10664) GN dapF PE 3 SV 1 # UNIPROT B8FSD4 DIAMINOPIMEPIM-RXN 5.1.1.7	31.0	5.1.1.7	dapF diaminopimelate epimerase (DAP epimerase) (EC:5.1.1.7) K01778 [EC:5.1.1.7]	18.0
chlorophyllmax_130m_667_0					nuoK http://www.ncbi.nlm.nih.gov/protein/54024627 NADH dehydrogenase subunit K Catalyzes transfer electrons from to quinone	12.0		NADH-quinone oxidoreductase subunit K [zeta proteobacterium SCGC AB-604-O16]	8.0				1.6.5.3	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3) [Rhodococcus erythropolis PR4]	19.0				1.6.5.3	nuoK NADH dehydrogenase (quinone) chain k NuoK K00340 I subunit K [EC:1.6.5.3]	22.0
chlorophyllmax_130m_45_0					mfd http://www.ncbi.nlm.nih.gov/protein/124025758 transcriptional-repair coupling factor COG1197 Transcription-repair factor (superfamily II helicase) [DNA replication, recombination, repair / Transcription]	16.0		transcription-repair coupling factor Mfd [Leptolyngbya sp. PCC 6406]	8.0		COG1197 # LK Function: Transcription-repair coupling factor (superfamily II helicase) Organism: Nostoc sp. PCC 7120 (Nos)	16.0		Transcription-repair coupling factor [Xenococcus sp. PCC 7305]	7.0					similar to DEAD/DEAH box helicase, putative	6.0
