orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
uppermesopelagic_500m_2173_2					rplT http://www.ncbi.nlm.nih.gov/protein/89893015 50S ribosomal protein L20 binds directly to 23S RNA prior vitro assembly subunit	14.0		LSU ribosomal protein L20p [Caenispirillum salinarum]	5.0		COG0292 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L20 Organism: Salmonella typhimurium LT2 (Sty)	15.0		LSU ribosomal protein L20p [Haemophilus haemolyticus M21127]	6.0					rplT 50S ribosomal protein L20 K02887 large subunit L20	7.0
uppermesopelagic_500m_2172_0								 [SAR324 cluster bacterium SCGC AB-629-J17]	5.0												
uppermesopelagic_500m_2170_0								 [Spiribacter sp. UAH-SP71]	3.0												
uppermesopelagic_500m_2176_1					acoE http://www.ncbi.nlm.nih.gov/protein/78044614 acetyl-CoA synthetase identified similarity to SP:P31638 match protein family HMM PF00501 TIGR02188	13.0		putative Acetyl-coenzyme A synthetase [Streptomyces viridochromogenes]	6.0		COG0365 # I Lipid transport metabolism Function: Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases Organism: Halobacterium sp. NRC-1 (Hbs)	17.0	6.2.1.1	Acetyl-coenzyme A synthetase (EC 6.2.1.1) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	19.0	6.2.1.1	Acetyl-coenzyme A synthetase OS Pyrobaculum arsenaticum (strain DSM 13514 / JCM 11321) GN acsA PE 3 SV 1 # UNIPROT A4WJG1 ACETATE--COA-LIGASE-RXN 6.2.1.1	33.0	6.2.1.1	ACS2 acetyl CoA synthetase (EC:6.2.1.1) K01895 acetyl-CoA [EC:6.2.1.1]	18.0
uppermesopelagic_500m_2175_0					BPSL2743 http://www.ncbi.nlm.nih.gov/protein/53720353 putative oxidoreductase Similar to many including: Ralstonia solanacearum  rsp0703 or rs01746 SWALL:Q8XRX8 (EMBL:AL646080) (319 aa) fasta scores: E(): 2.2e-80, 66.56% id 317 aa, Streptomyces arenae cyclase ncnE SWALL:Q9X466 (EMBL:AF098966) (310 3.7e-11, 28.8% 250 aa	36.0		Zn-dependent hydrolase, glyoxylase [Acidovorax sp. CF316]	6.0		COG0491 # R General function prediction only Function: Zn-dependent hydrolases, including glyoxylases Organism: Ralstonia solanacearum (Rso)	16.0		putative cyclase [Bordetella pertussis CS]	5.0					metallo-beta-lactamase family protein	2.0
uppermesopelagic_500m_2175_1					http://www.ncbi.nlm.nih.gov/protein/217969280  KEGG: azo:azo3680 protein	3.0		small subunit monooxygenase [Azoarcus toluclasticus]	5.0					 [Herbaspirillum seropedicae SmR1]	3.0						
uppermesopelagic_500m_952_0					http://www.ncbi.nlm.nih.gov/protein/194290755 putative caiB/baiF CoA-transferase family. Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	24.0		bile acid-inducible L-carnitine dehydratase [Ralstonia sp. GA3-3]	7.0				2.8.3.16	L-carnitine dehydratase/bile acid-inducible protein F( EC:2.8.3.16 ) [Bacillus bataviensis LMG 21833]	20.0				2.8.3.16	L-carnitine dehydratase/bile acid-inducible protein F (EC:2.8.3.16) K07749 formyl-CoA transferase [EC:2.8.3.16]	19.0
uppermesopelagic_500m_7189_0								 [Schlesneria paludicola]	2.0					 [Schlesneria paludicola DSM 18645]	4.0						
uppermesopelagic_500m_7189_1								amino acid carrier protein [Isosphaera pallida]	5.0					Sodium/glycine symporter GlyP [Isosphaera pallida ATCC 43644]	7.0					amino acid carrier protein K03310 alanine or glycine:cation symporter, AGCS family	10.0
uppermesopelagic_500m_7185_0					http://www.ncbi.nlm.nih.gov/protein/158521080 2-methylcitrate synthase/citrate synthase II KEGG: citrate (Si)-synthase TIGRFAM: PFAM: Citrate	11.0		citrate (Si)-synthase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0				2.3.3.1	Citrate synthase (si) (EC 2.3.3.1) [Syntrophobacter fumaroxidans MPOB]	18.0				2.3.3.1	2-methylcitrate synthase/citrate synthase II (EC:2.3.3.1) K01647 citrate [EC:2.3.3.1]	18.0
uppermesopelagic_500m_7187_0					SMa1641 http://www.ncbi.nlm.nih.gov/protein/16263349 NreB protein glimmer prediction highly similar to from plasmid pTOM9 Alcaligenes xylosoxidans strain 31A (ACCESSION AAA72441), possibly operon SMA1639	20.0		major facilitator transporter [Klebsiella sp. OBRC7]	6.0		COG0477 # GEPR Function: Permeases major facilitator superfamily Organism: Sinorhizobium meliloti (Sme)	12.0		Probable NreB protein [Pseudomonas syringae pv. actinidiae PA459]	7.0					NreB protein K07785 MFS transporter, NRE family, putaive nickel resistance protein	9.0
uppermesopelagic_500m_7181_0								 [Bacillus sp. 1NLA3E]	3.0												
uppermesopelagic_500m_954_0		Lipid carrier : UDP-N-acetylgalactosaminyltransferase / Alpha-1,3-N-acetylgalactosamine transferase PglA, Putative glycosyltransferase [Micavibrio aeruginosavorus EPB] (GT:4)	14.0		http://www.ncbi.nlm.nih.gov/protein/161829796 glycosyl transferase, group 1 family protein identified match to protein HMM PF00534	11.0		glycosyl transferase family 1 [Methylobacterium sp. MB200]	7.0					Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-) / Alpha-1,3-N-acetylgalactosamine transferase PglA 2.4.1.-) Putative glycosyltransferase [endosymbiont Tevnia jerichonana (vent Tica)]	17.0				2.4.1.57	glycosyl transferase, group 1 (EC:2.4.1.57)	15.0
uppermesopelagic_500m_954_1					http://www.ncbi.nlm.nih.gov/protein/114321486 asparagine synthase (glutamine-hydrolyzing) KEGG: synthase, glutamine-hydrolyzing TIGRFAM: PFAM: glutamine amidotransferase, class-II	12.0		asparagine synthase (glutamine-hydrolyzing) [Pseudomonas aeruginosa]	5.0		COG0367 # E Amino acid transport metabolism Function: Asparagine synthase (glutamine-hydrolyzing) Organism: Mesorhizobium loti (Mlo)	15.0	6.3.5.4	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) [Comamonas testosteroni ATCC 11996]	19.0				6.3.5.4	asparagine synthase, glutamine-hydrolyzing (EC:6.3.5.4) K01953 synthase (glutamine-hydrolysing) [EC:6.3.5.4]	18.0
uppermesopelagic_500m_955_0					BRADO0324 http://www.ncbi.nlm.nih.gov/protein/146337479 putative amidase (amiD) Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	24.0		amidase [Bradyrhizobium sp. ORS 375]	5.0				6.3.5.6	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) 6.3.5.7) [Bradyrhizobium sp. ORS 285]	23.0				3.5.1.4	putative amidase (AmiD) (EC:3.5.1.4) K01426 [EC:3.5.1.4]	16.0
uppermesopelagic_500m_6858_0					http://www.ncbi.nlm.nih.gov/protein/148261127 integral membrane sensor signal transduction histidine kinase PFAM: ATP-binding region, ATPase domain protein kinase, HAMP region kinase A protein	17.0		periplasmic sensor signal transduction histidine kinase [alpha proteobacterium BAL199]	9.0					Sensor histidine kinase cluster mercury reductase [Acidiphilium cryptum JF-5]	9.0				2.7.13.3	putative two-component sensor histidine kinase (EC:2.7.13.3)	16.0
uppermesopelagic_500m_6859_1					HEAR1762 http://www.ncbi.nlm.nih.gov/protein/134094968 putative DNA polymerase-related protein, bacteriophage-type Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	26.0		DNA polymerase bacteriophage-type,uracil-DNA glycosylase superfamily protein [Cupriavidus sp. HMR-1]	8.0		COG1573 # L Replication, recombination repair Function: Uracil-DNA glycosylase Organism: Ralstonia solanacearum (Rso)	13.0		Uracil-DNA glycosylase, family 4 [endosymbiont Tevnia jerichonana (vent Tica)]	9.0				2.7.7.7	C-terminal part DNA polymerase, bacteriophage-type K02334 polymerase bacteriophage-type [EC:2.7.7.7]	18.0
uppermesopelagic_500m_6851_0					ECs5248 http://www.ncbi.nlm.nih.gov/protein/15834502  similar to proteins [Staphylococcus aureus] e.g. gi|7594765|dbj|BAA94663.1|, [Neisseria meningitidis] gi|5051461|emb|CAB44981.1|	12.0		, partial [Acinetobacter baumannii]	4.0		COG4333 # S Function unknown Function: Uncharacterized protein conserved bacteria Organism: Escherichia coli O157:H7 EDL933 (EcZ)	14.0		protein unknown function DUF1643 [Nodosilinea nodulosa PCC 7104]	7.0			
uppermesopelagic_500m_6851_1								 [gamma proteobacterium SCGC AAA076-F14]	4.0												
uppermesopelagic_500m_6852_0					http://www.ncbi.nlm.nih.gov/protein/99079965 extracellular solute-binding protein PFAM: protein, family 1: (1.8e-11) KEGG: sil:SPO3287 ferric iron ABC transporter, periplasmic iron-binding ev 1e-149, 75% identity	20.0		ferric iron ABC transporter, periplasmic iron-binding protein [Roseobacter sp. GAI101]	9.0		COG1840 # P Inorganic ion transport metabolism Function: ABC-type Fe3+ system, periplasmic component Organism: Synechocystis (Syn)	16.0		Ferric iron ABC transporter, iron-binding protein [Leptolyngbya sp. PCC 7375]	9.0					ferric iron ABC transporter, periplasmic iron-binding protein K02012 iron(III) transport system substrate-binding protein	11.0
uppermesopelagic_500m_6853_0				1.15234.1.1	gw1.15234.1.1 ensembl.org:gw1.15234.1.1 annotation not avaliable	15.0		adenylosuccinate lyase [Glaciecola mesophila]	4.0		COG0015 # F Nucleotide transport metabolism Function: Adenylosuccinate lyase Organism: Xylella fastidiosa 9a5c (Xfa)	14.0	4.3.2.2	Adenylosuccinate lyase (EC 4.3.2.2) [Comamonas testosteroni ATCC 11996]	18.0	4.3.2.2	Adenylosuccinate lyase OS Buchnera aphidicola subsp. Baizongia pistaciae (strain Bp) GN purB PE 3 SV 1 # UNIPROT Q89AM3 AMPSYN-RXN 4.3.2.2	31.0	4.3.2.2	adenylosuccinate lyase, putative / adenylosuccinase, (EC:4.3.2.2) K01756 lyase [EC:4.3.2.2]	19.0
uppermesopelagic_500m_6854_0					crt1 http://www.ncbi.nlm.nih.gov/protein/78043648 3-hydroxybutyryl-CoA dehydratase identified similarity to SP:P52046 match protein family HMM PF00378	12.0		 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0		COG1024 # I Lipid transport metabolism Function: Enoyl-CoA hydratase/carnithine racemase Organism: Clostridium acetobutylicum (Cac)	14.0	4.2.1.55	3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55) [Fusobacterium necrophorum subsp. funduliforme Fnf 1007]	20.0	4.2.1.55	3-hydroxybutyryl-CoA dehydratase OS Clostridium acetobutylicum GN crt PE 3 SV 1 # UNIPROT P52046 3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN MetaCyc:CRTCLOS-MONOMER 4.2.1.55	27.0	4.2.1.55	enoyl-CoA hydratase/isomerase K01715 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	16.0
uppermesopelagic_500m_6854_1					http://www.ncbi.nlm.nih.gov/protein/242279449 potassium uptake protein, TrkH family TIGRFAM: PFAM: cation transporter KEGG: K+ transporter trk	13.0		Trk system potassium transporter TrkH [Desulfovibrio oxyclinae]	7.0					Potassium uptake protein TrkH [Desulfovibrio hydrothermalis AM13 DSM 14728]	8.0					potassium uptake protein, TrkH family K03498 trk system protein	8.0
uppermesopelagic_500m_6856_0					cmk http://www.ncbi.nlm.nih.gov/protein/15839030 cytidylate kinase Catalyzes formation (d)CDP from ATP (d)CMP	10.0		cytidylate kinase [gamma proteobacterium SCGC AB-629-P17]	6.0		COG0283 # F Nucleotide transport metabolism Function: Cytidylate kinase Organism: Xylella fastidiosa 9a5c (Xfa)	14.0	2.7.4.14	Cytidylate kinase (EC 2.7.4.14) [Legionella pneumophila subsp. str.	18.0				2.7.4.14	cmk cytidylate kinase (EC:2.7.4.14) K00945 [EC:2.7.4.14]	16.0
uppermesopelagic_500m_6856_1					lysS http://www.ncbi.nlm.nih.gov/protein/15598896 lysyl-tRNA synthetase class II LysRS2 catalyzes two-step reaction, first charging lysine molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA Methanosarcina barkeri, LysRS2 charges both tRNA molecules that exist this organism addition charge tRNAPyl presence LysRS1	39.0		Lysyl-tRNA synthetase (class II) [Pseudomonas pseudoalcaligenes]	6.0		COG1190 # J Translation, ribosomal structure biogenesis Function: Lysyl-tRNA synthetase (class II) Organism: Neisseria meningitidis Z2491 (NmA)	17.0	6.1.1.6	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6) [endosymbiont Tevnia jerichonana (vent Tica)]	21.0	6.1.1.6	Lysyl-tRNA synthetase OS Colwellia psychrerythraea (strain 34H / ATCC BAA-681) GN lysS PE 3 SV 1 # UNIPROT Q47WT5 LYSINE--TRNA-LIGASE-RXN 6.1.1.6	31.0	6.1.1.6	krs1 cytoplasmic lysine-tRNA ligase Krs1 (predicted) (EC:6.1.1.6) K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6]	23.0
uppermesopelagic_500m_6857_0								IclR family transcriptional regulator [gamma proteobacterium SCGC AAA007-O20]	8.0					Transcriptional regulator, IclR family [gamma proteobacterium SCGC AAA001-B15]	8.0						
uppermesopelagic_500m_6857_1								IclR family transcriptional regulator [gamma proteobacterium SCGC AAA007-O20]	8.0					Transcriptional regulator, IclR family [gamma proteobacterium SCGC AAA001-B15]	8.0						
uppermesopelagic_500m_4989_0					fbiC http://www.ncbi.nlm.nih.gov/protein/197105997 FO synthase 7,8-didemethyl-8-hydroxy-5-deazariboflavin catalyzes radical-mediated transfer hydroxybenzyl group from 4-hydroxyphenylpyruvate (HPP) to 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione form (FO) functions F420 biosynthesis	20.0		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofH subunit [Afipia broomeae]	6.0					7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1 / 2 [SAR324 cluster bacterium JCVI-SC AAA005]	11.0					radical SAM domain-containing protein K11779 FO synthase [EC:2.5.1.-]	7.0
uppermesopelagic_500m_4989_1					cofD http://www.ncbi.nlm.nih.gov/protein/71278613 LPPG:FO 2-phospho-L-lactate transferase catalyzes formation L-lactyl phosphodiester 7,8-didemethyl-8-hydroxy-5-deazariboflavin (F420-0) GMP from actyl (2) diphospho-(5')guanosine (LPPG) to (FO)	19.0		LPPG:FO 2-phospho-L-lactate transferase [Osedax symbiont Rs2]	6.0					Lactyl (2) diphospho-(5')guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase [Paracoccus denitrificans PD1222]	8.0				2.7.8.28	cofD LPPG:FO 2-phospho-L-lactate transferase K11212 transferase [EC:2.7.8.28]	16.0
uppermesopelagic_500m_4638_0								histidine kinase [Ignavibacterium album]	4.0					Phosphoenolpyruvate synthase / Pyruvate phosphate dikinase [Ignavibacterium album JCM 16511]	10.0						
uppermesopelagic_500m_4636_0					DET0715 http://www.ncbi.nlm.nih.gov/protein/57234469 M24 family metallopeptidase identified similarity to SP:P76524 GP:1915907	10.0		peptidase M24 [Caldalkalibacillus thermarum]	4.0		COG0006 # E Amino acid transport metabolism Function: Xaa-Pro aminopeptidase Organism: Staphylococcus aureus N315 (Sau)	15.0		Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific) [Paenibacillus polymyxa ATCC 842]	12.0				3.4.11.9	peptidase YqhT (EC:3.4.-.-) K01262 Xaa-Pro aminopeptidase [EC:3.4.11.9]	17.0
uppermesopelagic_500m_4634_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
uppermesopelagic_500m_4630_1								 [gamma proteobacterium IMCC1989]	3.0					 [gamma proteobacterium IMCC1989]	3.0						
uppermesopelagic_500m_7728_0								 [Verrucomicrobia bacterium SCGC AAA164-M04]	4.0												
uppermesopelagic_500m_8323_0					glr2516 http://www.ncbi.nlm.nih.gov/protein/37522085 methionine sulfoxide reductase A this stereospecific enzymes reduces S isomer while MsrB R form provides protection against oxidative stress	21.0		methionine-S-sulfoxide reductase [Leptolyngbya sp. PCC 6406]	6.0		COG0225 # O Posttranslational modification, protein turnover, chaperones Function: Peptide methionine sulfoxide reductase Organism: Nostoc sp. PCC 7120 (Nos)	18.0	1.8.4.11	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11) [Nostoc sp. PCC 7120]	21.0				1.8.4.11	msra.1, MGC64457, msra methionine sulfoxide reductase A, gene 1 (EC:1.8.4.11) K07304 peptide-methionine (S)-S-oxide [EC:1.8.4.11]	24.0
uppermesopelagic_500m_8324_0					secF http://www.ncbi.nlm.nih.gov/protein/121998474 preprotein translocase subunit SecF forms complex SecD YajC SecDFyajC stimulates proton motive force-driven protein translocation seems to modulate cycling SecA stabilizing its membrane-inserted state appears be required release mature proteins from extracytoplasmic side membrane some organisms, such as Bacillus subtilis, fused SecF	42.0		preprotein translocase subunit SecF [Alteromonas macleodii]	6.0		COG0341 # U Intracellular trafficking, secretion, vesicular transport Function: Preprotein translocase subunit SecF Organism: Salmonella typhimurium LT2 (Sty)	18.0		Protein-export membrane protein SecF (TC 3.A.5.1.1) [Alteromonas macleodii str. 'Black Sea 11']	11.0					protein-export membrane protein SecF K03074 preprotein translocase subunit SecF	7.0
uppermesopelagic_500m_8325_0					http://www.ncbi.nlm.nih.gov/protein/86751446 8-amino-7-oxononanoate synthase catalyzes formation from 6-carboxyhexanoyl-CoA L-alanine	8.0		8-amino-7-oxononanoate synthase [Mesorhizobium sp. STM 4661]	6.0		COG0156 # H Coenzyme transport metabolism Function: 7-keto-8-aminopelargonate synthetase related enzymes Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0	2.3.1.47	8-amino-7-oxononanoate synthase (EC 2.3.1.47) [Bradyrhizobium japonicum USDA 6]	18.0				2.3.1.47	8-amino-7-oxononanoate synthase (EC:2.3.1.47) K00652 [EC:2.3.1.47]	15.0
uppermesopelagic_500m_7721_0					rbsC-1 http://www.ncbi.nlm.nih.gov/protein/23501432 ribose ABC transporter, permease protein identified similarity to SP:P36948 match protein family HMM PF02653	14.0		ABC transporter permease [Rhizobium sp. CCGE 510]	7.0		COG1172 # G Carbohydrate transport metabolism Function: Ribose/xylose/arabinose/galactoside ABC-type systems, permease components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1) [Sinorhizobium meliloti CCNWSX0020]	11.0				3.6.3.17	monosaccharide-transporting ATPase (EC:3.6.3.17)	13.0
uppermesopelagic_500m_7720_0								urease accessory protein UreG [Candidatus Nitrososphaera gargensis]	6.0		COG0378 # OK Function: Ni2+-binding GTPase involved regulation expression maturation urease hydrogenase Organism: Yersinia pestis (Ype)	16.0								urease accessory protein K03189 protein	3.0
uppermesopelagic_500m_7720_1								, partial [Marine Group II euryarchaeote SCGC AB-629-J06]	8.0												
uppermesopelagic_500m_7723_0					http://www.ncbi.nlm.nih.gov/protein/161528901 ribonuclease HII KEGG: pho:PH1650 putative calf thymus H TIGRFAM: PFAM: HII/HIII	12.0		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0				3.1.26.4	Ribonuclease HII (EC 3.1.26.4) [Verrucomicrobia bacterium SCGC AAA168-F10]	18.0				3.1.26.4	ribonuclease HII (EC:3.1.26.4) K03470 [EC:3.1.26.4]	15.0
uppermesopelagic_500m_7723_1					PAB2306 http://www.ncbi.nlm.nih.gov/protein/14520277 fibrillarin involved pre-rRNA processing	6.0		SAM-dependent methyltransferase [Candidatus Nitrososphaera gargensis]	5.0		COG1889 # J Translation, ribosomal structure biogenesis Function: Fibrillarin-like rRNA methylase Organism: Pyrococcus horikoshii (Pho)	15.0		Fibrillarin [Methanocaldococcus jannaschii DSM 2661]	5.0				2.7.11.1	fibrillarin (EC:2.7.11.1) K04795 fibrillarin-like pre-rRNA processing protein	16.0
uppermesopelagic_500m_7722_1								CMP-N-acetylneuraminic acid synthetase [Neptuniibacter caesariensis]	5.0				2.7.7.43	N-Acetylneuraminate cytidylyltransferase (EC 2.7.7.43) [Leptospira interrogans serovar Bataviae str. Kariadi-Satu]	20.0						
uppermesopelagic_500m_7725_0								Fe-S cluster protein [Verrucomicrobium spinosum]	4.0					probable ferredoxin MJ0251-putative Fe-S containing oxidoreductase [Verrucomicrobium spinosum DSM 4136]	10.0						
uppermesopelagic_500m_7725_1								polyprenyl synthetase [Verrucomicrobium spinosum]	4.0					 [Verrucomicrobium spinosum DSM 4136]	4.0						
uppermesopelagic_500m_7724_0								periplasmic sensor signal transduction histidine kinase [Oceanicola batsensis]	8.0					Signal transduction histidine kinase [Oceanicola batsensis HTCC2597]	7.0						
uppermesopelagic_500m_7727_0					http://www.ncbi.nlm.nih.gov/protein/161528009 phosphoesterase PA-phosphatase related PFAM: KEGG: 	6.0		PA-phosphatase like phosphoesterase, partial [Candidatus Nitrosoarchaeum limnia]	7.0				3.6.1.27	Undecaprenyl-diphosphatase (EC 3.6.1.27) [Nitrosopumilus maritimus SCM1]	16.0					membrane-associated phospholipid phosphatase	3.0
uppermesopelagic_500m_7727_1					http://www.ncbi.nlm.nih.gov/protein/161528010 	1.0		 [Nitrosopumilus sp. AR]	3.0					 [Verrucomicrobia bacterium SCGC AAA168-F10]	4.0			
uppermesopelagic_500m_7726_0					http://www.ncbi.nlm.nih.gov/protein/152995619 monosaccharide-transporting ATPase PFAM: inner-membrane translocator KEGG: ABC sugar transporter, inner membrane subunit	13.0		ABC transporter permease [alpha proteobacterium HIMB59]	6.0					Inositol transport system permease protein [SAR324 cluster bacterium JCVI-SC AAA005]	9.0				3.6.3.17	monosaccharide-transporting ATPase (EC:3.6.3.17) K02057 simple sugar transport system permease protein	19.0
uppermesopelagic_500m_7726_1					BR1339 http://www.ncbi.nlm.nih.gov/protein/23502211 sugar ABC transporter, ATP-binding protein identified match to protein family HMM PF00005	12.0		ABC transporter ATP-binding protein [alpha proteobacterium HIMB59]	6.0		COG1129 # G Carbohydrate transport metabolism Function: ABC-type sugar system, ATPase component Organism: Brucella melitensis (Bme)	16.0		Inositol transport system ATP-binding protein [SAR324 cluster bacterium JCVI-SC AAA005]	9.0				3.6.3.17	ATP/GTP-binding site motif A (P-loop) K02056 simple sugar transport system ATP-binding protein [EC:3.6.3.17]	22.0
uppermesopelagic_500m_4180_0								secreted protein containing DUF1501 [Rhodopirellula maiorica]	5.0					-putative related to sulfatases [Planctomyces maris DSM 8797]	8.0			
uppermesopelagic_500m_4181_0					http://www.ncbi.nlm.nih.gov/protein/146300565 ABC transporter related PFAM: transporter, transmembrane region SMART: AAA ATPase	11.0		putative lipid A export permease/ATP-binding protein MsbA [Veillonella atypica]	8.0		COG1132 # V Defense mechanisms Function: ABC-type multidrug transport system, ATPase permease components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0		Lipid A export ATP-binding/permease protein MsbA [Acetonema longum DSM 6540]	9.0					ATP-binding cassette sub-family B member 10	6.0
uppermesopelagic_500m_4185_0					spoOJ http://www.ncbi.nlm.nih.gov/protein/56477073 ParB-like partition protein	4.0		chromosome partitioning protein ParB [Alishewanella agri]	5.0												
uppermesopelagic_500m_4185_1					http://www.ncbi.nlm.nih.gov/protein/120556788 cobyrinic acid a,c-diamide synthase PFAM: Cobyrinic KEGG: ParA family protein	10.0		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor Soj [Nitrosospira sp. APG3]	12.0		COG1192 # D Cell cycle control, cell division, chromosome partitioning Function: ATPases involved Organism: Neisseria meningitidis MC58 (Nme)	18.0		Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor Soj [Pseudomonas aeruginosa 213BR]	12.0					cobyrinic acid a,c-diamide synthase K03496 chromosome partitioning protein	7.0
uppermesopelagic_500m_4187_1					lysA http://www.ncbi.nlm.nih.gov/protein/15966402 diaminopimelate DAP decarboxylase protein Product confidence : probable Gene name predicted Homology FrameD	13.0		Diaminopimelate decarboxylase [Mesorhizobium sp. STM 4661]	6.0		COG0019 # E Amino acid transport metabolism Function: Diaminopimelate decarboxylase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	4.1.1.20	Diaminopimelate decarboxylase (EC 4.1.1.20) [Bradyrhizobium japonicum USDA 6]	18.0	4.1.1.20	Diaminopimelate decarboxylase OS Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 DSM 4304 JCM 9628 NBRC 100126) GN lysA PE 3 SV 1 # UNIPROT O29458 DIAMINOPIMDECARB-RXN 4.1.1.20	37.0	4.1.1.20	lysA diaminopimelate decarboxylase protein (EC:4.1.1.20) K01586 [EC:4.1.1.20]	16.0
uppermesopelagic_500m_4188_0														 [Beggiatoa sp. PS]	3.0						
uppermesopelagic_500m_8185_1					http://www.ncbi.nlm.nih.gov/protein/154251391 L-carnitine dehydratase/bile acid-inducible protein F PFAM: KEGG: bja:bll6906 putative isomerase	10.0		Leucine--tRNA ligase protein [alpha proteobacterium RS24]	5.0					L-carnitine dehydratase/bile acid-inducible protein F [Mycobacterium colombiense CECT 3035]	8.0					L-carnitine dehydratase/bile acid-inducible protein F	4.0
uppermesopelagic_500m_8186_0					serA http://www.ncbi.nlm.nih.gov/protein/86608852 D-3-phosphoglycerate dehydrogenase catalyzes formation 3-phosphonooxypyruvate from 3-phospho-D-glycerate serine biosynthesis also reduce alpha ketoglutarate to form 2-hydroxyglutarate	18.0		3-phosphoglycerate dehydrogenase [Oscillatoria sp. PCC 10802]	6.0		COG0111 # HE Function: Phosphoglycerate dehydrogenase related dehydrogenases Organism: Nostoc sp. PCC 7120 (Nos)	14.0	1.1.1.95	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95) [Pelosinus fermentans DSM 17108]	18.0	1.1.1.95	D-3-phosphoglycerate dehydrogenase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN serA PE 3 SV 1 # UNIPROT P73821 PGLYCDEHYDROG-RXN SSP1148:SLL1908-MONOMER 1.1.1.95	34.0	1.1.1.95	serA D-3-phosphoglycerate dehydrogenase (EC:1.1.1.95) K00058 [EC:1.1.1.95]	16.0
uppermesopelagic_500m_8187_0					http://www.ncbi.nlm.nih.gov/protein/134299789 aspartate-semialdehyde dehydrogenase KEGG: TIGRFAM: PFAM: Semialdehyde dehydrogenase, NAD - binding dimerisation region	13.0		aspartate-semialdehyde dehydrogenase [Clostridium sp. ASF356]	5.0		COG0136 # E Amino acid transport metabolism Function: Aspartate-semialdehyde dehydrogenase Organism: Nostoc sp. PCC 7120 (Nos)	16.0	1.2.1.11	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11) [Megasphaera sp. UPII 135-E]	18.0	1.2.1.11	Aspartate-semialdehyde dehydrogenase OS Prochlorococcus marinus GN asd PE 3 SV 2 # UNIPROT P49420 ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 1.2.1.11	26.0	1.2.1.11	asd aspartate-semialdehyde dehydrogenase (EC:1.2.1.11) K00133 [EC:1.2.1.11]	16.0
