orf_id	ref dbname	EC	product	value

upper_euphotic_10m_5879_0				
	EggNog_v3_2013_08_07		mutL http://www.ncbi.nlm.nih.gov/protein/146278965 DNA mismatch repair protein This protein involved mismatches DNA. It required dam-dependent methyl-directed repair. Promotes formation stable complex between two or more DNA-binding proteins ATP-dependent manner without itself being part final effector	32.0
	RefSeq_complete_nr_v62_dec2013		DNA mismatch repair protein MutL [alpha proteobacterium IMCC14465]	7.0
	COG_2013-12-27		COG0323 # L Replication, recombination repair Function: DNA mismatch enzyme (predicted ATPase) Organism: Caulobacter vibrioides (Ccr)	16.0
	seed-2014-01-30		DNA mismatch repair protein MutL [Thalassospira xiamenensis M-5 DSM 17429]	9.0
	KEGG_pep_2013		mutL DNA mismatch repair protein K03572 protein MutL	6.0

upper_euphotic_10m_5877_0				
	EggNog_v3_2013_08_07		SPO0564 http://www.ncbi.nlm.nih.gov/protein/56695476 aminomethyl transferase family protein	5.0
	RefSeq_complete_nr_v62_dec2013		FAD dependent oxidoreductase [Mesorhizobium sp. STM 4661]	7.0
	COG_2013-12-27		COG0404 # E Amino acid transport metabolism Function: Glycine cleavage system T protein (aminomethyltransferase) Organism: Mesorhizobium loti (Mlo)	17.0
	seed-2014-01-30	2.1.2.10	Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10) [Mesorhizobium loti MAFF303099]	21.0
	KEGG_pep_2013	1.5.99.2	FAD dependent oxidoreductase K00315 dimethylglycine dehydrogenase [EC:1.5.99.2]	17.0

upper_euphotic_10m_6419_0				
	EggNog_v3_2013_08_07		ileS http://www.ncbi.nlm.nih.gov/protein/59711074 isoleucyl-tRNA synthetase IleRS catalyzes formation isoleucyl-tRNA(Ile) from isoleucine tRNA(Ile) since other amino acids such as valine are similar, there additional editing function this enzyme one involved hydrolysis activated valine-AMP deacylation mischarged Val-tRNA(Ile) two active sites, aminoacylation editing class-I aminoacyl-tRNA synthetase family type 1 subfamily some organisms carry different copies enzyme	49.0
	RefSeq_complete_nr_v62_dec2013		isoleucyl-tRNA synthetase [SAR86 cluster bacterium SAR86C]	6.0
	COG_2013-12-27		COG0060 # J Translation, ribosomal structure biogenesis Function: Isoleucyl-tRNA synthetase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0
	seed-2014-01-30	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [endosymbiont Tevnia jerichonana (vent Tica)]	19.0
	metacyc-v5-2011-10-21	6.1.1.5	Isoleucyl-tRNA synthetase OS Cupriavidus taiwanensis (strain R1 / LMG 19424) GN ileS PE 3 SV 1 # UNIPROT B3R6E8 ISOLEUCINE--TRNA-LIGASE-RXN 6.1.1.5	31.0
	KEGG_pep_2013	6.1.1.5	ileS isoleucyl-tRNA synthetase (EC:6.1.1.5) K01870 [EC:6.1.1.5]	16.0

upper_euphotic_10m_7655_0				
	EggNog_v3_2013_08_07		folC http://www.ncbi.nlm.nih.gov/protein/104780850 folylpolyglutamate synthase Evidence 2a : Function homologous gene experimentally demonstrated other organism Product type e enzyme	18.0
	RefSeq_complete_nr_v62_dec2013		folylpolyglutamate synthase/dihydrofolate synthase, partial [Pseudomonas sp. GM49]	7.0
	COG_2013-12-27		COG0285 # H Coenzyme transport metabolism Function: Folylpolyglutamate synthase Organism: Pseudomonas aeruginosa (Pae)	13.0
	seed-2014-01-30	6.3.2.12	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate 6.3.2.17) [Pseudomonas fluorescens Q8r1-96]	20.0
	KEGG_pep_2013	6.3.2.17	folC folylpolyglutamate synthetase (EC:6.3.2.17) K11754 dihydrofolate synthase / [EC:6.3.2.12 6.3.2.17]	20.0

upper_euphotic_10m_7654_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/145589838 ABC-2 type transporter PFAM: KEGG: ABC transporter permease protein	8.0
	RefSeq_complete_nr_v62_dec2013		inner membrane transport permease yadH [Glaciecola psychrophila]	7.0
	COG_2013-12-27		COG0842 # V Defense mechanisms Function: ABC-type multidrug transport system, permease component Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		ABC-type multidrug transport system, permease component [Pseudomonas mendocina NK-01]	9.0
	KEGG_pep_2013		ABC transporter permease protein K01992 ABC-2 type transport system protein	8.0

upper_euphotic_10m_7308_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/146279582 malonyl-CoA synthase catalyzes formation from malonate CoA	8.0
	RefSeq_complete_nr_v62_dec2013		malonyl-CoA synthase [Nesterenkonia sp. F]	5.0
	COG_2013-12-27		COG0318 # IQ Function: Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II Organism: Sinorhizobium meliloti (Sme)	13.0
	seed-2014-01-30	6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [Bradyrhizobium japonicum USDA 6]	18.0
	KEGG_pep_2013		acs-11 fatty Acid CoA Synthetase family member (acs-11)	8.0

upper_euphotic_10m_7659_1				
	EggNog_v3_2013_08_07		proS http://www.ncbi.nlm.nih.gov/protein/33594237 prolyl-tRNA synthetase catalyzes formation prolyl-tRNA(Pro) from proline tRNA(Pro)	10.0
	RefSeq_complete_nr_v62_dec2013		prolyl-tRNA ligase, partial [Bordetella holmesii]	5.0
	COG_2013-12-27		COG0442 # J Translation, ribosomal structure biogenesis Function: Prolyl-tRNA synthetase Organism: Salmonella typhimurium LT2 (Sty)	15.0
	seed-2014-01-30	6.1.1.15	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type [Comamonas testosteroni ATCC 11996]	20.0
	metacyc-v5-2011-10-21	6.1.1.15	Prolyl-tRNA synthetase OS Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 BT) GN proS PE 3 SV 1 # UNIPROT B5Y8J7 PROLINE--TRNA-LIGASE-RXN 6.1.1.15	33.0
	KEGG_pep_2013	6.1.1.15	pars2, fc83e06, wu:fc83e06, zgc:77163 prolyl-tRNA synthetase (mitochondrial) (EC:6.1.1.15) K01881 [EC:6.1.1.15]	20.0

upper_euphotic_10m_7658_0				
	EggNog_v3_2013_08_07		PSEEN2177 http://www.ncbi.nlm.nih.gov/protein/104781307 surface colonization protein filamentous haemagglutinin, N-terminal Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology PubMedId 10762233 Product type ph phenotype	28.0
	RefSeq_complete_nr_v62_dec2013		adhesin/hemagglutinin, HecA family protein [Pseudomonas sp. PAMC 25886]	7.0
	seed-2014-01-30		Hemolysin [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	6.0
	KEGG_pep_2013		surface colonization protein K11016 hemolysin	4.0

upper_euphotic_10m_3427_0				
	RefSeq_complete_nr_v62_dec2013		multidrug transporter [SAR406 cluster bacterium JGI 0000039-D08]	7.0
	seed-2014-01-30	2.7.7.23	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase 2.3.1.157) [Ignavibacterium album JCM 16511]	22.0

upper_euphotic_10m_3420_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/116626729 Iron-regulated ABC transporter permease protein SufD TIGRFAM: FeS assembly PFAM: SufBD protein KEGG: SufD	12.0
	RefSeq_complete_nr_v62_dec2013		FeS assembly protein SufD [Rhodopirellula sp. SWK7]	6.0
	seed-2014-01-30		Iron-sulfur cluster assembly protein SufD [Burkholderia terrae BS001]	7.0
	KEGG_pep_2013		sufD component SufBCD complex K09015 Fe-S cluster assembly protein SufD	9.0

upper_euphotic_10m_3422_1				
	RefSeq_complete_nr_v62_dec2013		amidase, Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit [SAR116 cluster alpha proteobacterium HIMB100]	10.0
	seed-2014-01-30		Amidase [SAR116 cluster alpha proteobacterium HIMB100]	6.0

upper_euphotic_10m_3943_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR406 cluster bacterium SCGC AAA160-C11]	5.0

upper_euphotic_10m_3020_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/194291458 putative ACYL-COA SYNTHETASE ligase PROTEIN similar to alkK Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	28.0
	RefSeq_complete_nr_v62_dec2013		putative acyl-CoA synthetase, partial [SAR86 cluster bacterium SAR86C]	8.0
	seed-2014-01-30	6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [Bradyrhizobium japonicum USDA 6]	18.0
	metacyc-v5-2011-10-21		Medium-chain-fatty-acid--CoA ligase OS Pseudomonas oleovorans GN alkK PE 3 SV 1 # UNIPROT Q00594 RXN-9623 MetaCyc:MONOMER-1083	16.0
	KEGG_pep_2013		putative acyl-CoA synthetase K00666 fatty-acyl-CoA synthase [EC:6.2.1.-]	7.0

upper_euphotic_10m_3025_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/123965542 hemolysin-like protein COG1253 Hemolysins related proteins containing CBS domains [General function prediction only]	13.0
	RefSeq_complete_nr_v62_dec2013		hemolysin [Synechococcus sp. CC9605]	4.0
	seed-2014-01-30		Hemolysins related proteins containing CBS domains [Prochlorococcus marinus str. MIT 9301]	11.0
	KEGG_pep_2013		tlyC hemolysin-like protein	2.0

upper_euphotic_10m_3537_0				
	EggNog_v3_2013_08_07		GSU1061 http://www.ncbi.nlm.nih.gov/protein/39996163 aspartate aminotransferase catalyzes formation oxalozcetate L-glutamate from L-aspartate 2-oxoglutarate	11.0
	RefSeq_complete_nr_v62_dec2013		Putative aspartate aminotransferase yhdR (fragment), partial [Nitrospina gracilis]	8.0
	seed-2014-01-30	2.6.1.57	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate 2.6.1.1) [Desulfotomaculum hydrothermale Lam5 DSM 18033]	26.0
	KEGG_pep_2013	2.6.1.1	class I/II aminotransferase K11358 aspartate aminotransferase [EC:2.6.1.1]	16.0

upper_euphotic_10m_3531_0				
	EggNog_v3_2013_08_07		BPP4009 http://www.ncbi.nlm.nih.gov/protein/33598512 putative hydroxylase ortholog Bordetella pertussis (BX470248) BP0146	9.0
	RefSeq_complete_nr_v62_dec2013		putative hydroxylase [Bordetella bronchiseptica]	4.0
	seed-2014-01-30	1.14.13.1	Salicylate hydroxylase (EC 1.14.13.1) [Bordetella bronchiseptica D445]	17.0
	KEGG_pep_2013	1.14.13.1	putative hydroxylase K00480 salicylate hydroxylase [EC:1.14.13.1]	15.0

upper_euphotic_10m_3539_0	CAZy_2013-07-13		choline dehydrogenase-like flavoprotein [Mesorhizobium australicum WSM2073] (AA:3)	7.0
	RefSeq_complete_nr_v62_dec2013		dehydrogenase [Mesorhizobium australicum]	3.0
	seed-2014-01-30	1.1.3.12	Pyridoxine 4-oxidase (EC 1.1.3.12) [Mesorhizobium australicum WSM2073]	17.0

upper_euphotic_10m_5273_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/34498928  identified sequence similarity putative ORF located using Blastx	9.0
	RefSeq_complete_nr_v62_dec2013		putative membrane protein [Rhodopirellula sp. SWK7]	5.0
	seed-2014-01-30		 [Leptospira interrogans serovar Australis str. 200703203]	6.0

upper_euphotic_10m_5273_2				
	RefSeq_complete_nr_v62_dec2013		pseudouridine synthase [Coraliomargarita akajimensis]	4.0
	seed-2014-01-30	4.2.1.70	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70) [Coraliomargarita akajimensis DSM 45221]	22.0
	KEGG_pep_2013		pseudouridine synthase	2.0

upper_euphotic_10m_2951_0				
	RefSeq_complete_nr_v62_dec2013		acetylornithine aminotransferase [SAR116 cluster alpha proteobacterium HIMB100]	7.0
	seed-2014-01-30	2.6.1.11	Acetylornithine aminotransferase (EC 2.6.1.11) [SAR116 cluster alpha proteobacterium HIMB100]	19.0

upper_euphotic_10m_2770_0				
	EggNog_v3_2013_08_07		ligC http://www.ncbi.nlm.nih.gov/protein/39937761 4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase observed proteomics Citation: Proteomics from VerBerkmoes et al. (2003) unpublished	14.0
	RefSeq_complete_nr_v62_dec2013		4-carboxy-2-hydroxymuconate-6- semialdehydedehydrogenase [Magnetospirillum sp. SO-1]	5.0
	seed-2014-01-30		InterPro IPR000683:IPR004104 COGs COG0673 [SAR324 cluster bacterium JCVI-SC AAA005]	9.0
	metacyc-v5-2011-10-21	1.2.1.45	4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase OS Bradyrhizobium sp. (strain ORS278) GN ligC PE 4 SV 1 # UNIPROT A4YQJ7 1.2.1.45-RXN BSP376:BRADO2343-MONOMER 1.2.1.45	29.0
	KEGG_pep_2013	1.2.1.45	oxidoreductase domain-containing protein (EC:1.2.1.45) K10219 4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase [EC:1.2.1.45]	17.0

upper_euphotic_10m_2770_1				
	EggNog_v3_2013_08_07		ligJ http://www.ncbi.nlm.nih.gov/protein/146339356 4-oxalomesaconate hydratase Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 9864312, 2185230, 11073908, 11092855, 11826967, 12486039 Product type e enzyme	25.0
	RefSeq_complete_nr_v62_dec2013		4-oxalomesaconate hydratase [Acidovorax sp. KKS102]	5.0
	seed-2014-01-30	4.2.1.83	4-oxalomesaconate hydratase (EC 4.2.1.83) [Glaciecola polaris LMG 21857]	18.0
	metacyc-v5-2011-10-21	4.2.1.83	PmdE OS Comamonas testosteroni PE 4 SV 1 # UNIPROT Q93PS9 RXN-2463 MetaCyc:MONOMER-3183 4.2.1.83	24.0
	KEGG_pep_2013	4.2.1.83	amidohydrolase 2 (EC:4.2.1.83) K10220 4-oxalmesaconate hydratase [EC:4.2.1.83]	17.0

upper_euphotic_10m_1975_0				
	EggNog_v3_2013_08_07		fumC http://www.ncbi.nlm.nih.gov/protein/59801405 fumarate hydratase class II family (does not require metal) tetrameric enzyme fumarase C reversibly converts (S)-malate to water functions TCA cycle	23.0
	RefSeq_complete_nr_v62_dec2013		Fumarate hydratase class II [Campylobacter showae]	6.0
	COG_2013-12-27		COG0114 # C Energy production conversion Function: Fumarase Organism: Escherichia coli O157:H7 (Ecs)	13.0
	seed-2014-01-30	4.2.1.2	Fumarate hydratase class II (EC 4.2.1.2) [Regiella insecticola R5.15]	19.0
	metacyc-v5-2011-10-21	4.2.1.2	Fumarate hydratase class II OS Thermus thermophilus (strain HB27 / ATCC BAA-163 DSM 7039) GN fumC PE 3 SV 2 # UNIPROT O66271 FUMHYDR-RXN 4.2.1.2	35.0
	KEGG_pep_2013	4.2.1.2	similar to aspartate ammonia lyase K01679 fumarate hydratase, class II [EC:4.2.1.2]	21.0

upper_euphotic_10m_1976_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/192288565 ABC transporter related PFAM: TOBE domain protein Transport-associated OB SMART: AAA ATPase KEGG: sil:SPO1823 sugar transporter, ATP-binding protein	17.0
	RefSeq_complete_nr_v62_dec2013		glycerol-3-phosphate ABC transporter ATP-binding protein [SAR324 cluster bacterium SCGC AB-629-J17]	9.0
	COG_2013-12-27		COG3839 # G Carbohydrate transport metabolism Function: ABC-type sugar systems, ATPase components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0
	seed-2014-01-30		Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3) [Brucella suis 019]	10.0
	KEGG_pep_2013		putative sugar ABC transporter substrate-binding protein K02023 multiple transport system ATP-binding protein	10.0

upper_euphotic_10m_1978_0				
	EggNog_v3_2013_08_07		aroA http://www.ncbi.nlm.nih.gov/protein/56552692 3-phosphoshikimate 1-carboxyvinyltransferase catalyzes formation 5-O-(1-carboxyvinyl)-3-phosphoshikimate from phosphoenolpyruvate tryptophan biosynthesis	11.0
	RefSeq_complete_nr_v62_dec2013		3-phosphoshikimate 1-carboxyvinyltransferase [Magnetospirillum sp. SO-1]	5.0
	COG_2013-12-27		COG0128 # E Amino acid transport metabolism Function: 5-enolpyruvylshikimate-3-phosphate synthase Organism: Mesorhizobium loti (Mlo)	14.0
	seed-2014-01-30	2.5.1.19	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19) [Bradyrhizobium japonicum USDA 6]	18.0
	metacyc-v5-2011-10-21	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase OS Rhodospirillum rubrum (strain ATCC 11170 / NCIB 8255) GN aroA PE 3 SV 1 # UNIPROT Q2RXP5 2.5.1.19-RXN 2.5.1.19	32.0
	KEGG_pep_2013	2.5.1.19	aroA 3-phosphoshikimate 1-carboxyvinyltransferase (EC:2.5.1.19) K00800 [EC:2.5.1.19]	16.0

upper_euphotic_10m_1979_0				
	EggNog_v3_2013_08_07		lpdA http://www.ncbi.nlm.nih.gov/protein/118472596 dihydrolipoamide dehydrogenase E3 component alpha keto acid dehydrogenase complexes LpdC forms homodimer binds one molecule FAD monomer catalyzes NAD+-dependent oxidation dihydrolipoyl cofactors that are covalently linked to E2	29.0
	RefSeq_complete_nr_v62_dec2013		alpha keto acid dehydrogenase [Streptomyces sp. e14]	7.0
	COG_2013-12-27		COG1249 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide (E3) component, related enzymes Organism: Mycobacterium tuberculosis H37Rv (Mtu)	20.0
	seed-2014-01-30	1.8.1.4	Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4) Mercuric ion reductase 1.16.1.1) PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase [Propionibacterium acnes SK182B-JCVI]	27.0
	KEGG_pep_2013	1.8.1.4	pdhD dihydrolipoyl dehydrogenase (EC:1.8.1.4) K00382 dihydrolipoamide [EC:1.8.1.4]	17.0

upper_euphotic_10m_3556_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/148256466 putative acyl-CoA dehydrogenase pimeloyl-CoA dehydrogenase pimC (large subunit) Evidence: Function proposed based presence conserved amino acid motif, structural feature or limited homology Localization: 2 : Cytoplasmic	25.0
	RefSeq_complete_nr_v62_dec2013		putative acyl-CoA dehydrogenase [Pseudomonas sp. M1]	6.0
	COG_2013-12-27		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Pseudomonas aeruginosa (Pae)	13.0
	seed-2014-01-30		FadE30 [Pseudomonas aeruginosa NCMG1179]	4.0
	metacyc-v5-2011-10-21	1.3.1.62	Pimeloyl-CoA dehydrogenase (Large subunit) OS Cupriavidus necator (strain ATCC 17699 / H16 DSM 428 Stanier 337) GN pimC PE 3 SV 1 # UNIPROT Q0K4A3 1.3.1.62-RXN 1.3.1.62	37.0
	KEGG_pep_2013		putative acyl-CoA dehydrogenase (EC:1.3.99.-) K00257 [EC:1.3.99.-]	6.0

upper_euphotic_10m_5098_0				
	RefSeq_complete_nr_v62_dec2013		3-isopropylmalate dehydratase small subunit [Burkholderia sp. RPE64]	7.0
	seed-2014-01-30	4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) [Burkholderia sp. SJ98]	19.0

upper_euphotic_10m_5097_0				
	RefSeq_complete_nr_v62_dec2013		preprotein translocase subunit SecD [SAR406 cluster bacterium SCGC AAA160-C11]	9.0

upper_euphotic_10m_5095_1				
	RefSeq_complete_nr_v62_dec2013		asparagine synthase, glutamine-hydrolyzing [SAR116 cluster alpha proteobacterium HIMB100]	8.0
	seed-2014-01-30	6.3.5.4	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4) [SAR116 cluster alpha proteobacterium HIMB100]	20.0

upper_euphotic_10m_5094_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/119383774 binding-protein-dependent transport systems inner membrane component PFAM: KEGG: spermidine/putrescine system, permease protein	12.0
	RefSeq_complete_nr_v62_dec2013		ABC-type spermidine/putrescine transport system, permease component II [Pseudomonas sp. G5(2012)]	10.0
	seed-2014-01-30		ABC transporter permease component [Pseudaminobacter salicylatoxidans KCT001]	7.0
	KEGG_pep_2013		binding-protein-dependent transporters inner membrane component K02053 putative spermidine/putrescine transport system permease protein	11.0

upper_euphotic_10m_5094_1				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99080167 ABC transporter related PFAM: related: (7.6e-62) TOBE: (9.3e-05) Transport-associated OB: (2.2e-12) SMART: ATPase: (8.6e-20) KEGG: mlo:mll8445 ABC-transporter ATP-binding protein, ev 2e-72, 41% identity	24.0
	RefSeq_complete_nr_v62_dec2013		spermidine/putrescine ABC transporter ATP-binding protein [Pseudomonas putida]	6.0
	COG_2013-12-27		COG3842 # E Amino acid transport metabolism Function: ABC-type spermidine/putrescine systems, ATPase components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0
	seed-2014-01-30	3.6.3.19	Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19) [Rhizobium etli CIAT 894]	20.0
	KEGG_pep_2013	3.6.3.31	potA2 spermidine/putrescine import ATP-binding protein (EC:3.6.3.31) K02052 putative transport system	19.0

upper_euphotic_10m_5093_0				
	EggNog_v3_2013_08_07		glmU http://www.ncbi.nlm.nih.gov/protein/59713169 bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase forms homotrimer catalyzes acetylation glucosamine-1-phosphate uridylation to produce UDP-GlcNAc function cell wall synthesis	19.0
	RefSeq_complete_nr_v62_dec2013		bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase [Acinetobacter sp. NCTC 7422]	8.0
	COG_2013-12-27		COG1207 # M Cell wall/membrane/envelope biogenesis Function: N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase I-patch acetyltransferase domains) Organism: Escherichia coli K12 (Eco)	19.0
	seed-2014-01-30	2.7.7.23	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase 2.3.1.157) [Pseudomonas chlororaphis subsp. aureofaciens 30-84]	23.0
	metacyc-v5-2011-10-21	2.3.1.157	Bifunctional protein glmU OS Thermodesulfovibrio yellowstonii (strain ATCC 51303 / DSM 11347 YP87) GN PE 3 SV 1 # UNIPROT B5YHS4 NAG1P-URIDYLTRANS-RXN 2.3.1.157 2.7.7.23	33.0
	KEGG_pep_2013	2.7.7.23	glmU bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase (EC:2.7.7.23 2.3.1.157) K04042 UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	25.0

upper_euphotic_10m_5091_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/99082030 aldo/keto reductase PFAM: reductase: (1.1e-18) KEGG: sil:SPO1433 oxidoreductase, reductase family, ev 1e-139, 70% identity	14.0
	RefSeq_complete_nr_v62_dec2013		Oxidoreductase, aldo/keto reductase family [Rhodobacter sp. AKP1]	7.0
	COG_2013-12-27		COG0667 # C Energy production conversion Function: Predicted oxidoreductases (related to aryl-alcohol dehydrogenases) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0
	seed-2014-01-30		Oxidoreductase, aldo/keto reductase family [Oceanicola sp. S124]	7.0
	KEGG_pep_2013		aldo/keto reductase family oxidoreductase	4.0

upper_euphotic_10m_5090_0				
	RefSeq_complete_nr_v62_dec2013		TonB-dependent receptor domain protein [SAR86 cluster bacterium SAR86E]	7.0
	seed-2014-01-30		Ferric siderophore transport system, periplasmic binding protein TonB [SAR86 cluster bacterium SAR86B]	11.0

upper_euphotic_10m_5090_1				
	EggNog_v3_2013_08_07		PSHAb0523 http://www.ncbi.nlm.nih.gov/protein/77362432 putative TonB system-dependent transport protein Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homolgy PubMedId 14668326 Product type t transporter	27.0
	RefSeq_complete_nr_v62_dec2013		transport energizing protein, ExbD/TolR family [SAR86 cluster bacterium SAR86E]	9.0
	COG_2013-12-27		COG0848 # U Intracellular trafficking, secretion, vesicular transport Function: Biopolymer protein Organism: Vibrio cholerae (Vch)	14.0
	seed-2014-01-30		Biopolymer transport protein ExbD/TolR [Alteromonas macleodii str. 'English Channel 673']	9.0
	KEGG_pep_2013		TonB system transport protein ExbD2 K03559 biopolymer ExbD	7.0

upper_euphotic_10m_3642_0				
	EggNog_v3_2013_08_07		infC http://www.ncbi.nlm.nih.gov/protein/33601134 translation initiation factor IF-3 IF-3 several functions that are required promote including preventing association 70S binding to 30S monitoring codon-anticodon interactions promoting disassociation fMet-tRNA(fMet) from complexes formed leaderless mRNAs or incorrectly bound noninitiatior tRNAs noncanonical start sites stimulates P-site involved moving mRNA recycling subunits	45.0
	RefSeq_complete_nr_v62_dec2013		translation initiation factor IF-3 [Sphingomonas sp. PAMC 26621]	8.0
	COG_2013-12-27		COG0290 # J Translation, ribosomal structure biogenesis Function: Translation initiation factor 3 (IF-3) Organism: Chlamydophila pneumoniae CWL029 (Cpn)	18.0
	seed-2014-01-30		Translation initiation factor 3 [Methylophaga aminisulfidivorans MP]	7.0
	KEGG_pep_2013		infC translation initiation factor IF-3 K02520 IF-3	6.0

upper_euphotic_10m_1798_1				
	RefSeq_complete_nr_v62_dec2013		 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0

upper_euphotic_10m_1793_0				
	RefSeq_complete_nr_v62_dec2013		regulator [Planctomyces maris]	3.0
	seed-2014-01-30		two component transcriptional regulator, winged helix family [Planctomyces maris DSM 8797]	11.0

upper_euphotic_10m_7538_1				
	EggNog_v3_2013_08_07		 [Tetrahymena thermophila].	2.0
	seed-2014-01-30		phosphoribosylaminoimidazole synthetase [Prochlorococcus phage P-HM1.]	5.0

upper_euphotic_10m_7539_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/71083389 	1.0
	RefSeq_complete_nr_v62_dec2013		integral membrane transporter, EamA family [Desulfotignum phosphitoxidans]	7.0
	seed-2014-01-30		Membrane protein [alpha proteobacterium HIMB5]	4.0

upper_euphotic_10m_7539_1				
	EggNog_v3_2013_08_07		lpg2250 http://www.ncbi.nlm.nih.gov/protein/52842463 alcohol dehydrogenase, iron containing	6.0
	RefSeq_complete_nr_v62_dec2013		alcohol dehydrogenase [alpha proteobacterium HIMB5]	5.0
	COG_2013-12-27		COG1454 # C Energy production conversion Function: Alcohol dehydrogenase, class IV Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0
	seed-2014-01-30	1.1.1.1	Alcohol dehydrogenase (EC 1.1.1.1) [Pseudomonas fluorescens HK44]	17.0
	KEGG_pep_2013	1.1.1.1	eutG alcohol dehydrogenase (EC:1.1.1.1) K00100 [EC:1.1.1.-]	16.0

upper_euphotic_10m_7530_0				
	EggNog_v3_2013_08_07		http://www.ncbi.nlm.nih.gov/protein/182415337 acetyl-CoA carboxylase, carboxyl transferase, beta subunit TIGRFAM: KEGG: subunit	9.0
	RefSeq_complete_nr_v62_dec2013		acetyl-CoA carboxylase subunit beta [Pedosphaera parvula]	6.0
	seed-2014-01-30	6.4.1.2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2) [Coraliomargarita akajimensis DSM 45221]	22.0
