ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
upper_euphotic_10m_3235_1	167	810	977	upper_euphotic_10m_3235	979	+		all	hypothetical protein
upper_euphotic_10m_3234_0	545	3	548	upper_euphotic_10m_3234	844	+	5.3.1.23	"Alphabacteria" Cavalier-Smith 1992	initiation factor 2b related family protein K08963 methylthioribose-1-phosphate isomerase
upper_euphotic_10m_3234_1	242	601	843	upper_euphotic_10m_3234	844	-		all	hypothetical protein
upper_euphotic_10m_3237_0	815	1	816	upper_euphotic_10m_3237	816	-	3.4.24.64	"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	processing peptidase (EC:3.4.24.64)
upper_euphotic_10m_3231_0	770	3	773	upper_euphotic_10m_3231	920	+		all	hypothetical protein
upper_euphotic_10m_3230_0	95	883	978	upper_euphotic_10m_3230	978	-		all	hypothetical protein
upper_euphotic_10m_3233_0	383	3	386	upper_euphotic_10m_3233	710	+		all	hypothetical protein
upper_euphotic_10m_3232_0	602	12	614	upper_euphotic_10m_3232	802	-		all	hypothetical protein
upper_euphotic_10m_5490_0	359	51	410	upper_euphotic_10m_5490	667	+	6.1.1.11	"Alphabacteria" Cavalier-Smith 1992	seryl-tRNA synthetase, putative (EC:6.1.1.11) K01875 synthetase
upper_euphotic_10m_5490_1	245	420	665	upper_euphotic_10m_5490	667	+	3.1.3.6	Thalassospira profundimaris WP0211	stationary phase survival protein SurE (EC:3.1.3.6 3.1.3.5 3.6.1.11) K03787 5'-nucleotidase
upper_euphotic_10m_5497_0	305	2	307	upper_euphotic_10m_5497	668	-		unclassified Gammaproteobacteria (miscellaneous)	FIG01023126:
upper_euphotic_10m_5497_1	161	507	668	upper_euphotic_10m_5497	668	-		all	hypothetical protein
upper_euphotic_10m_5144_0	518	1	519	upper_euphotic_10m_5144	519	+		all	hypothetical protein
upper_euphotic_10m_5495_0	242	1	243	upper_euphotic_10m_5495	547	+		all	hypothetical protein
upper_euphotic_10m_5495_1	422	125	547	upper_euphotic_10m_5495	547	-		all	hypothetical protein
upper_euphotic_10m_5494_0	431	72	503	upper_euphotic_10m_5494	1013	-		Ruegeria	TRAP C4-dicarboxylate transport system permease DctM subunit
upper_euphotic_10m_5494_1	509	503	1012	upper_euphotic_10m_5494	1013	-		'Rhodobacteraceae'	TRAP dicarboxylate transporter, DctQ subunit, putative
upper_euphotic_10m_3491_0	791	3	794	upper_euphotic_10m_3491	794	+	3.6.3.25	Pseudomonas fluorescens group	Nickel-transporting ATPase. Sulfate-transporting ATPase (EC:3.6.3.25 3.6.3.24)
upper_euphotic_10m_3490_0	488	21	509	upper_euphotic_10m_3490	858	-		all	hypothetical protein
upper_euphotic_10m_3490_1	263	588	851	upper_euphotic_10m_3490	858	-		all	hypothetical protein
upper_euphotic_10m_3493_0	140	186	326	upper_euphotic_10m_3493	1050	-		all	hypothetical protein
upper_euphotic_10m_3493_1	305	396	701	upper_euphotic_10m_3493	1050	-		all	hypothetical protein
upper_euphotic_10m_3492_0	872	1	873	upper_euphotic_10m_3492	874	-		SAR324 cluster bacterium JCVI-SC AAA005	general secretion pathway protein D
upper_euphotic_10m_3495_0	434	32	466	upper_euphotic_10m_3495	468	-		all	hypothetical protein
upper_euphotic_10m_3494_0	617	2	619	upper_euphotic_10m_3494	762	-		all	hypothetical protein
upper_euphotic_10m_3949_0	263	3	266	upper_euphotic_10m_3949	1004	+		all	putative periplasmic substrate-binding protein K02016 iron complex transport system protein
upper_euphotic_10m_3949_1	341	286	627	upper_euphotic_10m_3949	1004	-		all	hypothetical protein
upper_euphotic_10m_3948_0	527	2	529	upper_euphotic_10m_3948	530	-		all	hypothetical protein
upper_euphotic_10m_3947_0	779	1	780	upper_euphotic_10m_3947	781	+		all	hypothetical protein
upper_euphotic_10m_3946_0	449	1	450	upper_euphotic_10m_3946	989	-		all	hypothetical protein
upper_euphotic_10m_3946_1	545	443	988	upper_euphotic_10m_3946	989	-		gamma proteobacterium HIMB55	maf2 maf protein K06287 septum formation protein
upper_euphotic_10m_3945_0	173	54	227	upper_euphotic_10m_3945	755	-		all	hypothetical protein
upper_euphotic_10m_3945_1	446	308	754	upper_euphotic_10m_3945	755	-		all	hypothetical protein
upper_euphotic_10m_3944_0	851	75	926	upper_euphotic_10m_3944	935	+		all	hypothetical protein
upper_euphotic_10m_3943_0	158	1	159	upper_euphotic_10m_3943	874	-		all	hypothetical protein
upper_euphotic_10m_3943_1	491	179	670	upper_euphotic_10m_3943	874	-		all	
upper_euphotic_10m_3942_0	926	3	929	upper_euphotic_10m_3942	981	+	2.6.1.57	'Rhodobacteraceae'	tyrB aromatic amino acid aminotransferase (EC:2.6.1.57) K00832 aromatic-amino-acid transaminase
upper_euphotic_10m_3941_0	143	1	144	upper_euphotic_10m_3941	612	+		all	hypothetical protein
upper_euphotic_10m_3941_1	353	259	612	upper_euphotic_10m_3941	612	+	1.1.2.3	Proteobacteria	L-lactate dehydrogenase, putative K00101 dehydrogenase (cytochrome)
upper_euphotic_10m_3940_0	86	3	89	upper_euphotic_10m_3940	945	-		all	hypothetical protein
upper_euphotic_10m_3940_1	761	149	910	upper_euphotic_10m_3940	945	+	2.6.1.1	Alteromonadaceae	maspC aromatic amino acid aminotransferase (EC:2.6.1.1) K00813 aspartate
upper_euphotic_10m_4911_0	278	14	292	upper_euphotic_10m_4911	745	-	1.2.7.3	Proteobacteria	porB4 2-oxoglutarate ferredoxin oxidoreductase subunit beta (EC:1.2.7.3) K00175
upper_euphotic_10m_4911_1	455	289	744	upper_euphotic_10m_4911	745	-		all	hypothetical protein
upper_euphotic_10m_4910_0	167	6	173	upper_euphotic_10m_4910	682	-		all	hypothetical protein
upper_euphotic_10m_4910_1	491	189	680	upper_euphotic_10m_4910	682	-		all	hypothetical protein
upper_euphotic_10m_4913_0	737	2	739	upper_euphotic_10m_4913	891	-		all	hypothetical protein
upper_euphotic_10m_2019_0	656	1	657	upper_euphotic_10m_2019	773	-		all	hypothetical protein
upper_euphotic_10m_2019_1	92	679	771	upper_euphotic_10m_2019	773	-		all	hypothetical protein
upper_euphotic_10m_2548_0	704	217	921	upper_euphotic_10m_2548	938	+		all	Phage baseplate wedge initiator (T4-like gp7)
upper_euphotic_10m_4914_0	104	146	250	upper_euphotic_10m_4914	535	-		all	hypothetical protein
upper_euphotic_10m_4914_1	191	343	534	upper_euphotic_10m_4914	535	-		all	hypothetical protein
upper_euphotic_10m_4917_0	611	22	633	upper_euphotic_10m_4917	947	-		all	hypothetical protein
upper_euphotic_10m_4916_0	422	3	425	upper_euphotic_10m_4916	426	-		Bacteria	magnesium transporter K06213 transporter
upper_euphotic_10m_2012_0	794	3	797	upper_euphotic_10m_2012	798	-	4.6.1.1	Verrucomicrobia bacterium SCGC AAA168-F10	adenylate cyclase (EC:4.6.1.1)
upper_euphotic_10m_2545_0	119	3	122	upper_euphotic_10m_2545	885	+		all	hypothetical protein
upper_euphotic_10m_2010_0	788	167	955	upper_euphotic_10m_2010	956	+		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	
upper_euphotic_10m_2547_0	71	2	73	upper_euphotic_10m_2547	1026	-		all	hypothetical protein
upper_euphotic_10m_2547_1	647	261	908	upper_euphotic_10m_2547	1026	+		all	hypothetical protein
upper_euphotic_10m_2540_0	197	572	769	upper_euphotic_10m_2540	769	+		all	hypothetical protein
upper_euphotic_10m_2541_0	122	36	158	upper_euphotic_10m_2541	1007	+		all	hypothetical protein
upper_euphotic_10m_2541_1	551	455	1006	upper_euphotic_10m_2541	1007	+		all	hypothetical protein
upper_euphotic_10m_2542_0	293	2	295	upper_euphotic_10m_2542	948	+	2.3.1.41	Proteobacteria	3-oxoacyl- synthase, putative (EC:2.3.1.41) K09458 synthase II
upper_euphotic_10m_2542_1	308	374	682	upper_euphotic_10m_2542	948	+	2.3.1.41	Bacillales	3-oxoacyl- synthase, putative (EC:2.3.1.41) K09458 synthase II
upper_euphotic_10m_2542_2	77	870	947	upper_euphotic_10m_2542	948	-		all	hypothetical protein
upper_euphotic_10m_2543_0	593	2	595	upper_euphotic_10m_2543	926	+		all	hypothetical protein
upper_euphotic_10m_2354_0	695	62	757	upper_euphotic_10m_2354	758	+		all	hypothetical protein
upper_euphotic_10m_6209_0	776	2	778	upper_euphotic_10m_6209	778	+		all	Protein unknown function DUF3604
upper_euphotic_10m_6208_0	800	18	818	upper_euphotic_10m_6208	1041	-		Gammaproteobacteria	polyprenyltransferase K02301 protoheme IX farnesyltransferase
upper_euphotic_10m_6203_0	335	2	337	upper_euphotic_10m_6203	974	-		gamma proteobacterium HIMB30	Phage integrase
upper_euphotic_10m_6202_0	458	349	807	upper_euphotic_10m_6202	985	-		all	hypothetical protein
upper_euphotic_10m_6201_0	143	1	144	upper_euphotic_10m_6201	967	-		all	hypothetical protein
upper_euphotic_10m_6201_1	710	255	965	upper_euphotic_10m_6201	967	+		Candidatus Puniceispirillum marinum IMCC1322	putative Zn-dependent protease (EC:3.4.24.-) K03592 PmbA protein
upper_euphotic_10m_6200_0	518	3	521	upper_euphotic_10m_6200	966	+		all	hypothetical protein
upper_euphotic_10m_6200_1	374	591	965	upper_euphotic_10m_6200	966	+		all	hypothetical protein
upper_euphotic_10m_6207_0	227	2	229	upper_euphotic_10m_6207	1031	+	4.1.1.44	Gammaproteobacteria sp. HTCC2143	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)
upper_euphotic_10m_6207_1	800	231	1031	upper_euphotic_10m_6207	1031	+		Proteobacteria	glucose-methanol-choline oxidoreductase K00119
upper_euphotic_10m_6206_0	92	611	703	upper_euphotic_10m_6206	705	+		all	hypothetical protein
upper_euphotic_10m_6205_0	374	1	375	upper_euphotic_10m_6205	982	+	3.6.3.27	Gammaproteobacteria	ABC-type multidrug transport system, ATPase permease component (EC:3.6.3.27) K06147 ATP-binding cassette, subfamily B, bacterial
upper_euphotic_10m_6205_1	605	377	982	upper_euphotic_10m_6205	982	+		gamma proteobacterium HIMB55	Lipid A export ATP-binding/permease protein MsbA
upper_euphotic_10m_6204_0	869	32	901	upper_euphotic_10m_6204	903	-	3.1.22.4	"Alphabacteria" Cavalier-Smith 1992	ruvB Holliday junction DNA helicase RuvB (EC:3.1.22.4) K03551 holliday
upper_euphotic_10m_604_0	857	2	859	upper_euphotic_10m_604	990	+		all	hypothetical protein
upper_euphotic_10m_1899_0	365	1	366	upper_euphotic_10m_1899	942	+		all	hypothetical protein
upper_euphotic_10m_1899_1	569	373	942	upper_euphotic_10m_1899	942	+		all	hypothetical protein
upper_euphotic_10m_1898_0	428	205	633	upper_euphotic_10m_1898	997	+		all	hypothetical protein
upper_euphotic_10m_357_0	344	1	345	upper_euphotic_10m_357	805	-		all	hypothetical protein
upper_euphotic_10m_357_1	254	549	803	upper_euphotic_10m_357	805	+	3.5.4.26	Bacteria	cytidine/deoxycytidylate deaminase family protein (EC:3.5.4.26) K11752 diaminohydroxyphosphoribosylaminopyrimidine / 5-amino-6-(5-phosphoribosylamino)uracil reductase
upper_euphotic_10m_1893_0	653	3	656	upper_euphotic_10m_1893	657	+		Bacteria	membrane protein
upper_euphotic_10m_1892_0	335	2	337	upper_euphotic_10m_1892	338	+		all	hypothetical protein
upper_euphotic_10m_1891_0	632	1	633	upper_euphotic_10m_1891	633	-		all	hypothetical protein
upper_euphotic_10m_1890_0	338	244	582	upper_euphotic_10m_1890	583	-		Gammaproteobacteria	leucyl/phenylalanyl-tRNA--protein transferase
upper_euphotic_10m_1897_0	638	3	641	upper_euphotic_10m_1897	643	+		all	hypothetical protein
upper_euphotic_10m_1896_0	314	2	316	upper_euphotic_10m_1896	548	-		all	hypothetical protein
upper_euphotic_10m_1895_0	608	340	948	upper_euphotic_10m_1895	950	+		Proteobacteria	zinc metallohydrolase, glyoxalase II family
upper_euphotic_10m_1894_0	875	59	934	upper_euphotic_10m_1894	934	-		all	
upper_euphotic_10m_607_0	1022	1	1023	upper_euphotic_10m_607	1023	-		all	hypothetical protein
upper_euphotic_10m_352_0	635	1	636	upper_euphotic_10m_352	636	+		all	hypothetical protein
upper_euphotic_10m_601_0	869	1	870	upper_euphotic_10m_601	870	+		marine gamma proteobacterium HTCC2080	
upper_euphotic_10m_5545_0	689	107	796	upper_euphotic_10m_5545	995	-		all	
upper_euphotic_10m_2264_0	749	2	751	upper_euphotic_10m_2264	751	-		all	hypothetical protein
upper_euphotic_10m_351_0	233	3	236	upper_euphotic_10m_351	596	-		Gammaproteobacteria	ribosome-associated GTPase K06949 ribosome biogenesis GTPase
upper_euphotic_10m_351_1	287	307	594	upper_euphotic_10m_351	596	+	3.1.13.1	Gammaproteobacteria	ribonuclease R (EC:3.1.13.1) K12573
upper_euphotic_10m_5547_0	200	2	202	upper_euphotic_10m_5547	657	-		all	hypothetical protein
upper_euphotic_10m_5547_1	206	449	655	upper_euphotic_10m_5547	657	+		all	hypothetical protein
upper_euphotic_10m_5546_0	407	2	409	upper_euphotic_10m_5546	932	-		Hyphomicrobiales	binding-protein-dependent transport systems inner membrane component K02053 putative spermidine/putrescine system permease protein
upper_euphotic_10m_5546_1	518	412	930	upper_euphotic_10m_5546	932	-		Hyphomicrobiales	binding-protein-dependent transport systems inner membrane component K02054 putative spermidine/putrescine system permease protein
upper_euphotic_10m_5541_0	260	58	318	upper_euphotic_10m_5541	948	+		Proteobacteria	FIG00801583:
upper_euphotic_10m_5541_1	116	469	585	upper_euphotic_10m_5541	948	-		all	hypothetical protein
upper_euphotic_10m_5540_0	146	57	203	upper_euphotic_10m_5540	602	+		all	hypothetical protein
upper_euphotic_10m_5540_1	401	200	601	upper_euphotic_10m_5540	602	+	2.7.7.7	'Rhodobacteraceae'	udgA uracil-DNA glycosylase (EC:2.7.7.7) K02334 DNA polymerase bacteriophage-type
upper_euphotic_10m_5543_0	113	2	115	upper_euphotic_10m_5543	977	-		all	hypothetical protein
upper_euphotic_10m_5543_1	614	57	671	upper_euphotic_10m_5543	977	-	2.1.1.182	"Alphabacteria" Cavalier-Smith 1992	ksgA ribosomal RNA small subunit methyltransferase A K02528 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase
upper_euphotic_10m_5543_2	245	730	975	upper_euphotic_10m_5543	977	-		all	hypothetical protein
upper_euphotic_10m_5542_0	764	2	766	upper_euphotic_10m_5542	942	+		all	hypothetical protein
upper_euphotic_10m_5542_1	131	809	940	upper_euphotic_10m_5542	942	-		all	hypothetical protein
upper_euphotic_10m_5586_0	494	2	496	upper_euphotic_10m_5586	497	+		all	hypothetical protein
upper_euphotic_10m_1093_0	74	2	76	upper_euphotic_10m_1093	359	-		all	hypothetical protein
upper_euphotic_10m_1092_0	233	38	271	upper_euphotic_10m_1092	982	-	1.1.1.86	Bacteria	ketol-acid reductoisomerase (EC:1.1.1.86) K00053
upper_euphotic_10m_1092_1	308	382	690	upper_euphotic_10m_1092	982	-	3.4.21.92	Bacteria	ATP-dependent Clp protease proteolytic subunit, putative (EC:3.4.21.92) K01358 protease, subunit
upper_euphotic_10m_1091_0	662	2	664	upper_euphotic_10m_1091	937	-	1.3.1.74	Bacteria	MiaB-like tRNA modifying enzyme YliG (EC:1.3.1.74) K14441 ribosomal protein S12 methylthiotransferase
upper_euphotic_10m_1090_0	227	1	228	upper_euphotic_10m_1090	562	-	4.3.2.1	"Alphabacteria" Cavalier-Smith 1992	argH argininosuccinate lyase (EC:4.3.2.1) K01755
upper_euphotic_10m_1097_0	254	3	257	upper_euphotic_10m_1097	855	-		all	Cyanophage-encoded porphyrin biosynthetic protein, CobS #T4 GC0150
upper_euphotic_10m_1097_1	389	347	736	upper_euphotic_10m_1097	855	-		all	T4-like phage peptidase #T4 GC146
upper_euphotic_10m_1096_0	308	2	310	upper_euphotic_10m_1096	311	+		all	hypothetical protein
upper_euphotic_10m_1095_0	923	22	945	upper_euphotic_10m_1095	977	-		all	hypothetical protein
upper_euphotic_10m_1094_0	257	2	259	upper_euphotic_10m_1094	260	+		all	
upper_euphotic_10m_1099_0	272	2	274	upper_euphotic_10m_1099	274	-		all	hypothetical protein
upper_euphotic_10m_1098_0	608	91	699	upper_euphotic_10m_1098	849	-		Cyanobacteria	ATRABE1B (ARABIDOPSIS RAB GTPASE HOMOLOG E1B) GTP binding / GTPase/ translation elongation factor K02358 factor Tu
upper_euphotic_10m_2422_0	407	3	410	upper_euphotic_10m_2422	901	-		all	hypothetical protein
upper_euphotic_10m_2422_1	425	476	901	upper_euphotic_10m_2422	901	+		all	hypothetical protein
upper_euphotic_10m_7274_0	134	3	137	upper_euphotic_10m_7274	910	-		all	hypothetical protein
upper_euphotic_10m_7274_1	458	121	579	upper_euphotic_10m_7274	910	-		Prochlorococcus marinus str. AS9601	csdB putative L-cysteine/cystine lyase K11325 lyase
upper_euphotic_10m_7274_2	146	586	732	upper_euphotic_10m_7274	910	-		all	hypothetical protein
upper_euphotic_10m_7495_0	311	99	410	upper_euphotic_10m_7495	634	-		all	hypothetical protein
upper_euphotic_10m_7494_0	431	2	433	upper_euphotic_10m_7494	1027	-		all	hypothetical protein
upper_euphotic_10m_7494_1	521	449	970	upper_euphotic_10m_7494	1027	-		CCMP 1375	
upper_euphotic_10m_7494_2	116	909	1025	upper_euphotic_10m_7494	1027	-		all	hypothetical protein
upper_euphotic_10m_7497_0	350	2	352	upper_euphotic_10m_7497	970	+	6.3.5.6	Cyanobacteria	glutamyl-tRNA amidotransferase subunit B K02434 aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) B
upper_euphotic_10m_7497_1	413	356	769	upper_euphotic_10m_7497	970	-	2.7.1.24	CCMP 1375	coaE dephospho-CoA kinase (EC:2.7.1.24) K00859
upper_euphotic_10m_7496_0	569	3	572	upper_euphotic_10m_7496	965	+		all	hypothetical protein
upper_euphotic_10m_7496_1	245	574	819	upper_euphotic_10m_7496	965	-		all	hypothetical protein
upper_euphotic_10m_7496_2	113	850	963	upper_euphotic_10m_7496	965	-		all	hypothetical protein
upper_euphotic_10m_7491_0	857	19	876	upper_euphotic_10m_7491	978	-		CCMP 1375	citT DASS family sodium/sulfate transporter
upper_euphotic_10m_7490_0	914	1	915	upper_euphotic_10m_7490	1018	+	2.7.7.7	Thermoplasmales	DNA polymerase II (EC:2.7.7.7) K02319 I
upper_euphotic_10m_7490_1	101	915	1016	upper_euphotic_10m_7490	1018	+		all	hypothetical protein
upper_euphotic_10m_7493_0	872	20	892	upper_euphotic_10m_7493	892	-		all	hypothetical protein
upper_euphotic_10m_7492_0	719	7	726	upper_euphotic_10m_7492	1019	-		Cyanobacteria	trypsin-like serine protease
upper_euphotic_10m_7499_0	704	29	733	upper_euphotic_10m_7499	734	+		Gammaproteobacteria	cytochrome c biogenesis protein CcmF K02198 c-type CcmF
upper_euphotic_10m_7498_0	98	866	964	upper_euphotic_10m_7498	1140	+		all	hypothetical protein
upper_euphotic_10m_7498_1	191	947	1138	upper_euphotic_10m_7498	1140	-		all	hypothetical protein
upper_euphotic_10m_2219_0	383	197	580	upper_euphotic_10m_2219	942	+		all	hypothetical protein
upper_euphotic_10m_5725_0	380	3	383	upper_euphotic_10m_5725	644	+		Proteobacteria	yhiN oxidoreductase FAD/NAD(P)-binding domain K07007
upper_euphotic_10m_5725_1	146	496	642	upper_euphotic_10m_5725	644	+		all	hypothetical protein
upper_euphotic_10m_2116_0	563	2	565	upper_euphotic_10m_2116	940	+		all	hypothetical protein
upper_euphotic_10m_2116_1	293	581	874	upper_euphotic_10m_2116	940	+		Polaromonas	metal-binding integral membrane protein-like protein
upper_euphotic_10m_2116_2	68	871	939	upper_euphotic_10m_2116	940	+		all	hypothetical protein
upper_euphotic_10m_4148_0	632	3	635	upper_euphotic_10m_4148	635	-		all	hypothetical protein
upper_euphotic_10m_1637_0	929	1	930	upper_euphotic_10m_1637	932	-		Proteobacteria	FAD dependent oxidoreductase
upper_euphotic_10m_1636_0	374	3	377	upper_euphotic_10m_1636	835	-		all	hypothetical protein
upper_euphotic_10m_1635_0	809	123	932	upper_euphotic_10m_1635	933	+		all	hypothetical protein
upper_euphotic_10m_1634_0	353	3	356	upper_euphotic_10m_1634	865	-	2.1.2.3	Bacteria	purH bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase (EC:2.1.2.3) K00602 formyltransferase / IMP
upper_euphotic_10m_1633_0	197	2	199	upper_euphotic_10m_1633	607	-		all	hypothetical protein
upper_euphotic_10m_1632_0	431	3	434	upper_euphotic_10m_1632	877	-		all	hypothetical protein
upper_euphotic_10m_1632_1	281	594	875	upper_euphotic_10m_1632	877	+		all	hypothetical protein
upper_euphotic_10m_1631_0	287	2	289	upper_euphotic_10m_1631	609	-		all	hypothetical protein
upper_euphotic_10m_1630_0	314	3	317	upper_euphotic_10m_1630	826	-		all	hypothetical protein
upper_euphotic_10m_1630_1	359	467	826	upper_euphotic_10m_1630	826	-		all	hypothetical protein
upper_euphotic_10m_1639_0	293	170	463	upper_euphotic_10m_1639	464	-	2.1.1.148	"Gordona (sic)" Tsukamura et al. 1970	thymidylate synthase, flavin-dependent (EC:2.1.1.148) K03465 synthase (FAD)
upper_euphotic_10m_1638_0	842	1	843	upper_euphotic_10m_1638	862	-		Gammaproteobacteria	putative manganese/divalent cation transport protein
upper_euphotic_10m_7671_0	731	5	736	upper_euphotic_10m_7671	983	+	2.3.3.9	Proteobacteria	glcB malate synthase G (EC:2.3.3.9) K01638
upper_euphotic_10m_7671_1	113	868	981	upper_euphotic_10m_7671	983	+		all	hypothetical protein
upper_euphotic_10m_7670_0	494	3	497	upper_euphotic_10m_7670	703	+		all	hypothetical protein
upper_euphotic_10m_7670_1	62	640	702	upper_euphotic_10m_7670	703	+		all	hypothetical protein
upper_euphotic_10m_7673_0	773	10	783	upper_euphotic_10m_7673	925	-	2.7.7.6	Cyanobacteria	rpoC DNA-directed RNA polymerase subunit beta' (EC:2.7.7.6) K03046
upper_euphotic_10m_7673_1	143	780	923	upper_euphotic_10m_7673	925	-		all	hypothetical protein
upper_euphotic_10m_7672_0	668	1	669	upper_euphotic_10m_7672	979	+	2.6.1.16	Bacteria	glucosamine/fructose-6-phosphate aminotransferase, isomerizing K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
upper_euphotic_10m_7675_0	761	3	764	upper_euphotic_10m_7675	765	-	1.1.1.1	Proteobacteria	putative alcohol dehydrogenase class III (EC:1.1.1.1) K00121 S-(hydroxymethyl)glutathione /
upper_euphotic_10m_7674_0	320	16	336	upper_euphotic_10m_7674	1036	-		'Rhodobacteraceae'	rplS 50S ribosomal protein L19 K02884 large subunit L19
upper_euphotic_10m_7674_1	344	612	956	upper_euphotic_10m_7674	1036	-	2.1.1.31	Phaeobacter gallaeciensis ANG1	trmD tRNA (guanine-N1)-methyltransferase (EC:2.1.1.31) K00554 (guanine-N1-)-methyltransferase
upper_euphotic_10m_7677_0	149	2	151	upper_euphotic_10m_7677	545	+		all	hypothetical protein
upper_euphotic_10m_7677_1	338	206	544	upper_euphotic_10m_7677	545	-		all	hypothetical protein
upper_euphotic_10m_7676_0	644	87	731	upper_euphotic_10m_7676	937	-		Flavobacteriaceae	-transmembrane prediction
upper_euphotic_10m_7679_0	776	1	777	upper_euphotic_10m_7679	977	-	1.4.7.1	Cyanobacteria	fgs1, GLSF, ferredoxin-dependent glutamate synthase1 (EC:1.4.7.1) K00284 synthase (ferredoxin)
upper_euphotic_10m_7679_1	143	834	977	upper_euphotic_10m_7679	977	-		all	hypothetical protein
upper_euphotic_10m_7678_0	977	1	978	upper_euphotic_10m_7678	978	+		all	hypothetical protein
upper_euphotic_10m_5722_0	116	223	339	upper_euphotic_10m_5722	785	-		all	hypothetical protein
upper_euphotic_10m_5722_1	122	341	463	upper_euphotic_10m_5722	785	-		all	hypothetical protein
upper_euphotic_10m_5722_2	350	433	783	upper_euphotic_10m_5722	785	-		all	hypothetical protein
upper_euphotic_10m_1462_0	983	1	984	upper_euphotic_10m_1462	985	+		'Burkholderiales'	K09123 protein
upper_euphotic_10m_4635_0	395	2	397	upper_euphotic_10m_4635	568	+		all	hypothetical protein
upper_euphotic_10m_1460_0	221	135	356	upper_euphotic_10m_1460	581	+	3.1.3.18	"Candidatus Pelagibacter" Rappe et al. 2002	gph phosphoglycolate phosphatase (EC:3.1.3.18) K01091
upper_euphotic_10m_1460_1	188	393	581	upper_euphotic_10m_1460	581	+		all	hypothetical protein
upper_euphotic_10m_4637_0	413	3	416	upper_euphotic_10m_4637	848	+		all	hypothetical protein
upper_euphotic_10m_4637_1	431	416	847	upper_euphotic_10m_4637	848	+		all	hypothetical protein
upper_euphotic_10m_1466_0	443	1	444	upper_euphotic_10m_1466	557	+		all	hypothetical protein
upper_euphotic_10m_4147_0	305	251	556	upper_euphotic_10m_4147	972	+		Plesiocystis pacifica SIR-1	Sodium/proline symporter
upper_euphotic_10m_4147_1	269	553	822	upper_euphotic_10m_4147	972	+		all	hypothetical protein
upper_euphotic_10m_1464_0	608	54	662	upper_euphotic_10m_1464	1041	-		all	, partial
upper_euphotic_10m_1464_1	179	862	1041	upper_euphotic_10m_1464	1041	+		all	hypothetical protein
upper_euphotic_10m_1465_0	377	1	378	upper_euphotic_10m_1465	379	+	4.2.1.11	Bacteria	phosphopyruvate hydratase (EC:4.2.1.11) K01689 enolase
upper_euphotic_10m_3476_0	389	3	392	upper_euphotic_10m_3476	1008	-		all	hypothetical protein
upper_euphotic_10m_3476_1	308	539	847	upper_euphotic_10m_3476	1008	+		all	hypothetical protein
upper_euphotic_10m_3476_2	134	872	1006	upper_euphotic_10m_3476	1008	+		all	hypothetical protein
upper_euphotic_10m_6009_0	911	3	914	upper_euphotic_10m_6009	1015	+	3.4.21.92	Rhodospirillales	ATPase (EC:3.4.21.92) K03694 ATP-dependent Clp protease ATP-binding subunit ClpA
upper_euphotic_10m_6008_0	668	68	736	upper_euphotic_10m_6008	1058	-		Planctomyces maris DSM 8797	
upper_euphotic_10m_4278_0	419	12	431	upper_euphotic_10m_4278	610	+		all	hypothetical protein
upper_euphotic_10m_3521_0	128	1	129	upper_euphotic_10m_3521	1024	-		all	hypothetical protein
upper_euphotic_10m_3521_1	404	251	655	upper_euphotic_10m_3521	1024	-		Bacteria	40S ribosomal protein S14, putative
upper_euphotic_10m_3521_2	359	664	1023	upper_euphotic_10m_3521	1024	-		Bacteria	rpsM 30S ribosomal protein S13 K02952 small subunit S13
upper_euphotic_10m_3520_0	881	3	884	upper_euphotic_10m_3520	975	+		all	hypothetical protein
upper_euphotic_10m_4279_0	77	3	80	upper_euphotic_10m_4279	931	+		all	hypothetical protein
upper_euphotic_10m_4279_1	263	61	324	upper_euphotic_10m_4279	931	+	3.4.11.1	Candidatus Pelagibacter sp. IMCC9063	cytosol aminopeptidase PepA (EC:3.4.11.1) K01255 leucyl
upper_euphotic_10m_4279_2	410	317	727	upper_euphotic_10m_4279	931	+	2.7.4.6	"Alphabacteria" Cavalier-Smith 1992	nucleoside diphosphate kinase, putative (EC:2.7.4.6)
upper_euphotic_10m_3523_0	425	3	428	upper_euphotic_10m_3523	1056	-		Bacteria	radA DNA repair protein RadA K04485 RadA/Sms
upper_euphotic_10m_3523_1	437	488	925	upper_euphotic_10m_3523	1056	-		all	
upper_euphotic_10m_3523_2	107	949	1056	upper_euphotic_10m_3523	1056	-		all	hypothetical protein
upper_euphotic_10m_3522_0	404	263	667	upper_euphotic_10m_3522	1048	-		Bacteria	rpsK 30S ribosomal protein S11 K02948 small subunit S11
upper_euphotic_10m_3522_1	266	677	943	upper_euphotic_10m_3522	1048	-		all	hypothetical protein
upper_euphotic_10m_3525_0	848	47	895	upper_euphotic_10m_3525	896	-		all	hypothetical protein
