ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
omz_770m_5442_0	83	2	85	omz_770m_5442	1827	+		all	hypothetical protein
omz_770m_5442_1	206	412	618	omz_770m_5442	1827	+		all	hypothetical protein
omz_770m_5442_2	158	1438	1596	omz_770m_5442	1827	+		all	hypothetical protein
omz_770m_5441_0	110	3	113	omz_770m_5441	1326	-		all	hypothetical protein
omz_770m_5441_1	149	819	968	omz_770m_5441	1326	-		all	hypothetical protein
omz_770m_5440_0	356	3	359	omz_770m_5440	869	-		Proteobacteria	hisH imidazole glycerol phosphate synthase subunit HisH (EC:2.4.2.-) K02501 glutamine amidotransferase
omz_770m_5440_1	368	387	755	omz_770m_5440	869	-	4.2.1.19	Proteobacteria	hisB imidazoleglycerol-phosphate dehydratase (EC:4.2.1.19) K01693
omz_770m_5447_0	575	1	576	omz_770m_5447	618	+		all	hypothetical protein
omz_770m_5446_0	881	2	883	omz_770m_5446	923	+	1.2.7.3	Bacteria	pyruvate flavodoxin/ferredoxin oxidoreductase domain-containing protein K00174 2-oxoglutarate ferredoxin subunit alpha
omz_770m_5445_0	359	1	360	omz_770m_5445	1404	+		all	hypothetical protein
omz_770m_5449_0	110	1	111	omz_770m_5449	952	+		all	hypothetical protein
omz_770m_5449_1	428	395	823	omz_770m_5449	952	+		all	hypothetical protein
omz_770m_11130_0	257	3	260	omz_770m_11130	963	-		Bacteria	diadenosine tetraphosphate (Ap4A) hydrolase K02503 Hit-like protein involved cell-cycle regulation
omz_770m_11130_1	662	301	963	omz_770m_11130	963	-		all	hypothetical protein
omz_770m_10875_0	824	91	915	omz_770m_10875	1011	+		all	hypothetical protein
omz_770m_10874_0	359	1	360	omz_770m_10874	1035	+		all	
omz_770m_10874_1	335	405	740	omz_770m_10874	1035	-		all	putative Spermine synthase
omz_770m_10874_2	68	966	1034	omz_770m_10874	1035	+		all	hypothetical protein
omz_770m_5999_0	158	4	162	omz_770m_5999	663	-		all	hypothetical protein
omz_770m_5999_1	218	316	534	omz_770m_5999	663	-		all	hypothetical protein
omz_770m_5998_0	905	3	908	omz_770m_5998	910	-	2.4.1.129	Gammaproteobacteria	peptidoglycan glycosyltransferase (EC:2.4.1.129) K05515 penicillin-binding protein 2
omz_770m_11139_0	101	731	832	omz_770m_11139	914	-		all	hypothetical protein
omz_770m_11139_1	83	829	912	omz_770m_11139	914	-		all	hypothetical protein
omz_770m_9266_0	527	360	887	omz_770m_9266	912	-		all	hypothetical protein
omz_770m_5991_0	605	2	607	omz_770m_5991	833	-		all	
omz_770m_5990_0	743	18	761	omz_770m_5990	828	-		all	hypothetical protein
omz_770m_5993_0	671	2	673	omz_770m_5993	867	-		all	hypothetical protein
omz_770m_5992_0	593	42	635	omz_770m_5992	907	-		all	hypothetical protein
omz_770m_5995_0	338	2	340	omz_770m_5995	871	+	1.3.3.1	Bacteria	pyrD dihydroorotate dehydrogenase 1B K00226 oxidase
omz_770m_5995_1	437	355	792	omz_770m_5995	871	+		Bacteria	rare lipoprotein A K03642 A
omz_770m_5994_0	194	54	248	omz_770m_5994	732	+		all	hypothetical protein
omz_770m_5994_1	302	306	608	omz_770m_5994	732	+	3.5.4.12	Bacillus/Clostridium group	cytidine deoxycytidylate deaminase zinc-binding domain-containing protein K01493 dCMP
omz_770m_5994_2	77	654	731	omz_770m_5994	732	+		all	hypothetical protein
omz_770m_5997_0	80	1	81	omz_770m_5997	848	-		all	hypothetical protein
omz_770m_5997_1	155	693	848	omz_770m_5997	848	-		all	hypothetical protein
omz_770m_5996_0	644	19	663	omz_770m_5996	963	-	5.99.1.2	Bacillales	topA DNA topoisomerase I (EC:5.99.1.2) K03168
omz_770m_7103_0	908	2	910	omz_770m_7103	910	-		all	
omz_770m_10877_0	590	54	644	omz_770m_10877	990	-		all	
omz_770m_10877_1	218	770	988	omz_770m_10877	990	-		all	hypothetical protein
omz_770m_10651_0	590	22	612	omz_770m_10651	987	+	4.99.1.1	Bacteria	ferrochelatase (EC:4.99.1.1) K01772
omz_770m_10876_0	116	1	117	omz_770m_10876	1050	-		all	hypothetical protein
omz_770m_10876_1	614	190	804	omz_770m_10876	1050	+		all	putative Diheme cytochrome c
omz_770m_3261_0	842	2	844	omz_770m_3261	848	-		all	hypothetical protein
omz_770m_3260_0	137	3	140	omz_770m_3260	848	+		all	hypothetical protein
omz_770m_3260_1	590	258	848	omz_770m_3260	848	+		all	hypothetical protein
omz_770m_8903_0	176	2	178	omz_770m_8903	910	-		all	hypothetical protein
omz_770m_8903_1	785	123	908	omz_770m_8903	910	-		all	hypothetical protein
omz_770m_3262_0	869	3	872	omz_770m_3262	873	-		Chlamydia/Chlamydophila group	rho transcription termination factor Rho K03628 Rho
omz_770m_3265_0	200	654	854	omz_770m_3265	856	-		all	hypothetical protein
omz_770m_3264_0	557	3	560	omz_770m_3264	835	-		all	hypothetical protein
omz_770m_3264_1	272	563	835	omz_770m_3264	835	-		Bacteria	mucin-desulfating sulfatase (N-acetylglucosamine-6-sulfatase)
omz_770m_3267_0	476	1	477	omz_770m_3267	849	+		all	hypothetical protein
omz_770m_3267_1	218	425	643	omz_770m_3267	849	+		all	hypothetical protein
omz_770m_3266_0	437	3	440	omz_770m_3266	813	-		all	hypothetical protein
omz_770m_3266_1	380	433	813	omz_770m_3266	813	-		all	hypothetical protein
omz_770m_3269_0	869	1	870	omz_770m_3269	871	+		all	hypothetical protein
omz_770m_3268_0	560	3	563	omz_770m_3268	912	-		all	putative Molybdenum cofactor guanylyltransferase
omz_770m_7135_0	728	3	731	omz_770m_7135	805	-	5.1.1.4	Bacteria	proline racemase K01777 racemase
omz_770m_7134_0	851	1	852	omz_770m_7134	936	+		all	hypothetical protein
omz_770m_7137_0	587	1	588	omz_770m_7137	964	-		all	hypothetical protein
omz_770m_3128_0	425	2	427	omz_770m_3128	799	+		all	hypothetical protein
omz_770m_3128_1	344	455	799	omz_770m_3128	799	-		all	hypothetical protein
omz_770m_3129_0	620	226	846	omz_770m_3129	847	+	1.5.3.1	Proteobacteria	sarcosine oxidase subunit alpha family protein (EC:1.5.3.1) K00302 oxidase,
omz_770m_3122_0	806	3	809	omz_770m_3122	822	-	1.8.1.4	Rhodospirillales	lpd dihydrolipoyl dehydrogenase (EC:1.8.1.4) K00382 dihydrolipoamide
omz_770m_3123_0	659	3	662	omz_770m_3123	872	-	1.13.11.15	'Burkholderiales'	hpaD homoprotocatechuate 2,3-dioxygenase (EC:1.13.11.15) K00455 3,4-dihydroxyphenylacetate
omz_770m_3123_1	194	677	871	omz_770m_3123	872	-	1.2.1.3	Agromonas	putative 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase, HpcC-like protein (EC:1.2.1.3 1.2.1.-) K00151 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase
omz_770m_3120_0	593	2	595	omz_770m_3120	1025	+	4.1.3.34	Mesorhizobium amorphae CCNWGS0123	citE1 citrate lyase (EC:4.1.3.34) K01644 subunit beta / citryl-CoA
omz_770m_3120_1	302	627	929	omz_770m_3120	1025	+	6.2.1.5	"Alphabacteria" Cavalier-Smith 1992	sucC malate--CoA ligase subunit beta (EC:6.2.1.5) K14067 malate-CoA
omz_770m_3121_0	536	124	660	omz_770m_3121	882	-		all	hypothetical protein
omz_770m_3126_0	767	2	769	omz_770m_3126	833	+		Rhodospirillales	rpsB 30S ribosomal protein S2 K02967 small subunit S2
omz_770m_3127_0	659	3	662	omz_770m_3127	830	-		all	hypothetical protein
omz_770m_3127_1	131	697	828	omz_770m_3127	830	-		all	hypothetical protein
omz_770m_3124_0	185	424	609	omz_770m_3124	878	+		all	hypothetical protein
omz_770m_3125_0	863	71	934	omz_770m_3125	934	-		Micromonospora	Maebl
omz_770m_7133_0	335	218	553	omz_770m_7133	978	+		Hyphomicrobiales	
omz_770m_7133_1	428	550	978	omz_770m_7133	978	-	1.5.1.3	Brucella	folA dihydrofolate reductase (EC:1.5.1.3) K00287
omz_770m_7132_0	689	176	865	omz_770m_7132	867	-		all	hypothetical protein
omz_770m_7876_0	485	1	486	omz_770m_7876	915	-		Proteobacteria	FIG00912340:
omz_770m_7876_1	218	425	643	omz_770m_7876	915	-		all	hypothetical protein
omz_770m_7877_0	197	2	199	omz_770m_7877	913	-		all	hypothetical protein
omz_770m_7877_1	419	201	620	omz_770m_7877	913	-		"Archaea" Woese et al. 1990	Cell division protein FtsH (EC 3.4.24.-)
omz_770m_7877_2	221	692	913	omz_770m_7877	913	-		all	hypothetical protein
omz_770m_7720_0	437	1	438	omz_770m_7720	913	+	1.14.13.8	Proteobacteria	flavin-containing monooxygenase (EC:1.14.13.8) K00485 dimethylaniline (N-oxide forming)
omz_770m_7720_1	407	505	912	omz_770m_7720	913	+	6.3.1.2	"Alphabacteria" Cavalier-Smith 1992	glnT glutamine synthetase III (EC:6.3.1.2) K01915
omz_770m_7721_0	650	77	727	omz_770m_7721	831	-		all	hypothetical protein
omz_770m_7139_0	542	143	685	omz_770m_7139	972	+		all	hypothetical protein
omz_770m_7139_1	200	704	904	omz_770m_7139	972	+	3.6.3.14	Ancona	ATP synthase alpha chain heart isoform, mitochondrial precursor (EC:3.6.3.14) K02132 F-type H+-transporting ATPase subunit
omz_770m_7722_0	839	2	841	omz_770m_7722	842	-		all	hypothetical protein
omz_770m_7138_0	146	803	949	omz_770m_7138	949	-		all	hypothetical protein
omz_770m_3690_0	749	3	752	omz_770m_3690	886	-		all	
omz_770m_3690_1	137	749	886	omz_770m_3690	886	-		all	hypothetical protein
omz_770m_3691_0	515	3	518	omz_770m_3691	838	-	1.14.11.1	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	gamma-butyrobetaine hydroxylase (EC:1.14.11.1) K00471 dioxygenase
omz_770m_3692_0	176	20	196	omz_770m_3692	1315	-		all	hypothetical protein
omz_770m_3693_0	176	147	323	omz_770m_3693	1014	+		all	hypothetical protein
omz_770m_3693_1	518	349	867	omz_770m_3693	1014	+		all	hypothetical protein
omz_770m_3694_0	215	147	362	omz_770m_3694	914	-		all	hypothetical protein
omz_770m_3695_0	578	47	625	omz_770m_3695	963	-		all	hypothetical protein
omz_770m_3696_0	500	2	502	omz_770m_3696	898	+		all	hypothetical protein
omz_770m_3697_0	221	1	222	omz_770m_3697	850	+		Cyanobacteria	FIG00557508:
omz_770m_3697_1	248	406	654	omz_770m_3697	850	-		all	
omz_770m_3698_0	878	2	880	omz_770m_3698	880	+		all	hypothetical protein
omz_770m_3699_0	878	29	907	omz_770m_3699	977	-	6.3.1.2	Bacteria	GlnT-like protein (EC:6.3.1.2) K01915 glutamine synthetase
omz_770m_7725_0	494	3	497	omz_770m_7725	833	+		all	hypothetical protein
omz_770m_7725_1	281	526	807	omz_770m_7725	833	+		all	hypothetical protein
omz_770m_7726_0	656	2	658	omz_770m_7726	908	-	3.6.1.1	Bacteria	membrane-bound proton-translocating pyrophosphatase (EC:3.6.1.1) K01507 inorganic
omz_770m_7727_0	155	3	158	omz_770m_7727	830	+		all	hypothetical protein
omz_770m_7727_1	665	164	829	omz_770m_7727	830	-		all	
omz_770m_10879_0	680	2	682	omz_770m_10879	1052	-		all	hypothetical protein
omz_770m_7729_0	242	1	243	omz_770m_7729	836	+	2.7.9.1	Bacteria	PPDK PPDK (pyruvate orthophosphate dikinase) kinase/ pyruvate, phosphate dikinase K01006 pyruvate,orthophosphate dikinase
omz_770m_7729_1	326	247	573	omz_770m_7729	836	-		all	hypothetical protein
omz_770m_269_0	566	3	569	omz_770m_269	882	+	6.3.5.3	Proteobacteria	Formylglycinamidine-ribonucleotide (FGAM)-synthetase K01952 phosphoribosylformylglycinamidine synthase
omz_770m_269_1	305	576	881	omz_770m_269	882	-	1.5.5.1	Gammaproteobacteria	let-721 LEThal family member (let-721) K00311 electron-transferring-flavoprotein dehydrogenase
omz_770m_268_0	572	3	575	omz_770m_268	862	+	6.3.4.16	Rhodospirillales	ATP binding protein, putative (EC:6.3.4.16) K01955 carbamoyl-phosphate synthase large subunit
omz_770m_267_0	674	37	711	omz_770m_267	968	-	2.7.7.7	"Alphabacteria" Cavalier-Smith 1992	DNA polymerase I (EC:2.7.7.7) K02335
omz_770m_266_0	902	22	924	omz_770m_266	925	+	3.5.2.9	Bacteria	5-oxoprolinase (ATP-hydrolyzing) (EC:3.5.2.9) K01473 N-methylhydantoinase A
omz_770m_265_0	188	15	203	omz_770m_265	950	-		all	hypothetical protein
omz_770m_265_1	482	207	689	omz_770m_265	950	-		Gammaproteobacterium HTCC2148	Metallo-beta-lactamase family protein
omz_770m_264_0	707	20	727	omz_770m_264	839	+		all	hypothetical protein
omz_770m_263_0	926	30	956	omz_770m_263	956	-	1.3.1.74	Chloroflexi	RNA modification enzyme, MiaB family (EC:1.3.1.74) K06168 bifunctional enzyme involved thiolation methylation tRNA
omz_770m_262_0	275	1	276	omz_770m_262	916	+		all	hypothetical protein
omz_770m_262_1	641	273	914	omz_770m_262	916	+		all	hypothetical protein
omz_770m_261_0	218	2	220	omz_770m_261	306	-		all	hypothetical protein
omz_770m_261_1	89	217	306	omz_770m_261	306	-		all	hypothetical protein
omz_770m_260_0	884	3	887	omz_770m_260	948	-		Proteobacteria	FIG00884428:
omz_770m_8525_0	842	55	897	omz_770m_8525	917	+		Hyphomicrobiales	K09121 protein
omz_770m_8525_1	68	848	916	omz_770m_8525	917	+		all	hypothetical protein
omz_770m_8524_0	923	1	924	omz_770m_8524	924	+	1.1.1.95	Bacteria	D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein K00058 D-3-phosphoglycerate
omz_770m_4475_0	527	1	528	omz_770m_4475	916	+	5.1.3.20	Gammaproteobacteria	NAD-dependent epimerase/dehydratase (EC:5.1.3.20) K03274 ADP-L-glycero-D-manno-heptose 6-epimerase
omz_770m_4475_1	380	518	898	omz_770m_4475	916	+		all	hypothetical protein
omz_770m_4474_0	923	1	924	omz_770m_4474	974	+		Chthoniobacter flavus Ellin428	pyrrolo-quinoline quinone repeat-containing protein
omz_770m_4477_0	950	2	952	omz_770m_4477	954	-		Chthoniobacter flavus Ellin514	Secreted enzyme, contains two amidohydrolase related domains
omz_770m_4476_0	356	3	359	omz_770m_4476	992	-		all	hypothetical protein
omz_770m_4476_1	104	687	791	omz_770m_4476	992	-		all	hypothetical protein
omz_770m_4476_2	98	791	889	omz_770m_4476	992	-		all	hypothetical protein
omz_770m_4471_0	617	85	702	omz_770m_4471	924	+		Bacteria	mucin-desulfating sulfatase
omz_770m_4470_0	407	2	409	omz_770m_4470	966	-	6.6.1.2	"Alphabacteria" Cavalier-Smith 1992	cobS cobalamin biosynthesis protein CobS (EC:6.6.1.2) K09882 cobaltochelatase
omz_770m_4470_1	317	522	839	omz_770m_4470	966	+	2.3.1.30	Gammaproteobacteria	cysE serine acetyltransferase (EC:2.3.1.30) K00640 O-acetyltransferase
omz_770m_4473_0	293	268	561	omz_770m_4473	977	+		SAR324 cluster bacterium SCGC AAA001-C10	
omz_770m_4472_0	623	3	626	omz_770m_4472	990	+		Alteromonadaceae	Outer membrane protein assembly factor YaeT precursor
omz_770m_4472_1	269	699	968	omz_770m_4472	990	+		all	hypothetical protein
omz_770m_4479_0	758	3	761	omz_770m_4479	1003	+		all	peptidase M23B
omz_770m_4478_0	458	3	461	omz_770m_4478	845	+		all	hypothetical protein
omz_770m_2619_0	824	36	860	omz_770m_2619	888	+	6.3.2.8	Bacteria	murC UDP-N-acetylmuramate--L-alanine ligase K01924 UDP-N-acetylmuramate--alanine ligase
omz_770m_2618_0	275	1	276	omz_770m_2618	946	-		all	hypothetical protein
omz_770m_2618_1	419	276	695	omz_770m_2618	946	-		all	hypothetical protein
omz_770m_2618_2	203	742	945	omz_770m_2618	946	+		all	hypothetical protein
omz_770m_2613_0	458	301	759	omz_770m_2613	873	+		all	hypothetical protein
omz_770m_2612_0	386	19	405	omz_770m_2612	971	-		Bacteria	putative substrate binding component ABC transporter K02051 sulfonate/nitrate/taurine transport system substrate-binding protein
omz_770m_2612_1	101	869	970	omz_770m_2612	971	+		all	hypothetical protein
omz_770m_2611_0	74	758	832	omz_770m_2611	833	+		all	hypothetical protein
omz_770m_2610_0	395	61	456	omz_770m_2610	898	-		Candidatus Nitrosopumilus maritimus SCM1	4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate synthesis protein
omz_770m_2610_1	431	458	889	omz_770m_2610	898	-	4.2.3.1	Cyanobacteria	L-threonine synthase (EC:4.2.3.1) K01733 threonine
omz_770m_2617_0	707	73	780	omz_770m_2617	893	+		Candidatus Pelagibacter sp. IMCC9063	hflK integral membrane proteinase (EC:3.4.-.-) K04088 protease subunit HflK
omz_770m_2617_1	89	803	892	omz_770m_2617	893	+		all	hypothetical protein
omz_770m_2616_0	347	128	475	omz_770m_2616	866	+		Verrucomicrobia bacterium SCGC AAA164-O14	transcription factor K03626 nascent polypeptide-associated complex subunit alpha
omz_770m_2616_1	161	505	666	omz_770m_2616	866	+		all	hypothetical protein
omz_770m_2615_0	665	1	666	omz_770m_2615	861	+	5.99.1.2	Gammaproteobacteria	DNA topoisomerase I (EC:5.99.1.2) K03168
omz_770m_2614_0	143	2	145	omz_770m_2614	925	+		all	hypothetical protein
omz_770m_2614_1	296	441	737	omz_770m_2614	925	+		all	hypothetical protein
omz_770m_8754_0	137	1	138	omz_770m_8754	916	+		all	hypothetical protein
omz_770m_8754_1	788	128	916	omz_770m_8754	916	+		Proteobacteria	recombination factor protein RarA K07478 putative ATPase
omz_770m_8755_0	785	1	786	omz_770m_8755	922	+		all	hypothetical protein
omz_770m_8755_1	167	755	922	omz_770m_8755	922	+		all	hypothetical protein
omz_770m_8756_0	689	1	690	omz_770m_8756	922	+		all	hypothetical protein
omz_770m_8757_0	602	1	603	omz_770m_8757	935	+		all	hypothetical protein
omz_770m_8757_1	188	609	797	omz_770m_8757	935	-	1.17.1.4	ATCC 9930	dehydrogenase K00087 xanthine dehydrogenase molybdenum-binding subunit
omz_770m_8750_0	374	311	685	omz_770m_8750	951	-	1.5.1.15	biota	GI10194 gene product from transcript GI10194-RA K13403 methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase
omz_770m_8751_0	758	206	964	omz_770m_8751	965	+		all	hypothetical protein
omz_770m_8752_0	695	1	696	omz_770m_8752	964	-		"Euryarchaeota" Woese et al. 1990	rph exosome complex exonuclease Rrp41 K11600 component RRP41
omz_770m_8753_0	911	3	914	omz_770m_8753	915	+	1.2.1.2	'Bradyrhizobiaceae'	fdhA formate dehydrogenase, alpha subunit (EC:1.2.1.2) K00123
omz_770m_8758_0	917	1	918	omz_770m_8758	985	+		all	hypothetical protein
omz_770m_8759_0	254	10	264	omz_770m_8759	961	-		all	NADH-quinone oxidoreductase, subunit L
omz_770m_8759_1	314	275	589	omz_770m_8759	961	-	1.6.5.3	Leptospirillum ferriphilum ML-04	NADH-ubiquinone oxidoreductase, chain 4L K00340 NADH dehydrogenase I subunit K
omz_770m_8759_2	368	592	960	omz_770m_8759	961	-		all	NADH-quinone oxidoreductase, subunit J
omz_770m_10378_0	245	253	498	omz_770m_10378	922	+		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	K09948 protein
omz_770m_10378_1	287	539	826	omz_770m_10378	922	+		'Rhodobacteraceae'	Aldo-keto reductase
omz_770m_10378_2	98	823	921	omz_770m_10378	922	+		all	hypothetical protein
omz_770m_10379_0	665	171	836	omz_770m_10379	1063	+	2.1.3.3	Candidatus Nitrosopumilus maritimus SCM1	ornithine carbamoyltransferase (EC:2.1.3.3) K00611
omz_770m_10376_0	194	730	924	omz_770m_10376	1132	-		all	hypothetical protein
omz_770m_10376_1	110	937	1047	omz_770m_10376	1132	-		all	hypothetical protein
omz_770m_10377_0	146	276	422	omz_770m_10377	1093	+		all	hypothetical protein
omz_770m_10374_0	104	1206	1310	omz_770m_10374	1589	-		all	hypothetical protein
omz_770m_10374_1	167	1422	1589	omz_770m_10374	1589	-		all	hypothetical protein
omz_770m_10375_0	425	394	819	omz_770m_10375	1022	+		all	hypothetical protein
omz_770m_10375_1	125	896	1021	omz_770m_10375	1022	-		all	hypothetical protein
omz_770m_10372_0	674	239	913	omz_770m_10372	1032	+		all	hypothetical protein
omz_770m_10373_0	125	2	127	omz_770m_10373	1103	-		all	hypothetical protein
omz_770m_10370_0	812	73	885	omz_770m_10370	956	-	2.7.13.3	SAR86 cluster bacterium SAR86A	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)
omz_770m_10371_0	743	12	755	omz_770m_10371	928	-		SAR324 cluster bacterium SCGC AAA001-C10	
omz_770m_6622_0	128	15	143	omz_770m_6622	929	+		all	hypothetical protein
omz_770m_6622_1	581	204	785	omz_770m_6622	929	-		Prochlorococcus marinus str. NATL1A	SPFH domain-containing protein/band 7 family protein
omz_770m_6622_2	188	739	927	omz_770m_6622	929	-		all	hypothetical protein
omz_770m_6623_0	128	18	146	omz_770m_6623	858	+		all	hypothetical protein
omz_770m_6623_1	425	431	856	omz_770m_6623	858	-		all	hypothetical protein
omz_770m_6620_0	110	3	113	omz_770m_6620	971	-		all	hypothetical protein
omz_770m_6621_0	290	72	362	omz_770m_6621	883	+		Gammaproteobacteria	deoxycytidine triphosphate deaminase K09948
omz_770m_6621_1	182	378	560	omz_770m_6621	883	+		all	hypothetical protein
omz_770m_6626_0	356	2	358	omz_770m_6626	924	+	6.1.1.17	Candidatus Nitrosopumilus maritimus SCM1	glutamyl-tRNA synthetase (EC:6.1.1.17) K01885
omz_770m_6626_1	368	355	723	omz_770m_6626	924	+		all	
omz_770m_6627_0	554	1	555	omz_770m_6627	949	+		Bacteria	abc transporter  K05662 ATP-binding cassette, subfamily B (MDR/TAP), member 7
omz_770m_6624_0	347	181	528	omz_770m_6624	904	-		Rhodospirillaceae	2Fe-2S ferredoxin
omz_770m_6625_0	251	3	254	omz_770m_6625	915	+		all	hypothetical protein
omz_770m_6625_1	242	258	500	omz_770m_6625	915	+		all	hypothetical protein
omz_770m_6628_0	929	3	932	omz_770m_6628	934	-		gamma proteobacterium HIMB55	Rieske  domain
omz_770m_6629_0	485	2	487	omz_770m_6629	930	-	1.1.1.95	"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
omz_770m_6629_1	413	517	930	omz_770m_6629	930	-		all	hypothetical protein
omz_770m_3908_0	635	2	637	omz_770m_3908	1041	-		all	hypothetical protein
omz_770m_3908_1	176	771	947	omz_770m_3908	1041	+		all	hypothetical protein
omz_770m_3909_0	734	2	736	omz_770m_3909	998	-	1.8.1.4	"Alphabacteria" Cavalier-Smith 1992	lpd dihydrolipoyl dehydrogenase (EC:1.8.1.4) K00382 dihydrolipoamide
omz_770m_3900_0	194	1	195	omz_770m_3900	1009	+		all	hypothetical protein
omz_770m_3900_1	680	192	872	omz_770m_3900	1009	+	3.5.4.25	Bacteria	ATGCH 3,4-dihydroxy-2-butanone-4-phosphate synthase/ GTP cyclohydrolase II (EC:3.5.4.25) K14652 3,4-dihydroxy 2-butanone 4-phosphate synthase /
omz_770m_3901_0	668	1	669	omz_770m_3901	1020	-		Rhodospirillum rubrum F11	RmuC domain-containing protein K09760 DNA recombination protein
omz_770m_3902_0	641	67	708	omz_770m_3902	1018	-		all	hypothetical protein
omz_770m_3903_0	140	1	141	omz_770m_3903	918	-		all	hypothetical protein
omz_770m_3903_1	464	138	602	omz_770m_3903	918	-	1.3.3.1	Chloropseudomonas ethylica	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)
omz_770m_3904_0	602	118	720	omz_770m_3904	974	+	3.1.1.23	Proteobacteria	lysophospholipase (EC:3.1.1.23) K01054 acylglycerol lipase
omz_770m_3904_1	146	693	839	omz_770m_3904	974	+		all	hypothetical protein
omz_770m_3905_0	224	1	225	omz_770m_3905	870	-		all	hypothetical protein
omz_770m_3906_0	263	82	345	omz_770m_3906	1029	-		all	hypothetical protein
omz_770m_3907_0	329	507	836	omz_770m_3907	1244	+		all	hypothetical protein
omz_770m_3907_1	110	977	1087	omz_770m_3907	1244	+		all	hypothetical protein
omz_770m_6367_0	800	1	801	omz_770m_6367	801	+		all	hypothetical protein
omz_770m_6366_0	602	1	603	omz_770m_6366	885	+		Planctomyces maris DSM 8797	peptidase S9 prolyl oligopeptidase active site domain protein
omz_770m_6366_1	257	627	884	omz_770m_6366	885	-		all	hypothetical protein
omz_770m_6365_0	191	1	192	omz_770m_6365	856	-		all	hypothetical protein
omz_770m_6365_1	536	319	855	omz_770m_6365	856	+		all	hypothetical protein
omz_770m_6364_0	719	21	740	omz_770m_6364	818	-		all	
omz_770m_6363_0	206	32	238	omz_770m_6363	877	+	1.4.1.13	Candidatus Pelagibacter ubique HTCC1002	glutamate synthase large subunit-like protein (EC:1.4.1.13)
omz_770m_6363_1	401	248	649	omz_770m_6363	877	+		"Candidatus Pelagibacter" Rappe et al. 2002	FIG00909589:
omz_770m_6363_2	71	806	877	omz_770m_6363	877	+		all	hypothetical protein
omz_770m_6362_0	566	2	568	omz_770m_6362	950	+	3.5.4.25	Salinisphaera shabanensis E1L3A	GTP cyclohydrolase (EC:3.5.4.25) K01497 II
omz_770m_6361_0	464	1	465	omz_770m_6361	914	+		Gammaproteobacteria	phosphate transporter K03306 inorganic transporter, PiT family
omz_770m_6360_0	578	3	581	omz_770m_6360	815	-	2.6.1.42	Bacteria	branched-chain amino acid aminotransferase (EC:2.6.1.- 2.6.1.42) K00826
omz_770m_2059_0	119	812	931	omz_770m_2059	933	-		all	hypothetical protein
omz_770m_2058_0	470	1	471	omz_770m_2058	875	-		Gammaproteobacteria	flgG flagellar basal body rod protein FlgG K02392 basal-body FlgG
omz_770m_2058_1	236	561	797	omz_770m_2058	875	-		Deleya	flgF flagellar basal body rod protein FlgF K02391 basal-body FlgF
omz_770m_2055_0	446	83	529	omz_770m_2055	942	+		Marinobacter manganoxydans MnI7-9	transposase IS3/IS911 family protein
omz_770m_2055_1	386	556	942	omz_770m_2055	942	+		Cupriavidus necator N-1	K07497 putative transposase
omz_770m_2054_0	530	3	533	omz_770m_2054	894	-		ATCC 43812	major facilitator superfamily
omz_770m_2057_0	311	3	314	omz_770m_2057	932	+		all	hypothetical protein
omz_770m_2057_1	320	444	764	omz_770m_2057	932	+		all	hypothetical protein
omz_770m_2057_2	182	748	930	omz_770m_2057	932	+		all	hypothetical protein
omz_770m_2056_0	413	503	916	omz_770m_2056	917	+		all	hypothetical protein
omz_770m_2051_0	320	169	489	omz_770m_2051	948	+		all	hypothetical protein
omz_770m_2051_1	356	493	849	omz_770m_2051	948	+		all	hypothetical protein
omz_770m_2050_0	770	2	772	omz_770m_2050	942	-	2.7.7.7	"Alphabacteria" Cavalier-Smith 1992	dnaX DNA polymerase III subunits gamma tau (EC:2.7.7.7) K02343 subunit gamma/tau
omz_770m_2050_1	137	804	941	omz_770m_2050	942	+		all	hypothetical protein
omz_770m_2053_0	731	156	887	omz_770m_2053	887	+	2.4.1.57	"Dicrospirillum rubrum" Enderlein 1925	glycosyl transferase, group 1 (EC:2.4.1.57)
omz_770m_2052_0	611	1	612	omz_770m_2052	736	+		all	hypothetical protein
omz_770m_2052_1	74	662	736	omz_770m_2052	736	+		all	hypothetical protein
omz_770m_6369_0	836	3	839	omz_770m_6369	840	+		alpha proteobacterium HIMB5	aminomethyl transferase family protein
omz_770m_6368_0	479	1	480	omz_770m_6368	482	+		all	hypothetical protein
omz_770m_4905_0	68	2	70	omz_770m_4905	988	+		all	hypothetical protein
omz_770m_4905_1	305	133	438	omz_770m_4905	988	-		all	
