ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
chlorophyllmax_130m_3826_1	200	674	874	chlorophyllmax_130m_3826	1021	+		all	hypothetical protein
chlorophyllmax_130m_3827_0	101	2	103	chlorophyllmax_130m_3827	1007	-		all	hypothetical protein
chlorophyllmax_130m_3827_1	704	178	882	chlorophyllmax_130m_3827	1007	-		all	hypothetical protein
chlorophyllmax_130m_3827_2	152	854	1006	chlorophyllmax_130m_3827	1007	-		all	hypothetical protein
chlorophyllmax_130m_3820_0	116	2	118	chlorophyllmax_130m_3820	388	-		all	hypothetical protein
chlorophyllmax_130m_3821_0	773	2	775	chlorophyllmax_130m_3821	775	+	6.2.1.26	Actinomycetales	putative O-succinylbenzoate--CoA ligase (EC:6.2.1.26)
chlorophyllmax_130m_3822_0	248	3	251	chlorophyllmax_130m_3822	958	+	1.2.1.16	"Actinomyces brasiliensis" (Lindenberg 1909) Gomes 1923	Succinate-semialdehyde dehydrogenase  (EC 1.2.1.16)
chlorophyllmax_130m_3822_1	623	248	871	chlorophyllmax_130m_3822	958	+	2.6.1.19	Bacillus/Clostridium group	class III aminotransferase K07250 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase
chlorophyllmax_130m_3823_0	242	111	353	chlorophyllmax_130m_3823	843	-		Candidatus Nitrosopumilus maritimus SCM1	
chlorophyllmax_130m_3823_1	398	444	842	chlorophyllmax_130m_3823	843	+		Candidatus Nitrosopumilus maritimus SCM1	nifR3 family TIM-barrel protein
chlorophyllmax_130m_2999_0	92	196	288	chlorophyllmax_130m_2999	288	+		all	hypothetical protein
chlorophyllmax_130m_2998_0	275	3	278	chlorophyllmax_130m_2998	878	-		all	hypothetical protein
chlorophyllmax_130m_2997_0	152	141	293	chlorophyllmax_130m_2997	920	+		all	hypothetical protein
chlorophyllmax_130m_2997_1	203	290	493	chlorophyllmax_130m_2997	920	-		all	hypothetical protein
chlorophyllmax_130m_2997_2	293	472	765	chlorophyllmax_130m_2997	920	-		all	hypothetical protein
chlorophyllmax_130m_2996_0	101	2	103	chlorophyllmax_130m_2996	805	+		all	hypothetical protein
chlorophyllmax_130m_2996_1	461	344	805	chlorophyllmax_130m_2996	805	-		all	hypothetical protein
chlorophyllmax_130m_2995_0	338	3	341	chlorophyllmax_130m_2995	598	-		Bacteria	ype00022 oligopeptide ABC transporter, ATP-binding protein K02031 peptide/nickel transport system K02032 protein
chlorophyllmax_130m_2994_0	254	1	255	chlorophyllmax_130m_2994	256	-		all	hypothetical protein
chlorophyllmax_130m_2993_0	350	2	352	chlorophyllmax_130m_2993	354	-		all	hypothetical protein
chlorophyllmax_130m_2991_0	416	1	417	chlorophyllmax_130m_2991	418	+		all	hypothetical protein
chlorophyllmax_130m_2990_0	731	27	758	chlorophyllmax_130m_2990	986	+		all	hypothetical protein
chlorophyllmax_130m_2990_1	188	778	966	chlorophyllmax_130m_2990	986	-		all	hypothetical protein
chlorophyllmax_130m_3604_0	722	2	724	chlorophyllmax_130m_3604	864	-	6.3.5.9	Cyanobacteria	cobB cobyrinic acid a,c-diamide synthase (EC:6.3.5.9) K02224
chlorophyllmax_130m_1970_0	140	1	141	chlorophyllmax_130m_1970	640	+		all	hypothetical protein
chlorophyllmax_130m_1970_1	485	153	638	chlorophyllmax_130m_1970	640	-	3.6.3.25	Albidiferax ferrireducens T118	sulfate transport system permease 1 K02045 ATP-binding protein
chlorophyllmax_130m_1971_0	680	6	686	chlorophyllmax_130m_1971	1010	-		Albidiferax ferrireducens T118	
chlorophyllmax_130m_1971_1	281	727	1008	chlorophyllmax_130m_1971	1010	-		'Burkholderiales'	TraR/DksA family transcriptional regulator K06204 DnaK suppressor protein
chlorophyllmax_130m_1972_0	266	3	269	chlorophyllmax_130m_1972	928	-		Albidiferax ferrireducens T118	
chlorophyllmax_130m_1972_1	422	276	698	chlorophyllmax_130m_1972	928	-		Bacteria	
chlorophyllmax_130m_1973_0	845	1	846	chlorophyllmax_130m_1973	856	+	1.8.1.4	Alteromonadaceae	pyruvate/2-oxoglutarate dehydrogenase complex dihydrolipoamide (E3) component related enzyme (EC:1.8.1.4) K00520 mercuric reductase
chlorophyllmax_130m_1974_0	170	2	172	chlorophyllmax_130m_1974	542	-		all	hypothetical protein
chlorophyllmax_130m_1975_0	917	3	920	chlorophyllmax_130m_1975	920	-		all	hypothetical protein
chlorophyllmax_130m_1976_0	215	30	245	chlorophyllmax_130m_1976	246	-		all	hypothetical protein
chlorophyllmax_130m_1977_0	185	1	186	chlorophyllmax_130m_1977	858	+		all	hypothetical protein
chlorophyllmax_130m_1977_1	218	244	462	chlorophyllmax_130m_1977	858	-		all	hypothetical protein
chlorophyllmax_130m_1977_2	275	583	858	chlorophyllmax_130m_1977	858	-		all	hypothetical protein
chlorophyllmax_130m_1978_0	554	493	1047	chlorophyllmax_130m_1978	1047	+		all	hypothetical protein
chlorophyllmax_130m_1979_0	308	2	310	chlorophyllmax_130m_1979	310	-		all	hypothetical protein
chlorophyllmax_130m_2339_0	254	1	255	chlorophyllmax_130m_2339	637	-		ATCC 27126	putative orphan protein
chlorophyllmax_130m_2339_1	125	324	449	chlorophyllmax_130m_2339	637	-		all	hypothetical protein
chlorophyllmax_130m_2338_0	980	15	995	chlorophyllmax_130m_2338	997	-		Bacteria	peptidase S9B dipeptidylpeptidase IV domain-containing protein
chlorophyllmax_130m_2333_0	716	221	937	chlorophyllmax_130m_2333	937	+		Bacteria	egl-9 proline hydroxylase
chlorophyllmax_130m_2332_0	437	2	439	chlorophyllmax_130m_2332	632	-		all	hypothetical protein
chlorophyllmax_130m_2331_0	482	269	751	chlorophyllmax_130m_2331	968	+		all	hypothetical protein
chlorophyllmax_130m_2331_1	104	757	861	chlorophyllmax_130m_2331	968	+		all	hypothetical protein
chlorophyllmax_130m_2330_0	401	1	402	chlorophyllmax_130m_2330	878	-		all	hypothetical protein
chlorophyllmax_130m_2337_0	368	2	370	chlorophyllmax_130m_2337	592	+	5.4.99.2	Bacteria	methylmalonyl-CoA mutase, large subunit (EC:5.4.99.2) K11942 mutase
chlorophyllmax_130m_2336_0	296	2	298	chlorophyllmax_130m_2336	956	-		"Candidatus Pelagibacter" Rappe et al. 2002	scaffold protein  cluster assembly ApbC, MRP-like protein K03593 ATP-binding involved chromosome partitioning
chlorophyllmax_130m_2336_1	461	299	760	chlorophyllmax_130m_2336	956	+		"Alphabacteria" Cavalier-Smith 1992	hflK integral membrane proteinase (EC:3.4.-.-) K04088 protease subunit HflK
chlorophyllmax_130m_2335_0	572	2	574	chlorophyllmax_130m_2335	658	+		all	hypothetical protein
chlorophyllmax_130m_2334_0	623	70	693	chlorophyllmax_130m_2334	1038	+		all	
chlorophyllmax_130m_2334_1	206	701	907	chlorophyllmax_130m_2334	1038	+		all	recombinase RecG
chlorophyllmax_130m_2056_0	911	75	986	chlorophyllmax_130m_2056	988	-		'Burkholderiales'	THIC THIC (ThiaminC) ADP-ribose pyrophosphohydrolase/ catalytic/ iron-sulfur cluster binding K03147 thiamine biosynthesis protein ThiC
chlorophyllmax_130m_2057_0	581	119	700	chlorophyllmax_130m_2057	701	-		"Bacillus pseudomallei" Whitmore 1913	NADH:flavin oxidoreductase/NADH oxidase
chlorophyllmax_130m_2054_0	188	3	191	chlorophyllmax_130m_2054	193	-		all	hypothetical protein
chlorophyllmax_130m_2055_0	152	3	155	chlorophyllmax_130m_2055	896	+		all	hypothetical protein
chlorophyllmax_130m_2055_1	743	152	895	chlorophyllmax_130m_2055	896	+	2.7.13.3	Comamonadaceae	integral membrane sensor signal transduction histidine kinase K07638 two-component system, OmpR family, osmolarity kinase EnvZ
chlorophyllmax_130m_2052_0	311	1	312	chlorophyllmax_130m_2052	314	+		Albidiferax ferrireducens T118	PfkB domain protein
chlorophyllmax_130m_2053_0	437	88	525	chlorophyllmax_130m_2053	938	+		Comamonas testosteroni ATCC 11996	FTSY chloroplast SRP receptor K03110 fused signal recognition particle receptor
chlorophyllmax_130m_2053_1	284	602	886	chlorophyllmax_130m_2053	938	+		Albidiferax ferrireducens T118	diguanylate cyclase
chlorophyllmax_130m_2050_0	578	2	580	chlorophyllmax_130m_2050	630	+		Gammaproteobacteria	endonuclease, Z1 domain-containing protein
chlorophyllmax_130m_2050_1	98	531	629	chlorophyllmax_130m_2050	630	+		all	hypothetical protein
chlorophyllmax_130m_2051_0	296	2	298	chlorophyllmax_130m_2051	593	+		Hyphomicrobiales	FIG00460500:
chlorophyllmax_130m_2058_0	677	1	678	chlorophyllmax_130m_2058	844	+		Albidiferax ferrireducens T118	helicase-like
chlorophyllmax_130m_2059_0	911	80	991	chlorophyllmax_130m_2059	1047	+	1.2.4.1	'Burkholderiales'	aceE pyruvate dehydrogenase subunit E1 (EC:1.2.4.1) K00163 component
chlorophyllmax_130m_640_0	314	3	317	chlorophyllmax_130m_640	452	-		all	hypothetical protein
chlorophyllmax_130m_641_0	692	2	694	chlorophyllmax_130m_641	695	-		Bacteria	acetyl-coa carboxylase beta-carboxyltransferase subunit plastidic multimeric ACCase
chlorophyllmax_130m_642_0	86	2	88	chlorophyllmax_130m_642	776	+		all	hypothetical protein
chlorophyllmax_130m_642_1	410	98	508	chlorophyllmax_130m_642	776	+		SAR324 cluster bacterium JCVI-SC AAA005	putative GAF sensor protein
chlorophyllmax_130m_867_0	167	181	348	chlorophyllmax_130m_867	566	+		all	hypothetical protein
chlorophyllmax_130m_867_1	209	356	565	chlorophyllmax_130m_867	566	+		all	hypothetical protein
chlorophyllmax_130m_644_0	131	2	133	chlorophyllmax_130m_644	733	-		all	hypothetical protein
chlorophyllmax_130m_644_1	176	505	681	chlorophyllmax_130m_644	733	-		all	hypothetical protein
chlorophyllmax_130m_861_0	758	2	760	chlorophyllmax_130m_861	760	-		all	hypothetical protein
chlorophyllmax_130m_862_0	416	5	421	chlorophyllmax_130m_862	759	+		all	hypothetical protein
chlorophyllmax_130m_862_1	191	502	693	chlorophyllmax_130m_862	759	+		all	hypothetical protein
chlorophyllmax_130m_863_0	443	5	448	chlorophyllmax_130m_863	646	-		all	Viral protein TPX-VT3 exhibiting genomic variation
chlorophyllmax_130m_4451_0	206	2	208	chlorophyllmax_130m_4451	905	-		all	hypothetical protein
chlorophyllmax_130m_4451_1	203	291	494	chlorophyllmax_130m_4451	905	-		all	hypothetical protein
chlorophyllmax_130m_3019_0	533	1	534	chlorophyllmax_130m_3019	536	+		all	hypothetical protein
chlorophyllmax_130m_3018_0	236	2	238	chlorophyllmax_130m_3018	1560	+		all	hypothetical protein
chlorophyllmax_130m_3018_1	830	219	1049	chlorophyllmax_130m_3018	1560	+		all	hypothetical protein
chlorophyllmax_130m_3018_2	326	1234	1560	chlorophyllmax_130m_3018	1560	+		all	hypothetical protein
chlorophyllmax_130m_4049_0	692	107	799	chlorophyllmax_130m_4049	900	+		Gammaproteobacteria sp. HTCC2143	RND multidrug efflux transporter Acriflavin resistance protein
chlorophyllmax_130m_4049_1	143	757	900	chlorophyllmax_130m_4049	900	-		all	hypothetical protein
chlorophyllmax_130m_4048_0	143	2	145	chlorophyllmax_130m_4048	980	-		all	hypothetical protein
chlorophyllmax_130m_4048_1	596	305	901	chlorophyllmax_130m_4048	980	+		Bacteria	alkyl hydroperoxide reductase/thiol specific antioxidant/Mal allergen
chlorophyllmax_130m_3015_0	518	1	519	chlorophyllmax_130m_3015	556	-		all	hypothetical protein
chlorophyllmax_130m_3014_0	143	42	185	chlorophyllmax_130m_3014	491	+		all	hypothetical protein
chlorophyllmax_130m_3014_1	119	371	490	chlorophyllmax_130m_3014	491	+		all	hypothetical protein
chlorophyllmax_130m_3017_0	455	2	457	chlorophyllmax_130m_3017	457	-		all	hypothetical protein
chlorophyllmax_130m_4044_0	956	3	959	chlorophyllmax_130m_4044	986	+		Proteobacteria	type III effector Hrp-dependent outers
chlorophyllmax_130m_4043_0	761	196	957	chlorophyllmax_130m_4043	957	+		all	hypothetical protein
chlorophyllmax_130m_3010_0	317	448	765	chlorophyllmax_130m_3010	1131	+		all	hypothetical protein
chlorophyllmax_130m_3010_1	308	822	1130	chlorophyllmax_130m_3010	1131	+		all	hypothetical protein
chlorophyllmax_130m_4041_0	1022	1	1023	chlorophyllmax_130m_4041	1024	-		Singulisphaera acidiphila ATCC BAA-1392	Ankyrin
chlorophyllmax_130m_3012_0	758	146	904	chlorophyllmax_130m_3012	904	-		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	
chlorophyllmax_130m_4453_0	161	1	162	chlorophyllmax_130m_4453	640	+		all	hypothetical protein
chlorophyllmax_130m_4453_1	227	175	402	chlorophyllmax_130m_4453	640	-		all	hypothetical protein
chlorophyllmax_130m_5310_0	257	113	370	chlorophyllmax_130m_5310	878	+	3.4.22.34	'Rhodobacteraceae'	branched-chain amino acid ABC transporter periplasmic substrate-binding protein (EC:3.4.22.34) K01999 transport system
chlorophyllmax_130m_5310_1	404	432	836	chlorophyllmax_130m_5310	878	+	3.6.3.22	Proteobacteria	livG1 branched-chain amino acid ABC transporter ATP-binding protein LivG (EC:3.6.3.22) K01995 transport system
chlorophyllmax_130m_5311_0	236	3	239	chlorophyllmax_130m_5311	822	-		all	hypothetical protein
chlorophyllmax_130m_5311_1	245	440	685	chlorophyllmax_130m_5311	822	+		all	hypothetical protein
chlorophyllmax_130m_5312_0	572	3	575	chlorophyllmax_130m_5312	877	-		all	
chlorophyllmax_130m_5313_0	251	1	252	chlorophyllmax_130m_5313	887	+		Bacteria	transmembrane prediction
chlorophyllmax_130m_5313_1	638	249	887	chlorophyllmax_130m_5313	887	+		all	hypothetical protein
chlorophyllmax_130m_5314_0	128	2	130	chlorophyllmax_130m_5314	935	-		all	hypothetical protein
chlorophyllmax_130m_5314_1	758	111	869	chlorophyllmax_130m_5314	935	-		Gammaproteobacteria	prfC peptide chain release factor 3 K02837 3
chlorophyllmax_130m_5315_0	170	22	192	chlorophyllmax_130m_5315	864	-		all	hypothetical protein
chlorophyllmax_130m_5315_1	167	372	539	chlorophyllmax_130m_5315	864	-		all	hypothetical protein
chlorophyllmax_130m_5316_0	323	10	333	chlorophyllmax_130m_5316	767	-		SAR324 cluster bacterium SCGC AAA001-C10	FAD-binding protein
chlorophyllmax_130m_5316_1	167	330	497	chlorophyllmax_130m_5316	767	-		all	hypothetical protein
chlorophyllmax_130m_5316_2	77	689	766	chlorophyllmax_130m_5316	767	+		all	hypothetical protein
chlorophyllmax_130m_5317_0	584	167	751	chlorophyllmax_130m_5317	837	+	2.7.7.18	Prochlorococcus marinus str. NATL1A	nadD nicotinic acid mononucleotide adenylyltransferase (EC:2.7.7.18) K00969 nicotinate-nucleotide
chlorophyllmax_130m_5317_1	86	751	837	chlorophyllmax_130m_5317	837	+		all	hypothetical protein
chlorophyllmax_130m_5318_0	698	3	701	chlorophyllmax_130m_5318	814	-		Chromatiaceae	protein unknown function DUF323
chlorophyllmax_130m_5319_0	647	3	650	chlorophyllmax_130m_5319	841	-		all	hypothetical protein
chlorophyllmax_130m_1158_0	854	2	856	chlorophyllmax_130m_1158	993	-		Verrucomicrobiae bacterium DG1235	putative zinc protease
chlorophyllmax_130m_1159_0	473	10	483	chlorophyllmax_130m_1159	889	+		Acidimicrobium ferrooxidans DSM 10331	DegV family protein
chlorophyllmax_130m_1159_1	389	499	888	chlorophyllmax_130m_1159	889	+		all	hypothetical protein
chlorophyllmax_130m_1156_0	809	3	812	chlorophyllmax_130m_1156	938	-		all	putative oxidoreductase iron-sulfur subunit/oxidoreductase molybdopterin-binding subunit
chlorophyllmax_130m_1157_0	353	3	356	chlorophyllmax_130m_1157	989	+		Gammaproteobacteria	N-acetylmuramyl-L-alanine amidase, negative regulator AmpC, AmpD K03806 AmpD protein
chlorophyllmax_130m_1157_1	122	405	527	chlorophyllmax_130m_1157	989	+		all	hypothetical protein
chlorophyllmax_130m_1157_2	233	590	823	chlorophyllmax_130m_1157	989	+		Proteobacteria	putative nucleotide-binding protein K09767
chlorophyllmax_130m_1154_0	491	3	494	chlorophyllmax_130m_1154	494	+		all	hypothetical protein
chlorophyllmax_130m_1155_0	530	2	532	chlorophyllmax_130m_1155	543	+		all	hypothetical protein
chlorophyllmax_130m_1152_0	455	20	475	chlorophyllmax_130m_1152	715	+		all	hypothetical protein
chlorophyllmax_130m_1152_1	170	494	664	chlorophyllmax_130m_1152	715	+		all	hypothetical protein
chlorophyllmax_130m_1153_0	473	2	475	chlorophyllmax_130m_1153	943	+		all	
chlorophyllmax_130m_1153_1	452	491	943	chlorophyllmax_130m_1153	943	+		all	hypothetical protein
chlorophyllmax_130m_1150_0	224	27	251	chlorophyllmax_130m_1150	747	-		all	T4-like Endonuclease VII
chlorophyllmax_130m_1150_1	173	248	421	chlorophyllmax_130m_1150	747	-		all	hypothetical protein
chlorophyllmax_130m_1150_2	320	418	738	chlorophyllmax_130m_1150	747	-		all	T4-like phage protein, T4 GC0285
chlorophyllmax_130m_1150_3	68	677	745	chlorophyllmax_130m_1150	747	-		all	hypothetical protein
chlorophyllmax_130m_1151_0	593	2	595	chlorophyllmax_130m_1151	780	-		all	hypothetical protein
chlorophyllmax_130m_2834_0	104	1	105	chlorophyllmax_130m_2834	482	-		all	hypothetical protein
chlorophyllmax_130m_2834_1	134	289	423	chlorophyllmax_130m_2834	482	-		all	hypothetical protein
chlorophyllmax_130m_2835_0	143	69	212	chlorophyllmax_130m_2835	654	-		all	hypothetical protein
chlorophyllmax_130m_2835_1	218	236	454	chlorophyllmax_130m_2835	654	-		all	hypothetical protein
chlorophyllmax_130m_2835_2	92	560	652	chlorophyllmax_130m_2835	654	+		all	hypothetical protein
chlorophyllmax_130m_2836_0	608	140	748	chlorophyllmax_130m_2836	893	+		Proteobacteria	tbpA thiamine transporter substrate binding subunit K02064 transport system substrate-binding protein
chlorophyllmax_130m_2837_0	176	234	410	chlorophyllmax_130m_2837	517	-		all	hypothetical protein
chlorophyllmax_130m_2830_0	443	67	510	chlorophyllmax_130m_2830	511	+		all	hypothetical protein
chlorophyllmax_130m_2831_0	113	451	564	chlorophyllmax_130m_2831	882	-		all	hypothetical protein
chlorophyllmax_130m_2832_0	260	97	357	chlorophyllmax_130m_2832	967	+		all	hypothetical protein
chlorophyllmax_130m_2832_1	392	381	773	chlorophyllmax_130m_2832	967	+		all	hypothetical protein
chlorophyllmax_130m_2833_0	515	1	516	chlorophyllmax_130m_2833	517	-		all	hypothetical protein
chlorophyllmax_130m_2838_0	743	17	760	chlorophyllmax_130m_2838	933	+	2.5.1.32	Cyanobacteria	phytoene synthase (PSY) / geranylgeranyl-diphosphate geranylgeranyl transferase (EC:2.5.1.32) K02291
chlorophyllmax_130m_2839_0	566	18	584	chlorophyllmax_130m_2839	584	+		all	hypothetical protein
chlorophyllmax_130m_598_0	758	2	760	chlorophyllmax_130m_598	762	-		Bacillales	yabN putative fusion methylase nucleotide pyrophosphohydrolase K02499 tetrapyrrole family protein / MazG
chlorophyllmax_130m_599_0	527	3	530	chlorophyllmax_130m_599	566	+		all	hypothetical protein
chlorophyllmax_130m_594_0	476	291	767	chlorophyllmax_130m_594	767	+	2.7.8.28	Proteobacteria	LPPG domain, 2-phospho-L-lactate transferase (EC:2.7.8.-) K11212 LPPG:FO
chlorophyllmax_130m_595_0	698	2	700	chlorophyllmax_130m_595	702	-		all	hypothetical protein
chlorophyllmax_130m_596_0	344	2	346	chlorophyllmax_130m_596	545	+		Proteobacteria	short-chain dehydrogenase/reductase SDR
chlorophyllmax_130m_597_0	698	128	826	chlorophyllmax_130m_597	828	-		"Alphabacteria" Cavalier-Smith 1992	binding-protein-dependent transport systems inner membrane component K02026 multiple sugar system permease protein
chlorophyllmax_130m_590_0	647	3	650	chlorophyllmax_130m_590	820	+		all	hypothetical protein
chlorophyllmax_130m_590_1	128	647	775	chlorophyllmax_130m_590	820	+		all	hypothetical protein
chlorophyllmax_130m_591_0	719	1	720	chlorophyllmax_130m_591	758	+	1.1.1.274	Agromonas	putative aldo/keto reductase (EC:1.1.1.274) K05885 2,5-diketo-D-gluconate
chlorophyllmax_130m_592_0	650	1	651	chlorophyllmax_130m_592	734	-		all	hypothetical protein
chlorophyllmax_130m_592_1	80	652	732	chlorophyllmax_130m_592	734	-		all	hypothetical protein
chlorophyllmax_130m_593_0	599	1	600	chlorophyllmax_130m_593	874	-		Rhodospirillales	rRNA methylase K06442 putative hemolysin
chlorophyllmax_130m_1569_0	218	29	247	chlorophyllmax_130m_1569	248	-		'Betaproteobacteria'	cphA1 cyanophycin synthetase 1 (EC:6.-.-.-) K03802
chlorophyllmax_130m_1568_0	179	2	181	chlorophyllmax_130m_1568	376	-		all	hypothetical protein
chlorophyllmax_130m_1568_1	182	193	375	chlorophyllmax_130m_1568	376	-	3.5.5.1	Albidiferax ferrireducens T118	nitrilase/cyanide hydratase apolipoprotein N-acyltransferase K01501 nitrilase
chlorophyllmax_130m_1567_0	206	1	207	chlorophyllmax_130m_1567	208	+		Albidiferax ferrireducens T118	UspA domain-containing protein
chlorophyllmax_130m_1566_0	383	2	385	chlorophyllmax_130m_1566	386	-		all	hypothetical protein
chlorophyllmax_130m_1565_0	311	1	312	chlorophyllmax_130m_1565	314	+		'Burkholderiales'	isocitrate dehydrogenase  subunit alpha, mitochondrial pseudogene
chlorophyllmax_130m_1564_0	194	2	196	chlorophyllmax_130m_1564	237	+		Proteobacteria	class II aldolase/adducin family protein
chlorophyllmax_130m_1563_0	461	2	463	chlorophyllmax_130m_1563	465	-		all	hypothetical protein
chlorophyllmax_130m_1562_0	749	1	750	chlorophyllmax_130m_1562	750	-		all	hypothetical protein
chlorophyllmax_130m_1561_0	380	1	381	chlorophyllmax_130m_1561	383	-		Comamonas testosteroni ATCC 11996	putative chromosome partition protein K03529 segregation protein
chlorophyllmax_130m_1560_0	299	13	312	chlorophyllmax_130m_1560	919	-		'Rhodobacteraceae'	binding-protein-dependent transport systems inner membrane component K02033 peptide/nickel system permease protein
chlorophyllmax_130m_1560_1	443	373	816	chlorophyllmax_130m_1560	919	-		Albidiferax ferrireducens T118	extracellular solute-binding protein K02035 peptide/nickel transport system substrate-binding protein
chlorophyllmax_130m_5620_0	215	19	234	chlorophyllmax_130m_5620	936	-		all	hypothetical protein
chlorophyllmax_130m_5620_1	545	241	786	chlorophyllmax_130m_5620	936	-		all	hypothetical protein
chlorophyllmax_130m_5621_0	389	15	404	chlorophyllmax_130m_5621	935	-	4.2.1.52	Verrucomicrobia bacterium SCGC AAA164-O14	dapA2 dihydrodipicolinate synthase (EC:4.2.1.52)
chlorophyllmax_130m_5621_1	428	349	777	chlorophyllmax_130m_5621	935	-	4.2.1.9	Bacteria	ilvD5 dihydroxy-acid dehydratase (EC:4.2.1.9) K01687
chlorophyllmax_130m_5622_0	635	1	636	chlorophyllmax_130m_5622	916	-		all	
chlorophyllmax_130m_5623_0	137	304	441	chlorophyllmax_130m_5623	781	+		all	hypothetical protein
chlorophyllmax_130m_5623_1	242	441	683	chlorophyllmax_130m_5623	781	+		all	hypothetical protein
chlorophyllmax_130m_5156_0	761	1	762	chlorophyllmax_130m_5156	966	+		Bacteria	seryl-tRNA synthetase (serine--tRNA ligase) (SerRS)
chlorophyllmax_130m_5625_0	470	241	711	chlorophyllmax_130m_5625	929	-		all	hypothetical protein
chlorophyllmax_130m_5626_0	323	2	325	chlorophyllmax_130m_5626	920	-	4.1.1.49	Ancona	pckA phosphoenolpyruvate carboxykinase (EC:4.1.1.49) K01610 (ATP)
chlorophyllmax_130m_5626_1	584	334	918	chlorophyllmax_130m_5626	920	-		Bacteria	tyrosine recombinase XerC subunit K03733 integrase/recombinase
chlorophyllmax_130m_5627_0	890	2	892	chlorophyllmax_130m_5627	945	+		all	hypothetical protein
chlorophyllmax_130m_4036_0	266	3	269	chlorophyllmax_130m_4036	964	+		all	hypothetical protein
chlorophyllmax_130m_4036_1	404	290	694	chlorophyllmax_130m_4036	964	-		all	hypothetical protein
chlorophyllmax_130m_4869_0	437	2	439	chlorophyllmax_130m_4869	633	+		all	hypothetical protein
chlorophyllmax_130m_4868_0	215	118	333	chlorophyllmax_130m_4868	1012	-		all	hypothetical protein
chlorophyllmax_130m_4868_1	185	340	525	chlorophyllmax_130m_4868	1012	-		all	hypothetical protein
chlorophyllmax_130m_4868_2	254	587	841	chlorophyllmax_130m_4868	1012	-		all	hypothetical protein
chlorophyllmax_130m_4037_0	737	10	747	chlorophyllmax_130m_4037	992	-		all	hypothetical protein
chlorophyllmax_130m_4865_0	113	1	114	chlorophyllmax_130m_4865	887	+		all	hypothetical protein
chlorophyllmax_130m_4865_1	116	243	359	chlorophyllmax_130m_4865	887	+		all	hypothetical protein
chlorophyllmax_130m_4864_0	332	103	435	chlorophyllmax_130m_4864	595	-		all	
chlorophyllmax_130m_4867_0	503	1	504	chlorophyllmax_130m_4867	907	+		all	hypothetical protein
chlorophyllmax_130m_4861_0	680	2	682	chlorophyllmax_130m_4861	1013	-		all	
chlorophyllmax_130m_4861_1	233	767	1000	chlorophyllmax_130m_4861	1013	-		all	hypothetical protein
chlorophyllmax_130m_4034_0	140	1	141	chlorophyllmax_130m_4034	946	-		all	hypothetical protein
chlorophyllmax_130m_4034_1	257	247	504	chlorophyllmax_130m_4034	946	-		all	hypothetical protein
chlorophyllmax_130m_4034_2	89	840	929	chlorophyllmax_130m_4034	946	-		all	hypothetical protein
chlorophyllmax_130m_4863_0	431	2	433	chlorophyllmax_130m_4863	1038	-		all	hypothetical protein
chlorophyllmax_130m_4863_1	248	548	796	chlorophyllmax_130m_4863	1038	+		all	hypothetical protein
chlorophyllmax_130m_4862_0	200	2	202	chlorophyllmax_130m_4862	203	+		all	hypothetical protein
chlorophyllmax_130m_3027_0	998	2	1000	chlorophyllmax_130m_3027	1000	-		all	hypothetical protein
chlorophyllmax_130m_3020_0	119	39	158	chlorophyllmax_130m_3020	287	-		all	hypothetical protein
chlorophyllmax_130m_4033_0	572	3	575	chlorophyllmax_130m_4033	694	+		all	hypothetical protein
chlorophyllmax_130m_4030_0	338	3	341	chlorophyllmax_130m_4030	836	+		all	hypothetical protein
chlorophyllmax_130m_4030_1	215	619	834	chlorophyllmax_130m_4030	836	+		all	hypothetical protein
chlorophyllmax_130m_4031_0	170	1	171	chlorophyllmax_130m_4031	413	-		all	hypothetical protein
chlorophyllmax_130m_4031_1	260	152	412	chlorophyllmax_130m_4031	413	-		all	hypothetical protein
chlorophyllmax_130m_6030_0	122	91	213	chlorophyllmax_130m_6030	976	-		all	hypothetical protein
chlorophyllmax_130m_6030_1	383	347	730	chlorophyllmax_130m_6030	976	-		Cyanophage P-SSP7	Phage terminase, large subunit (T7-like direct terminal repeats)
chlorophyllmax_130m_6031_0	809	2	811	chlorophyllmax_130m_6031	959	-		all	
chlorophyllmax_130m_6032_0	122	15	137	chlorophyllmax_130m_6032	937	+		all	hypothetical protein
chlorophyllmax_130m_6032_1	617	156	773	chlorophyllmax_130m_6032	937	-		all	hypothetical protein
chlorophyllmax_130m_6032_2	209	727	936	chlorophyllmax_130m_6032	937	-		all	hypothetical protein
chlorophyllmax_130m_6033_0	614	30	644	chlorophyllmax_130m_6033	937	+		all	hypothetical protein
chlorophyllmax_130m_6034_0	461	2	463	chlorophyllmax_130m_6034	932	+		all	Phage recombination protein
chlorophyllmax_130m_6034_1	404	450	854	chlorophyllmax_130m_6034	932	+		all	DNA primase/helicase, phage-associated #T4-like phage gp41 #T4 GC0182
chlorophyllmax_130m_6035_0	737	1	738	chlorophyllmax_130m_6035	782	-		Gammaproteobacteria	sulfatase
chlorophyllmax_130m_6036_0	746	88	834	chlorophyllmax_130m_6036	834	+		all	T7-like phage primase/helicase protein
