ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
upper_euphotic_70m_7416_1	248	525	773	upper_euphotic_70m_7416	1007	+		all	hypothetical protein
upper_euphotic_70m_7415_0	80	2	82	upper_euphotic_70m_7415	1050	-		all	hypothetical protein
upper_euphotic_70m_7415_1	518	85	603	upper_euphotic_70m_7415	1050	-		all	hypothetical protein
upper_euphotic_70m_7414_0	1022	1	1023	upper_euphotic_70m_7414	1025	+		all	hypothetical protein
upper_euphotic_70m_1455_0	740	15	755	upper_euphotic_70m_1455	893	+		SAR324 cluster bacterium JCVI-SC AAA005	Predicted exporter RND superfamily
upper_euphotic_70m_1454_0	719	1	720	upper_euphotic_70m_1454	722	+		all	hypothetical protein
upper_euphotic_70m_1457_0	347	35	382	upper_euphotic_70m_1457	901	+		"Planctomycetaceae" Schlesner and Stackebrandt 1987 emend. Ward 2011	regulatory protein, FmdB family
upper_euphotic_70m_1457_1	491	410	901	upper_euphotic_70m_1457	901	-		all	major facilitator superfamily protein
upper_euphotic_70m_1456_0	464	1	465	upper_euphotic_70m_1456	943	-		Pseudovibrio	TRAP dicarboxylate transporter, DctQ subunit, unknown substrate 6
upper_euphotic_70m_1456_1	467	475	942	upper_euphotic_70m_1456	943	-		all	hypothetical protein
upper_euphotic_70m_378_0	185	1	186	upper_euphotic_70m_378	883	+		all	hypothetical protein
upper_euphotic_70m_378_1	611	243	854	upper_euphotic_70m_378	883	+		all	hypothetical protein
upper_euphotic_70m_379_0	932	1	933	upper_euphotic_70m_379	935	-		Gammaproteobacteria	MscS Mechanosensitive ion channel
upper_euphotic_70m_376_0	689	3	692	upper_euphotic_70m_376	890	-	3.5.3.13	"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	hutF N-formimino-L-glutamate deiminase (EC:3.5.3.13) K05603 formimidoylglutamate
upper_euphotic_70m_377_0	866	3	869	upper_euphotic_70m_377	871	-	6.3.5.3	Gammaproteobacteria	ADE6 Ade6p (EC:6.3.5.3) K01952 phosphoribosylformylglycinamidine synthase
upper_euphotic_70m_374_0	353	3	356	upper_euphotic_70m_374	908	-		all	hypothetical protein
upper_euphotic_70m_375_0	275	27	302	upper_euphotic_70m_375	903	+		Bacteria	cytochrome P450 K00517
upper_euphotic_70m_375_1	278	438	716	upper_euphotic_70m_375	903	-		all	hypothetical protein
upper_euphotic_70m_372_0	698	33	731	upper_euphotic_70m_372	901	-		all	hypothetical protein
upper_euphotic_70m_372_1	158	742	900	upper_euphotic_70m_372	901	-		all	hypothetical protein
upper_euphotic_70m_373_0	866	3	869	upper_euphotic_70m_373	871	+	2.7.7.4	Proteobacteria	nodQ bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein (EC:2.7.7.4 2.7.1.25) K00955 enzyme CysN/CysC
upper_euphotic_70m_370_0	659	237	896	upper_euphotic_70m_370	896	+	1.2.1.11	Rhodospirillales	asd aspartate-semialdehyde dehydrogenase (EC:1.2.1.11) K00133
upper_euphotic_70m_371_0	422	29	451	upper_euphotic_70m_371	947	+	1.1.1.85	Bacteria	3-isopropylmalate dehydrogenase, chloroplast, putative (EC:1.1.1.85) K00052 dehydrogenase
upper_euphotic_70m_371_1	251	491	742	upper_euphotic_70m_371	947	+	1.2.1.11	Proteobacteria	asd aspartate-semialdehyde dehydrogenase (EC:1.2.1.11) K00133
upper_euphotic_70m_1453_0	614	3	617	upper_euphotic_70m_1453	958	-	4.2.3.1	Bacteria	thrC threonine synthase (EC:4.2.3.1) K01733
upper_euphotic_70m_1453_1	344	614	958	upper_euphotic_70m_1453	958	-	2.7.1.39	Bacteria	Homoserine kinase (EC 2.7.1.39)
upper_euphotic_70m_1452_0	755	1	756	upper_euphotic_70m_1452	976	-		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	FAD linked oxidase domain-containing protein
upper_euphotic_70m_9911_0	878	3	881	upper_euphotic_70m_9911	881	+		all	hypothetical protein
upper_euphotic_70m_9518_0	890	2	892	upper_euphotic_70m_9518	942	+	1.1.1.49	Proteobacteria	zwf glucose-6-phosphate dehydrogenase (EC:1.1.1.49) K00036 1-dehydrogenase
upper_euphotic_70m_9519_0	245	25	270	upper_euphotic_70m_9519	925	-		all	hypothetical protein
upper_euphotic_70m_9519_1	395	422	817	upper_euphotic_70m_9519	925	-		all	hypothetical protein
upper_euphotic_70m_9514_0	278	2	280	upper_euphotic_70m_9514	964	+		Gammaproteobacteria	rlmB 23S rRNA (guanosine-2'-O-)-methyltransferase K03218 RNA methyltransferase, TrmH family
upper_euphotic_70m_9514_1	350	482	832	upper_euphotic_70m_9514	964	+		Gammaproteobacteria	rpsF 30S ribosomal protein S6 K02990 small subunit S6
upper_euphotic_70m_9515_0	851	3	854	upper_euphotic_70m_9515	1004	+	1.1.1.40	"Alphabacteria" Cavalier-Smith 1992	phosphate acetyl/butyryl transferase subfamily K00029 malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)
upper_euphotic_70m_9516_0	959	3	962	upper_euphotic_70m_9516	962	+		all	hypothetical protein
upper_euphotic_70m_9517_0	182	30	212	upper_euphotic_70m_9517	958	-		all	hypothetical protein
upper_euphotic_70m_9517_1	743	215	958	upper_euphotic_70m_9517	958	-		"Chlorobacterium" Guillebeau 1890, nom. rejic. Opin. 6 (not "Chlorobacterium" Lauterborn 1916)	Phage protein
upper_euphotic_70m_9510_0	320	1	321	upper_euphotic_70m_9510	1033	-		all	hypothetical protein
upper_euphotic_70m_9510_1	356	333	689	upper_euphotic_70m_9510	1033	-		all	hypothetical protein
upper_euphotic_70m_9511_0	431	2	433	upper_euphotic_70m_9511	969	-	6.3.4.16	Vibrionaceae	CARB CARB (CARBAMOYL PHOSPHATE SYNTHETASE B) ATP binding / carbamoyl-phosphate synthase/ catalytic (EC:6.3.4.16) K01955 synthase large subunit
upper_euphotic_70m_9511_1	542	426	968	upper_euphotic_70m_9511	969	-	6.3.5.5	Gammaproteobacteria	carA carbamoyl phosphate synthase small subunit (EC:6.3.5.5) K01956 carbamoyl-phosphate
upper_euphotic_70m_9512_0	263	568	831	upper_euphotic_70m_9512	943	-		all	hypothetical protein
upper_euphotic_70m_9513_0	674	2	676	upper_euphotic_70m_9513	908	+		all	hypothetical protein
upper_euphotic_70m_9917_0	620	3	623	upper_euphotic_70m_9917	894	+		BCF group	putative esterase
upper_euphotic_70m_9917_1	257	611	868	upper_euphotic_70m_9917	894	-		all	hypothetical protein
upper_euphotic_70m_6238_0	461	1	462	upper_euphotic_70m_6238	957	-		"Euryarchaeota" Woese et al. 1990	tfb transcription initiation factor IIB K03124 TFIIB
upper_euphotic_70m_6238_1	275	562	837	upper_euphotic_70m_6238	957	-		all	hypothetical protein
upper_euphotic_70m_6238_2	122	834	956	upper_euphotic_70m_6238	957	-		all	hypothetical protein
upper_euphotic_70m_6239_0	401	519	920	upper_euphotic_70m_6239	921	-		all	hypothetical protein
upper_euphotic_70m_6230_0	761	3	764	upper_euphotic_70m_6230	932	-		Bacteria	K06901 putative MFS transporter, AGZA family, xanthine/uracil permease
upper_euphotic_70m_6231_0	128	296	424	upper_euphotic_70m_6231	523	-		all	hypothetical protein
upper_euphotic_70m_6232_0	323	1	324	upper_euphotic_70m_6232	953	-		unassigned Autographivirinae	gp19 phage-related DNA maturase
upper_euphotic_70m_6232_1	104	800	904	upper_euphotic_70m_6232	953	-		all	hypothetical protein
upper_euphotic_70m_6233_0	218	1	219	upper_euphotic_70m_6233	905	+		ATCC 29545	phage head morphogenesis domain protein, SPP1 gp7 family
upper_euphotic_70m_6233_1	500	219	719	upper_euphotic_70m_6233	905	+		all	hypothetical protein
upper_euphotic_70m_6234_0	908	1	909	upper_euphotic_70m_6234	910	-		all	hypothetical protein
upper_euphotic_70m_6235_0	371	2	373	upper_euphotic_70m_6235	946	+	3.1.21.2	Cyanophage P-SSP7	Phage endonuclease (EC 3.1.21.2) # ACLAME 591
upper_euphotic_70m_6235_1	431	370	801	upper_euphotic_70m_6235	946	+		Prochlorococcus sp. W8	T7-like phage primase/helicase protein
upper_euphotic_70m_6235_2	143	801	944	upper_euphotic_70m_6235	946	+		all	hypothetical protein
upper_euphotic_70m_6236_0	173	244	417	upper_euphotic_70m_6236	1041	+		all	hypothetical protein
upper_euphotic_70m_6237_0	368	3	371	upper_euphotic_70m_6237	973	-		Microcoleus sp. PCC 7113	
upper_euphotic_70m_6237_1	131	840	971	upper_euphotic_70m_6237	973	-		all	hypothetical protein
upper_euphotic_70m_9235_0	452	1	453	upper_euphotic_70m_9235	997	-		all	hypothetical protein
upper_euphotic_70m_9235_1	191	584	775	upper_euphotic_70m_9235	997	-		all	hypothetical protein
upper_euphotic_70m_9235_2	164	772	936	upper_euphotic_70m_9235	997	-		all	hypothetical protein
upper_euphotic_70m_9234_0	779	1	780	upper_euphotic_70m_9234	780	-		all	hypothetical protein
upper_euphotic_70m_9237_0	707	128	835	upper_euphotic_70m_9237	988	+	3.1.6.4	Lentisphaera araneosa HTCC2155	GALNS N-acetylgalactosamine 6-sulfate sulfatase (GALNS) (EC:3.1.6.4)
upper_euphotic_70m_8939_0	794	26	820	upper_euphotic_70m_8939	1012	-		all	hypothetical protein
upper_euphotic_70m_8938_0	326	1	327	upper_euphotic_70m_8938	893	+		Ruegeria pomeroyi DSS-3	phytanoyl-CoA dioxygenase family protein
upper_euphotic_70m_8938_1	527	365	892	upper_euphotic_70m_8938	893	-		all	hypothetical protein
upper_euphotic_70m_3778_0	521	1	522	upper_euphotic_70m_3778	887	-		all	hypothetical protein
upper_euphotic_70m_3778_1	395	491	886	upper_euphotic_70m_3778	887	-		all	hypothetical protein
upper_euphotic_70m_3779_0	176	484	660	upper_euphotic_70m_3779	974	-		all	hypothetical protein
upper_euphotic_70m_3772_0	851	2	853	upper_euphotic_70m_3772	854	-	2.7.7.8	Gammaproteobacteria	polynucleotide phosphorylase/polyadenylase (EC:2.7.7.8) K00962 polyribonucleotide nucleotidyltransferase
upper_euphotic_70m_3773_0	131	2	133	upper_euphotic_70m_3773	904	+		all	hypothetical protein
upper_euphotic_70m_3773_1	338	169	507	upper_euphotic_70m_3773	904	+		all	
upper_euphotic_70m_3773_2	221	508	729	upper_euphotic_70m_3773	904	+		all	YadA domain-containing protein
upper_euphotic_70m_3773_3	173	729	902	upper_euphotic_70m_3773	904	+		all	hypothetical protein
upper_euphotic_70m_3770_0	326	204	530	upper_euphotic_70m_3770	921	-		ATCC 27126	predicted membrane protein
upper_euphotic_70m_3770_1	239	656	895	upper_euphotic_70m_3770	921	+		ATCC 27126	thioredoxin domain-containing protein K05838 putative
upper_euphotic_70m_3771_0	302	369	671	upper_euphotic_70m_3771	869	+		all	hypothetical protein
upper_euphotic_70m_3776_0	305	363	668	upper_euphotic_70m_3776	900	+		all	hypothetical protein
upper_euphotic_70m_3777_0	194	79	273	upper_euphotic_70m_3777	801	-		all	hypothetical protein
upper_euphotic_70m_3777_1	239	218	457	upper_euphotic_70m_3777	801	-		all	hypothetical protein
upper_euphotic_70m_3777_2	206	594	800	upper_euphotic_70m_3777	801	-		all	hypothetical protein
upper_euphotic_70m_3774_0	239	2	241	upper_euphotic_70m_3774	937	-		all	hypothetical protein
upper_euphotic_70m_3774_1	506	251	757	upper_euphotic_70m_3774	937	-		all	hypothetical protein
upper_euphotic_70m_3775_0	833	2	835	upper_euphotic_70m_3775	835	-		all	hypothetical protein
upper_euphotic_70m_9233_0	500	35	535	upper_euphotic_70m_9233	1042	+		all	hypothetical protein
upper_euphotic_70m_9232_0	797	3	800	upper_euphotic_70m_9232	802	-		all	hypothetical protein
upper_euphotic_70m_2429_0	812	3	815	upper_euphotic_70m_2429	816	+		all	hypothetical protein
upper_euphotic_70m_2428_0	611	6	617	upper_euphotic_70m_2428	964	+		Escherchia	Endonuclease/Exonuclease/phosphatase family protein
upper_euphotic_70m_2428_1	350	614	964	upper_euphotic_70m_2428	964	+		Bacteria	Putative cardiolipin synthase YbhO OS Escherichia coli (strain K12) GN ybhO PE 1 SV # UNIPROT P0AA84 CARDIOLIPSYN-RXN MetaCyc:G6406-MONOMER
upper_euphotic_70m_2139_0	299	158	457	upper_euphotic_70m_2139	1027	+		all	hypothetical protein
upper_euphotic_70m_2139_1	251	608	859	upper_euphotic_70m_2139	1027	+		all	hypothetical protein
upper_euphotic_70m_2138_0	134	466	600	upper_euphotic_70m_2138	1055	+		all	hypothetical protein
upper_euphotic_70m_2138_1	239	652	891	upper_euphotic_70m_2138	1055	+		all	
upper_euphotic_70m_2138_2	140	913	1053	upper_euphotic_70m_2138	1055	+		all	hypothetical protein
upper_euphotic_70m_2421_0	398	263	661	upper_euphotic_70m_2421	733	-		all	hypothetical protein
upper_euphotic_70m_2420_0	191	828	1019	upper_euphotic_70m_2420	1021	-		all	hypothetical protein
upper_euphotic_70m_2423_0	314	1	315	upper_euphotic_70m_2423	832	+		Agromonas	Hydantoin racemase (EC 5.1.99.-)
upper_euphotic_70m_2423_1	386	432	818	upper_euphotic_70m_2423	832	-	3.5.1.77	Agromonas	N-carbamoyl-D-amino acid hydrolase (EC:3.5.1.77) K01459
upper_euphotic_70m_2422_0	278	6	284	upper_euphotic_70m_2422	956	-		'Rhodobacteraceae'	endoribonuclease L-PSP family protein, putative
upper_euphotic_70m_2422_1	254	468	722	upper_euphotic_70m_2422	956	+		all	hypothetical protein
upper_euphotic_70m_2425_0	782	101	883	upper_euphotic_70m_2425	1026	+		all	, partial
upper_euphotic_70m_2424_0	230	736	966	upper_euphotic_70m_2424	1089	+		all	hypothetical protein
upper_euphotic_70m_2424_1	92	997	1089	upper_euphotic_70m_2424	1089	-		all	hypothetical protein
upper_euphotic_70m_2427_0	440	299	739	upper_euphotic_70m_2427	741	-		SAR324 cluster bacterium JCVI-SC AAA005	
upper_euphotic_70m_2426_0	617	4	621	upper_euphotic_70m_2426	623	-	6.2.1.30	'Rhodobacteraceae'	paaK phenylacetate--CoA ligase (EC:6.2.1.30) K01912 phenylacetate-CoA
upper_euphotic_70m_5709_0	719	1	720	upper_euphotic_70m_5709	882	-		Opitutaceae	ABC transporter related protein K01990 ABC-2 type transport system ATP-binding protein
upper_euphotic_70m_3125_0	926	3	929	upper_euphotic_70m_3125	947	+		all	hypothetical protein
upper_euphotic_70m_8845_0	104	22	126	upper_euphotic_70m_8845	948	+		all	hypothetical protein
upper_euphotic_70m_4863_0	146	1	147	upper_euphotic_70m_4863	915	-		all	hypothetical protein
upper_euphotic_70m_4863_1	566	317	883	upper_euphotic_70m_4863	915	-		"Alphabacteria" Cavalier-Smith 1992	PrkA AAA domain protein K07180 serine protein kinase
upper_euphotic_70m_4862_0	983	1	984	upper_euphotic_70m_4862	984	+		all	hypothetical protein
upper_euphotic_70m_4861_0	311	3	314	upper_euphotic_70m_4861	892	-	5.4.99.2	Actinomycetales	methylmalonyl coenzyme A mutase, putative (EC:5.4.99.2 5.4.99.4) K01847 methylmalonyl-CoA mutase
upper_euphotic_70m_4861_1	374	416	790	upper_euphotic_70m_4861	892	+	6.4.1.3	Proteobacteria	pccB propionyl-CoA carboxylase beta chain (EC:6.4.1.3) K01966
upper_euphotic_70m_4860_0	485	128	613	upper_euphotic_70m_4860	780	-		"Alphabacteria" Cavalier-Smith 1992	rplO ribosomal protein L15 K02876 large subunit L15
upper_euphotic_70m_4860_1	137	643	780	upper_euphotic_70m_4860	780	-		all	hypothetical protein
upper_euphotic_70m_4867_0	305	3	308	upper_euphotic_70m_4867	888	+		all	hypothetical protein
upper_euphotic_70m_4866_0	176	220	396	upper_euphotic_70m_4866	883	-		all	hypothetical protein
upper_euphotic_70m_4865_0	500	1	501	upper_euphotic_70m_4865	947	+		all	hypothetical protein
upper_euphotic_70m_4865_1	566	381	947	upper_euphotic_70m_4865	947	-		all	hypothetical protein
upper_euphotic_70m_4864_0	479	3	482	upper_euphotic_70m_4864	847	+		OM60 clade	Aminomethyltransferase
upper_euphotic_70m_4869_0	521	2	523	upper_euphotic_70m_4869	908	-	4.1.99.3	Kluyver and van Niel 1936 emend. Barker 1956 (Approved Lists 1980), nom. cons., emend. Mah and Kuhn 1984	deoxyribodipyrimidine photolyase K01669 photo-lyase
upper_euphotic_70m_4869_1	197	533	730	upper_euphotic_70m_4869	908	-		all	hypothetical protein
upper_euphotic_70m_4868_0	176	2	178	upper_euphotic_70m_4868	869	+		all	hypothetical protein
upper_euphotic_70m_4868_1	551	175	726	upper_euphotic_70m_4868	869	+		all	hypothetical protein
upper_euphotic_70m_9688_0	374	1	375	upper_euphotic_70m_9688	933	+		all	hypothetical protein
upper_euphotic_70m_9688_1	491	442	933	upper_euphotic_70m_9688	933	+		all	Selenoprotein O cysteine-containing homologs
upper_euphotic_70m_9689_0	947	1	948	upper_euphotic_70m_9689	950	+	1.3.99.3	Proteobacteria	acyl-coa dehydrogenase (EC:1.3.99.3)
upper_euphotic_70m_9684_0	152	18	170	upper_euphotic_70m_9684	942	-		all	hypothetical protein
upper_euphotic_70m_9684_1	698	226	924	upper_euphotic_70m_9684	942	-		Bacteria	GTP-binding protein, putative K06942
upper_euphotic_70m_9685_0	539	3	542	upper_euphotic_70m_9685	993	-		all	hypothetical protein
upper_euphotic_70m_9685_1	434	559	993	upper_euphotic_70m_9685	993	+		all	hypothetical protein
upper_euphotic_70m_9686_0	365	92	457	upper_euphotic_70m_9686	1344	-		all	hypothetical protein
upper_euphotic_70m_9686_1	389	454	843	upper_euphotic_70m_9686	1344	-		all	hypothetical protein
upper_euphotic_70m_9687_0	185	458	643	upper_euphotic_70m_9687	712	-		all	hypothetical protein
upper_euphotic_70m_9680_0	902	2	904	upper_euphotic_70m_9680	923	+	3.6.3.21	Vibrionaceae	glutamate/glutamine/aspartate/asparagine transport system permease (EC:3.6.3.21) K09970 general L-amino acid protein
upper_euphotic_70m_9681_0	650	67	717	upper_euphotic_70m_9681	793	+	6.3.5.10	"Alphabacteria" Cavalier-Smith 1992	cobQ1 cobyric acid synthase CobQ (EC:6.3.5.10) K02232 adenosylcobyric
upper_euphotic_70m_9682_0	914	1	915	upper_euphotic_70m_9682	972	-		all	hypothetical protein
upper_euphotic_70m_9683_0	848	3	851	upper_euphotic_70m_9683	1003	+		all	
upper_euphotic_70m_9683_1	170	832	1002	upper_euphotic_70m_9683	1003	-		all	hypothetical protein
upper_euphotic_70m_1301_0	788	2	790	upper_euphotic_70m_1301	883	-		Gammaproteobacteria	prfB protein chain release factor B, RF-2 K02836 peptide 2
upper_euphotic_70m_1300_0	296	146	442	upper_euphotic_70m_1300	1070	-		all	hypothetical protein
upper_euphotic_70m_1303_0	476	1	477	upper_euphotic_70m_1303	1015	-		alpha proteobacterium HIMB114	
upper_euphotic_70m_1302_0	389	2	391	upper_euphotic_70m_1302	1036	-		all	hypothetical protein
upper_euphotic_70m_1302_1	302	507	809	upper_euphotic_70m_1302	1036	-		all	hypothetical protein
upper_euphotic_70m_1305_0	392	144	536	upper_euphotic_70m_1305	1335	+		all	hypothetical protein
upper_euphotic_70m_1305_1	551	536	1087	upper_euphotic_70m_1305	1335	+		all	hypothetical protein
upper_euphotic_70m_1304_0	398	3	401	upper_euphotic_70m_1304	928	-		all	hypothetical protein
upper_euphotic_70m_1304_1	212	389	601	upper_euphotic_70m_1304	928	-	3.1.4.46	Actinomycetales	glycerophosphoryl diester phosphodiesterase, putative (EC:3.1.4.46) K01126 phosphodiesterase
upper_euphotic_70m_1307_0	758	3	761	upper_euphotic_70m_1307	889	-		all	hypothetical protein
upper_euphotic_70m_1306_0	623	109	732	upper_euphotic_70m_1306	990	+		alpha proteobacterium HIMB114	
upper_euphotic_70m_1309_0	908	1	909	upper_euphotic_70m_1309	952	+		all	hypothetical protein
upper_euphotic_70m_1308_0	170	17	187	upper_euphotic_70m_1308	924	-		all	hypothetical protein
upper_euphotic_70m_1308_1	611	312	923	upper_euphotic_70m_1308	924	+		all	hypothetical protein
upper_euphotic_70m_7234_0	521	19	540	upper_euphotic_70m_7234	1019	+		Bacteria	UreA/branched-chain amino acid ABC transporter permease K01997 branched-chain transport system permease protein
upper_euphotic_70m_7234_1	260	758	1018	upper_euphotic_70m_7234	1019	-		all	hypothetical protein
upper_euphotic_70m_8481_0	746	3	749	upper_euphotic_70m_8481	968	+		Actinomycetales	CONSERVED MEMBRANE PROTEIN
upper_euphotic_70m_8480_0	233	1	234	upper_euphotic_70m_8480	994	+	2.5.1.54	Alcaligenaceae	ARO3 2-dehydro-3-deoxy- phosphoheptonate aldolase K01626 3-deoxy-7-phosphoheptulonate synthase
upper_euphotic_70m_8480_1	761	231	992	upper_euphotic_70m_8480	994	+		all	hypothetical protein
upper_euphotic_70m_8483_0	644	11	655	upper_euphotic_70m_8483	1014	-		'Sphingomonadales'	two-component signal transduction histidine kinase
upper_euphotic_70m_8482_0	329	344	673	upper_euphotic_70m_8482	977	+		all	hypothetical protein
upper_euphotic_70m_8482_1	110	673	783	upper_euphotic_70m_8482	977	+		all	hypothetical protein
upper_euphotic_70m_8485_0	155	321	476	upper_euphotic_70m_8485	915	-		all	hypothetical protein
upper_euphotic_70m_8484_0	173	1	174	upper_euphotic_70m_8484	906	+		all	hypothetical protein
upper_euphotic_70m_8484_1	341	234	575	upper_euphotic_70m_8484	906	-		Bacteria	extracellular solute-binding protein family 1 K11069 spermidine/putrescine transport system substrate-binding
upper_euphotic_70m_8484_2	230	676	906	upper_euphotic_70m_8484	906	-		all	hypothetical protein
upper_euphotic_70m_8487_0	212	1	213	upper_euphotic_70m_8487	1003	+		all	hypothetical protein
upper_euphotic_70m_8487_1	494	235	729	upper_euphotic_70m_8487	1003	+		all	hypothetical protein
upper_euphotic_70m_8486_0	329	2	331	upper_euphotic_70m_8486	980	+	2.4.1.129	Erythrobacter	peptidoglycan glycosyltransferase (EC:2.4.1.129) K05366 penicillin-binding protein 1A
upper_euphotic_70m_8486_1	272	443	715	upper_euphotic_70m_8486	980	+		Novosphingobium pentaromativorans US6-1	prfB peptide chain release factor RF-2 K02836 2
upper_euphotic_70m_8486_2	314	666	980	upper_euphotic_70m_8486	980	+		all	hypothetical protein
upper_euphotic_70m_8489_0	80	1	81	upper_euphotic_70m_8489	997	-		all	hypothetical protein
upper_euphotic_70m_8489_1	545	75	620	upper_euphotic_70m_8489	997	-		Proteobacteria	mandelate racemase/muconate lactonizing enzyme
upper_euphotic_70m_8488_0	254	90	344	upper_euphotic_70m_8488	967	+		all	hypothetical protein
upper_euphotic_70m_8488_1	164	370	534	upper_euphotic_70m_8488	967	+		all	hypothetical protein
upper_euphotic_70m_8488_2	206	681	887	upper_euphotic_70m_8488	967	+		all	hypothetical protein
upper_euphotic_70m_4689_0	170	176	346	upper_euphotic_70m_4689	907	-		all	hypothetical protein
upper_euphotic_70m_4689_1	191	384	575	upper_euphotic_70m_4689	907	-		all	hypothetical protein
upper_euphotic_70m_4689_2	218	688	906	upper_euphotic_70m_4689	907	-		all	hypothetical protein
upper_euphotic_70m_4688_0	845	3	848	upper_euphotic_70m_4688	849	+		all	hypothetical protein
upper_euphotic_70m_4687_0	392	1	393	upper_euphotic_70m_4687	897	-	1.4.3.5	Bacteria	pdxH pyridoxamine 5'-phosphate oxidase (EC:1.4.3.5) K00275
upper_euphotic_70m_4687_1	245	375	620	upper_euphotic_70m_4687	897	-		Gammaproteobacteria sp. HTCC2143	
upper_euphotic_70m_4687_2	260	637	897	upper_euphotic_70m_4687	897	+		all	hypothetical protein
upper_euphotic_70m_4686_0	209	37	246	upper_euphotic_70m_4686	938	+		CCMP 1375	Membrane associated GTPase
upper_euphotic_70m_4686_1	359	267	626	upper_euphotic_70m_4686	938	+		CCMP 1375	ABC transporter substrate-binding protein K09818 manganese/iron transport system protein
upper_euphotic_70m_4685_0	755	2	757	upper_euphotic_70m_4685	978	-	1.6.1.2	Bacteria	NAD(P)(+) transhydrogenase (AB-specific) (EC:1.6.1.2) K00325 NAD(P) subunit beta
upper_euphotic_70m_4684_0	77	1	78	upper_euphotic_70m_4684	910	-		all	hypothetical protein
upper_euphotic_70m_4684_1	545	124	669	upper_euphotic_70m_4684	910	-		all	hypothetical protein
upper_euphotic_70m_4684_2	200	709	909	upper_euphotic_70m_4684	910	+		all	hypothetical protein
upper_euphotic_70m_4683_0	170	18	188	upper_euphotic_70m_4683	928	+		all	hypothetical protein
upper_euphotic_70m_4683_1	440	396	836	upper_euphotic_70m_4683	928	-		all	hypothetical protein
upper_euphotic_70m_4682_0	875	1	876	upper_euphotic_70m_4682	878	+		all	hypothetical protein
upper_euphotic_70m_4681_0	665	3	668	upper_euphotic_70m_4681	914	-		Parvibaculum lavamentivorans DS-1	ABC transporter-like protein K06147 ATP-binding cassette, subfamily B, bacterial
upper_euphotic_70m_4681_1	167	747	914	upper_euphotic_70m_4681	914	-		all	hypothetical protein
upper_euphotic_70m_4680_0	209	6	215	upper_euphotic_70m_4680	723	+		all	hypothetical protein
upper_euphotic_70m_4680_1	506	217	723	upper_euphotic_70m_4680	723	+		Gammaproteobacteria	hflC HflC protein (EC:3.4.-.-) K04087 membrane protease subunit
upper_euphotic_70m_6429_0	221	3	224	upper_euphotic_70m_6429	1043	-		all	hypothetical protein
upper_euphotic_70m_6429_1	185	794	979	upper_euphotic_70m_6429	1043	+		all	hypothetical protein
upper_euphotic_70m_6429_2	62	981	1043	upper_euphotic_70m_6429	1043	+		all	hypothetical protein
upper_euphotic_70m_6428_0	794	1	795	upper_euphotic_70m_6428	980	+		all	fiber
upper_euphotic_70m_6939_0	173	564	737	upper_euphotic_70m_6939	991	-		all	hypothetical protein
upper_euphotic_70m_6938_0	842	2	844	upper_euphotic_70m_6938	955	-		"Frankiella" Maire and Tison 1909	ABC transporter related
upper_euphotic_70m_6425_0	929	1	930	upper_euphotic_70m_6425	931	+		all	YapH protein
upper_euphotic_70m_6424_0	230	1	231	upper_euphotic_70m_6424	988	+		all	hypothetical protein
upper_euphotic_70m_6424_1	167	228	395	upper_euphotic_70m_6424	988	+		all	hypothetical protein
upper_euphotic_70m_6424_2	221	462	683	upper_euphotic_70m_6424	988	+		all	hypothetical protein
upper_euphotic_70m_6427_0	467	117	584	upper_euphotic_70m_6427	930	+		Plesiocystis pacifica SIR-1	peroxiredoxin (EC:1.11.1.-)
upper_euphotic_70m_6426_0	221	3	224	upper_euphotic_70m_6426	985	-		Roseobacter sp. AzwK-3b	
upper_euphotic_70m_6421_0	245	9	254	upper_euphotic_70m_6421	957	-	1.1.1.85	"Alphabacteria" Cavalier-Smith 1992	3-isopropylmalate dehydrogenase (EC:1.1.1.85) K00052
upper_euphotic_70m_6421_1	404	293	697	upper_euphotic_70m_6421	957	-	4.2.1.33	"Alphabacteria" Cavalier-Smith 1992	leuD isopropylmalate isomerase small subunit (EC:4.2.1.33) K01704 3-isopropylmalate/(R)-2-methylmalate dehydratase
upper_euphotic_70m_6420_0	575	1	576	upper_euphotic_70m_6420	975	+		all	hypothetical protein
upper_euphotic_70m_6420_1	182	590	772	upper_euphotic_70m_6420	975	+		all	GTP-binding protein TypA
upper_euphotic_70m_6931_0	392	1	393	upper_euphotic_70m_6931	940	-		all	hypothetical protein
upper_euphotic_70m_6931_1	218	524	742	upper_euphotic_70m_6931	940	-		all	hypothetical protein
upper_euphotic_70m_6931_2	134	806	940	upper_euphotic_70m_6931	940	-		all	hypothetical protein
upper_euphotic_70m_6422_0	776	1	777	upper_euphotic_70m_6422	968	-		all	hypothetical protein
upper_euphotic_70m_6422_1	179	774	953	upper_euphotic_70m_6422	968	-		all	hypothetical protein
upper_euphotic_70m_7888_0	152	697	849	upper_euphotic_70m_7888	851	-		all	hypothetical protein
